candidate_order,model,family,alpha,gamma,C,epsilon,sklearn_available,selected_by_validation,validation_selection_metric,test_final_only,evaluation_role,split,sample_count,normalized_param_mae_mean_mean,dimension_param_mae_norm_mean,curvature_param_mae_norm_mean,L_mae_mm_mean,W_mae_mm_mean,D_mae_mm_mean,wLD_abs_error_mean,wWD_abs_error_mean,wLW_abs_error_mean,curvature_mae_mean_mean,projected_mask_iou_mean,projected_mask_dice_mean,projected_mask_area_error_mean,projected_mask_center_error_px_mean,profile_depth_rmse_m_mean,volume_proxy_rel_error_mean,clip_applied_mean,feature_count,notes
23,lssvm_rbf_alpha_1_gamma_0p0171821,LS-SVM-like-RBF,1,0.0171821306,,,,False,0.8889065384864807,False,validation_screen_only,val,39,0.8889065766945864,0.8553561113583736,0.9224570454695286,5.159515633032872,3.61558972318203,1.4170784157438157,0.2071826519110264,0.20561697849860558,0.19342813277855897,0.20207592157217172,0.5843223442786708,0.7109782910783918,0.8243381810253814,0.0,0.0006543451670903522,2.0807992932721047,0.0,291,closed-form kernel ridge used as deterministic LS-SVM-like RBF
24,kernel_ridge_rbf_alpha_0p001_gamma_0p00171821,KernelRidge_RBF,0.001,0.00171821306,,,True,False,0.727726399898529,False,validation_screen_only,train,162,0.002522755977819835,0.0019383496670612927,0.003107162300615146,0.00859506106303062,0.008968587527856415,0.003710017614296557,0.0007306789910351788,0.0007142498169416262,0.0006031651555755992,0.0006826979856163638,0.9980723600145555,0.9990302140785149,0.0019459067398775907,0.0,1.737658703193097e-06,0.0025087949453790996,0.024691358024691357,291,
24,kernel_ridge_rbf_alpha_0p001_gamma_0p00171821,KernelRidge_RBF,0.001,0.00171821306,,,True,False,0.727726399898529,False,validation_screen_only,val,39,0.7206665915556443,0.5273149612908944,0.9140182209129517,2.276521202081289,2.4392506239505916,1.0246715050381727,0.22099020389410165,0.20453650981951982,0.17717372454129732,0.20090014544817117,0.7265966050349437,0.8298278477488201,0.384656637498684,0.0,0.0005086802463129294,0.8546362132420191,0.10256410256410256,291,
25,kernel_ridge_rbf_alpha_0p001_gamma_0p00343643,KernelRidge_RBF,0.001,0.00343642612,,,True,False,0.7160539627075195,False,validation_screen_only,train,162,0.0011548375519334602,0.000892928245719551,0.0014167468584393062,0.004036932677766423,0.004072015369195997,0.0017102143761736374,0.0003275278909706775,0.0003337823314431273,0.0002726099373381815,0.0003113067191575451,0.9990275901840309,0.9995112834146914,0.000981242465354872,0.0,7.985652113894225e-07,0.0011456586733425912,0.006172839506172839,291,
25,kernel_ridge_rbf_alpha_0p001_gamma_0p00343643,KernelRidge_RBF,0.001,0.00343642612,,,True,False,0.7160539627075195,False,validation_screen_only,val,39,0.7151357290836481,0.5343418798875064,0.8959295656054448,2.540798174074063,2.376777104460276,1.0130275678940308,0.21595408671941513,0.2002841814970359,0.17443331082661948,0.19689052566312826,0.7260178972417233,0.8277987299552351,0.40649340797633876,0.0,0.0005047950383950359,0.9141594815461301,0.05128205128205128,291,
26,kernel_ridge_rbf_alpha_0p001_gamma_0p00687285,KernelRidge_RBF,0.001,0.00687285223,,,True,False,0.7561528086662292,False,validation_screen_only,train,162,0.0007818540052315335,0.0006319892177818901,0.000931718792546437,0.0030645514252009213,0.0028354345740359507,0.001175272318730016,0.00021144526976126212,0.00021899371971318752,0.00018321327221246413,0.00020455075462922213,0.9992833539850875,0.9996396162455303,0.0007246390200942629,0.0,5.486642298351356e-07,0.0008012759914528089,0.0,291,
26,kernel_ridge_rbf_alpha_0p001_gamma_0p00687285,KernelRidge_RBF,0.001,0.00687285223,,,True,False,0.7561528086662292,False,validation_screen_only,val,39,0.7561528250957147,0.6141047939085044,0.8982008527486752,3.2132043613073153,2.696148923192269,1.1041482201275916,0.21066883435616127,0.20064261937752748,0.18012171678054026,0.19714438943908766,0.6806810997410074,0.7939100533363005,0.513824550382384,0.0,0.0005309999628829806,1.1472375473456953,0.0,291,
27,kernel_ridge_rbf_alpha_0p001_gamma_0p0171821,KernelRidge_RBF,0.001,0.0171821306,,,True,False,0.8774549961090088,False,validation_screen_only,train,162,0.0008496045067411974,0.0007974380485078947,0.0009017709651990667,0.004895594844847549,0.0034872109047424647,0.001260533606932487,0.00020340195408573858,0.00020212155801278573,0.0001873230492627179,0.0001976155204537474,0.9991819811167388,0.9995888063076165,0.0008263666239031012,0.0,5.957827526250735e-07,0.0010402379546590752,0.0,291,
27,kernel_ridge_rbf_alpha_0p001_gamma_0p0171821,KernelRidge_RBF,0.001,0.0171821306,,,True,False,0.8774549961090088,False,validation_screen_only,val,39,0.8774549517876062,0.8341512349553597,0.920758666136326,4.991251592070628,3.523202864214396,1.3928136676549911,0.20747979023517707,0.20475137997896242,0.19291850695243248,0.20171656020176718,0.5925862834604777,0.7178955970450737,0.7937699755984008,0.0,0.0006438476799909646,1.9816467047827986,0.0,291,
28,kernel_ridge_rbf_alpha_0p01_gamma_0p00171821,KernelRidge_RBF,0.01,0.00171821306,,,True,False,0.725641131401062,False,validation_screen_only,train,162,0.02392427041482778,0.018375763909626797,0.02947277701883807,0.081435075742595,0.08502990915727468,0.03518067511304477,0.006916680821666011,0.006798704833160212,0.005712142329157135,0.006475842651985816,0.98508767447084,0.9924305059072995,0.014847359747931456,0.0,1.6471906019292582e-05,0.023947569595698673,0.024691358024691357,291,
28,kernel_ridge_rbf_alpha_0p01_gamma_0p00171821,KernelRidge_RBF,0.01,0.00171821306,,,True,False,0.725641131401062,False,validation_screen_only,val,39,0.7194061554395236,0.5252676705041757,0.9135446237065853,2.276425193899717,2.4248534509768853,1.0202157191741161,0.22048654311742538,0.2046669431221791,0.17720880569555822,0.2007874313932963,0.7283257529677645,0.830943111659435,0.38259082997339994,0.0,0.0005065823401636385,0.8508844936953861,0.10256410256410256,291,
29,kernel_ridge_rbf_alpha_0p01_gamma_0p00343643,KernelRidge_RBF,0.01,0.00343642612,,,True,False,0.7159478664398193,False,validation_screen_only,train,162,0.011314723523546379,0.008747989184979096,0.01388145792247716,0.03954859013542717,0.03990450485345022,0.01675141243448044,0.0032071824427004213,0.0032737218303444944,0.002669812352569015,0.0030502388877204885,0.9925063966481525,0.9962166151710663,0.007388058615786262,0.0,7.822647471704089e-06,0.011283631007184765,0.006172839506172839,291,
29,kernel_ridge_rbf_alpha_0p01_gamma_0p00343643,KernelRidge_RBF,0.01,0.00343642612,,,True,False,0.7159478664398193,False,validation_screen_only,val,39,0.7150963288851273,0.5342715308070183,0.8959211233334664,2.5426529974509506,2.373329161833494,1.0134204829541535,0.21579178785666442,0.2003551797989087,0.17450608045626909,0.19688434917957354,0.7262575294790378,0.8279537148935281,0.4065502111532378,0.0,0.0005045890093009429,0.9143000145170634,0.05128205128205128,291,
30,kernel_ridge_rbf_alpha_0p01_gamma_0p00687285,KernelRidge_RBF,0.01,0.00687285223,,,True,False,0.7565373182296753,False,validation_screen_only,train,162,0.007738001715035442,0.006255619442392209,0.00922038399127174,0.030351607243955872,0.028064928649936195,0.011629114548365274,0.002092246656064634,0.002166731857959135,0.0018137016414124288,0.0020242267138077473,0.9944082823704389,0.9971815528805736,0.005467489751068538,0.0,5.429265772916573e-06,0.007961207280717784,0.0,291,
30,kernel_ridge_rbf_alpha_0p01_gamma_0p00687285,KernelRidge_RBF,0.01,0.00687285223,,,True,False,0.7565373182296753,False,validation_screen_only,val,39,0.756537377452239,0.6147117020610051,0.8983630431004059,3.2176107871226773,2.698007418941229,1.1052103622888143,0.21062589608705962,0.20067214507323045,0.1802312685893132,0.19717643515039712,0.6804773985963577,0.7937431404435208,0.5145400022214313,0.0,0.0005313598896743945,1.1489820413200593,0.0,291,
31,kernel_ridge_rbf_alpha_0p01_gamma_0p0171821,KernelRidge_RBF,0.01,0.0171821306,,,True,False,0.8776354789733887,False,validation_screen_only,train,162,0.008422270936052096,0.007906689291696328,0.008937852508905861,0.04854896623227331,0.03457432152864374,0.012496935416380932,0.0020159585976306303,0.0020032749499803706,0.0018567115436365575,0.0019586483651864123,0.9930346545809818,0.99648636084616,0.007079363503309513,0.0,5.906381692649333e-06,0.010358366795558809,0.0,291,
31,kernel_ridge_rbf_alpha_0p01_gamma_0p0171821,KernelRidge_RBF,0.01,0.0171821306,,,True,False,0.8776354789733887,False,validation_screen_only,val,39,0.8776354667467948,0.8344830052974896,0.9207879289602622,4.994041693898348,3.5244766756510124,1.3932128659425638,0.20747416905867747,0.20476652872868073,0.19292751183876625,0.20172273692412254,0.5923820047764098,0.7177545617436225,0.7942221128349704,0.0,0.0006440191332680675,1.9832340540843423,0.0,291,
32,kernel_ridge_rbf_alpha_0p1_gamma_0p00171821,KernelRidge_RBF,0.1,0.00171821306,,,True,False,0.7111358046531677,False,validation_screen_only,train,162,0.16243732520551593,0.12442353289045485,0.20045111620407782,0.552475149616783,0.5755220918375769,0.23802193358287582,0.04648554766619647,0.04710750447379218,0.03855097735369647,0.044048009758289146,0.9184239328202259,0.9563978480363512,0.08783083275503972,0.0,0.00011137712657234069,0.1660061377167839,0.012345679012345678,291,
32,kernel_ridge_rbf_alpha_0p1_gamma_0p00171821,KernelRidge_RBF,0.1,0.00171821306,,,True,False,0.7111358046531677,False,validation_screen_only,val,39,0.7088559969113424,0.510986362130214,0.9067256414355376,2.265384477682603,2.3149898869869037,0.9948899167088362,0.21649914062940157,0.20520068743290046,0.1760707757411859,0.1992568700837019,0.7378954519108291,0.8373591703050485,0.3703560491597279,0.0,0.0004952033861907414,0.8301507129113604,0.05128205128205128,291,
33,kernel_ridge_rbf_alpha_0p1_gamma_0p00343643,KernelRidge_RBF,0.1,0.00343642612,,,True,False,0.7155738472938538,False,validation_screen_only,train,162,0.09475030387855238,0.07325597914556663,0.11624462851955567,0.33118256774765475,0.33475585279549347,0.14007488774411656,0.0266951933319186,0.027617528482719703,0.022315314522495976,0.02554267876131897,0.9487396842862665,0.9732388544117029,0.05332008165492401,0.0,6.54816015098114e-05,0.09642377742889467,0.0,291,
33,kernel_ridge_rbf_alpha_0p1_gamma_0p00343643,KernelRidge_RBF,0.1,0.00343642612,,,True,False,0.7155738472938538,False,validation_screen_only,val,39,0.7152443711574261,0.5348241216956805,0.895664625060864,2.5737578937640557,2.3440381668699093,1.018246305676607,0.21446308417197985,0.20088574519524208,0.17503376190478986,0.19679419562602654,0.7260076515443645,0.8274955767682111,0.41171581795558065,0.0,0.0005037286413052919,0.9174692714162598,0.05128205128205128,291,
34,kernel_ridge_rbf_alpha_0p1_gamma_0p00687285,KernelRidge_RBF,0.1,0.00687285223,,,True,False,0.760380208492279,False,validation_screen_only,train,162,0.0702614969815369,0.05690542713129594,0.08361756656732824,0.2778283097769743,0.2552153430879116,0.10538900501014274,0.018958171944559357,0.019606823170626606,0.016500742347152146,0.01835524581766538,0.9583688877086938,0.9784919979154945,0.04301078434673558,0.0,4.92526465806782e-05,0.07388623261950679,0.0,291,
34,kernel_ridge_rbf_alpha_0p1_gamma_0p00687285,KernelRidge_RBF,0.1,0.00687285223,,,True,False,0.760380208492279,False,validation_screen_only,val,39,0.7603802340917099,0.6208961492356582,0.8998643068166879,3.265232111781071,2.7171661362816124,1.1152898616706715,0.21025044031632253,0.20093760887781778,0.1812331707049639,0.1974737398708478,0.6776766571513078,0.7916189130587046,0.5204600731694027,0.0,0.0005348725939350119,1.1671223049663677,0.0,291,
35,kernel_ridge_rbf_alpha_0p1_gamma_0p0171821,KernelRidge_RBF,0.1,0.0171821306,,,True,False,0.8793366551399231,False,validation_screen_only,train,162,0.07753255259659556,0.07293053151016342,0.08213457370889776,0.44854743079638776,0.31881728634974105,0.11512085756309974,0.018526463964839042,0.018403023849298924,0.017067133276550857,0.01799887368156586,0.9443184585282393,0.9710228493078844,0.058931609780782546,0.0,5.4404387833248036e-05,0.09874057145509238,0.0,291,
35,kernel_ridge_rbf_alpha_0p1_gamma_0p0171821,KernelRidge_RBF,0.1,0.0171821306,,,True,False,0.8793366551399231,False,validation_screen_only,val,39,0.8793366199884659,0.8376173010239234,0.9210559557645749,5.019759860558388,3.5372321831110196,1.3968968318823056,0.207423543318724,0.20490489097741935,0.1930096088311611,0.20177934758174113,0.5910861871905656,0.716638142518535,0.7998491240058635,0.0,0.0006456034508375571,1.9979182302611849,0.0,291,
36,kernel_ridge_rbf_alpha_1_gamma_0p00171821,KernelRidge_RBF,1,0.00171821306,,,True,False,0.7202948927879333,False,validation_screen_only,train,162,0.4593905166803319,0.3509589578082532,0.5678220811058525,1.559304918495961,1.6410993934597498,0.6651250631950888,0.12962438589260902,0.1349548793133394,0.10963601315463031,0.12473842596784694,0.7999129249941177,0.8834968162583117,0.24881822876604892,0.0,0.00031129351335061704,0.49564227011039147,0.0,291,
36,kernel_ridge_rbf_alpha_1_gamma_0p00171821,KernelRidge_RBF,1,0.00171821306,,,True,False,0.7202948927879333,False,validation_screen_only,val,39,0.7202949611804425,0.5196381942010843,0.9209517259628345,2.4225196876587014,2.1988367856695104,1.0352819614016857,0.21654711167017618,0.2079739402502011,0.18217183076418364,0.20223096003517127,0.7275572052608026,0.8308863336001321,0.4058602844316908,0.0,0.0004984938177818923,0.8675101634431024,0.0,291,
37,kernel_ridge_rbf_alpha_1_gamma_0p00343643,KernelRidge_RBF,1,0.00343642612,,,True,False,0.7372693419456482,False,validation_screen_only,train,162,0.39706105959636195,0.30846381799122435,0.4856583054671869,1.4147550419524864,1.4106789414575438,0.584472888333286,0.11052345567279392,0.11493305291658566,0.09452071675547848,0.10665907544359841,0.8182692119706342,0.8957674213706787,0.22085263278129158,0.0,0.0002733473193524175,0.43628937464562917,0.0,291,
37,kernel_ridge_rbf_alpha_1_gamma_0p00343643,KernelRidge_RBF,1,0.00343642612,,,True,False,0.7372693419456482,False,validation_screen_only,val,39,0.7372693553184851,0.565040666036881,0.9094980389643939,2.781637782469774,2.420219625609043,1.0795139633119106,0.21216291189193726,0.20475191489244118,0.18196359964517447,0.19962614306654686,0.704760523049324,0.8135906878444913,0.4540767459306353,0.0,0.0005183964507849828,0.9985692598177627,0.0,291,
38,kernel_ridge_rbf_alpha_1_gamma_0p00687285,KernelRidge_RBF,1,0.00687285223,,,True,False,0.7877728343009949,False,validation_screen_only,train,162,0.37772302559496446,0.3120737931702608,0.4433722569158784,1.5990723023811977,1.4037501287681085,0.5579958332725513,0.10037746289629995,0.10217829067030071,0.08923753764894274,0.09726443042817676,0.8075535798964816,0.8895511967177705,0.2386993358537925,0.0,0.00026314618056251976,0.44940088660144883,0.0,291,
38,kernel_ridge_rbf_alpha_1_gamma_0p00687285,KernelRidge_RBF,1,0.00687285223,,,True,False,0.7877728343009949,False,validation_screen_only,val,39,0.7877727991495377,0.6666299915179993,0.9089155877247835,3.6008423463656354,2.8906076615437484,1.183108991298538,0.20861176191232142,0.20277413649436754,0.1865123281112084,0.19929940960346124,0.6525362994486855,0.7727031648735808,0.5809765043129431,0.0,0.000561238447120652,1.3078757058545347,0.0,291,
39,kernel_ridge_rbf_alpha_1_gamma_0p0171821,KernelRidge_RBF,1,0.0171821306,,,True,False,0.8889065384864807,False,validation_screen_only,train,162,0.4326690112551053,0.4114991226635965,0.45383890249111036,2.5536006416803523,1.7959490354966234,0.6449501013935164,0.10239728181450455,0.10151006814874249,0.09444065667964795,0.09944933551697084,0.7472652044644424,0.848616520389551,0.34755055809219587,0.0,0.000304272225526173,0.6549065676479439,0.0,291,
39,kernel_ridge_rbf_alpha_1_gamma_0p0171821,KernelRidge_RBF,1,0.0171821306,,,True,False,0.8889065384864807,False,validation_screen_only,val,39,0.8889065736379379,0.8553561083017251,0.9224570469978528,5.159515584126497,3.61558972318203,1.4170784157438157,0.2071826534393506,0.20561697849860558,0.19342813277855897,0.20207592233633384,0.5843223442786708,0.7109782910783918,0.8243381810253814,0.0,0.0006543451667172261,2.0807992774893824,0.0,291,
40,kernel_ridge_rbf_alpha_10_gamma_0p00171821,KernelRidge_RBF,10,0.00171821306,,,True,False,0.7976759076118469,False,validation_screen_only,train,162,0.7054304081348726,0.5880359955775885,0.8228248256592103,3.0995369789960945,2.685290269093749,1.0164916239862825,0.18728846458741177,0.18688881470833296,0.1672086524374691,0.18046197778096906,0.6800699897532191,0.7988205679864472,0.4727307677283883,0.0,0.00048492802149813083,0.9856808582550374,0.0,291,
40,kernel_ridge_rbf_alpha_10_gamma_0p00171821,KernelRidge_RBF,10,0.00171821306,,,True,False,0.7976759076118469,False,validation_screen_only,val,39,0.7976759274800619,0.6663588958386427,0.9289929438859988,3.514034707958882,2.8371003180360184,1.221405199657266,0.21032560635835695,0.20847376951804528,0.19206293118305695,0.2036207675551757,0.6467832153075042,0.7700270424563563,0.5874825895589364,0.0,0.000574816885487869,1.326108421503166,0.0,291,
41,kernel_ridge_rbf_alpha_10_gamma_0p00343643,KernelRidge_RBF,10,0.00343642612,,,True,False,0.8141660690307617,False,validation_screen_only,train,162,0.7074628474167836,0.6038458289371597,0.8110798521910185,3.315092558018219,2.7196597714942916,1.0241362276245598,0.183979167982384,0.18385284623981993,0.1657127837340037,0.17784826586275926,0.6722202278548741,0.7928631427057816,0.4904600526845477,0.0,0.0004890323042796629,1.017145354165981,0.0,291,
41,kernel_ridge_rbf_alpha_10_gamma_0p00343643,KernelRidge_RBF,10,0.00343642612,,,True,False,0.8141660690307617,False,validation_screen_only,val,39,0.8141660629174649,0.7055698863397806,0.9227622609872085,3.866362628264305,3.005566594692377,1.2569463658982363,0.2081637428357051,0.2067998693539546,0.19168274066387078,0.20221544878605086,0.6329780860964939,0.7571460474021784,0.6355944898893171,0.0,0.0005906986562200846,1.458570189322634,0.0,291,
42,kernel_ridge_rbf_alpha_10_gamma_0p00687285,KernelRidge_RBF,10,0.00687285223,,,True,False,0.8576485514640808,False,validation_screen_only,train,162,0.7509562917697576,0.6843689098310324,0.8175436725587021,4.0756553453795705,3.0156944819070675,1.104971985988043,0.1846306511649379,0.1837908198804031,0.16913059464207403,0.17918402163518798,0.6360242985680548,0.7639223573468038,0.5811444694716289,0.0,0.0005232882734914857,1.2092609605136304,0.0,291,
42,kernel_ridge_rbf_alpha_10_gamma_0p00687285,KernelRidge_RBF,10,0.00687285223,,,True,False,0.8576485514640808,False,validation_screen_only,val,39,0.8576485583415399,0.7942519407623854,0.921045170380519,4.639674366284639,3.360773108708553,1.3518867770162148,0.20709357659022012,0.20575935107011062,0.19251826329108995,0.20179039660172585,0.604320592769166,0.7294777935097689,0.7433335043314946,0.0,0.0006280816152679902,1.8045960363212123,0.0,291,
43,kernel_ridge_rbf_alpha_10_gamma_0p0171821,KernelRidge_RBF,10,0.0171821306,,,True,False,0.9000033140182495,False,validation_screen_only,train,162,0.8005071306302224,0.7713616320196494,0.8296526309884624,4.825658588129797,3.3660840168595314,1.199552161021181,0.1872909293498522,0.1852113770114051,0.17287976653487594,0.18179402390012034,0.6007458961358609,0.7341424279304669,0.6859758764902164,0.0,0.0005643015073373034,1.47176675392309,0.0,291,
43,kernel_ridge_rbf_alpha_10_gamma_0p0171821,KernelRidge_RBF,10,0.0171821306,,,True,False,0.9000033140182495,False,validation_screen_only,val,39,0.9000032536494427,0.8760729386256292,0.9239335549183381,5.318821552472237,3.7103346339785137,1.4405126919349034,0.2069673782739884,0.20635384626877615,0.19384764708005464,0.20238962463843516,0.5749777431479391,0.70350831197541,0.8588078282224001,0.0,0.0006646047072419419,2.1822676147202444,0.0,291,
44,svr_rbf_C_1_eps_0p03_gamma_scale,SVR_RBF,,scale,1,0.03,True,False,0.7232251167297363,False,validation_screen_only,train,162,0.19932422667373845,0.12358091435291702,0.2750675395751993,0.3659357887543278,0.6376069452567601,0.2589746556578227,0.06242539522088604,0.06520001351097483,0.05359196074214982,0.06040578979400941,0.9246015812553829,0.9585069447285328,0.08683744387357,0.0,0.0001347501882904638,0.1802225123361319,0.0,291,
44,svr_rbf_C_1_eps_0p03_gamma_scale,SVR_RBF,,scale,1,0.03,True,False,0.7232251167297363,False,validation_screen_only,val,39,0.7232251287652895,0.532238519917696,0.9142117256728503,2.5870912925173073,2.3511155860928388,1.000727210719234,0.21298249104084113,0.21047807045471975,0.17892673229559874,0.20079576281400827,0.7222857373709449,0.8252741472915103,0.4154116620531833,0.0,0.0004936137937385446,0.9156222648585618,0.0,291,
45,svr_rbf_C_1_eps_0p03_gamma_0p00343642612,SVR_RBF,,0.00343642612,1,0.03,True,False,0.7213239073753357,False,validation_screen_only,train,162,0.2096583019298168,0.1308101701469701,0.28850643815081795,0.3901915917242015,0.6692422108241806,0.2753470770117861,0.06560182093102256,0.06851971517374486,0.055977830180415404,0.06336645525592713,0.9207146766530989,0.9561915681005765,0.09272189564868452,0.0,0.00014259921881939927,0.19134363333173443,0.0,291,
45,svr_rbf_C_1_eps_0p03_gamma_0p00343642612,SVR_RBF,,0.00343642612,1,0.03,True,False,0.7213239073753357,False,validation_screen_only,val,39,0.7212870986415789,0.5260256840250431,0.9165484985479941,2.5354883957367678,2.327875378422248,0.9928840109362052,0.21328361829121908,0.21114304890999427,0.1794822353583116,0.2013029699715284,0.7253399850772944,0.8275764806312552,0.4076643831197253,0.0,0.000490876817844438,0.8941009261592486,0.02564102564102564,291,
46,svr_rbf_C_1_eps_0p08_gamma_scale,SVR_RBF,,scale,1,0.08,True,False,0.7239874005317688,False,validation_screen_only,train,162,0.22594523938073788,0.1547508885463079,0.2971395909740233,0.5880583613926982,0.7744132646439988,0.3005065603043746,0.06715584610715325,0.06982818061922803,0.05868325851581715,0.06522242830100435,0.9064143513055534,0.9488785350568385,0.1034048748473791,0.0,0.00014744448540787507,0.20785118092889235,0.0,291,
46,svr_rbf_C_1_eps_0p08_gamma_scale,SVR_RBF,,scale,1,0.08,True,False,0.7239874005317688,False,validation_screen_only,val,39,0.7239874263222401,0.5366375567630316,0.9113373016126645,2.62723771463602,2.353235765718497,1.0102624547405121,0.21305145819981894,0.20962751523042336,0.17788792726321098,0.2001889686410626,0.7173776003510367,0.8220594033117646,0.42517612882902067,0.0,0.0004964755027732537,0.9397587086924164,0.0,291,
47,svr_rbf_C_1_eps_0p08_gamma_0p00343642612,SVR_RBF,,0.00343642612,1,0.08,True,False,0.7222479581832886,False,validation_screen_only,train,162,0.23567146577952822,0.16122062672159554,0.3101223003303195,0.6089035666283266,0.8025313151747356,0.3154367906972766,0.07015118113270512,0.07306682106889324,0.06102369045033867,0.06808056413874398,0.9025433136120502,0.9465118432412503,0.10946924531046756,0.0,0.00015488538472563512,0.21765591238981774,0.0,291,
47,svr_rbf_C_1_eps_0p08_gamma_0p00343642612,SVR_RBF,,0.00343642612,1,0.08,True,False,0.7222479581832886,False,validation_screen_only,val,39,0.7222479499685459,0.5308489649532697,0.9136469263869983,2.5804960544292745,2.3279632161825132,1.0038552285673528,0.21329573331735072,0.2103874133183406,0.17839075663150886,0.20069129848613954,0.7207094788241675,0.8244863610080849,0.4179087488053871,0.0,0.0004941036074738711,0.9182111732631137,0.0,291,
48,svr_rbf_C_10_eps_0p03_gamma_scale,SVR_RBF,,scale,10,0.03,True,False,0.7154262661933899,False,validation_screen_only,train,162,0.029564434788937187,0.02949011626503902,0.02963875317486164,0.18240453330455003,0.13225273277472566,0.04516331535292628,0.006904548700944877,0.006579063188882522,0.0060226902549649465,0.006502100710619103,0.9766600852573437,0.9881318094489097,0.022430376774149798,0.0,2.0223598160858575e-05,0.029642685841058076,0.006172839506172839,291,
48,svr_rbf_C_10_eps_0p03_gamma_scale,SVR_RBF,,scale,10,0.03,True,False,0.7154262661933899,False,validation_screen_only,val,39,0.7150658594492154,0.5380933678780611,0.8920383560351837,2.597601828284753,2.375961960508273,1.016497532526652,0.2155243219473423,0.1998308621920072,0.17285312291903374,0.1960694365298901,0.7233250374798791,0.82543086144716,0.4200461237331898,0.0,0.0005042697715301377,0.9656124164366886,0.05128205128205128,291,
49,svr_rbf_C_10_eps_0p03_gamma_0p00343642612,SVR_RBF,,0.00343642612,10,0.03,True,False,0.7143767476081848,False,validation_screen_only,train,162,0.02946591739439302,0.02931192770232389,0.02961990715544901,0.18185936471010433,0.1309193377095608,0.044934869111504086,0.006882801100059792,0.006632990675208009,0.005981436482182256,0.006499076073839801,0.976956929132414,0.9882820958986808,0.02212733888612581,0.0,2.0091830349513287e-05,0.029555548672433974,0.006172839506172839,291,
49,svr_rbf_C_10_eps_0p03_gamma_0p00343642612,SVR_RBF,,0.00343642612,10,0.03,True,False,0.7143767476081848,False,validation_screen_only,val,39,0.7137344483381662,0.5347078460961198,0.8927610562397883,2.5531899420878825,2.3733819150007687,1.0128067686962776,0.21586545461263412,0.2000071895428193,0.17283417169864362,0.1962356055394197,0.724053614813163,0.8264950884855663,0.41413768053691385,0.0,0.0005035810138043673,0.9510144630844508,0.05128205128205128,291,
50,svr_rbf_C_10_eps_0p08_gamma_scale,SVR_RBF,,scale,10,0.08,True,False,0.7167869806289673,False,validation_screen_only,train,162,0.0765011087519887,0.07554879372962463,0.07745342347540973,0.46086208968434805,0.3429735158972534,0.11586813613726402,0.01805664175822411,0.017310769101719796,0.01562017607100216,0.016995862298817548,0.944252898974535,0.9711286815181094,0.05387045658815445,0.0,5.227189673444818e-05,0.07985076017690497,0.006172839506172839,291,
50,svr_rbf_C_10_eps_0p08_gamma_scale,SVR_RBF,,scale,10,0.08,True,False,0.7167869806289673,False,validation_screen_only,val,39,0.716585343846908,0.5417027675952667,0.8914679166598197,2.631554547792826,2.377330159720702,1.0241981850793729,0.21510726519120046,0.1997777636234577,0.1729196126644428,0.19593487966519135,0.7212876028382514,0.8239652374432112,0.4274405750986368,0.0,0.0005056905924553016,0.9820275654303379,0.02564102564102564,291,
51,svr_rbf_C_10_eps_0p08_gamma_0p00343642612,SVR_RBF,,0.00343642612,10,0.08,True,False,0.7153308987617493,False,validation_screen_only,train,162,0.07671450743060788,0.0754946900623632,0.07793432462638543,0.4608749979072147,0.3407178174612331,0.11638360868357582,0.018264231122570272,0.017354707659026723,0.015691051512588688,0.01710333012584827,0.944302299462582,0.9711537750239846,0.05354029712974431,0.0,5.228136472026192e-05,0.07966821037569322,0.006172839506172839,291,
51,svr_rbf_C_10_eps_0p08_gamma_0p00343642612,SVR_RBF,,0.00343642612,10,0.08,True,False,0.7153308987617493,False,validation_screen_only,val,39,0.7150390931429007,0.5377533552356255,0.8923248258920816,2.585247998436292,2.3725590377281875,1.0191370977614171,0.2155465468382224,0.19998490657561865,0.17286840616128382,0.1961332885070871,0.7226994009259208,0.8253877709514288,0.4195042831661154,0.0,0.0005043976816523355,0.9648470944151339,0.02564102564102564,291,
52,svr_rbf_C_100_eps_0p03_gamma_scale,SVR_RBF,,scale,100,0.03,True,False,0.7154262661933899,False,validation_screen_only,train,162,0.029564434788937187,0.02949011626503902,0.02963875317486164,0.18240453330455003,0.13225273277472566,0.04516331535292628,0.006904548700944877,0.006579063188882522,0.0060226902549649465,0.006502100710619103,0.9766600852573437,0.9881318094489097,0.022430376774149798,0.0,2.0223598160858575e-05,0.029642685841058076,0.006172839506172839,291,
52,svr_rbf_C_100_eps_0p03_gamma_scale,SVR_RBF,,scale,100,0.03,True,False,0.7154262661933899,False,validation_screen_only,val,39,0.7150658594492154,0.5380933678780611,0.8920383560351837,2.597601828284753,2.375961960508273,1.016497532526652,0.2155243219473423,0.1998308621920072,0.17285312291903374,0.1960694365298901,0.7233250374798791,0.82543086144716,0.4200461237331898,0.0,0.0005042697715301377,0.9656124164366886,0.05128205128205128,291,
