perturbation_name,perturbation_group,severity,affected_axis,split,sample_count,profile_depth_rmse_m,profile_depth_rmse_degradation_pct,er_like_profile_error,er_like_degradation_pct,L_mae_mm,W_mae_mm,D_mae_mm,max_lwd_degradation_pct,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,projected_mask_dice_drop,max_depth_error_m,volume_proxy_rel_error,status_band,notes
gain_scaling_0.8x,gain_scaling,0.8x,all,train,162,0.0008017262094025357,106.77048209749536,0.979808184651681,187.71878621729553,4.570252524021967,2.7570357565986523,1.6331526299731598,141.57052787016593,0.19004118962236394,0.6226109481212073,0.7517928954608594,0.09593424121591443,0.0016331526315713555,2.523434803348712,,
gain_scaling_0.8x,gain_scaling,0.8x,all,val,39,0.0008019548812836336,106.82945808523561,0.9674526589612166,184.09060989623245,4.855757609773905,2.7217758597853856,1.5538786893280654,156.66151330525892,0.20978306119258588,0.6175643703260066,0.7460746229105816,0.10165251376619222,0.0015538786866296178,2.642303680422871,,
gain_scaling_0.8x,gain_scaling,0.8x,all,test,39,0.0008679314080673533,123.84523989478173,1.153080087632705,238.5997467891691,4.535925485766851,2.768469211764825,1.752266756235025,139.75609842498287,0.2027888032488334,0.624899966290028,0.749301983901185,0.09842515277558883,0.0017522667618229603,2.906582028772797,fail,
gain_scaling_0.9x,gain_scaling,0.9x,all,train,162,0.000519420887805474,33.96207598487328,0.5770896972145563,69.46127805628132,3.102996664650646,2.3536955134736166,1.0684201621140044,64.01556332369914,0.18420655222862592,0.6926374924772745,0.8060882857253666,0.04163885095140718,0.0010684201598776804,1.3221104975972893,,
gain_scaling_0.9x,gain_scaling,0.9x,all,val,39,0.0005963471910665528,53.801877434204656,0.6353832530096556,86.57906843646539,3.8353825486623325,2.5495770420783606,1.2136406377913096,102.72739460116726,0.20817943108387482,0.6643147391175714,0.7833405408414851,0.06438659583528872,0.0012136406432359647,1.642274909234647,,
gain_scaling_0.9x,gain_scaling,0.9x,all,test,39,0.0005456707940305559,40.73210009225411,0.6706167553097774,96.9253185237507,3.144973784685135,2.450579339877153,1.1147301775904803,66.23435429682394,0.19903480605437204,0.6864146665338592,0.7988628269150099,0.048864309761763924,0.0011147301799307268,1.5042564409774757,fail,
gain_scaling_1.1x,gain_scaling,1.1x,all,train,162,0.0005875163729280847,51.52435113857927,0.3727845520608955,9.467465693449656,1.9843404436552967,2.0824310041642113,1.254425540112281,56.75786056566842,0.1903390773790486,0.7649188485617551,0.8599781914759054,-0.012251054799131578,0.0012544255407619072,0.4405900077755464,,
gain_scaling_1.1x,gain_scaling,1.1x,all,val,39,0.0006461665847708877,66.65062795930841,0.3831496499478817,12.511156723778514,2.1537893318977113,2.0718307498938,1.4036232724021642,75.40218545155845,0.20942468501818487,0.7555014229962705,0.8520364101499514,-0.004309273473177555,0.0014036232724976845,0.5235889425511351,,
gain_scaling_1.1x,gain_scaling,1.1x,all,test,39,0.000515171636951168,32.86616613760406,0.33907005668450624,-0.4327309364363951,1.9619327191358957,2.15519942343235,1.055545179436031,31.905002543225,0.2069866524483913,0.759867032000056,0.8573738514655966,-0.009646714788822841,0.0010555451765704232,0.3944333228975137,fail,
gain_scaling_1.2x,gain_scaling,1.2x,all,train,162,0.0007390129809479091,90.59632647008112,0.4679185768566382,37.40338883735337,2.5033920789942328,2.2389443871093753,1.5856938032824317,98.15442221667689,0.19405186491340032,0.7465468772754519,0.8466793392515778,0.0010477974251960065,0.001585693810750259,0.5115457404980307,,
gain_scaling_1.2x,gain_scaling,1.2x,all,val,39,0.0007836061605559782,102.09720187827317,0.45713261801462907,34.236112798201084,2.296485884831502,2.035643729643944,1.691419206177577,111.36627691456741,0.21107777871955663,0.757526462621501,0.8536346328006988,-0.005907496123925049,0.001691419192446539,0.5032695108971682,,
gain_scaling_1.2x,gain_scaling,1.2x,all,test,39,0.0006578223581481068,69.65672886029152,0.4190882003078094,23.06444281583485,2.3849799590997205,2.2446021324931045,1.36649873931534,70.76296040782326,0.2120448282131782,0.7513545548711804,0.8518401637279146,-0.004113027051140805,0.001366498745762958,0.4449782114253476,fail,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,162,0.00046563290262934004,20.089799520055756,0.4902090777033641,43.94895147732613,2.660461401497876,2.229718882774497,0.9602039190308179,40.624410086744305,0.1838661095150459,0.7159122288448208,0.8234330983765481,0.024294038300225695,0.0009602039188640997,1.0527285441160033,,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,39,0.0005553085187178416,43.21773291371079,0.559810051933313,64.38714350171831,3.457201349429595,2.4537150758581285,1.1518441354617095,82.73781383970261,0.20835970380367377,0.682037871118567,0.7967399526134197,0.05098718406335412,0.0011518441397362412,1.3937659835482363,,
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,39,0.0004801487108731332,23.833522293994573,0.5675665860374769,66.66483480156846,2.7100938784006314,2.3289674474642825,0.986954927826539,43.24784141398114,0.19907450695068407,0.7083290465610226,0.8159781562623676,0.031748980414406214,0.0009869549286145812,1.1894945980402047,warning,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,162,0.0005541670347560688,42.92333666432511,0.3537493831719513,3.8778250127941605,1.9215881171877738,2.0765429513046034,1.1808834067361866,47.56775153102639,0.18963717977389877,0.7625772264884434,0.8585271122891246,-0.010799975612350798,0.0011808834078917165,0.43077370536915777,,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,39,0.0006221752459495269,60.46310329555323,0.37801938752333325,11.004665044193272,2.202556929145104,2.1089596427403965,1.3523076912627006,68.98959223188733,0.20883649883744043,0.7521555138433182,0.8491206393052622,-0.0013935026284883634,0.0013523076851971638,0.5574321110967199,,
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,39,0.00048798657940679754,25.854960331464124,0.32908304857137877,-3.3653966329092433,1.9032408312345162,2.1776544753557596,0.9915023367517651,23.901961563342994,0.20593648556715402,0.7554098224322527,0.8534552470895213,-0.005728110412747456,0.0009915023379457684,0.4084318212323037,fail,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,162,0.00042262242335889394,8.997112977324475,0.33226477481240846,-2.431088850544455,1.852891205407587,2.034337446829419,0.8912142224690337,11.369571451356686,0.1849404006138628,0.7615200691225872,0.8561966579314646,-0.008469521254690804,0.0008912142229634395,0.5349214393094153,,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,val,39,0.0005115376102950018,31.92892667251211,0.39476426117695296,15.921764940326668,2.5363909972783847,2.2410643427417827,1.1158640789679992,39.44268520349711,0.20767825755935448,0.7301975437113446,0.8318947237839845,0.01583241289278925,0.0011158640681503292,0.806042368536916,,
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,test,39,0.000385155687698175,-0.6658054907639263,0.34274790206780803,0.6472612764829709,1.873841048624271,2.1797882108352122,0.8015610098552245,0.16615972799381612,0.20075295712703314,0.7516989756218494,0.848179507981909,-0.00045237130513520185,0.0008015610032882064,0.5841177838039858,green,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,train,162,0.00043242307370230357,11.524765401068954,0.3296300653644182,-3.204766205240657,1.852827960004409,2.0371446105433098,0.9078529685517244,13.44881342707772,0.18578284523553318,0.7607184943465185,0.8557045051485229,-0.007977368471749124,0.0009078529683505127,0.5161535752321575,,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,val,39,0.0005212748036660159,34.4402131241569,0.3897066089587334,14.436595107975592,2.5212139959136644,2.2584447564604955,1.1335680179106884,41.6550377931875,0.20812794642570692,0.7312888223057826,0.832538593958109,0.015188542718664766,0.0011335680237374245,0.7817493342138834,,
per_axis_gain_By_1.1x,per_axis_gain,1.1x,By,test,39,0.00039127989237805683,0.9136673258558232,0.33900314760513794,-0.452378658719513,1.908597486332441,2.191389622978675,0.8051643455162262,0.883025574974436,0.20136209309865266,0.7485573454541004,0.8466363674202433,0.0010907692565305105,0.000805164341074534,0.568716117969886,green,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,train,162,0.00041792583289390205,7.785831291292817,0.34489167150523925,1.2767750426766231,2.103573960378582,2.1108448312698322,0.8847523117322981,11.188926509336799,0.18497459443263065,0.7454782147297192,0.8447350574216149,0.002992079255158875,0.0008847523088291011,0.6181183722115473,,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,val,39,0.0005119479041567479,32.034744168061,0.41382741125730366,21.519622243944195,2.8214901208113403,2.3151477533273206,1.1152990168103805,49.135929422349264,0.2075995147610322,0.7147131318390814,0.8202377294963262,0.027489407180447567,0.001115299018028264,0.9007660501549446,,
per_axis_gain_Bz_0.9x,per_axis_gain,0.9x,Bz,test,39,0.0003897389099457098,0.5162377835715375,0.3686428910646683,8.251274919148635,2.1762122175632377,2.2673667973050704,0.8162351816128461,15.028377839309268,0.20020666737587023,0.7320243208974982,0.8335709992575476,0.014156137419226167,0.0008162351784845575,0.7058222386843502,green,
per_axis_gain_Bz_1.1x,per_axis_gain,1.1x,Bz,train,162,0.0004448762115372782,14.73651185960517,0.3247552365984446,-4.636250282975421,1.735637274513274,2.003021469500698,0.9363972476373116,17.015816790581862,0.18595515435308585,0.7691526316877836,0.8621152243851533,-0.014388087708379516,0.0009363972478442722,0.4675871610369127,,
per_axis_gain_Bz_1.1x,per_axis_gain,1.1x,Bz,val,39,0.0005281387318227177,36.21046550882257,0.37685287189789307,10.662119977605087,2.3430841190692706,2.197821009235504,1.1366478172250283,42.03990141087527,0.20831995954116186,0.7414763327769561,0.8405613915795302,0.007165745097243548,0.0011366478179414303,0.7126158623292292,,
per_axis_gain_Bz_1.1x,per_axis_gain,1.1x,Bz,test,39,0.00039470783294512867,1.7977558280680899,0.3222428436080615,-5.374009645488645,1.7028339745906682,2.121756257728124,0.8091118471362652,1.1097415188663757,0.2019474365008183,0.7625496595844564,0.8568246285581262,-0.009097491881352449,0.0008091118473273057,0.47650168081996613,green,
zero_drift_1pct_peak,zero_drift,1pct_train_abs_peak,all,train,162,0.00041017327789126686,5.786396176683282,0.3627465643034673,6.519829922619642,2.031853599450838,2.0703529708179427,0.8669988969570877,8.343530846496117,0.1835896244249594,0.7523910974284895,0.8495400627228284,-0.0018129260460546526,0.0008669988967961183,0.6567111094108674,,
zero_drift_1pct_peak,zero_drift,1pct_train_abs_peak,all,val,39,0.0005017221559776375,29.397456206154505,0.43228024473557103,26.93826125288897,2.7525370866060257,2.3001206998641672,1.0766426824892943,45.491268479944985,0.20811792004566926,0.7213212991378806,0.8248674942663405,0.022859642410433256,0.0010766426775938808,0.9717283967018631,,
zero_drift_1pct_peak,zero_drift,1pct_train_abs_peak,all,test,39,0.00038654015262205247,-0.30874284718321604,0.3902934661660439,14.608924596558372,2.1228049179682364,2.226007048900311,0.8139791399336014,12.205420138947733,0.1992874199954363,0.7424188637967603,0.8407338208016191,0.006993315875154726,0.0008139791450678156,0.7341701470620958,green,
zero_drift_2pct_peak,zero_drift,2pct_train_abs_peak,all,train,162,0.0004303928892540294,11.001167429350753,0.42799801200076387,25.680791858308762,2.283347356742547,2.1360740509390097,0.8936600064007957,20.69123607065567,0.18280789433162153,0.7384663650948734,0.8398618348661557,0.007865301810618064,0.0008936600018016718,0.8432801942547662,,
zero_drift_2pct_peak,zero_drift,2pct_train_abs_peak,all,val,39,0.0005202015045842228,34.163402205448705,0.4991114407968827,46.56311325292243,3.0070674419403076,2.3120613736219897,1.0854393044152322,58.94501791149124,0.20839936477251542,0.7123238747395415,0.818042476166778,0.02968466050999574,0.0010854392849768584,1.1831205888513372,,
zero_drift_2pct_peak,zero_drift,2pct_train_abs_peak,all,test,39,0.00042965788079294353,10.811603894989416,0.47887196047947955,40.61982884092067,2.4119924039412766,2.2646512584044385,0.9013246966478152,27.491046758650405,0.19837369846227842,0.729511988450341,0.8314332951229628,0.016293841553810973,0.00090132469836718,0.9522675171717069,warning,
no_defect_reference_error_1pct_peak,no_defect_reference_error,1pct_train_abs_peak,all,train,162,0.00041412661886608003,6.805988912546404,0.33949082252787954,-0.3091738569656808,1.9014189661377006,2.039423471247708,0.8764235224735774,9.521268452560241,0.184422762742565,0.7603084930448872,0.8551237100258704,-0.007396573349096602,0.0008764235241005174,0.5715925492973554,,low-frequency offset/trend residual
no_defect_reference_error_1pct_peak,no_defect_reference_error,1pct_train_abs_peak,all,val,39,0.0005044395871570883,30.098299646785616,0.40438704383678925,18.747476533974137,2.606985373565784,2.265629931902274,1.1005553213449626,37.797819602289685,0.207782710591952,0.7305798136764071,0.8316535327499484,0.01607360392682544,0.0011005553219897242,0.8538979350255769,,low-frequency offset/trend residual
no_defect_reference_error_1pct_peak,no_defect_reference_error,1pct_train_abs_peak,all,test,39,0.0003813420904080909,-1.6493574078005815,0.35656619845674586,4.704977395714422,1.9656931513395064,2.1981073285524664,0.8012221537721462,3.9009397629451645,0.2002034839720298,0.7482502645188059,0.8456223712842521,0.0021047653925216903,0.0008012221451514425,0.6298344555286207,green,low-frequency offset/trend residual
no_defect_reference_error_2pct_peak,no_defect_reference_error,2pct_train_abs_peak,all,train,162,0.0004090534540735484,5.497586221441255,0.3550721912840266,4.266265067048248,1.9690872881515527,2.0494467308399855,0.8660863670003083,8.229497578555788,0.18373661212347173,0.7564648020846074,0.8524864708064462,-0.004759334129672443,0.0008660863666726207,0.6241196782877554,,low-frequency offset/trend residual
no_defect_reference_error_2pct_peak,no_defect_reference_error,2pct_train_abs_peak,all,val,39,0.0004989471079823441,28.681753008353212,0.4218303675834949,23.869674954659548,2.6709285649733667,2.2671214800614576,1.0775670821850116,41.17767452733859,0.20772105627335036,0.7283824853330864,0.8298958030884986,0.017831333588275156,0.00107756707793436,0.9233580763874295,,low-frequency offset/trend residual
no_defect_reference_error_2pct_peak,no_defect_reference_error,2pct_train_abs_peak,all,test,39,0.00038336417977310094,-1.1278472114968743,0.3798945085742535,11.555290729130846,2.057476745966153,2.209820255255088,0.8085730599287229,8.752359085453,0.19943742463603997,0.746011128943078,0.8436553972411187,0.004071739435655086,0.0008085730652778577,0.6940193561855847,green,low-frequency offset/trend residual
sensor_x_resampling_jitter_-2sample,sensor_x_resampling_jitter,-2sample,all,train,162,0.0004235195379514164,9.228484753146553,0.33506635330433465,-1.608410722502444,1.763332097020782,2.003979570565768,0.8944189274614608,11.770043765011925,0.18444180980692676,0.7695035181403141,0.8617108894065789,-0.013983752729805121,0.0008944189319686021,0.5239117361429565,,integer-sample interpolation shift
sensor_x_resampling_jitter_-2sample,sensor_x_resampling_jitter,-2sample,all,val,39,0.0005118210230228634,32.00202068601105,0.3957157625983923,16.201171500048236,2.4905955294768014,2.3058827844185705,1.1188111375921812,39.810961031847214,0.20904643069475126,0.734196728791625,0.8346449839090039,0.013082152767769917,0.0011188111399324276,0.8030912764857935,,integer-sample interpolation shift
sensor_x_resampling_jitter_-2sample,sensor_x_resampling_jitter,-2sample,all,test,39,0.0003873814076098661,-0.09177763217948125,0.3466339539258908,1.7883929196958916,1.745573680752363,2.1293130069971085,0.8045305873338993,0.537249599377798,0.20220117796307954,0.7627508669876468,0.8567374574906649,-0.009010320813891082,0.0008045305820325246,0.5453854166131515,green,integer-sample interpolation shift
sensor_x_resampling_jitter_-1sample,sensor_x_resampling_jitter,-1sample,all,train,162,0.00042526200700700027,9.677879025701944,0.33278615765825464,-2.2779857820956924,1.7916006946269376,2.014224662824913,0.8958667237081646,11.950965975945204,0.18483124880327118,0.7659358217572809,0.8592965109392927,-0.011569374262518917,0.0008958667210579195,0.5232493920179156,,integer-sample interpolation shift
sensor_x_resampling_jitter_-1sample,sensor_x_resampling_jitter,-1sample,all,val,39,0.0005137562962213102,32.50114041983065,0.3936115658053985,15.583278164672882,2.4862969552095118,2.2772140262218623,1.1218500173626802,40.190711185289615,0.2085511866861429,0.731910023746082,0.8331397711195709,0.014587365557202858,0.001121850021613332,0.7955757077265587,,integer-sample interpolation shift
sensor_x_resampling_jitter_-1sample,sensor_x_resampling_jitter,-1sample,all,test,39,0.000387234206685277,-0.12974172239573167,0.3434784094301554,0.8617733564081869,1.8134819571024332,2.1517121516741238,0.8015794344246387,0.16846213335058502,0.20167833423385254,0.755777420606356,0.851737906284383,-0.004010769607609155,0.0008015794357141623,0.5583037614570941,green,integer-sample interpolation shift
sensor_x_resampling_jitter_+1sample,sensor_x_resampling_jitter,+1sample,all,train,162,0.00043003946282422275,10.910016419916278,0.3295481321114449,-3.2288257471648647,1.9392775647618152,2.065385135465566,0.9038488790277898,12.948446934835212,0.1858538413811245,0.7554020725857583,0.8520144200678211,-0.004287283391047336,0.0009038488784471504,0.5303629296406943,,integer-sample interpolation shift
sensor_x_resampling_jitter_+1sample,sensor_x_resampling_jitter,+1sample,all,val,39,0.0005193159487158156,33.93501150088226,0.39132713908568406,14.912460658456336,2.571837549790358,2.2298116160508914,1.1281310893022096,40.97561819476549,0.20712863233609077,0.72770645939624,0.8299180562187953,0.017809080457978466,0.0011281310998571988,0.79352722415852,,integer-sample interpolation shift
