candidate,best_epoch,best_val_loss,val_nrmse,test_nrmse,val_correlation,test_correlation,val_peak_index_error,test_peak_index_error,val_gradient_mse,test_gradient_mse,val_residual_ordering_accuracy,test_residual_ordering_accuracy,val_residual_error_correlation,test_residual_error_correlation,val_mismatch_rate,test_mismatch_rate,val_residual_reduction_iou_delta_correlation,test_residual_reduction_iou_delta_correlation,surrogate_selection_score,usable
S1_geom_mlp_waveform,7,0.2314207911491394,0.475429223194393,0.5031754304667195,0.9342076316209961,0.9358730506774924,31.232323232323235,25.81313131313132,0.04294856948157152,0.047952871162895906,0.6212121212121212,0.6363636363636364,-0.08950156383571248,-0.1350816385250568,0.4090909090909091,0.5757575757575758,-0.13081185010734508,-0.12535229683673815,-0.39655331605098726,False
S2_geom_mask_mlp_waveform,17,0.22899981290102006,0.4489304269325483,0.4894717854244557,0.9341683455642062,0.9324264722700751,29.68686868686869,28.656565656565657,0.043204153034215174,0.04785487875624588,0.6313131313131313,0.6262626262626263,-0.02915371271034295,-0.14846900546146763,0.30303030303030304,0.3939393939393939,0.008617906830906075,0.20136841115007864,-0.3333580838924269,False
S3_geom_mlp_peakaware,11,0.40612723529338834,0.4771194348787412,0.5125394868054098,0.9313019143650567,0.9301386773647218,29.186868686868685,30.767676767676768,0.05006699983707883,0.05781761867304643,0.7121212121212122,0.6919191919191919,0.02151020288233151,-0.08346521715629353,0.3484848484848485,0.5151515151515151,0.22078800854793915,0.06984478435536738,-0.33613841545911693,False
