seed,epoch,train_loss,train_bce,train_dice_loss,val_loss,val_bce,val_dice_loss,val_iou_at_0_5,val_dice_at_0_5,val_area_error_at_0_5,val_score_at_0_5,best_val_threshold,best_val_iou,best_val_dice,best_val_area_error,best_val_score
42,1,0.9918112725019455,0.22547289468348025,0.7663383767008781,0.766721785068512,0.11909313499927521,0.647628664970398,,,,,0.4,0.3247196646114497,0.48751272843021837,0.7715992881024245,0.04063310493924355
42,2,0.7491752818226814,0.1221040915697813,0.6270711913704872,0.7062387466430664,0.14139316976070404,0.5648455619812012,,,,,0.6,0.29758670001663823,0.4488933369346875,0.2999630176874035,0.4465170192639223
42,3,0.6060660988092422,0.12873693108558654,0.4773291662335396,0.4360494315624237,0.09092960506677628,0.345119833946228,,,,,0.6,0.5255380531138627,0.6701458261917486,0.08137379902297456,1.1143100802826367
42,4,0.4671306863427162,0.1077483830973506,0.359382301568985,0.42808330059051514,0.10186707973480225,0.3262162208557129,,,,,0.7,0.5475860419052272,0.6919804472132004,0.10574294749317703,1.1338235416252505
42,5,0.3934050664305687,0.08808932453393936,0.30531574189662936,0.373154878616333,0.07568953931331635,0.29746532440185547,,,,,0.6,0.5779332384537168,0.7206674932214191,0.1021857686052456,1.1964149630698904
42,6,0.37393409237265585,0.08266824092715978,0.29126585125923155,0.3394155502319336,0.09280114620923996,0.24661439657211304,,,,,0.6,0.6242669763669768,0.7626570092373331,0.08660872620549075,1.3003152593988194
42,7,0.34449056126177313,0.08219415629282593,0.26229640394449233,0.3644804358482361,0.0860842615365982,0.2783961892127991,,,,,0.7,0.5979208677031246,0.7383530787232698,0.09746358363532243,1.238810362791072
42,8,0.3243626244366169,0.07497935919091106,0.24938326478004455,0.331483393907547,0.07444348186254501,0.2570399045944214,,,,,0.6,0.628645118240745,0.7610857331156013,0.12028073649769537,1.269450114858651
42,9,0.3272158592939377,0.07345681181177496,0.25375904738903043,0.31647786498069763,0.07285318523645401,0.24362468719482422,,,,,0.7,0.6403636766199938,0.7739948113516008,0.09011783564124773,1.324240652330347
42,10,0.3098813064396381,0.07168864328414201,0.23819266259670258,0.327532023191452,0.07548431307077408,0.25204771757125854,,,,,0.7,0.6303167941980756,0.7656793027474678,0.08293627932531356,1.3130598176202297
42,11,0.2991732571274042,0.06554759731516242,0.2336256593465805,0.36235666275024414,0.08772282302379608,0.27463382482528687,,,,,0.6,0.6097785864747154,0.7407743889900654,0.08550525703724081,1.2650477184275402
42,12,0.30779394693672657,0.07034265799447895,0.2374512866139412,0.3186647891998291,0.07273643463850021,0.2459283471107483,,,,,0.7,0.6387467508336242,0.7730827428066707,0.09622597488900206,1.3156035187512929
42,13,0.30173330903053286,0.06797540383413433,0.23375790566205978,0.3127565383911133,0.06813079118728638,0.2446257472038269,,,,,0.7,0.6371540311196956,0.7714671793158896,0.08800420970743002,1.320617000728155
42,14,0.29975784607231615,0.06757315304130315,0.2321846917271614,0.31874537467956543,0.06487007439136505,0.2538753151893616,,,,,0.6,0.6446802618540887,0.776914099979106,0.09298629984596127,1.3286080619872336
42,15,0.28237784653902054,0.06410098643973469,0.21827685832977295,0.32049304246902466,0.07581733912229538,0.24467569589614868,,,,,0.7,0.6357350232981585,0.7691710508839904,0.087361054030716,1.317545020151433
42,16,0.27566359750926495,0.06134435273706913,0.21431924253702164,0.3137393593788147,0.07249502837657928,0.24124431610107422,,,,,0.6,0.6412747483187797,0.7732869536546753,0.0921723082978346,1.3223893936756204
42,17,0.25558344908058644,0.056879521999508145,0.19870392978191376,0.33988553285598755,0.08533228188753128,0.25455325841903687,,,,,0.7,0.6248287623588988,0.754447558110874,0.0958900424271455,1.2833862780426273
42,18,0.24229568988084793,0.056031355168670416,0.18626433312892915,0.2945496439933777,0.07233048975467682,0.22221916913986206,,,,,0.7,0.6640750863521646,0.7894357252557302,0.0811325360877353,1.3723782755201595
42,19,0.23851086497306823,0.05505935400724411,0.18345151096582413,0.2979342043399811,0.07723864167928696,0.22069555521011353,,,,,0.7,0.663182539626543,0.7892669384610593,0.08155275415544878,1.3708967239321537
42,20,0.2399542208760977,0.05534985447302461,0.1846043661236763,0.30039459466934204,0.07443374395370483,0.2259608507156372,,,,,0.7,0.6628998774013205,0.7883133807976036,0.08428517178078099,1.366928086418143
42,21,0.23838460966944694,0.05496091339737177,0.1834236964583397,0.3172803521156311,0.08312290161848068,0.23415744304656982,,,,,0.7,0.6544100770082292,0.7780965794995011,0.1026912718972746,1.3298153846104557
