observation_config,base_group_id,nearest_base_group_id,shape_type,nearest_shape_type,burial_depth_level,nearest_burial_depth_level,size_level,nearest_size_level,aspect_bin,nearest_aspect_bin,nearest_feature_distance,center_label_distance_mm,burial_label_distance_mm,shape_match,burial_bin_match,ambiguous_neighbor,cuboid_ellipsoid_cross,elongated_x_y_cross
single_x_9line,richer_obs_base_012,richer_obs_base_011,internal_sphere,internal_sphere,shallow,shallow,large,large,compact,compact,0.0,0.0,0.0,True,True,False,False,False
single_x_9line,richer_obs_base_013,richer_obs_base_007,internal_cuboid,internal_ellipsoid,deep,deep_plus,large,medium,compact,compact,0.5112029314041138,6.148983955383301,0.9999999403953552,False,False,True,True,False
single_x_9line,richer_obs_base_014,richer_obs_base_004,internal_cuboid,internal_ellipsoid,deep_plus,deep_plus,large,large,compact,compact,0.6438947319984436,1.8027758598327637,0.0,False,True,True,True,False
single_x_9line,richer_obs_base_015,richer_obs_base_007,internal_ellipsoid,internal_ellipsoid,deep_plus,deep_plus,small,medium,elongated_y,compact,0.5317427515983582,6.708949089050293,0.0,True,True,True,False,False
single_x_9line,richer_obs_base_016,richer_obs_base_023,internal_ellipsoid,internal_cuboid,deep_plus,medium,large,small,elongated_y,elongated_y,0.4874522387981415,3.1240999698638916,2.1999998092651367,False,False,True,True,False
single_x_9line,richer_obs_base_017,richer_obs_base_009,internal_sphere,internal_sphere,deep_plus,deep_plus,large,medium,compact,compact,1.000512719154358,12.540334701538086,0.0,True,True,True,False,False
single_x_9line,richer_obs_base_018,richer_obs_base_026,internal_cuboid,internal_ellipsoid,deep_plus,deep_plus,large,medium,compact,elongated_y,0.32461458444595337,12.00041675567627,0.0,False,True,True,True,False
single_x_9line,richer_obs_base_019,richer_obs_base_002,internal_cuboid,internal_ellipsoid,deep_plus,deep_plus,medium,large,elongated_y,elongated_y,0.3968667984008789,9.341306686401367,0.0,False,True,True,True,False
single_x_9line,richer_obs_base_020,richer_obs_base_028,internal_cuboid,internal_cuboid,shallow,shallow,medium,medium,elongated_y,elongated_x,0.4964278042316437,5.0,0.0,True,True,True,False,True
single_x_9line,richer_obs_base_021,richer_obs_base_011,internal_sphere,internal_sphere,deep,shallow,medium,large,compact,compact,0.5493840575218201,2.299999952316284,2.3999998569488525,True,False,True,False,False
single_x_9line,richer_obs_base_022,richer_obs_base_028,internal_cuboid,internal_cuboid,shallow,shallow,large,medium,elongated_y,elongated_x,0.49589937925338745,13.000384330749512,0.0,True,True,True,False,True
single_x_9line,richer_obs_base_023,richer_obs_base_030,internal_cuboid,internal_cuboid,medium,deep,small,medium,elongated_y,elongated_y,0.42726659774780273,1.3000000715255737,1.1999998092651367,True,False,True,False,False
single_x_9line,richer_obs_base_024,richer_obs_base_029,internal_sphere,internal_sphere,deep_plus,deep_plus,large,small,compact,compact,0.5118604898452759,6.003332614898682,0.0,True,True,True,False,False
single_x_9line,richer_obs_base_025,richer_obs_base_026,internal_ellipsoid,internal_ellipsoid,deep_plus,deep_plus,medium,medium,elongated_x,elongated_y,0.3980337083339691,1.9999998807907104,0.0,True,True,False,False,True
single_x_9line,richer_obs_base_026,richer_obs_base_018,internal_ellipsoid,internal_cuboid,deep_plus,deep_plus,medium,large,elongated_y,compact,0.32461458444595337,12.00041675567627,0.0,False,True,True,True,False
single_x_9line,richer_obs_base_027,richer_obs_base_030,internal_cuboid,internal_cuboid,deep,deep,medium,medium,compact,elongated_y,0.6782283186912537,6.0,0.0,True,True,True,False,False
single_x_9line,richer_obs_base_028,richer_obs_base_022,internal_cuboid,internal_cuboid,shallow,shallow,medium,large,elongated_x,elongated_y,0.49589937925338745,13.000384330749512,0.0,True,True,True,False,True
single_x_9line,richer_obs_base_029,richer_obs_base_024,internal_sphere,internal_sphere,deep_plus,deep_plus,small,large,compact,compact,0.5118604898452759,6.003332614898682,0.0,True,True,True,False,False
single_x_9line,richer_obs_base_030,richer_obs_base_026,internal_cuboid,internal_ellipsoid,deep,deep_plus,medium,medium,elongated_y,elongated_y,0.40845686197280884,12.041594505310059,0.9999999403953552,False,False,True,True,False
dual_xy_9line,richer_obs_base_001,richer_obs_base_007,internal_cuboid,internal_ellipsoid,deep,deep_plus,large,medium,compact,compact,0.4475472867488861,5.0059967041015625,0.9999999403953552,False,False,True,True,False
dual_xy_9line,richer_obs_base_002,richer_obs_base_019,internal_ellipsoid,internal_cuboid,deep_plus,deep_plus,large,medium,elongated_y,elongated_y,0.4132554531097412,9.341306686401367,0.0,False,True,True,True,False
dual_xy_9line,richer_obs_base_003,richer_obs_base_019,internal_cuboid,internal_cuboid,deep_plus,deep_plus,medium,medium,compact,elongated_y,0.5394501090049744,2.2360680103302,0.0,True,True,False,False,False
dual_xy_9line,richer_obs_base_004,richer_obs_base_015,internal_ellipsoid,internal_ellipsoid,deep_plus,deep_plus,large,small,compact,elongated_y,0.5705605745315552,13.538463592529297,0.0,True,True,True,False,False
dual_xy_9line,richer_obs_base_005,richer_obs_base_001,internal_ellipsoid,internal_cuboid,shallow,deep,medium,large,compact,compact,0.623063862323761,3.082207202911377,2.3999998569488525,False,False,True,True,False
dual_xy_9line,richer_obs_base_006,richer_obs_base_020,internal_cuboid,internal_cuboid,shallow,shallow,large,medium,compact,elongated_y,0.5277629494667053,12.042009353637695,0.0,True,True,True,False,False
dual_xy_9line,richer_obs_base_007,richer_obs_base_001,internal_ellipsoid,internal_cuboid,deep_plus,deep,medium,large,compact,compact,0.4475472867488861,5.0059967041015625,0.9999999403953552,False,False,True,True,False
dual_xy_9line,richer_obs_base_008,richer_obs_base_019,internal_ellipsoid,internal_cuboid,deep_plus,deep_plus,large,medium,compact,elongated_y,0.47356951236724854,9.014432907104492,0.0,False,True,True,True,False
dual_xy_9line,richer_obs_base_009,richer_obs_base_029,internal_sphere,internal_sphere,deep_plus,deep_plus,medium,small,compact,compact,0.5508747696876526,13.82967758178711,0.0,True,True,True,False,False
dual_xy_9line,richer_obs_base_010,richer_obs_base_026,internal_ellipsoid,internal_ellipsoid,medium,deep_plus,large,medium,elongated_y,elongated_y,0.366473525762558,2.1000001430511475,2.1999998092651367,True,False,True,False,False
dual_xy_9line,richer_obs_base_011,richer_obs_base_012,internal_sphere,internal_sphere,shallow,shallow,large,large,compact,compact,0.0,0.0,0.0,True,True,False,False,False
dual_xy_9line,richer_obs_base_012,richer_obs_base_011,internal_sphere,internal_sphere,shallow,shallow,large,large,compact,compact,0.0,0.0,0.0,True,True,False,False,False
dual_xy_9line,richer_obs_base_013,richer_obs_base_007,internal_cuboid,internal_ellipsoid,deep,deep_plus,large,medium,compact,compact,0.5307961106300354,6.148983955383301,0.9999999403953552,False,False,True,True,False
dual_xy_9line,richer_obs_base_014,richer_obs_base_025,internal_cuboid,internal_ellipsoid,deep_plus,deep_plus,large,medium,compact,elongated_x,0.7544510960578918,12.165935516357422,0.0,False,True,True,True,False
dual_xy_9line,richer_obs_base_015,richer_obs_base_007,internal_ellipsoid,internal_ellipsoid,deep_plus,deep_plus,small,medium,elongated_y,compact,0.4969290792942047,6.708949089050293,0.0,True,True,True,False,False
dual_xy_9line,richer_obs_base_016,richer_obs_base_023,internal_ellipsoid,internal_cuboid,deep_plus,medium,large,small,elongated_y,elongated_y,0.44741591811180115,3.1240999698638916,2.1999998092651367,False,False,True,True,False
dual_xy_9line,richer_obs_base_017,richer_obs_base_009,internal_sphere,internal_sphere,deep_plus,deep_plus,large,medium,compact,compact,1.036731243133545,12.540334701538086,0.0,True,True,True,False,False
dual_xy_9line,richer_obs_base_018,richer_obs_base_030,internal_cuboid,internal_cuboid,deep_plus,deep,large,medium,compact,elongated_y,0.40544793009757996,1.100000023841858,0.9999999403953552,True,False,False,False,False
dual_xy_9line,richer_obs_base_019,richer_obs_base_002,internal_cuboid,internal_ellipsoid,deep_plus,deep_plus,medium,large,elongated_y,elongated_y,0.4132554531097412,9.341306686401367,0.0,False,True,True,True,False
dual_xy_9line,richer_obs_base_020,richer_obs_base_028,internal_cuboid,internal_cuboid,shallow,shallow,medium,medium,elongated_y,elongated_x,0.4918261170387268,5.0,0.0,True,True,True,False,True
dual_xy_9line,richer_obs_base_021,richer_obs_base_011,internal_sphere,internal_sphere,deep,shallow,medium,large,compact,compact,0.4659416973590851,2.299999952316284,2.3999998569488525,True,False,True,False,False
dual_xy_9line,richer_obs_base_022,richer_obs_base_028,internal_cuboid,internal_cuboid,shallow,shallow,large,medium,elongated_y,elongated_x,0.4970448315143585,13.000384330749512,0.0,True,True,True,False,True
dual_xy_9line,richer_obs_base_023,richer_obs_base_030,internal_cuboid,internal_cuboid,medium,deep,small,medium,elongated_y,elongated_y,0.3877677917480469,1.3000000715255737,1.1999998092651367,True,False,True,False,False
dual_xy_9line,richer_obs_base_024,richer_obs_base_011,internal_sphere,internal_sphere,deep_plus,shallow,large,large,compact,compact,0.5307347774505615,3.4000000953674316,3.3999998569488525,True,False,True,False,False
dual_xy_9line,richer_obs_base_025,richer_obs_base_026,internal_ellipsoid,internal_ellipsoid,deep_plus,deep_plus,medium,medium,elongated_x,elongated_y,0.38657811284065247,1.9999998807907104,0.0,True,True,False,False,True
dual_xy_9line,richer_obs_base_026,richer_obs_base_010,internal_ellipsoid,internal_ellipsoid,deep_plus,medium,medium,large,elongated_y,elongated_y,0.366473525762558,2.1000001430511475,2.1999998092651367,True,False,True,False,False
dual_xy_9line,richer_obs_base_027,richer_obs_base_030,internal_cuboid,internal_cuboid,deep,deep,medium,medium,compact,elongated_y,0.6243090033531189,6.0,0.0,True,True,True,False,False
dual_xy_9line,richer_obs_base_028,richer_obs_base_020,internal_cuboid,internal_cuboid,shallow,shallow,medium,medium,elongated_x,elongated_y,0.4918261170387268,5.0,0.0,True,True,True,False,True
dual_xy_9line,richer_obs_base_029,richer_obs_base_009,internal_sphere,internal_sphere,deep_plus,deep_plus,small,medium,compact,compact,0.5508747696876526,13.82967758178711,0.0,True,True,True,False,False
dual_xy_9line,richer_obs_base_030,richer_obs_base_023,internal_cuboid,internal_cuboid,deep,medium,medium,small,elongated_y,elongated_y,0.3877677917480469,1.3000000715255737,1.1999998092651367,True,False,True,False,False
