sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,2.1800737380981445,0.35689985752105713,43074.9609375,174.1453094482422,20,20,0.739130437374115,-6.807692050933838,4.0,-6.76923131942749,3.9473681449890137,1.0,1.0,5.0,three,5.0
1,2.182663917541504,0.12600141763687134,41714.5703125,175.0688018798828,19,20,0.949999988079071,3.3805670738220215,4.515235424041748,3.461538791656494,4.473683834075928,1.0,1.0,5.0,three,5.0
2,2.188368797302246,0.34075769782066345,34404.2109375,143.97650146484375,21,21,0.8260869383811951,-7.710623741149902,6.140351295471191,-7.673993110656738,6.140351295471191,1.0,1.0,5.0,three,5.0
3,2.103671073913574,0.5628477334976196,54869.68359375,211.11160278320312,27,23,0.5625,-6.8518524169921875,7.9337239265441895,-6.705685615539551,7.6659040451049805,1.0,1.0,5.0,three,5.0
4,2.1308822631835938,0.19858011603355408,27538.640625,130.88897705078125,13,12,0.9230769276618958,-2.751479148864746,3.8056681156158447,-2.8205127716064453,3.7719297409057617,1.0,1.0,5.0,three,5.0
5,2.1873507499694824,0.07743028551340103,43493.7265625,185.5508575439453,62,62,1.0,1.6253101825714111,3.9473683834075928,1.6253101825714111,3.9473683834075928,1.0,1.0,5.0,three,5.0
6,2.2239086627960205,0.09829308092594147,58477.03515625,222.42626953125,61,61,1.0,5.769230842590332,3.5461606979370117,5.769230842590332,3.5461606979370117,1.0,1.0,5.0,three,5.0
7,2.372208833694458,0.07318010926246643,39009.4296875,175.47625732421875,54,54,1.0,0.38461536169052124,4.610136032104492,0.38461536169052124,4.610136032104492,1.0,1.0,5.0,three,5.0
8,2.217792510986328,0.09986737370491028,46912.07421875,191.57586669921875,57,56,0.9824561476707458,4.75708532333374,5.789473533630371,4.766483783721924,5.742481708526611,1.0,1.0,5.0,three,5.0
9,2.3103749752044678,0.13368937373161316,25609.51171875,132.32339477539062,19,19,1.0,2.4089066982269287,5.4016618728637695,2.4089066982269287,5.4016618728637695,1.0,1.0,5.0,three,5.0
10,2.2431089878082275,0.310441255569458,32510.6875,142.49456787109375,21,21,0.8260869383811951,-4.523809432983398,6.290727138519287,-4.450549125671387,6.4912285804748535,1.0,1.0,5.0,three,5.0
11,2.4002838134765625,0.20802082121372223,40363.4609375,175.2373809814453,17,19,0.8947368264198303,7.624434471130371,4.14860725402832,7.550607681274414,4.1274237632751465,1.0,1.0,5.0,three,5.0
12,2.290348768234253,0.1296212375164032,44267.90625,187.3910369873047,29,30,0.9666666388511658,4.177718639373779,6.098003387451172,4.230769157409668,6.05263090133667,1.0,1.0,5.0,three,5.0
13,2.271503210067749,0.1301538348197937,54206.046875,206.0858612060547,37,37,1.0,2.692307710647583,5.789473056793213,2.692307710647583,5.789473056793213,1.0,1.0,5.0,three,5.0
14,2.2015366554260254,0.100655198097229,39549.98046875,168.21189880371094,23,24,0.9583333134651184,2.9933109283447266,3.9816935062408447,3.076923131942749,3.9473683834075928,1.0,1.0,5.0,three,5.0
15,2.1589581966400146,0.28566083312034607,49605.75390625,199.6807861328125,16,18,0.7894737124443054,5.288461685180664,4.967105388641357,5.384615421295166,5.029239654541016,1.0,1.0,5.0,three,5.0
16,2.1874914169311523,0.12117256224155426,38718.3359375,166.0498809814453,39,38,0.9743589758872986,-2.278106451034546,6.099865436553955,-2.307692289352417,6.1495842933654785,1.0,1.0,5.0,three,5.0
17,2.1029627323150635,0.16545093059539795,52016.62109375,202.3806610107422,33,34,0.9142857193946838,2.2027971744537354,5.518341541290283,2.2624433040618896,5.603715419769287,1.0,1.0,5.0,three,5.0
18,2.235501289367676,0.10299108922481537,39212.6328125,169.6201171875,43,43,1.0,-1.6547404527664185,5.679315090179443,-1.6547404527664185,5.679315090179443,1.0,1.0,5.0,three,5.0
19,2.4629061222076416,0.10440587252378464,30768.1796875,148.16062927246094,35,36,0.9722222089767456,-1.8791207075119019,5.624060153961182,-1.88034188747406,5.511695861816406,1.0,1.0,5.0,three,5.0
