runner config | sample=11 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=11 | outer=1/30 | loss_phi=2.521990e+00 | loss_mu=1.390411e+00 | mu_mse=1.679439e+05 | mu_mae=4.064913e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=2/30 | loss_phi=2.504013e+00 | loss_mu=1.078902e+00 | mu_mse=1.607011e+05 | mu_mae=3.973015e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=3/30 | loss_phi=2.500094e+00 | loss_mu=1.007158e+00 | mu_mse=1.508186e+05 | mu_mae=3.833891e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=4/30 | loss_phi=2.498316e+00 | loss_mu=9.862786e-01 | mu_mse=1.498864e+05 | mu_mae=3.825281e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=5/30 | loss_phi=2.496739e+00 | loss_mu=9.744127e-01 | mu_mse=1.410861e+05 | mu_mae=3.700910e+02 | defect_area_pred=10 | defect_area_label=19 | defect_iou=3.181818e-01
sample=11 | outer=6/30 | loss_phi=2.495248e+00 | loss_mu=9.876269e-01 | mu_mse=1.311372e+05 | mu_mae=3.555661e+02 | defect_area_pred=24 | defect_area_label=19 | defect_iou=3.870968e-01
sample=11 | outer=7/30 | loss_phi=2.493543e+00 | loss_mu=1.071461e+00 | mu_mse=1.269802e+05 | mu_mae=3.489436e+02 | defect_area_pred=23 | defect_area_label=19 | defect_iou=4.482759e-01
sample=11 | outer=8/30 | loss_phi=2.491077e+00 | loss_mu=1.282580e+00 | mu_mse=1.239661e+05 | mu_mae=3.432889e+02 | defect_area_pred=22 | defect_area_label=19 | defect_iou=4.642857e-01
sample=11 | outer=9/30 | loss_phi=2.487526e+00 | loss_mu=1.645006e+00 | mu_mse=1.309628e+05 | mu_mae=3.543234e+02 | defect_area_pred=25 | defect_area_label=19 | defect_iou=5.714286e-01
sample=11 | outer=10/30 | loss_phi=2.480869e+00 | loss_mu=1.989292e+00 | mu_mse=1.401285e+05 | mu_mae=3.674213e+02 | defect_area_pred=26 | defect_area_label=19 | defect_iou=5.517241e-01
sample=11 | outer=11/30 | loss_phi=2.475691e+00 | loss_mu=2.283494e+00 | mu_mse=1.437026e+05 | mu_mae=3.712892e+02 | defect_area_pred=27 | defect_area_label=19 | defect_iou=5.862069e-01
sample=11 | outer=12/30 | loss_phi=2.471505e+00 | loss_mu=2.358044e+00 | mu_mse=1.427658e+05 | mu_mae=3.687768e+02 | defect_area_pred=27 | defect_area_label=19 | defect_iou=5.862069e-01
sample=11 | outer=13/30 | loss_phi=2.467767e+00 | loss_mu=2.281499e+00 | mu_mse=1.381958e+05 | mu_mae=3.611905e+02 | defect_area_pred=26 | defect_area_label=19 | defect_iou=6.071429e-01
sample=11 | outer=14/30 | loss_phi=2.464389e+00 | loss_mu=2.068989e+00 | mu_mse=1.306023e+05 | mu_mae=3.489552e+02 | defect_area_pred=26 | defect_area_label=19 | defect_iou=6.071429e-01
sample=11 | outer=15/30 | loss_phi=2.461330e+00 | loss_mu=1.771106e+00 | mu_mse=1.204177e+05 | mu_mae=3.319261e+02 | defect_area_pred=23 | defect_area_label=19 | defect_iou=6.800000e-01
