runner config | sample=18 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=18 | outer=1/30 | loss_phi=2.340170e+00 | loss_mu=1.887530e+00 | mu_mse=1.745873e+05 | mu_mae=4.154635e+02 | defect_area_pred=5 | defect_area_label=43 | defect_iou=0.000000e+00
sample=18 | outer=2/30 | loss_phi=2.322825e+00 | loss_mu=1.152176e+00 | mu_mse=1.288062e+05 | mu_mae=3.510361e+02 | defect_area_pred=60 | defect_area_label=43 | defect_iou=3.205128e-01
sample=18 | outer=3/30 | loss_phi=2.319815e+00 | loss_mu=1.002063e+00 | mu_mse=1.019719e+05 | mu_mae=3.058372e+02 | defect_area_pred=61 | defect_area_label=43 | defect_iou=3.684210e-01
sample=18 | outer=4/30 | loss_phi=2.318528e+00 | loss_mu=1.000712e+00 | mu_mse=9.018438e+04 | mu_mae=2.834690e+02 | defect_area_pred=62 | defect_area_label=43 | defect_iou=3.815790e-01
sample=18 | outer=5/30 | loss_phi=2.317287e+00 | loss_mu=1.062238e+00 | mu_mse=8.458494e+04 | mu_mae=2.721677e+02 | defect_area_pred=62 | defect_area_label=43 | defect_iou=4.000000e-01
sample=18 | outer=6/30 | loss_phi=2.315892e+00 | loss_mu=1.167120e+00 | mu_mse=8.273953e+04 | mu_mae=2.678741e+02 | defect_area_pred=61 | defect_area_label=43 | defect_iou=4.246575e-01
sample=18 | outer=7/30 | loss_phi=2.314147e+00 | loss_mu=1.339024e+00 | mu_mse=8.463939e+04 | mu_mae=2.703255e+02 | defect_area_pred=63 | defect_area_label=43 | defect_iou=4.324324e-01
sample=18 | outer=8/30 | loss_phi=2.311615e+00 | loss_mu=1.624046e+00 | mu_mse=8.940554e+04 | mu_mae=2.770656e+02 | defect_area_pred=62 | defect_area_label=43 | defect_iou=4.583333e-01
sample=18 | outer=9/30 | loss_phi=2.307453e+00 | loss_mu=2.046463e+00 | mu_mse=9.250833e+04 | mu_mae=2.811572e+02 | defect_area_pred=69 | defect_area_label=43 | defect_iou=4.736842e-01
sample=18 | outer=10/30 | loss_phi=2.301286e+00 | loss_mu=2.371658e+00 | mu_mse=9.476189e+04 | mu_mae=2.840855e+02 | defect_area_pred=78 | defect_area_label=43 | defect_iou=5.316456e-01
sample=18 | outer=11/30 | loss_phi=2.296679e+00 | loss_mu=2.604350e+00 | mu_mse=9.766001e+04 | mu_mae=2.888320e+02 | defect_area_pred=84 | defect_area_label=43 | defect_iou=4.941176e-01
sample=18 | outer=12/30 | loss_phi=2.292559e+00 | loss_mu=2.581994e+00 | mu_mse=9.637656e+04 | mu_mae=2.867462e+02 | defect_area_pred=86 | defect_area_label=43 | defect_iou=4.827586e-01
sample=18 | outer=13/30 | loss_phi=2.288791e+00 | loss_mu=2.434934e+00 | mu_mse=9.279600e+04 | mu_mae=2.809991e+02 | defect_area_pred=80 | defect_area_label=43 | defect_iou=5.185185e-01
sample=18 | outer=14/30 | loss_phi=2.285353e+00 | loss_mu=2.149881e+00 | mu_mse=8.602453e+04 | mu_mae=2.686972e+02 | defect_area_pred=73 | defect_area_label=43 | defect_iou=5.675676e-01
sample=18 | outer=15/30 | loss_phi=2.282470e+00 | loss_mu=1.767895e+00 | mu_mse=7.666329e+04 | mu_mae=2.487335e+02 | defect_area_pred=62 | defect_area_label=43 | defect_iou=6.666667e-01
sample=18 | outer=16/30 | loss_phi=2.279894e+00 | loss_mu=1.409370e+00 | mu_mse=6.601402e+04 | mu_mae=2.240620e+02 | defect_area_pred=54 | defect_area_label=43 | defect_iou=7.636364e-01
sample=18 | outer=17/30 | loss_phi=2.277802e+00 | loss_mu=1.146345e+00 | mu_mse=5.664580e+04 | mu_mae=2.007106e+02 | defect_area_pred=51 | defect_area_label=43 | defect_iou=8.076923e-01
sample=18 | outer=18/30 | loss_phi=2.276162e+00 | loss_mu=8.865270e-01 | mu_mse=4.871498e+04 | mu_mae=1.787933e+02 | defect_area_pred=50 | defect_area_label=43 | defect_iou=8.235294e-01
sample=18 | outer=19/30 | loss_phi=2.274650e+00 | loss_mu=6.797941e-01 | mu_mse=4.195047e+04 | mu_mae=1.587432e+02 | defect_area_pred=48 | defect_area_label=43 | defect_iou=8.571429e-01
sample=18 | outer=20/30 | loss_phi=2.273376e+00 | loss_mu=5.204297e-01 | mu_mse=3.627803e+04 | mu_mae=1.414268e+02 | defect_area_pred=45 | defect_area_label=43 | defect_iou=8.723404e-01
sample=18 | outer=21/30 | loss_phi=2.272211e+00 | loss_mu=3.743665e-01 | mu_mse=3.141818e+04 | mu_mae=1.268191e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=9.111111e-01
sample=18 | outer=22/30 | loss_phi=2.270911e+00 | loss_mu=2.973931e-01 | mu_mse=2.762020e+04 | mu_mae=1.156968e+02 | defect_area_pred=42 | defect_area_label=43 | defect_iou=9.318182e-01
sample=18 | outer=23/30 | loss_phi=2.268359e+00 | loss_mu=2.369677e-01 | mu_mse=2.451980e+04 | mu_mae=1.072636e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=9.545454e-01
sample=18 | outer=24/30 | loss_phi=2.264190e+00 | loss_mu=1.941886e-01 | mu_mse=2.162862e+04 | mu_mae=9.883112e+01 | defect_area_pred=44 | defect_area_label=43 | defect_iou=9.772727e-01
