label,split,presence_acc,type_acc,continuous_mae,center_mae,axis_mae,rotation_mae,depth_mae,mask_iou,oracle_mask_iou,oracle_gap
s115_raw,train,1.0,1.0,0.03098074160516262,0.0001978452201001346,7.39707684260793e-06,0.18546895682811737,5.010099357605213e-06,0.6980715694294751,0.7229966941311134,0.024925124701638324
s115_raw,val,1.0,0.65,1.2893840074539185,0.0014853407628834248,0.000592060387134552,7.731842994689941,0.00030658816103823483,0.36990782028807867,0.723288154081921,0.35338033379384237
s115_raw,test,1.0,0.6666666666666666,1.2907341718673706,0.0012852062936872244,0.0005781413638032973,7.740395545959473,0.00028245069552212954,0.42446238644403306,0.7165837877635877,0.2921214013195546
