label,split,mask_iou,oracle_mask_iou,oracle_gap,oracle_gap_fraction
s115_raw,train,0.6980715694294751,0.7229966941311134,0.024925124701638324,0.03447474228300997
s115_raw,val,0.36990782028807867,0.723288154081921,0.35338033379384237,0.48857475654691535
s115_raw,test,0.42446238644403306,0.7165837877635877,0.2921214013195546,0.4076584013032822
