runner config | sample=15 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=15 | outer=1/20 | loss_phi=2.277684e+00 | loss_mu=1.822075e+00 | mu_mse=2.771208e+05 | mu_mae=5.201624e+02 | defect_area_pred=350 | defect_area_label=18 | defect_iou=4.843305e-02
sample=15 | outer=2/20 | loss_phi=2.252214e+00 | loss_mu=1.137588e+00 | mu_mse=2.074036e+05 | mu_mae=4.443397e+02 | defect_area_pred=202 | defect_area_label=18 | defect_iou=1.382488e-02
sample=15 | outer=3/20 | loss_phi=2.245901e+00 | loss_mu=1.019636e+00 | mu_mse=1.493604e+05 | mu_mae=3.749620e+02 | defect_area_pred=29 | defect_area_label=18 | defect_iou=0.000000e+00
sample=15 | outer=4/20 | loss_phi=2.243705e+00 | loss_mu=9.044032e-01 | mu_mse=1.339801e+05 | mu_mae=3.538116e+02 | defect_area_pred=62 | defect_area_label=18 | defect_iou=1.267606e-01
sample=15 | outer=5/20 | loss_phi=2.242284e+00 | loss_mu=8.710953e-01 | mu_mse=1.209334e+05 | mu_mae=3.318879e+02 | defect_area_pred=85 | defect_area_label=18 | defect_iou=1.704545e-01
sample=15 | outer=6/20 | loss_phi=2.241224e+00 | loss_mu=8.646926e-01 | mu_mse=1.127086e+05 | mu_mae=3.167426e+02 | defect_area_pred=84 | defect_area_label=18 | defect_iou=1.860465e-01
sample=15 | outer=7/20 | loss_phi=2.240232e+00 | loss_mu=8.854718e-01 | mu_mse=1.104795e+05 | mu_mae=3.110164e+02 | defect_area_pred=83 | defect_area_label=18 | defect_iou=1.882353e-01
sample=15 | outer=8/20 | loss_phi=2.239186e+00 | loss_mu=9.293333e-01 | mu_mse=1.103031e+05 | mu_mae=3.073199e+02 | defect_area_pred=84 | defect_area_label=18 | defect_iou=1.860465e-01
sample=15 | outer=9/20 | loss_phi=2.238036e+00 | loss_mu=9.965947e-01 | mu_mse=1.141067e+05 | mu_mae=3.075712e+02 | defect_area_pred=89 | defect_area_label=18 | defect_iou=1.758242e-01
sample=15 | outer=10/20 | loss_phi=2.236553e+00 | loss_mu=1.078604e+00 | mu_mse=1.350860e+05 | mu_mae=3.268277e+02 | defect_area_pred=117 | defect_area_label=18 | defect_iou=1.440678e-01
sample=15 | outer=11/20 | loss_phi=2.233772e+00 | loss_mu=1.048986e+00 | mu_mse=2.765922e+05 | mu_mae=4.462896e+02 | defect_area_pred=292 | defect_area_label=18 | defect_iou=5.802048e-02
sample=15 | outer=12/20 | loss_phi=2.219479e+00 | loss_mu=1.030602e+00 | mu_mse=3.190123e+05 | mu_mae=4.574172e+02 | defect_area_pred=294 | defect_area_label=18 | defect_iou=5.762712e-02
sample=15 | outer=13/20 | loss_phi=2.192678e+00 | loss_mu=1.130303e+00 | mu_mse=3.839308e+05 | mu_mae=5.075678e+02 | defect_area_pred=337 | defect_area_label=18 | defect_iou=5.341246e-02
sample=15 | outer=14/20 | loss_phi=2.128071e+00 | loss_mu=1.198713e+00 | mu_mse=4.082821e+05 | mu_mae=5.231637e+02 | defect_area_pred=357 | defect_area_label=18 | defect_iou=5.042017e-02
sample=15 | outer=15/20 | loss_phi=2.048142e+00 | loss_mu=1.168110e+00 | mu_mse=3.997992e+05 | mu_mae=5.069392e+02 | defect_area_pred=347 | defect_area_label=18 | defect_iou=5.187320e-02
sample=15 | outer=16/20 | loss_phi=1.965801e+00 | loss_mu=1.127568e+00 | mu_mse=4.005670e+05 | mu_mae=5.022348e+02 | defect_area_pred=344 | defect_area_label=18 | defect_iou=4.927536e-02
sample=15 | outer=17/20 | loss_phi=1.862153e+00 | loss_mu=1.088358e+00 | mu_mse=3.797254e+05 | mu_mae=4.746800e+02 | defect_area_pred=325 | defect_area_label=18 | defect_iou=4.573171e-02
sample=15 | outer=18/20 | loss_phi=1.788854e+00 | loss_mu=1.036046e+00 | mu_mse=3.453044e+05 | mu_mae=4.389249e+02 | defect_area_pred=296 | defect_area_label=18 | defect_iou=5.016723e-02
sample=15 | outer=19/20 | loss_phi=1.814853e+00 | loss_mu=1.134250e+00 | mu_mse=4.062320e+05 | mu_mae=5.075753e+02 | defect_area_pred=345 | defect_area_label=18 | defect_iou=4.610951e-02
sample=15 | outer=20/20 | loss_phi=1.644250e+00 | loss_mu=1.103537e+00 | mu_mse=3.714331e+05 | mu_mae=4.644712e+02 | defect_area_pred=320 | defect_area_label=18 | defect_iou=5.295950e-02
