runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=3 | outer=1/30 | loss_phi=2.220184e+00 | loss_mu=1.480411e+00 | mu_mse=1.618021e+05 | mu_mae=3.992407e+02 | defect_area_pred=0 | defect_area_label=23 | defect_iou=0.000000e+00
sample=3 | outer=2/30 | loss_phi=2.202766e+00 | loss_mu=8.445386e-01 | mu_mse=1.162987e+05 | mu_mae=3.338839e+02 | defect_area_pred=36 | defect_area_label=23 | defect_iou=4.047619e-01
sample=3 | outer=3/30 | loss_phi=2.199908e+00 | loss_mu=6.873605e-01 | mu_mse=7.302314e+04 | mu_mae=2.551199e+02 | defect_area_pred=36 | defect_area_label=23 | defect_iou=4.047619e-01
sample=3 | outer=4/30 | loss_phi=2.199062e+00 | loss_mu=7.209334e-01 | mu_mse=6.242561e+04 | mu_mae=2.330703e+02 | defect_area_pred=35 | defect_area_label=23 | defect_iou=4.146341e-01
sample=3 | outer=5/30 | loss_phi=2.197979e+00 | loss_mu=8.007201e-01 | mu_mse=6.782345e+04 | mu_mae=2.447112e+02 | defect_area_pred=34 | defect_area_label=23 | defect_iou=3.902439e-01
sample=3 | outer=6/30 | loss_phi=2.196495e+00 | loss_mu=9.208589e-01 | mu_mse=6.938706e+04 | mu_mae=2.457720e+02 | defect_area_pred=35 | defect_area_label=23 | defect_iou=4.146341e-01
sample=3 | outer=7/30 | loss_phi=2.195028e+00 | loss_mu=1.098395e+00 | mu_mse=7.389368e+04 | mu_mae=2.523166e+02 | defect_area_pred=35 | defect_area_label=23 | defect_iou=4.146341e-01
sample=3 | outer=8/30 | loss_phi=2.193002e+00 | loss_mu=1.361920e+00 | mu_mse=8.327065e+04 | mu_mae=2.686376e+02 | defect_area_pred=38 | defect_area_label=23 | defect_iou=4.186046e-01
sample=3 | outer=9/30 | loss_phi=2.189660e+00 | loss_mu=1.755083e+00 | mu_mse=1.014865e+05 | mu_mae=2.993679e+02 | defect_area_pred=47 | defect_area_label=23 | defect_iou=3.725490e-01
sample=3 | outer=10/30 | loss_phi=2.183008e+00 | loss_mu=2.135554e+00 | mu_mse=1.199778e+05 | mu_mae=3.284527e+02 | defect_area_pred=60 | defect_area_label=23 | defect_iou=3.174603e-01
sample=3 | outer=11/30 | loss_phi=2.176986e+00 | loss_mu=2.508127e+00 | mu_mse=1.453965e+05 | mu_mae=3.591039e+02 | defect_area_pred=182 | defect_area_label=23 | defect_iou=1.141304e-01
