runner config | sample=12 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=12 | outer=1/30 | loss_phi=2.247205e+00 | loss_mu=1.503150e+00 | mu_mse=1.613423e+05 | mu_mae=3.990220e+02 | defect_area_pred=0 | defect_area_label=4 | defect_iou=0.000000e+00
sample=12 | outer=2/30 | loss_phi=2.231140e+00 | loss_mu=1.041200e+00 | mu_mse=1.321609e+05 | mu_mae=3.588867e+02 | defect_area_pred=4 | defect_area_label=4 | defect_iou=0.000000e+00
sample=12 | outer=3/30 | loss_phi=2.228370e+00 | loss_mu=8.892710e-01 | mu_mse=9.497138e+04 | mu_mae=2.962703e+02 | defect_area_pred=12 | defect_area_label=4 | defect_iou=1.428571e-01
sample=12 | outer=4/30 | loss_phi=2.227390e+00 | loss_mu=8.600750e-01 | mu_mse=7.375684e+04 | mu_mae=2.528008e+02 | defect_area_pred=12 | defect_area_label=4 | defect_iou=2.307692e-01
sample=12 | outer=5/30 | loss_phi=2.226529e+00 | loss_mu=8.884279e-01 | mu_mse=6.343688e+04 | mu_mae=2.293407e+02 | defect_area_pred=13 | defect_area_label=4 | defect_iou=3.076923e-01
sample=12 | outer=6/30 | loss_phi=2.225543e+00 | loss_mu=9.305652e-01 | mu_mse=5.870045e+04 | mu_mae=2.175054e+02 | defect_area_pred=8 | defect_area_label=4 | defect_iou=5.000000e-01
sample=12 | outer=7/30 | loss_phi=2.224354e+00 | loss_mu=1.003034e+00 | mu_mse=5.398858e+04 | mu_mae=2.037793e+02 | defect_area_pred=9 | defect_area_label=4 | defect_iou=4.444444e-01
sample=12 | outer=8/30 | loss_phi=2.222948e+00 | loss_mu=1.168274e+00 | mu_mse=5.309120e+04 | mu_mae=1.998690e+02 | defect_area_pred=9 | defect_area_label=4 | defect_iou=4.444444e-01
sample=12 | outer=9/30 | loss_phi=2.220870e+00 | loss_mu=1.453523e+00 | mu_mse=6.181778e+04 | mu_mae=2.180721e+02 | defect_area_pred=9 | defect_area_label=4 | defect_iou=4.444444e-01
sample=12 | outer=10/30 | loss_phi=2.216901e+00 | loss_mu=1.832747e+00 | mu_mse=8.018312e+04 | mu_mae=2.547939e+02 | defect_area_pred=10 | defect_area_label=4 | defect_iou=4.000000e-01
sample=12 | outer=11/30 | loss_phi=2.211590e+00 | loss_mu=2.066074e+00 | mu_mse=1.033383e+05 | mu_mae=2.958845e+02 | defect_area_pred=11 | defect_area_label=4 | defect_iou=3.636364e-01
