runner config | sample=4 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=4 | outer=1/30 | loss_phi=2.228582e+00 | loss_mu=1.431013e+00 | mu_mse=1.679861e+05 | mu_mae=4.077505e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=2/30 | loss_phi=2.211450e+00 | loss_mu=1.077971e+00 | mu_mse=1.666997e+05 | mu_mae=4.064530e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=3/30 | loss_phi=2.207970e+00 | loss_mu=9.946309e-01 | mu_mse=1.506103e+05 | mu_mae=3.845414e+02 | defect_area_pred=0 | defect_area_label=12 | defect_iou=0.000000e+00
sample=4 | outer=4/30 | loss_phi=2.206472e+00 | loss_mu=9.363286e-01 | mu_mse=1.379205e+05 | mu_mae=3.674294e+02 | defect_area_pred=12 | defect_area_label=12 | defect_iou=2.000000e-01
sample=4 | outer=5/30 | loss_phi=2.205194e+00 | loss_mu=9.020724e-01 | mu_mse=1.259884e+05 | mu_mae=3.504295e+02 | defect_area_pred=18 | defect_area_label=12 | defect_iou=3.043478e-01
sample=4 | outer=6/30 | loss_phi=2.203861e+00 | loss_mu=9.496135e-01 | mu_mse=1.101585e+05 | mu_mae=3.245016e+02 | defect_area_pred=17 | defect_area_label=12 | defect_iou=3.809524e-01
sample=4 | outer=7/30 | loss_phi=2.202560e+00 | loss_mu=1.082732e+00 | mu_mse=1.019696e+05 | mu_mae=3.095618e+02 | defect_area_pred=17 | defect_area_label=12 | defect_iou=4.500000e-01
sample=4 | outer=8/30 | loss_phi=2.200641e+00 | loss_mu=1.323901e+00 | mu_mse=1.027130e+05 | mu_mae=3.103438e+02 | defect_area_pred=18 | defect_area_label=12 | defect_iou=5.000000e-01
sample=4 | outer=9/30 | loss_phi=2.197449e+00 | loss_mu=1.693621e+00 | mu_mse=1.131709e+05 | mu_mae=3.281005e+02 | defect_area_pred=21 | defect_area_label=12 | defect_iou=4.347826e-01
sample=4 | outer=10/30 | loss_phi=2.192065e+00 | loss_mu=1.981607e+00 | mu_mse=1.238137e+05 | mu_mae=3.455805e+02 | defect_area_pred=25 | defect_area_label=12 | defect_iou=4.230769e-01
sample=4 | outer=11/30 | loss_phi=2.187645e+00 | loss_mu=2.234330e+00 | mu_mse=1.355751e+05 | mu_mae=3.632907e+02 | defect_area_pred=27 | defect_area_label=12 | defect_iou=4.444444e-01
sample=4 | outer=12/30 | loss_phi=2.183623e+00 | loss_mu=2.314605e+00 | mu_mse=1.392472e+05 | mu_mae=3.685164e+02 | defect_area_pred=28 | defect_area_label=12 | defect_iou=4.285714e-01
sample=4 | outer=13/30 | loss_phi=2.180102e+00 | loss_mu=2.261599e+00 | mu_mse=1.363129e+05 | mu_mae=3.641114e+02 | defect_area_pred=27 | defect_area_label=12 | defect_iou=4.444444e-01
sample=4 | outer=14/30 | loss_phi=2.176937e+00 | loss_mu=2.095092e+00 | mu_mse=1.290259e+05 | mu_mae=3.532103e+02 | defect_area_pred=25 | defect_area_label=12 | defect_iou=4.800000e-01
sample=4 | outer=15/30 | loss_phi=2.174166e+00 | loss_mu=1.839467e+00 | mu_mse=1.191544e+05 | mu_mae=3.377355e+02 | defect_area_pred=22 | defect_area_label=12 | defect_iou=5.454546e-01
sample=4 | outer=16/30 | loss_phi=2.171697e+00 | loss_mu=1.529889e+00 | mu_mse=1.068826e+05 | mu_mae=3.174469e+02 | defect_area_pred=19 | defect_area_label=12 | defect_iou=5.500000e-01
sample=4 | outer=17/30 | loss_phi=2.169474e+00 | loss_mu=1.235125e+00 | mu_mse=9.434422e+04 | mu_mae=2.946595e+02 | defect_area_pred=19 | defect_area_label=12 | defect_iou=5.500000e-01
sample=4 | outer=18/30 | loss_phi=2.167334e+00 | loss_mu=9.817131e-01 | mu_mse=8.042194e+04 | mu_mae=2.669619e+02 | defect_area_pred=17 | defect_area_label=12 | defect_iou=6.111111e-01
