runner config | sample=7 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=7 | outer=1/20 | loss_phi=2.874261e+00 | loss_mu=2.151181e+00 | mu_mse=1.993894e+05 | mu_mae=4.454031e+02 | defect_area_pred=12 | defect_area_label=96 | defect_iou=0.000000e+00
sample=7 | outer=2/20 | loss_phi=2.845910e+00 | loss_mu=1.111699e+00 | mu_mse=1.761122e+05 | mu_mae=4.173178e+02 | defect_area_pred=1 | defect_area_label=96 | defect_iou=0.000000e+00
sample=7 | outer=3/20 | loss_phi=2.837290e+00 | loss_mu=9.717599e-01 | mu_mse=1.613269e+05 | mu_mae=3.978689e+02 | defect_area_pred=133 | defect_area_label=96 | defect_iou=5.529954e-02
sample=7 | outer=4/20 | loss_phi=2.834094e+00 | loss_mu=9.413865e-01 | mu_mse=1.508380e+05 | mu_mae=3.840487e+02 | defect_area_pred=130 | defect_area_label=96 | defect_iou=1.832461e-01
sample=7 | outer=5/20 | loss_phi=2.832313e+00 | loss_mu=9.462658e-01 | mu_mse=1.497727e+05 | mu_mae=3.831970e+02 | defect_area_pred=91 | defect_area_label=96 | defect_iou=3.262411e-01
sample=7 | outer=6/20 | loss_phi=2.830570e+00 | loss_mu=9.688198e-01 | mu_mse=1.476993e+05 | mu_mae=3.802011e+02 | defect_area_pred=101 | defect_area_label=96 | defect_iou=3.680556e-01
sample=7 | outer=7/20 | loss_phi=2.828981e+00 | loss_mu=1.023155e+00 | mu_mse=1.400929e+05 | mu_mae=3.691099e+02 | defect_area_pred=105 | defect_area_label=96 | defect_iou=4.357143e-01
sample=7 | outer=8/20 | loss_phi=2.827650e+00 | loss_mu=1.127640e+00 | mu_mse=1.361120e+05 | mu_mae=3.633327e+02 | defect_area_pred=108 | defect_area_label=96 | defect_iou=4.571429e-01
sample=7 | outer=9/20 | loss_phi=2.826073e+00 | loss_mu=1.286942e+00 | mu_mse=1.341530e+05 | mu_mae=3.608838e+02 | defect_area_pred=110 | defect_area_label=96 | defect_iou=4.820144e-01
sample=7 | outer=10/20 | loss_phi=2.824347e+00 | loss_mu=1.490824e+00 | mu_mse=1.364188e+05 | mu_mae=3.644933e+02 | defect_area_pred=117 | defect_area_label=96 | defect_iou=5.214286e-01
sample=7 | outer=11/20 | loss_phi=2.822085e+00 | loss_mu=1.747399e+00 | mu_mse=1.427920e+05 | mu_mae=3.733188e+02 | defect_area_pred=123 | defect_area_label=96 | defect_iou=5.208333e-01
sample=7 | outer=12/20 | loss_phi=2.818789e+00 | loss_mu=2.047967e+00 | mu_mse=1.485496e+05 | mu_mae=3.805850e+02 | defect_area_pred=125 | defect_area_label=96 | defect_iou=5.241379e-01
sample=7 | outer=13/20 | loss_phi=2.813808e+00 | loss_mu=2.316148e+00 | mu_mse=1.496383e+05 | mu_mae=3.815479e+02 | defect_area_pred=134 | defect_area_label=96 | defect_iou=5.436242e-01
sample=7 | outer=14/20 | loss_phi=2.809322e+00 | loss_mu=2.620751e+00 | mu_mse=1.504489e+05 | mu_mae=3.819168e+02 | defect_area_pred=158 | defect_area_label=96 | defect_iou=5.119048e-01
sample=7 | outer=15/20 | loss_phi=2.805571e+00 | loss_mu=2.868281e+00 | mu_mse=1.526430e+05 | mu_mae=3.843789e+02 | defect_area_pred=161 | defect_area_label=96 | defect_iou=5.207101e-01
sample=7 | outer=16/20 | loss_phi=2.801972e+00 | loss_mu=2.970165e+00 | mu_mse=1.539484e+05 | mu_mae=3.855841e+02 | defect_area_pred=182 | defect_area_label=96 | defect_iou=4.708995e-01
sample=7 | outer=17/20 | loss_phi=2.798347e+00 | loss_mu=2.999829e+00 | mu_mse=1.545101e+05 | mu_mae=3.857010e+02 | defect_area_pred=238 | defect_area_label=96 | defect_iou=3.632653e-01
sample=7 | outer=18/20 | loss_phi=2.794608e+00 | loss_mu=2.964858e+00 | mu_mse=1.533610e+05 | mu_mae=3.833963e+02 | defect_area_pred=282 | defect_area_label=96 | defect_iou=3.079585e-01
sample=7 | outer=19/20 | loss_phi=2.790800e+00 | loss_mu=2.849978e+00 | mu_mse=1.493560e+05 | mu_mae=3.773014e+02 | defect_area_pred=267 | defect_area_label=96 | defect_iou=3.248175e-01
sample=7 | outer=20/20 | loss_phi=2.787242e+00 | loss_mu=2.642661e+00 | mu_mse=1.410116e+05 | mu_mae=3.654094e+02 | defect_area_pred=178 | defect_area_label=96 | defect_iou=4.810811e-01
