sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
24,per_sample_zscore,concat,mlp,none,direct,0.875,7,8,11.616735458374023,0.25228169560432434
25,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,1597.689208984375,2.9104669094085693
26,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,13.130210876464844,0.3342241644859314
27,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,6,7,75.78535461425781,0.7829652428627014
28,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,644.5326538085938,2.307152032852173
29,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,4984.8134765625,5.028919696807861
30,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,332.04656982421875,1.5579873323440552
31,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,54.85976791381836,0.7781272530555725
32,per_sample_zscore,concat,mlp,none,direct,0.8181818181818182,9,11,3129.734619140625,5.799156188964844
33,per_sample_zscore,concat,mlp,none,direct,0.875,8,7,20262.048828125,21.945703506469727
34,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,1189.613525390625,2.514697313308716
35,per_sample_zscore,concat,mlp,none,direct,0.8,5,4,4977.66943359375,5.668212890625
36,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,41.17111587524414,0.4657071530818939
37,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,2.7594223022460938,0.20681580901145935
38,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,24950.01953125,24.98305320739746
39,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,6,7,6371.33251953125,8.766172409057617
40,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,0.23086081445217133,0.04885445162653923
41,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,1942.47021484375,4.308406829833984
42,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,90.90699005126953,1.1080137491226196
43,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,8,9,9597.1162109375,10.043543815612793
44,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.5446646213531494,0.05869818851351738
45,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,11.0045166015625,0.4202131927013397
46,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,0.4799549877643585,0.0839013084769249
47,per_sample_zscore,concat,mlp,none,direct,0.875,8,7,1556.585693359375,4.832076072692871
48,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,5.0111823081970215,0.22879792749881744
49,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,1.08852219581604,0.11027282476425171
50,per_sample_zscore,concat,mlp,none,direct,0.75,4,3,746.6459350585938,2.3061437606811523
51,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,5011.59228515625,5.853307247161865
52,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,10,11,21355.513671875,23.068222045898438
53,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,71.29042053222656,0.921249270439148
54,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,4143.5224609375,4.558718681335449
55,per_sample_zscore,concat,mlp,none,direct,0.9,9,10,1054.913330078125,2.510485887527466
56,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,11,11,30005.224609375,30.661474227905273
57,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,12,14,13.093268394470215,0.413950651884079
58,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,304.5057373046875,1.9837669134140015
59,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,46.30485153198242,0.4832260012626648
60,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,830.4071655273438,3.063617467880249
61,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,11523.1796875,14.03249740600586
62,per_sample_zscore,concat,mlp,none,direct,0.75,3,4,128.2624053955078,1.088783860206604
63,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,85.21063232421875,0.7792972922325134
64,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,3.5124359130859375,0.26825031638145447
65,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,24950.775390625,25.037405014038086
66,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,10160.69140625,11.646332740783691
67,per_sample_zscore,concat,mlp,none,direct,0.8,5,4,19962.7109375,20.10044288635254
68,per_sample_zscore,concat,mlp,none,direct,0.875,15,15,24950.87890625,25.08861541748047
69,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,0.14359639585018158,0.06459106504917145
70,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,7.767130374908447,0.29488858580589294
71,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,1240.58447265625,2.5404584407806396
72,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.27677831053733826,0.043115586042404175
73,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,7.555307388305664,0.24054977297782898
74,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,14.659523963928223,0.30090194940567017
75,per_sample_zscore,concat,mlp,none,direct,0.8,10,8,268.7342224121094,1.1888841390609741
76,per_sample_zscore,concat,mlp,none,direct,0.8,9,9,4990.14794921875,5.055092811584473
77,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,558.1127319335938,1.9545856714248657
78,per_sample_zscore,concat,mlp,none,direct,0.42857142857142855,4,6,15018.8095703125,15.5015230178833
79,per_sample_zscore,concat,mlp,none,direct,0.9285714285714286,14,13,83.06272888183594,0.8285741806030273
80,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.09631044417619705,0.032508984208106995
81,per_sample_zscore,concat,mlp,none,direct,0.9411764705882353,16,17,903.7486572265625,4.104006767272949
82,per_sample_zscore,concat,mlp,none,direct,0.9,10,9,3954.865478515625,4.724535942077637
83,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,234.12954711914062,1.584954857826233
84,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,1453.4276123046875,3.248826742172241
85,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.008818229660391808,0.015008671209216118
86,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,23.426795959472656,0.8034519553184509
87,per_sample_zscore,concat,mlp,none,direct,0.8125,14,15,5107.27197265625,6.072600364685059
88,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,35.71416091918945,0.5241901874542236
89,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,0.46837806701660156,0.0900767594575882
90,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.37060171365737915,0.09070271253585815
91,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,435.18280029296875,1.6525309085845947
92,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,272.5100402832031,1.884207010269165
93,per_sample_zscore,concat,mlp,none,direct,0.8,8,10,10025.859375,10.929526329040527
94,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,39.65372085571289,0.6313531398773193
95,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,28.07999038696289,0.5108417868614197
96,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,1529.9791259765625,2.8914706707000732
97,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,24950.0390625,24.98759651184082
98,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,43.28606414794922,0.5940514802932739
99,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,15.686957359313965,0.4286383092403412
100,per_sample_zscore,concat,mlp,none,direct,0.9285714285714286,14,13,44.55864334106445,0.8993447422981262
101,per_sample_zscore,concat,mlp,none,direct,0.7777777777777778,15,17,25333.37109375,26.954574584960938
102,per_sample_zscore,concat,mlp,none,direct,0.9333333333333333,15,14,972.9031982421875,2.345973253250122
103,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,1.3175160884857178,0.09461461007595062
104,per_sample_zscore,concat,mlp,none,direct,0.7777777777777778,8,8,10091.015625,10.787206649780273
105,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,222.21958923339844,2.1981842517852783
106,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,788.5686645507812,2.4056248664855957
107,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,10129.458984375,11.213788032531738
108,per_sample_zscore,concat,mlp,none,direct,0.875,7,8,33.392723083496094,0.7972109317779541
109,per_sample_zscore,concat,mlp,none,direct,0.875,7,8,82.85626983642578,0.687256395816803
110,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,6323.1708984375,8.658204078674316
111,per_sample_zscore,concat,mlp,none,direct,0.9230769230769231,12,13,4868.39306640625,6.208289623260498
112,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,10073.5283203125,10.991788864135742
113,per_sample_zscore,concat,mlp,none,direct,0.8,9,9,87.37642669677734,1.2516064643859863
114,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,111.855712890625,1.324270248413086
115,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,19960.01953125,19.98112678527832
116,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,516.5816040039062,1.6698096990585327
117,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,25.012277603149414,0.5241146087646484
118,per_sample_zscore,concat,mlp,none,direct,0.75,7,7,9985.5380859375,10.210489273071289
119,per_sample_zscore,concat,mlp,none,direct,0.8181818181818182,9,11,628.2498779296875,2.5663902759552
120,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.24287693202495575,0.04230613261461258
121,per_sample_zscore,concat,mlp,none,direct,0.6,5,3,5680.248046875,7.625025272369385
122,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,193.27694702148438,1.4303659200668335
123,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,58.82010269165039,0.6450018286705017
124,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.22056008875370026,0.03914295509457588
125,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,4.504077434539795,0.15929074585437775
126,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,7806.0458984375,9.458944320678711
127,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,2.224790334701538,0.21126912534236908
128,per_sample_zscore,concat,mlp,none,direct,0.75,12,9,487.09661865234375,2.798265218734741
129,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,20.244577407836914,0.34403663873672485
130,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,9.098816871643066,0.3004935085773468
131,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,171.68704223632812,1.0174994468688965
132,per_sample_zscore,concat,mlp,none,direct,0.9230769230769231,13,12,4535.095703125,4.825673580169678
133,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,10,11,1008.0330810546875,2.543168544769287
134,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,8.498927116394043,0.31663820147514343
135,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,5002.34814453125,5.386899471282959
136,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,28.988292694091797,0.6558189988136292
137,per_sample_zscore,concat,mlp,none,direct,0.9,10,9,50.66532516479492,0.7370249032974243
138,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,5,5,9979.8974609375,10.006734848022461
139,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,4.435272216796875,0.16666026413440704
140,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,11,11,10134.564453125,11.261846542358398
141,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,16,18,3894.302978515625,7.797530174255371
142,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,613.8292846679688,2.912698984146118
143,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.2803361713886261,0.056211575865745544
144,per_sample_zscore,concat,mlp,none,direct,0.9230769230769231,13,12,1366.07470703125,3.8568294048309326
145,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,2.4773383140563965,0.16505752503871918
146,per_sample_zscore,concat,mlp,none,direct,0.7857142857142857,11,14,19985.201171875,20.362102508544922
147,per_sample_zscore,concat,mlp,none,direct,0.7142857142857143,6,6,10400.80078125,11.822749137878418
148,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,120.22465515136719,0.8135640025138855
149,per_sample_zscore,concat,mlp,none,direct,0.8125,14,15,6616.91796875,11.067267417907715
150,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,5000.38720703125,5.350193977355957
151,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,1316.6312255859375,2.599517345428467
152,per_sample_zscore,concat,mlp,none,direct,0.9,9,10,9036.0673828125,11.07522964477539
153,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,7293.8896484375,9.817310333251953
154,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,923.0090942382812,3.314274549484253
155,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,65.63245391845703,0.7789039611816406
156,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,10,11,580.1337890625,2.7594962120056152
157,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,72.99031066894531,0.8816779255867004
158,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,2.8985092639923096,0.12673334777355194
159,per_sample_zscore,concat,mlp,none,direct,0.7777777777777778,8,8,224.7154998779297,1.7481482028961182
160,per_sample_zscore,concat,mlp,none,direct,0.75,4,3,4217.0498046875,6.427990436553955
161,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,0.022721584886312485,0.01553077157586813
162,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,67.81935119628906,0.6536104679107666
163,per_sample_zscore,concat,mlp,none,direct,0.5714285714285714,5,6,9464.626953125,10.419926643371582
164,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,7202.5048828125,9.011624336242676
165,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,1.2298473119735718,0.11851964890956879
166,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,244.50274658203125,1.6674646139144897
167,per_sample_zscore,concat,mlp,none,direct,0.9411764705882353,16,17,63.9039421081543,0.9539402723312378
168,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,56.18976593017578,0.890484094619751
169,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,0.2713973820209503,0.07612922787666321
170,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,128.1871795654297,0.9328035712242126
171,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,325.3609313964844,1.3517224788665771
172,per_sample_zscore,concat,mlp,none,direct,0.875,8,7,34930.5546875,35.03848648071289
173,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,29940.365234375,30.038719177246094
174,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,1173.223876953125,2.6968581676483154
175,per_sample_zscore,concat,mlp,none,direct,0.9166666666666666,12,11,9977.912109375,10.078168869018555
176,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,34.678340911865234,0.5471093058586121
177,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,1413.8641357421875,2.9900169372558594
178,per_sample_zscore,concat,mlp,none,direct,0.75,3,4,19960.017578125,19.989500045776367
179,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.1560056060552597,0.044438932090997696
180,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,821.9633178710938,2.04990553855896
181,per_sample_zscore,concat,mlp,none,direct,0.9230769230769231,13,12,13.904401779174805,0.5085508823394775
182,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,9,6,84.57262420654297,0.812382161617279
183,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,240.6382598876953,1.17314612865448
184,per_sample_zscore,concat,mlp,none,direct,0.8461538461538461,11,13,6645.09130859375,10.153164863586426
185,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,115.41242218017578,0.7666932344436646
186,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.7876662015914917,0.08578693121671677
187,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,7,6,3232.8974609375,4.502342224121094
188,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,23.574296951293945,0.5806880593299866
189,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,17.857791900634766,0.32091426849365234
190,per_sample_zscore,concat,mlp,none,direct,0.8,5,4,4056.99267578125,5.28538703918457
191,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,29.5465087890625,0.41024887561798096
192,per_sample_zscore,concat,mlp,none,direct,0.5555555555555556,7,7,15998.71875,17.45421028137207
193,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,15.805682182312012,0.35909169912338257
194,per_sample_zscore,concat,mlp,none,direct,0.75,7,7,1415.7530517578125,2.773454189300537
195,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,1946.5755615234375,5.507663249969482
196,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,24.724079132080078,0.5086681842803955
197,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,4411.8984375,5.751102924346924
198,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,2,3,14974.5732421875,15.192440032958984
199,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,38.21098327636719,0.7499744892120361
200,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,178.646240234375,1.2789578437805176
201,per_sample_zscore,concat,mlp,none,direct,0.75,3,4,44.154232025146484,0.5362078547477722
202,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,13.330483436584473,0.3091365098953247
203,per_sample_zscore,concat,mlp,none,direct,0.75,4,3,4978.072265625,4.999673366546631
204,per_sample_zscore,concat,mlp,none,direct,0.875,15,15,2023.965087890625,4.980903148651123
205,per_sample_zscore,concat,mlp,none,direct,0.8,8,10,5246.20166015625,6.203678607940674
206,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,16.845584869384766,0.3796483874320984
207,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,70.890869140625,1.0483684539794922
208,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,6,7,14946.48046875,15.03061580657959
209,per_sample_zscore,concat,mlp,none,direct,0.75,7,7,14182.2822265625,15.14373779296875
210,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,763.7451171875,2.473398447036743
211,per_sample_zscore,concat,mlp,none,direct,0.9,10,9,1889.0352783203125,4.292244911193848
212,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,94.2894515991211,0.7874634265899658
213,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.301717072725296,0.0724085196852684
214,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,5,6,8857.5380859375,9.53749942779541
215,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,77.33781433105469,0.7284976243972778
216,per_sample_zscore,concat,mlp,none,direct,0.9,9,10,8425.267578125,10.918760299682617
217,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,9,11,10166.8017578125,11.120650291442871
218,per_sample_zscore,concat,mlp,none,direct,0.75,3,4,0.36674532294273376,0.08251038193702698
219,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,8,9,6414.47607421875,9.853757858276367
220,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,1615.5421142578125,3.4227962493896484
221,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.009130897000432014,0.00876698736101389
222,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,389.82550048828125,1.7701020240783691
223,per_sample_zscore,concat,mlp,none,direct,0.875,8,7,3001.474365234375,5.588738441467285
224,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,26.24640655517578,0.6680404543876648
225,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,297.4641418457031,1.488835096359253
226,per_sample_zscore,concat,mlp,none,direct,0.8461538461538461,12,12,402.7889709472656,2.7634308338165283
227,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,52.48228454589844,0.5851784944534302
228,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,8,7,5676.6962890625,7.520003318786621
229,per_sample_zscore,concat,mlp,none,direct,0.9,10,9,318.2403564453125,1.4592900276184082
230,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,9,8,325.58349609375,1.4214049577713013
231,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,7,6,4976.96142578125,5.35624885559082
232,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,129.1493682861328,1.4851841926574707
233,per_sample_zscore,concat,mlp,none,direct,0.8,5,4,3.040503740310669,0.2211117446422577
234,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,1.764464259147644,0.15722675621509552
235,per_sample_zscore,concat,mlp,none,direct,0.9166666666666666,12,11,22512.181640625,25.048709869384766
236,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.03394056111574173,0.01589789427816868
237,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,14995.5859375,15.509828567504883
238,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,3.0047290325164795,0.13219229876995087
239,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,5310.689453125,7.093532562255859
240,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,2024.981201171875,3.1978728771209717
241,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.0032699820585548878,0.008007620461285114
242,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,53.18549728393555,0.7685414552688599
243,per_sample_zscore,concat,mlp,none,direct,0.75,3,4,5011.7705078125,5.449838161468506
244,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,1.849884271621704,0.11503251641988754
245,per_sample_zscore,concat,mlp,none,direct,0.8,4,5,5805.08837890625,7.101197242736816
246,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,7,6,17755.458984375,19.322021484375
247,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,135.90928649902344,1.101162314414978
248,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,44.04022216796875,0.5349676609039307
249,per_sample_zscore,concat,mlp,none,direct,0.875,8,7,5056.4345703125,5.783331394195557
250,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,18,15,29914.76171875,30.597225189208984
251,per_sample_zscore,concat,mlp,none,direct,0.8,8,10,17191.3671875,18.395362854003906
252,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,19.959367752075195,0.5546694993972778
253,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,7.592611312866211,0.3708750903606415
254,per_sample_zscore,concat,mlp,none,direct,0.9285714285714286,13,14,10668.1083984375,13.058610916137695
255,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,3.322115182876587,0.15962816774845123
256,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,1535.9202880859375,3.513890266418457
257,per_sample_zscore,concat,mlp,none,direct,0.8,4,5,4830.0791015625,5.039544105529785
258,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,19967.369140625,20.38440704345703
259,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,7,6,46.41343307495117,0.8511321544647217
260,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,6,7,4004.099609375,4.512269020080566
261,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.03747105598449707,0.022522766143083572
262,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,24950.046875,24.988351821899414
263,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,207.34027099609375,1.579640507698059
264,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,9993.373046875,10.268105506896973
265,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.08648109436035156,0.04250328987836838
266,per_sample_zscore,concat,mlp,none,direct,0.8,5,4,85.34843444824219,0.6681168079376221
267,per_sample_zscore,concat,mlp,none,direct,0.875,7,8,2623.998779296875,4.246841907501221
268,per_sample_zscore,concat,mlp,none,direct,0.8,5,4,28.949575424194336,0.44272661209106445
269,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,20031.392578125,20.578271865844727
270,per_sample_zscore,concat,mlp,none,direct,0.75,3,4,5951.74560546875,7.440722942352295
271,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,127.74556732177734,1.203350305557251
272,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,39.814292907714844,0.5881221890449524
273,per_sample_zscore,concat,mlp,none,direct,0.8333333333333334,6,5,6176.12158203125,7.8200836181640625
274,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.884977400302887,0.08264824748039246
275,per_sample_zscore,concat,mlp,none,direct,0.9,10,9,2000.3812255859375,4.136385917663574
276,per_sample_zscore,concat,mlp,none,direct,0.7,9,8,4838.74072265625,5.16731595993042
277,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,14.264457702636719,0.3809065818786621
278,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,101.1749496459961,0.8903667330741882
279,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,31.19097328186035,0.6679861545562744
280,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,2211.62646484375,3.333521604537964
281,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,660.3465576171875,2.178788900375366
282,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,555.9983520507812,2.62302827835083
283,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,8,9,2000.9010009765625,3.2712838649749756
