sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
68,per_sample_zscore,concat,mlp,none,mu_threshold,0.8,12,15,15638.4345703125,19.4661865234375
69,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,16,16,326.9470520019531,2.8253536224365234
70,per_sample_zscore,concat,mlp,none,mu_threshold,0.875,7,8,5314.888671875,7.619886875152588
71,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,514.510498046875,3.3568174839019775
72,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,130.78341674804688,1.7123099565505981
73,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,24.994298934936523,0.8104882836341858
74,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,85.43649291992188,1.1661385297775269
75,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,42.86979293823242,0.8955323696136475
76,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,286.98101806640625,2.6467654705047607
77,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,195.42477416992188,2.093595027923584
78,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,212.5857696533203,2.495590925216675
79,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,13,13,290.3297119140625,3.4709348678588867
80,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,50.10764694213867,1.0649927854537964
81,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,17,17,1602.554931640625,9.246366500854492
82,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,271.5467529296875,1.8636608123779297
83,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,354.99530029296875,3.187950372695923
84,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,319.24920654296875,2.5855979919433594
85,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,1.0816078186035156,0.16569729149341583
86,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,17,17,535.8273315429688,4.446667671203613
87,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,15,15,432.84796142578125,3.3690273761749268
88,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,39.057823181152344,0.8678900003433228
89,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,84.51507568359375,1.2894891500473022
90,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,77.69937133789062,1.476828932762146
91,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,71.79708862304688,1.2372651100158691
92,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,160.37911987304688,1.7366349697113037
93,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,1119.0516357421875,7.926019191741943
94,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,127.80376434326172,1.743860125541687
95,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,179.7610321044922,1.8683582544326782
96,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,147.95431518554688,2.1039438247680664
97,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,5,24977.619140625,25.651020050048828
98,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,86.87278747558594,1.0958524942398071
99,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,144.03924560546875,1.6294844150543213
100,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,13,13,1000.104248046875,6.454960823059082
101,per_sample_zscore,concat,mlp,none,mu_threshold,0.8823529411764706,15,17,10938.8720703125,17.190046310424805
102,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,14,14,292.3001403808594,2.368534564971924
103,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,4,19985.111328125,20.459842681884766
104,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,959.083251953125,6.525204181671143
105,per_sample_zscore,concat,mlp,none,mu_threshold,0.9230769230769231,12,13,5560.23876953125,9.453184127807617
106,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,4,19963.314453125,20.226133346557617
107,per_sample_zscore,concat,mlp,none,mu_threshold,0.5,2,4,10010.55078125,10.68947696685791
108,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,599.8316040039062,3.9775140285491943
109,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,410.13604736328125,3.146353006362915
110,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,111.79561614990234,1.4051307439804077
111,per_sample_zscore,concat,mlp,none,mu_threshold,0.9285714285714286,14,13,5467.060546875,8.449941635131836
112,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,232.5709686279297,2.636073350906372
113,per_sample_zscore,concat,mlp,none,mu_threshold,0.8888888888888888,8,9,5370.91259765625,8.321503639221191
114,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,284.0149841308594,2.440079689025879
115,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,49.46751403808594,0.7154014706611633
116,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,149.20281982421875,1.7385919094085693
117,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,2,2,79.34011840820312,1.3422573804855347
118,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,748.2623291015625,4.735085964202881
119,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,11,11,499.0494079589844,3.5536720752716064
120,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,63.2105712890625,0.8668230772018433
121,per_sample_zscore,concat,mlp,none,mu_threshold,0.6666666666666666,2,3,5533.453125,8.516467094421387
122,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,286.08013916015625,3.6566314697265625
123,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,75.1590576171875,1.0320464372634888
124,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,17.449647903442383,0.46321046352386475
125,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,27.951993942260742,0.8154035210609436
126,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,9.838090896606445,0.3834395110607147
127,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,601.9412841796875,4.1438727378845215
128,per_sample_zscore,concat,mlp,none,mu_threshold,0.8888888888888888,8,9,5844.623046875,10.418123245239258
129,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,172.73989868164062,2.0191049575805664
130,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,101.06647491455078,1.1135550737380981
131,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,88.32238006591797,1.2555782794952393
132,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,335.8263854980469,3.159564256668091
133,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,11,11,508.1770324707031,4.279966354370117
134,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,165.1386260986328,2.0471596717834473
135,per_sample_zscore,concat,mlp,none,mu_threshold,0.8333333333333334,6,5,6639.05712890625,13.801366806030273
136,per_sample_zscore,concat,mlp,none,mu_threshold,0.8333333333333334,6,5,6250.75048828125,12.098936080932617
137,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,179.0974578857422,1.8978675603866577
138,per_sample_zscore,concat,mlp,none,mu_threshold,0.8,4,5,5265.32861328125,7.635899543762207
139,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,16.540752410888672,0.5833621025085449
140,per_sample_zscore,concat,mlp,none,mu_threshold,0.9090909090909091,10,11,5762.5712890625,9.894437789916992
141,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,18,18,465.4720153808594,4.004940509796143
142,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,13,13,1099.7977294921875,7.903981685638428
143,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,27.2293643951416,0.7498091459274292
144,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,1120.9605712890625,6.373500823974609
145,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,61.59018325805664,1.2751246690750122
146,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,14,14,203.54026794433594,2.632824659347534
147,per_sample_zscore,concat,mlp,none,mu_threshold,0.5714285714285714,5,6,15672.90234375,19.344860076904297
148,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,121.18022918701172,1.420745611190796
149,per_sample_zscore,concat,mlp,none,mu_threshold,0.9333333333333333,14,15,6052.0634765625,12.314271926879883
150,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,6,29940.029296875,29.97291374206543
151,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,6,30220.384765625,31.666820526123047
152,per_sample_zscore,concat,mlp,none,mu_threshold,0.9,9,10,5058.5712890625,6.2451910972595215
153,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,47.50163650512695,1.1895735263824463
154,per_sample_zscore,concat,mlp,none,mu_threshold,0.9333333333333333,14,15,5332.69287109375,8.24387264251709
155,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,604.6433715820312,4.194649696350098
156,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,11,11,122.54537200927734,1.6444411277770996
157,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,0.26771095395088196,0.08051484823226929
158,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,33.87554168701172,0.6162777543067932
159,per_sample_zscore,concat,mlp,none,mu_threshold,0.875,7,8,5773.85400390625,9.356135368347168
160,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,290.44189453125,2.865074396133423
161,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,2,2,23.619714736938477,0.6374287009239197
162,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,9.010072708129883,0.37746307253837585
163,per_sample_zscore,concat,mlp,none,mu_threshold,0.8333333333333334,5,6,5845.37255859375,10.761897087097168
164,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,293.7262878417969,2.431142807006836
165,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,82.53581237792969,1.406164526939392
166,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,448.4548645019531,3.5824391841888428
167,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,17,17,105.32325744628906,1.8592056035995483
168,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,11,11,47.40167999267578,1.1198533773422241
169,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,65.328857421875,1.323553442955017
170,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,254.06414794921875,2.5758049488067627
171,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,5,25144.626953125,26.269813537597656
172,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,737.1705932617188,6.088671684265137
173,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,298.837890625,3.484781503677368
174,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,101.460693359375,1.402708649635315
175,per_sample_zscore,concat,mlp,none,mu_threshold,0.9090909090909091,10,11,5397.7392578125,9.444500923156738
176,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,29.03103256225586,0.7640811800956726
177,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,44.638797760009766,0.5897771120071411
178,per_sample_zscore,concat,mlp,none,mu_threshold,0.75,3,4,5062.65087890625,6.197263717651367
179,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,644.3178100585938,3.994529962539673
180,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,64.77535247802734,1.2156836986541748
181,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,652.5130615234375,4.9025468826293945
182,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,96.1722640991211,1.1682783365249634
183,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,122.1676254272461,1.6744041442871094
184,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,13,13,373.7425842285156,3.608799934387207
185,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,6,29940.689453125,30.042158126831055
186,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,25.76520538330078,0.510874330997467
187,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,179.7904052734375,2.432591438293457
188,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,35.80666732788086,0.9679258465766907
189,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,45.23978042602539,0.9828707575798035
190,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,150.0135498046875,1.6065833568572998
191,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,22.89099884033203,0.713013768196106
192,per_sample_zscore,concat,mlp,none,mu_threshold,0.5714285714285714,4,7,15107.96484375,16.365463256835938
193,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,8.135354995727539,0.2626853585243225
194,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,103.0282974243164,1.7620283365249634
195,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,14,14,448.1725158691406,3.5413811206817627
196,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,4,20400.609375,22.455263137817383
197,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,1207.65234375,7.327733516693115
198,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,3,14987.3017578125,15.372299194335938
199,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,554.2640380859375,4.306846618652344
200,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,53.75862121582031,0.7451077103614807
201,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,33.222591400146484,0.8613215684890747
202,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,2,9981.22265625,10.105199813842773
203,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,62.18561553955078,0.9831227660179138
204,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,15,15,797.044677734375,5.166133880615234
205,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,232.05413818359375,2.6247496604919434
206,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,6,29940.0390625,29.98362159729004
207,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,6,30059.501953125,31.138288497924805
208,per_sample_zscore,concat,mlp,none,mu_threshold,0.625,6,7,15157.5576171875,17.49420928955078
209,per_sample_zscore,concat,mlp,none,mu_threshold,0.625,6,7,15127.64453125,16.637800216674805
210,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,3,14971.15625,15.102888107299805
211,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,9,44910.04296875,44.95500564575195
212,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,156.49351501464844,2.033924102783203
213,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,49.2039680480957,0.994012713432312
214,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,171.48158264160156,2.1362507343292236
215,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,64.43939971923828,1.1808717250823975
216,per_sample_zscore,concat,mlp,none,mu_threshold,0.9,9,10,5146.45751953125,6.864480018615723
217,per_sample_zscore,concat,mlp,none,mu_threshold,0.8181818181818182,9,11,10581.64453125,14.215285301208496
218,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,39.160213470458984,0.6956616044044495
219,per_sample_zscore,concat,mlp,none,mu_threshold,0.5555555555555556,5,9,20175.9609375,22.132625579833984
220,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,193.04750061035156,2.4992713928222656
221,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,1.3084083795547485,0.17028456926345825
222,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,74.4413833618164,1.1814948320388794
223,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,100.11798858642578,1.1975085735321045
224,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,446.7276611328125,3.56874680519104
225,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,76.87515258789062,1.282173752784729
226,per_sample_zscore,concat,mlp,none,mu_threshold,0.9230769230769231,13,12,6418.1923828125,11.939743041992188
227,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,393.1187438964844,3.373612642288208
228,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,622.4481201171875,4.206366062164307
229,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,9,9,232.957763671875,2.616405487060547
230,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,111.397216796875,1.4431523084640503
231,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,153.23556518554688,2.002462148666382
232,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,8,8,216.42608642578125,2.4031970500946045
233,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,96.66574096679688,1.2352731227874756
234,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,4,19964.724609375,20.168230056762695
235,per_sample_zscore,concat,mlp,none,mu_threshold,0.7272727272727273,8,11,15341.138671875,17.985023498535156
236,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,171.67718505859375,1.7260591983795166
237,per_sample_zscore,concat,mlp,none,mu_threshold,0.8571428571428571,6,7,5255.69970703125,7.95722770690918
238,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,64.55278015136719,1.1096986532211304
239,per_sample_zscore,concat,mlp,none,mu_threshold,0.875,7,8,5007.40380859375,5.488409996032715
240,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,11.07104206085205,0.5256178975105286
241,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,95.91256713867188,1.396385908126831
242,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,17.83436393737793,0.5275055766105652
243,per_sample_zscore,concat,mlp,none,mu_threshold,0.75,3,4,5223.9619140625,6.94880485534668
244,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,16.27823829650879,0.48309120535850525
245,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,5,25165.861328125,26.28644561767578
246,per_sample_zscore,concat,mlp,none,mu_threshold,0.5714285714285714,5,6,15173.7587890625,16.99700927734375
247,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,3,3,3.842496156692505,0.328527569770813
248,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,407.259521484375,3.230363607406616
249,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,404.2864685058594,3.7590856552124023
250,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,15,15,1246.5826416015625,8.063948631286621
251,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,10,10,1199.4500732421875,6.957591533660889
252,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,207.62635803222656,2.395055055618286
253,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,16,16,447.2516784667969,3.488615036010742
254,per_sample_zscore,concat,mlp,none,mu_threshold,0.9285714285714286,13,14,5352.220703125,7.997078895568848
255,per_sample_zscore,concat,mlp,none,mu_threshold,0.0,0,3,15257.14453125,16.596181869506836
256,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,442.22064208984375,3.253357410430908
257,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,108.68634796142578,1.7175712585449219
258,per_sample_zscore,concat,mlp,none,mu_threshold,0.8,8,10,10519.4951171875,14.077250480651855
259,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,132.975341796875,1.7582812309265137
260,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,7,7,371.5986328125,3.6972203254699707
261,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,85.69520568847656,0.8867288827896118
262,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,5,5,19.692350387573242,0.600051760673523
263,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,12,12,750.90966796875,3.99790620803833
264,per_sample_zscore,concat,mlp,none,mu_threshold,0.6,4,4,10228.6337890625,12.210289001464844
265,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,6,6,103.97096252441406,1.5350568294525146
266,per_sample_zscore,concat,mlp,none,mu_threshold,1.0,4,4,41.11167526245117,0.8349176645278931
