sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
212,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,20.31702423095703,0.48882532119750977
213,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,2.734224557876587,0.1558135449886322
214,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,4991.6123046875,5.141794204711914
215,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.0042887176387012005,0.005439749453216791
216,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,7.143505096435547,0.31204771995544434
217,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,4990.19873046875,5.065914630889893
218,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,19960.04296875,19.991071701049805
219,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,5024.27001953125,5.79227876663208
220,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,5.707515716552734,0.3524804711341858
221,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.03475278243422508,0.01444298680871725
222,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,2.268415689468384,0.17368920147418976
223,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,1.7754404544830322,0.1526748239994049
224,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,0.033165235072374344,0.019240494817495346
225,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,0.2663685083389282,0.0483931340277195
226,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,13.818378448486328,0.45408543944358826
227,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,4.028669834136963,0.14403244853019714
228,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,6.108852386474609,0.24466395378112793
229,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,0.07886594533920288,0.03383249789476395
230,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,2.3448266983032227,0.137022003531456
231,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.17413701117038727,0.06477619707584381
232,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,3.5747017860412598,0.2771904468536377
233,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.31596651673316956,0.06311482936143875
234,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,1.8326778411865234,0.09855473041534424
235,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,9986.447265625,10.292999267578125
236,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.0007844191859476268,0.0025735776871442795
237,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,10019.740234375,10.93939208984375
238,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.6205712556838989,0.07531540095806122
239,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,0.2287423461675644,0.06717022508382797
240,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.12055739760398865,0.042597342282533646
241,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,1.1382592916488647,0.077263243496418
242,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,0.8279521465301514,0.12502026557922363
243,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,4999.6484375,5.3216753005981445
244,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,6.825239658355713,0.25221654772758484
245,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,20177.275390625,21.769550323486328
246,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,19986.609375,20.6973819732666
247,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,2.008284568786621,0.14583390951156616
248,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,17.843061447143555,0.36678510904312134
249,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,5011.69677734375,5.472902297973633
250,per_sample_zscore,concat,mlp,none,direct,0.9375,16,15,24958.546875,25.268085479736328
251,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,14973.5498046875,15.238139152526855
252,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,0.09044133871793747,0.04462427645921707
253,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,1.6212013959884644,0.16596242785453796
254,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,31.30780029296875,0.7656861543655396
255,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,14970.0146484375,14.985135078430176
256,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.46875864267349243,0.06255907565355301
257,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,1.1224253177642822,0.11679055541753769
258,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,19961.146484375,20.104877471923828
259,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,4.425675392150879,0.31620731949806213
260,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,10.647001266479492,0.3330462872982025
261,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,2.0080153942108154,0.17525607347488403
262,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,0.5290700793266296,0.053284239023923874
263,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,2.7019593715667725,0.15179646015167236
264,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,5041.60888671875,5.796337604522705
265,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.05457190051674843,0.030404141172766685
266,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.005172429606318474,0.006296495441347361
267,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,0.07225365191698074,0.034625377506017685
268,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,5.580385684967041,0.2884072959423065
269,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,19960.01953125,19.980012893676758
270,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,4999.10595703125,5.288074970245361
271,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,0.15444739162921906,0.048017099499702454
272,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,8.020269393920898,0.3784608840942383
273,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,24950.025390625,24.97500228881836
274,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,1.5525097846984863,0.10688459128141403
275,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,0.23011863231658936,0.055604226887226105
276,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,13.027238845825195,0.389112651348114
277,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.01398547738790512,0.008634441532194614
278,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,4988.28369140625,5.131075382232666
279,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,0.06461679190397263,0.018575603142380714
280,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,1.2352941036224365,0.1155884712934494
281,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,11.480427742004395,0.439680814743042
282,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,15.54179859161377,0.5089504718780518
283,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,0.5816054940223694,0.06451272964477539
284,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,8.839202880859375,0.41223612427711487
285,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,3.4018688666037633e-07,7.313131936825812e-05
286,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,10004.458984375,10.607184410095215
