runner config | sample=9 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=9 | outer=1/20 | loss_phi=2.424700e+00 | loss_mu=2.384616e+00 | mu_mse=2.010502e+05 | mu_mae=4.476988e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=9 | outer=2/20 | loss_phi=2.399806e+00 | loss_mu=1.211058e+00 | mu_mse=1.460413e+05 | mu_mae=3.788464e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=9 | outer=3/20 | loss_phi=2.393056e+00 | loss_mu=1.029708e+00 | mu_mse=1.335217e+05 | mu_mae=3.601348e+02 | defect_area_pred=20 | defect_area_label=19 | defect_iou=2.631579e-02
sample=9 | outer=4/20 | loss_phi=2.390331e+00 | loss_mu=8.919809e-01 | mu_mse=1.050923e+05 | mu_mae=3.145785e+02 | defect_area_pred=33 | defect_area_label=19 | defect_iou=2.093023e-01
sample=9 | outer=5/20 | loss_phi=2.389266e+00 | loss_mu=8.177066e-01 | mu_mse=8.502568e+04 | mu_mae=2.773219e+02 | defect_area_pred=40 | defect_area_label=19 | defect_iou=3.111111e-01
sample=9 | outer=6/20 | loss_phi=2.388580e+00 | loss_mu=7.792197e-01 | mu_mse=7.190347e+04 | mu_mae=2.499569e+02 | defect_area_pred=37 | defect_area_label=19 | defect_iou=3.333333e-01
sample=9 | outer=7/20 | loss_phi=2.388005e+00 | loss_mu=7.700133e-01 | mu_mse=6.277534e+04 | mu_mae=2.296970e+02 | defect_area_pred=40 | defect_area_label=19 | defect_iou=4.047619e-01
sample=9 | outer=8/20 | loss_phi=2.387428e+00 | loss_mu=7.738378e-01 | mu_mse=5.609118e+04 | mu_mae=2.138294e+02 | defect_area_pred=34 | defect_area_label=19 | defect_iou=4.722222e-01
sample=9 | outer=9/20 | loss_phi=2.386787e+00 | loss_mu=7.947469e-01 | mu_mse=5.055543e+04 | mu_mae=1.989774e+02 | defect_area_pred=29 | defect_area_label=19 | defect_iou=6.000000e-01
sample=9 | outer=10/20 | loss_phi=2.386067e+00 | loss_mu=8.471907e-01 | mu_mse=4.621074e+04 | mu_mae=1.863500e+02 | defect_area_pred=25 | defect_area_label=19 | defect_iou=6.923077e-01
sample=9 | outer=11/20 | loss_phi=2.385246e+00 | loss_mu=9.340546e-01 | mu_mse=4.551181e+04 | mu_mae=1.826078e+02 | defect_area_pred=26 | defect_area_label=19 | defect_iou=7.307692e-01
sample=9 | outer=12/20 | loss_phi=2.384099e+00 | loss_mu=1.070297e+00 | mu_mse=4.800861e+04 | mu_mae=1.875603e+02 | defect_area_pred=28 | defect_area_label=19 | defect_iou=6.785714e-01
sample=9 | outer=13/20 | loss_phi=2.382424e+00 | loss_mu=1.278221e+00 | mu_mse=5.467001e+04 | mu_mae=2.015437e+02 | defect_area_pred=33 | defect_area_label=19 | defect_iou=5.757576e-01
sample=9 | outer=14/20 | loss_phi=2.379721e+00 | loss_mu=1.580946e+00 | mu_mse=6.405340e+04 | mu_mae=2.223356e+02 | defect_area_pred=35 | defect_area_label=19 | defect_iou=5.428572e-01
sample=9 | outer=15/20 | loss_phi=2.375447e+00 | loss_mu=1.863722e+00 | mu_mse=8.389810e+04 | mu_mae=2.589649e+02 | defect_area_pred=53 | defect_area_label=19 | defect_iou=3.584906e-01
sample=9 | outer=16/20 | loss_phi=2.370298e+00 | loss_mu=2.152224e+00 | mu_mse=1.086461e+05 | mu_mae=2.990742e+02 | defect_area_pred=70 | defect_area_label=19 | defect_iou=2.714286e-01
sample=9 | outer=17/20 | loss_phi=2.365857e+00 | loss_mu=2.407526e+00 | mu_mse=1.326550e+05 | mu_mae=3.318904e+02 | defect_area_pred=152 | defect_area_label=19 | defect_iou=1.250000e-01
sample=9 | outer=18/20 | loss_phi=2.360860e+00 | loss_mu=2.645668e+00 | mu_mse=1.538426e+05 | mu_mae=3.562592e+02 | defect_area_pred=190 | defect_area_label=19 | defect_iou=1.000000e-01
sample=9 | outer=19/20 | loss_phi=2.355235e+00 | loss_mu=2.848831e+00 | mu_mse=1.741316e+05 | mu_mae=3.751184e+02 | defect_area_pred=199 | defect_area_label=19 | defect_iou=9.547739e-02
sample=9 | outer=20/20 | loss_phi=2.348332e+00 | loss_mu=3.045002e+00 | mu_mse=1.950829e+05 | mu_mae=3.882667e+02 | defect_area_pred=205 | defect_area_label=19 | defect_iou=9.268293e-02
