sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
526,none,0.9166666666666666,11,12,6747.99169921875,13.979392051696777
527,none,0.0,0,5,25120.865234375,26.771404266357422
528,none,1.0,3,3,342.3296203613281,2.9346349239349365
529,none,1.0,6,6,568.0147094726562,4.286541938781738
530,none,1.0,6,6,315.3367919921875,3.5441782474517822
531,none,0.0,0,4,19997.580078125,20.483661651611328
532,none,1.0,2,2,124.48818969726562,1.4774049520492554
533,none,1.0,6,6,988.8348999023438,6.527843475341797
534,none,0.0,0,3,14970.03125,15.008796691894531
535,none,1.0,9,9,448.83465576171875,3.8787097930908203
536,none,1.0,6,6,239.28573608398438,2.471489906311035
537,none,1.0,6,6,1207.235107421875,7.859021186828613
538,none,1.0,6,6,301.33856201171875,3.396674156188965
539,none,1.0,6,6,1291.5113525390625,7.758662223815918
540,none,1.0,10,10,1981.7120361328125,9.152464866638184
541,none,1.0,9,9,2665.39404296875,14.781991958618164
542,none,1.0,5,5,351.8793640136719,3.381415605545044
543,none,0.0,0,4,20024.775390625,20.871288299560547
544,none,1.0,17,17,992.9356079101562,6.7944254875183105
545,none,1.0,6,6,31.757925033569336,0.932302713394165
546,none,1.0,14,14,968.14404296875,6.184713840484619
547,none,0.9166666666666666,11,12,6605.46044921875,13.558588981628418
548,none,1.0,5,5,144.56304931640625,1.9542059898376465
549,none,1.0,12,12,864.6343994140625,5.7174973487854
550,none,1.0,5,5,177.20172119140625,1.9782544374465942
551,none,1.0,7,7,250.89962768554688,2.250603675842285
552,none,1.0,9,9,604.631103515625,4.39936637878418
553,none,1.0,4,4,1083.539306640625,5.665849208831787
554,none,1.0,16,16,589.3361206054688,4.278041839599609
555,none,1.0,6,6,165.2919464111328,2.46353816986084
556,none,1.0,5,5,193.45584106445312,2.2137136459350586
557,none,1.0,6,6,1058.4007568359375,7.021230697631836
558,none,1.0,6,6,1651.81689453125,10.848289489746094
559,none,0.0,0,5,25248.990234375,27.746971130371094
560,none,1.0,7,7,252.09164428710938,2.621997117996216
561,none,1.0,3,3,82.80632019042969,1.4080157279968262
