runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=5 | outer=1/30 | loss_phi=2.407143e+00 | loss_mu=1.445251e+00 | mu_mse=1.617973e+05 | mu_mae=3.986474e+02 | defect_area_pred=0 | defect_area_label=6 | defect_iou=0.000000e+00
sample=5 | outer=2/30 | loss_phi=2.390047e+00 | loss_mu=9.139017e-01 | mu_mse=1.252525e+05 | mu_mae=3.467764e+02 | defect_area_pred=10 | defect_area_label=6 | defect_iou=3.333333e-01
sample=5 | outer=3/30 | loss_phi=2.386945e+00 | loss_mu=7.574372e-01 | mu_mse=8.739643e+04 | mu_mae=2.807014e+02 | defect_area_pred=11 | defect_area_label=6 | defect_iou=4.166667e-01
sample=5 | outer=4/30 | loss_phi=2.385827e+00 | loss_mu=7.593956e-01 | mu_mse=7.402084e+04 | mu_mae=2.550513e+02 | defect_area_pred=10 | defect_area_label=6 | defect_iou=4.545455e-01
sample=5 | outer=5/30 | loss_phi=2.384716e+00 | loss_mu=8.194951e-01 | mu_mse=7.681463e+04 | mu_mae=2.620234e+02 | defect_area_pred=11 | defect_area_label=6 | defect_iou=4.166667e-01
sample=5 | outer=6/30 | loss_phi=2.383144e+00 | loss_mu=9.337423e-01 | mu_mse=7.587934e+04 | mu_mae=2.573171e+02 | defect_area_pred=11 | defect_area_label=6 | defect_iou=4.166667e-01
sample=5 | outer=7/30 | loss_phi=2.381529e+00 | loss_mu=1.118516e+00 | mu_mse=7.976455e+04 | mu_mae=2.628455e+02 | defect_area_pred=12 | defect_area_label=6 | defect_iou=3.846154e-01
sample=5 | outer=8/30 | loss_phi=2.379153e+00 | loss_mu=1.414022e+00 | mu_mse=8.943172e+04 | mu_mae=2.796027e+02 | defect_area_pred=12 | defect_area_label=6 | defect_iou=3.846154e-01
sample=5 | outer=9/30 | loss_phi=2.375140e+00 | loss_mu=1.858996e+00 | mu_mse=1.110419e+05 | mu_mae=3.137780e+02 | defect_area_pred=12 | defect_area_label=6 | defect_iou=3.846154e-01
sample=5 | outer=10/30 | loss_phi=2.368114e+00 | loss_mu=2.218054e+00 | mu_mse=1.252928e+05 | mu_mae=3.345434e+02 | defect_area_pred=16 | defect_area_label=6 | defect_iou=2.941177e-01
sample=5 | outer=11/30 | loss_phi=2.363066e+00 | loss_mu=2.502383e+00 | mu_mse=1.399781e+05 | mu_mae=3.531938e+02 | defect_area_pred=44 | defect_area_label=6 | defect_iou=1.111111e-01
sample=5 | outer=12/30 | loss_phi=2.358418e+00 | loss_mu=2.649399e+00 | mu_mse=1.520096e+05 | mu_mae=3.665480e+02 | defect_area_pred=52 | defect_area_label=6 | defect_iou=9.433962e-02
sample=5 | outer=13/30 | loss_phi=2.353666e+00 | loss_mu=2.737612e+00 | mu_mse=1.616765e+05 | mu_mae=3.739841e+02 | defect_area_pred=55 | defect_area_label=6 | defect_iou=8.928572e-02
sample=5 | outer=14/30 | loss_phi=2.348328e+00 | loss_mu=2.771789e+00 | mu_mse=1.688020e+05 | mu_mae=3.749318e+02 | defect_area_pred=55 | defect_area_label=6 | defect_iou=8.928572e-02
sample=5 | outer=15/30 | loss_phi=2.341872e+00 | loss_mu=2.754319e+00 | mu_mse=1.736188e+05 | mu_mae=3.694836e+02 | defect_area_pred=51 | defect_area_label=6 | defect_iou=9.615385e-02
sample=5 | outer=16/30 | loss_phi=2.333311e+00 | loss_mu=2.679246e+00 | mu_mse=1.755143e+05 | mu_mae=3.566564e+02 | defect_area_pred=47 | defect_area_label=6 | defect_iou=1.041667e-01
sample=5 | outer=17/30 | loss_phi=2.320817e+00 | loss_mu=2.592506e+00 | mu_mse=1.755880e+05 | mu_mae=3.415223e+02 | defect_area_pred=46 | defect_area_label=6 | defect_iou=1.063830e-01
sample=5 | outer=18/30 | loss_phi=2.302832e+00 | loss_mu=2.415681e+00 | mu_mse=1.658856e+05 | mu_mae=3.131837e+02 | defect_area_pred=39 | defect_area_label=6 | defect_iou=1.250000e-01
sample=5 | outer=19/30 | loss_phi=2.280133e+00 | loss_mu=2.190449e+00 | mu_mse=1.489120e+05 | mu_mae=2.780343e+02 | defect_area_pred=35 | defect_area_label=6 | defect_iou=1.388889e-01
sample=5 | outer=20/30 | loss_phi=2.257586e+00 | loss_mu=1.810991e+00 | mu_mse=1.170016e+05 | mu_mae=2.288299e+02 | defect_area_pred=30 | defect_area_label=6 | defect_iou=1.612903e-01
sample=5 | outer=21/30 | loss_phi=2.255742e+00 | loss_mu=1.474847e+00 | mu_mse=8.566202e+04 | mu_mae=1.813772e+02 | defect_area_pred=22 | defect_area_label=6 | defect_iou=2.173913e-01
sample=5 | outer=22/30 | loss_phi=2.272591e+00 | loss_mu=1.168329e+00 | mu_mse=6.244843e+04 | mu_mae=1.505506e+02 | defect_area_pred=16 | defect_area_label=6 | defect_iou=2.941177e-01
sample=5 | outer=23/30 | loss_phi=2.298923e+00 | loss_mu=9.045786e-01 | mu_mse=4.198458e+04 | mu_mae=1.234801e+02 | defect_area_pred=11 | defect_area_label=6 | defect_iou=5.454546e-01
sample=5 | outer=24/30 | loss_phi=2.330603e+00 | loss_mu=4.502931e-01 | mu_mse=2.478504e+04 | mu_mae=8.831931e+01 | defect_area_pred=5 | defect_area_label=6 | defect_iou=8.333333e-01
