runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=3 | outer=1/20 | loss_phi=2.405712e+00 | loss_mu=2.220892e+00 | mu_mse=2.038788e+05 | mu_mae=4.509768e+02 | defect_area_pred=3 | defect_area_label=59 | defect_iou=0.000000e+00
sample=3 | outer=2/20 | loss_phi=2.380209e+00 | loss_mu=1.126661e+00 | mu_mse=1.712635e+05 | mu_mae=4.121291e+02 | defect_area_pred=0 | defect_area_label=59 | defect_iou=0.000000e+00
sample=3 | outer=3/20 | loss_phi=2.372987e+00 | loss_mu=9.591042e-01 | mu_mse=1.542767e+05 | mu_mae=3.896059e+02 | defect_area_pred=0 | defect_area_label=59 | defect_iou=0.000000e+00
sample=3 | outer=4/20 | loss_phi=2.370387e+00 | loss_mu=8.479561e-01 | mu_mse=1.389037e+05 | mu_mae=3.682362e+02 | defect_area_pred=33 | defect_area_label=59 | defect_iou=2.602740e-01
sample=3 | outer=5/20 | loss_phi=2.369120e+00 | loss_mu=7.455900e-01 | mu_mse=1.207934e+05 | mu_mae=3.416621e+02 | defect_area_pred=55 | defect_area_label=59 | defect_iou=5.000000e-01
sample=3 | outer=6/20 | loss_phi=2.368265e+00 | loss_mu=6.589192e-01 | mu_mse=1.011079e+05 | mu_mae=3.099593e+02 | defect_area_pred=62 | defect_area_label=59 | defect_iou=6.575342e-01
sample=3 | outer=7/20 | loss_phi=2.367551e+00 | loss_mu=6.348830e-01 | mu_mse=8.595420e+04 | mu_mae=2.830244e+02 | defect_area_pred=66 | defect_area_label=59 | defect_iou=6.666667e-01
sample=3 | outer=8/20 | loss_phi=2.366817e+00 | loss_mu=6.654437e-01 | mu_mse=7.958196e+04 | mu_mae=2.703473e+02 | defect_area_pred=66 | defect_area_label=59 | defect_iou=7.123288e-01
sample=3 | outer=9/20 | loss_phi=2.365851e+00 | loss_mu=7.370804e-01 | mu_mse=8.006201e+04 | mu_mae=2.697056e+02 | defect_area_pred=69 | defect_area_label=59 | defect_iou=7.066666e-01
sample=3 | outer=10/20 | loss_phi=2.364568e+00 | loss_mu=8.612763e-01 | mu_mse=7.561530e+04 | mu_mae=2.603644e+02 | defect_area_pred=69 | defect_area_label=59 | defect_iou=7.297297e-01
sample=3 | outer=11/20 | loss_phi=2.363309e+00 | loss_mu=1.039931e+00 | mu_mse=7.616477e+04 | mu_mae=2.605408e+02 | defect_area_pred=69 | defect_area_label=59 | defect_iou=7.297297e-01
sample=3 | outer=12/20 | loss_phi=2.361511e+00 | loss_mu=1.266554e+00 | mu_mse=8.232282e+04 | mu_mae=2.721171e+02 | defect_area_pred=72 | defect_area_label=59 | defect_iou=7.236842e-01
sample=3 | outer=13/20 | loss_phi=2.358832e+00 | loss_mu=1.549532e+00 | mu_mse=9.293338e+04 | mu_mae=2.921699e+02 | defect_area_pred=74 | defect_area_label=59 | defect_iou=7.051282e-01
sample=3 | outer=14/20 | loss_phi=2.354712e+00 | loss_mu=1.856593e+00 | mu_mse=1.059275e+05 | mu_mae=3.163783e+02 | defect_area_pred=76 | defect_area_label=59 | defect_iou=6.875000e-01
sample=3 | outer=15/20 | loss_phi=2.350212e+00 | loss_mu=2.108464e+00 | mu_mse=1.213431e+05 | mu_mae=3.408201e+02 | defect_area_pred=87 | defect_area_label=59 | defect_iou=6.404495e-01
sample=3 | outer=16/20 | loss_phi=2.346393e+00 | loss_mu=2.332678e+00 | mu_mse=1.284348e+05 | mu_mae=3.522127e+02 | defect_area_pred=88 | defect_area_label=59 | defect_iou=6.333333e-01
sample=3 | outer=17/20 | loss_phi=2.343265e+00 | loss_mu=2.455405e+00 | mu_mse=1.343916e+05 | mu_mae=3.613683e+02 | defect_area_pred=94 | defect_area_label=59 | defect_iou=5.937500e-01
sample=3 | outer=18/20 | loss_phi=2.340247e+00 | loss_mu=2.475820e+00 | mu_mse=1.367750e+05 | mu_mae=3.652141e+02 | defect_area_pred=93 | defect_area_label=59 | defect_iou=6.000000e-01
sample=3 | outer=19/20 | loss_phi=2.337451e+00 | loss_mu=2.422281e+00 | mu_mse=1.363343e+05 | mu_mae=3.648839e+02 | defect_area_pred=89 | defect_area_label=59 | defect_iou=6.263736e-01
sample=3 | outer=20/20 | loss_phi=2.334813e+00 | loss_mu=2.285533e+00 | mu_mse=1.329438e+05 | mu_mae=3.601056e+02 | defect_area_pred=84 | defect_area_label=59 | defect_iou=6.627907e-01
