step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,local_shape_raw_abs_max,local_shape_effective_abs_max,local_shape_saturation_frac
5100,0.01681935042142868,0.0001509160065324977,5.1277398597449064e-05,0.00038092592149041593,0.000403370097046718,0.00035848174593411386,-0.0,0.0008341948851011693,0.007894282229244709,-0.0,-0.0,-0.0,-0.0,0.0001509160065324977,5.1277398597449064e-05,0.00038092592149041593,-0.0,0.008341948501765728,0.007894282229244709,0.9319144487380981,17.555644989013672,0.0
5200,0.01673189178109169,0.00015436479588970542,5.37039632035885e-05,0.00039312022272497416,0.00042050270712934434,0.0003657377092167735,-0.0,0.000417787377955392,0.01195282768458128,-0.0,-0.0,-0.0,-0.0,0.00015436479588970542,5.37039632035885e-05,0.00039312022272497416,-0.0,0.004177873954176903,0.01195282768458128,0.9186180233955383,17.40583038330078,0.0
5300,0.005776092875748873,0.0001489262649556622,5.104808951728046e-05,0.00037568574771285057,0.00040058637387119234,0.0003507851215545088,-0.0,0.00013162221875973046,0.003884210716933012,-0.0,-0.0,-0.0,-0.0,0.0001489262649556622,5.104808951728046e-05,0.00037568574771285057,-0.0,0.0013162221293896437,0.003884210716933012,0.9242066144943237,17.469152450561523,0.0
5400,0.014404036104679108,0.00014195030962582678,4.9902006139745936e-05,0.00035965541610494256,0.0003854257520288229,0.00033388505107723176,-0.0,0.0011097184615209699,0.0027553443796932697,-0.0,-0.0,-0.0,-0.0,0.00014195030962582678,4.9902006139745936e-05,0.00035965541610494256,-0.0,0.011097184382379055,0.0027553443796932697,0.9222878217697144,17.447471618652344,0.0
5500,0.012892765924334526,0.0001331254024989903,4.571819954435341e-05,0.00033760920632630587,0.00035853730514645576,0.0003166811366099864,-0.0,0.0006014032987877727,0.0063622803427278996,-0.0,-0.0,-0.0,-0.0,0.0001331254024989903,4.571819954435341e-05,0.00033760920632630587,-0.0,0.00601403322070837,0.0063622803427278996,0.9300864338874817,17.535221099853516,0.0
5600,0.01301509328186512,0.00013275796663947403,4.662280480260961e-05,0.0003383363364264369,0.0003621819778345525,0.00031449072412215173,-0.0,0.0008393959724344313,0.004103417042642832,-0.0,-0.0,-0.0,-0.0,0.00013275796663947403,4.662280480260961e-05,0.0003383363364264369,-0.0,0.008393960073590279,0.004103417042642832,0.9284051060676575,17.516387939453125,0.0
5700,0.00908332783728838,0.00012574308493640274,4.328846262069419e-05,0.0003186722460668534,0.0003377825196366757,0.0002995619724970311,-0.0,0.00034124383819289505,0.005183185450732708,-0.0,-0.0,-0.0,-0.0,0.00012574308493640274,4.328846262069419e-05,0.0003186722460668534,-0.0,0.0034124383237212896,0.005183185450732708,0.9255965948104858,17.48482322692871,0.0
5800,0.01762716844677925,0.00012888431956525892,4.565395647659898e-05,0.0003258365613874048,0.00034738503745757043,0.00030428808531723917,-0.0,0.0007236972451210022,0.009889820590615273,-0.0,-0.0,-0.0,-0.0,0.00012888431956525892,4.565395647659898e-05,0.0003258365613874048,-0.0,0.007236972451210022,0.009889820590615273,0.9182976484298706,17.40218734741211,0.0
5900,0.009093981236219406,0.00011737303429981694,4.092593735549599e-05,0.0002932065981440246,0.0003140504704788327,0.00027236275491304696,-0.0,9.151054109679535e-05,0.007727370597422123,-0.0,-0.0,-0.0,-0.0,0.00011737303429981694,4.092593735549599e-05,0.0002932065981440246,-0.0,0.0009151053964160383,0.007727370597422123,0.9311726689338684,17.54736328125,0.0
6000,0.006880367174744606,0.00011722174531314522,4.22676166635938e-05,0.0002981128927785903,0.00031709662289358675,0.0002791291626635939,-0.0,0.0003109457320533693,0.003313307650387287,-0.0,-0.0,-0.0,-0.0,0.00011722174531314522,4.22676166635938e-05,0.0002981128927785903,-0.0,0.0031094574369490147,0.003313307650387287,0.9218510985374451,17.442527770996094,0.0
6100,0.004213091917335987,0.00011145914322696626,4.0226037526736036e-05,0.00028052949346601963,0.00029805777012370527,0.000263001216808334,-0.0,0.00012880665599368513,0.0024928103666752577,-0.0,-0.0,-0.0,-0.0,0.00011145914322696626,4.0226037526736036e-05,0.00028052949346601963,-0.0,0.0012880666181445122,0.0024928103666752577,0.924862265586853,17.47654914855957,0.0
6200,0.013073462061583996,0.00010219545220024884,3.672045568237081e-05,0.0002545323804952204,0.0002705939405132085,0.00023847083502914757,-0.0,0.0001849044201662764,0.010830969549715519,-0.0,-0.0,-0.0,-0.0,0.00010219545220024884,3.672045568237081e-05,0.0002545323804952204,-0.0,0.0018490442307665944,0.010830969549715519,0.9322332739830017,17.559202194213867,0.0
6300,0.004114058334380388,0.0001064866446540691,3.883229510392994e-05,0.0002674943534657359,0.00028693213243968785,0.0002480565453879535,-0.0,0.0001437943137716502,0.0022633017506450415,-0.0,-0.0,-0.0,-0.0,0.0001064866446540691,3.883229510392994e-05,0.0002674943534657359,-0.0,0.0014379431959241629,0.0022633017506450415,0.9232174158096313,17.45798110961914,0.0
6400,0.007736051455140114,0.0001012701541185379,3.650343933259137e-05,0.0002527751785237342,0.0002698148018680513,0.0002357355406275019,-0.0,0.0003272869507782161,0.004072633106261492,-0.0,-0.0,-0.0,-0.0,0.0001012701541185379,3.650343933259137e-05,0.0002527751785237342,-0.0,0.003272869624197483,0.004072633106261492,0.9217674732208252,17.441579818725586,0.0
6500,0.022406838834285736,9.41134785534814e-05,3.3068172342609614e-05,0.00023242486349772662,0.00024712661979719996,0.00021772310719825327,-0.0,0.0012384962756186724,0.009662268683314323,-0.0,-0.0,-0.0,-0.0,9.41134785534814e-05,3.3068172342609614e-05,0.00023242486349772662,-0.0,0.012384962290525436,0.009662268683314323,0.9313405156135559,17.549238204956055,0.0
6600,0.010854851454496384,9.42981569096446e-05,3.3923901355592534e-05,0.0002352480369154364,0.00025017597363330424,0.0002203200856456533,-0.0,0.0003237142227590084,0.007254239171743393,-0.0,-0.0,-0.0,-0.0,9.42981569096446e-05,3.3923901355592534e-05,0.0002352480369154364,-0.0,0.003237142227590084,0.007254239171743393,0.9297618865966797,17.53158950805664,0.0
6700,0.01110775489360094,8.951176278060302e-05,3.2273437682306394e-05,0.00022072996944189072,0.00023491843603551388,0.00020654148829635233,-0.0,0.00014766937238164246,0.009288545697927475,-0.0,-0.0,-0.0,-0.0,8.951176278060302e-05,3.2273437682306394e-05,0.00022072996944189072,-0.0,0.0014766936656087637,0.009288545697927475,0.9314814805984497,17.550811767578125,0.0
6800,0.006802147254347801,8.73977696755901e-05,3.182109503541142e-05,0.00021619052859023213,0.00023077469086274505,0.000201606351765804,-0.0,0.0005191276432015002,0.0012754617491737008,-0.0,-0.0,-0.0,-0.0,8.73977696755901e-05,3.182109503541142e-05,0.00021619052859023213,-0.0,0.00519127631559968,0.0012754617491737008,0.9246057271957397,17.473655700683594,0.0
6900,0.005440280307084322,8.5377054347191e-05,2.984064667543862e-05,0.00020992031204514205,0.00022487725073006004,0.00019496335880830884,-0.0,4.459294359548949e-05,0.004669212736189365,-0.0,-0.0,-0.0,-0.0,8.5377054347191e-05,2.984064667543862e-05,0.00020992031204514205,-0.0,0.0004459294432308525,0.004669212736189365,0.9208595752716064,17.431291580200195,0.0
7000,0.0032168999314308167,7.93905564933084e-05,2.7588093871599995e-05,0.0001947327546076849,0.00020693645637948066,0.00018252905283588916,-0.0,0.00011620890290942043,0.0017530996119603515,-0.0,-0.0,-0.0,-0.0,7.93905564933084e-05,2.7588093871599995e-05,0.0001947327546076849,-0.0,0.0011620890581980348,0.0017530996119603515,0.9254211187362671,17.482845306396484,0.0
7100,0.030623525381088257,7.97083048382774e-05,2.822386522893794e-05,0.00019648365559987724,0.00020954917999915779,0.00018341811664868146,-0.0,0.0009422403527423739,0.020896704867482185,-0.0,-0.0,-0.0,-0.0,7.97083048382774e-05,2.822386522893794e-05,0.00019648365559987724,-0.0,0.009422403760254383,0.020896704867482185,0.9185115694999695,17.404621124267578,0.0
7200,0.009143215604126453,7.691237260587513e-05,2.701353150769137e-05,0.0001889407867565751,0.00019701382552739233,0.00018086773343384266,-0.0,8.647779031889513e-05,0.007985571399331093,-0.0,-0.0,-0.0,-0.0,7.691237260587513e-05,2.701353150769137e-05,0.0001889407867565751,-0.0,0.0008647778886370361,0.007985571399331093,0.9313053488731384,17.548845291137695,0.0
7300,0.006018247455358505,7.432745769619942e-05,2.613939250295516e-05,0.00018229814304504544,0.0001925919932546094,0.00017200429283548146,-0.0,8.17522595752962e-05,0.0049179596826434135,-0.0,-0.0,-0.0,-0.0,7.432745769619942e-05,2.613939250295516e-05,0.00018229814304504544,-0.0,0.0008175225812010467,0.0049179596826434135,0.9208245873451233,17.430892944335938,0.0
7400,0.009676109999418259,6.788037717342377e-05,2.300963933521416e-05,0.00016357308777514845,0.00017445186676923186,0.00015269430878106505,-0.0,0.00021585058129858226,0.007263140752911568,-0.0,-0.0,-0.0,-0.0,6.788037717342377e-05,2.300963933521416e-05,0.00016357308777514845,-0.0,0.002158505842089653,0.007263140752911568,0.9301714897155762,17.53617286682129,0.0
