sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,33.49726867675781,0.35577887296676636,50523.76953125,192.0005645751953,941,993,0.8108614087104797,-6.308507919311523,4.34483003616333,-6.325357913970947,4.339771747589111,3.0,1.0,7.0,three,5.0
1,63.95330810546875,44.3438720703125,133446.578125,235.07785034179688,3303,1178,0.29997098445892334,-2.9441256523132324,6.414462089538574,-0.979899525642395,4.797979354858398,3.0,1.0,7.0,three,5.0
2,5.700275897979736,0.14482150971889496,31645.26171875,144.95587158203125,567,576,0.9113712310791016,-3.9090957641601562,5.600627899169922,-3.91959810256958,5.60606050491333,3.0,1.0,7.0,three,5.0
3,20.586589813232422,0.6982662677764893,43620.08203125,135.43185424804688,612,630,0.6342105269432068,-3.033796548843384,6.598666191101074,-3.241206169128418,6.818181991577148,3.0,1.0,7.0,three,5.0
4,19.178852081298828,0.2838297486305237,37239.46484375,157.74789428710938,630,617,0.8125,-6.408231735229492,4.6491899490356445,-6.394818305969238,4.6670918464660645,3.0,1.0,7.0,three,5.0
5,8.369930267333984,0.059303559362888336,28492.181640625,147.9794158935547,783,785,0.9949109554290771,0.30044859647750854,4.104002475738525,0.30102741718292236,4.104998588562012,3.0,1.0,7.0,three,5.0
6,28.888019561767578,0.43980902433395386,45380.0625,181.74307250976562,779,779,0.9548305869102478,-5.0512189865112305,3.5751612186431885,-5.060314178466797,3.590851068496704,3.0,1.0,7.0,three,5.0
7,30.48126983642578,0.3269772529602051,49825.77734375,188.1090087890625,618,628,0.8404726982116699,-0.6991267204284668,5.913994789123535,-0.688474178314209,5.951231956481934,3.0,1.0,7.0,three,5.0
8,52.14107894897461,0.6838233470916748,36586.6484375,134.9111328125,882,868,0.9063180685043335,-7.027313232421875,6.386198043823242,-7.065106391906738,6.352348804473877,3.0,1.0,7.0,three,5.0
9,35.257659912109375,0.19424887001514435,24979.798828125,105.22930145263672,907,898,0.9726775884628296,5.082330226898193,4.519839763641357,5.086848735809326,4.523519992828369,3.0,1.0,7.0,three,5.0
10,5.586391925811768,0.33987540006637573,32368.1953125,140.91513061523438,443,430,0.7252964377403259,-7.264936447143555,6.002918243408203,-7.245997905731201,6.0150346755981445,3.0,1.0,7.0,three,5.0
11,35.23458480834961,0.19083407521247864,53363.3515625,202.50164794921875,1608,1606,0.9815043210983276,5.936398983001709,3.339552164077759,5.931306838989258,3.3430190086364746,3.0,1.0,7.0,three,5.0
12,77.4771499633789,2.548720359802246,27879.11328125,77.6482162475586,2129,1667,0.7176470756530762,-4.412468433380127,5.014636993408203,-4.003566265106201,4.308047294616699,3.0,1.0,7.0,three,5.0
13,35.11632537841797,2.309511184692383,122962.90625,339.7345275878906,768,726,0.6526548862457275,0.17136462032794952,8.0493745803833,0.02512563019990921,7.555582523345947,3.0,1.0,7.0,three,5.0
14,21.148523330688477,0.1255355179309845,21536.099609375,88.6318130493164,755,763,0.9436619877815247,-2.7851510047912598,4.978794574737549,-2.7954647541046143,4.983253479003906,3.0,1.0,7.0,three,5.0
15,69.13055419921875,1.484800100326538,98159.9375,286.0668029785156,938,919,0.7635327577590942,-7.093945026397705,4.68813943862915,-7.10929536819458,4.849363803863525,3.0,1.0,7.0,three,5.0
16,12.963947296142578,0.12504559755325317,23573.533203125,112.68669128417969,1274,1277,0.9914129376411438,1.8301081657409668,3.0148420333862305,1.8318886756896973,3.016618490219116,3.0,1.0,7.0,three,5.0
17,22.92894172668457,109.02545928955078,229502.71875,337.94866943359375,5346,959,0.1793864518404007,2.2211225032806396,6.09563684463501,-0.6563841104507446,5.5555548667907715,3.0,1.0,7.0,three,5.0
18,24.2037353515625,8.405207633972168,45664.16015625,118.4660873413086,1528,1234,0.7251717448234558,-2.566365957260132,5.85884952545166,-2.724196195602417,5.196372032165527,3.0,1.0,7.0,three,5.0
19,31.47768211364746,0.9011397361755371,34205.63671875,113.20144653320312,665,609,0.6270753741264343,-1.647296667098999,6.279487133026123,-1.8844220638275146,6.464645862579346,3.0,1.0,7.0,three,5.0
20,8.026900291442871,0.19651886820793152,39908.51953125,166.25222778320312,684,690,0.8693877458572388,-6.8553290367126465,6.306485652923584,-6.8592963218688965,6.313131809234619,3.0,1.0,7.0,three,5.0
21,10.607994079589844,0.17352457344532013,26178.435546875,123.5550537109375,780,783,0.9464508295059204,1.5885194540023804,4.442372798919678,1.5829145908355713,4.44444465637207,3.0,1.0,7.0,three,5.0
22,9.138871192932129,0.17946776747703552,39021.49609375,165.5165557861328,914,930,0.9029927849769592,-7.704441547393799,3.216519594192505,-7.688441753387451,3.232323169708252,3.0,1.0,7.0,three,5.0
23,4.919201850891113,0.34735703468322754,21517.65625,84.86124420166016,290,269,0.7746031880378723,6.4340667724609375,4.189480781555176,6.422166347503662,4.211633205413818,3.0,1.0,7.0,three,5.0
24,4.072813510894775,0.16026800870895386,21499.421875,114.26443481445312,467,465,0.8677354454994202,4.592502117156982,6.557653903961182,4.597990036010742,6.565656661987305,3.0,1.0,7.0,three,5.0
25,13.384949684143066,0.22915321588516235,42296.1640625,164.1420440673828,972,943,0.9073705077171326,-7.842763423919678,6.55235481262207,-7.8482279777526855,6.556336879730225,3.0,1.0,7.0,three,5.0
26,10.525416374206543,0.09461206197738647,28767.5390625,145.42393493652344,795,794,0.9912280440330505,1.8043992519378662,4.941363334655762,1.800881028175354,4.941989421844482,3.0,1.0,7.0,three,5.0
27,25.247194290161133,55.08718490600586,171219.859375,341.70263671875,3927,1609,0.3427116274833679,1.0375213623046875,6.562929630279541,-1.3672308921813965,6.011262893676758,3.0,1.0,7.0,three,5.0
28,14.204398155212402,0.1886650025844574,39144.26953125,162.39788818359375,644,648,0.8724637627601624,-7.9267449378967285,3.473555564880371,-7.914572715759277,3.4848484992980957,3.0,1.0,7.0,three,5.0
29,40.282630920410156,57.33629608154297,109879.4375,175.26707458496094,2949,1024,0.3056194484233856,3.6071252822875977,5.963329792022705,3.01507568359375,4.090909004211426,3.0,1.0,7.0,three,5.0
30,9.048965454101562,0.19318698346614838,35209.55078125,149.8334503173828,653,662,0.9169096350669861,6.534241199493408,4.311878204345703,6.5341057777404785,4.300405979156494,3.0,1.0,7.0,three,5.0
31,17.478870391845703,0.11625891923904419,28612.888671875,137.08265686035156,898,918,0.9717698097229004,-2.180389881134033,3.3989107608795166,-2.185929775238037,3.383838415145874,3.0,1.0,7.0,three,5.0
32,11.951126098632812,0.24504560232162476,24573.66015625,113.5007095336914,392,394,0.8669833540916443,-1.9305713176727295,6.575448036193848,-1.9047012329101562,6.592318534851074,3.0,1.0,7.0,three,5.0
