runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=5 | outer=1/30 | loss_phi=2.141799e+00 | loss_mu=1.048894e+00 | mu_mse=1.976031e+05 | mu_mae=4.402889e+02 | defect_area_pred=53 | defect_area_label=15 | defect_iou=2.142857e-01
sample=5 | outer=2/30 | loss_phi=2.125185e+00 | loss_mu=6.774771e-01 | mu_mse=1.482932e+05 | mu_mae=3.733049e+02 | defect_area_pred=27 | defect_area_label=15 | defect_iou=3.548387e-01
sample=5 | outer=3/30 | loss_phi=2.122172e+00 | loss_mu=5.294788e-01 | mu_mse=1.093807e+05 | mu_mae=3.030868e+02 | defect_area_pred=25 | defect_area_label=15 | defect_iou=3.793103e-01
sample=5 | outer=4/30 | loss_phi=2.120919e+00 | loss_mu=5.097398e-01 | mu_mse=9.982893e+04 | mu_mae=2.753178e+02 | defect_area_pred=27 | defect_area_label=15 | defect_iou=4.482759e-01
sample=5 | outer=5/30 | loss_phi=2.119514e+00 | loss_mu=5.250213e-01 | mu_mse=9.700452e+04 | mu_mae=2.612924e+02 | defect_area_pred=29 | defect_area_label=15 | defect_iou=4.193548e-01
sample=5 | outer=6/30 | loss_phi=2.117862e+00 | loss_mu=5.697255e-01 | mu_mse=9.960735e+04 | mu_mae=2.569142e+02 | defect_area_pred=30 | defect_area_label=15 | defect_iou=4.062500e-01
sample=5 | outer=7/30 | loss_phi=2.115394e+00 | loss_mu=6.352173e-01 | mu_mse=1.159434e+05 | mu_mae=2.608267e+02 | defect_area_pred=32 | defect_area_label=15 | defect_iou=3.823529e-01
sample=5 | outer=8/30 | loss_phi=2.109663e+00 | loss_mu=7.862022e-01 | mu_mse=1.545680e+05 | mu_mae=2.910411e+02 | defect_area_pred=44 | defect_area_label=15 | defect_iou=3.111111e-01
sample=5 | outer=9/30 | loss_phi=2.094852e+00 | loss_mu=8.586696e-01 | mu_mse=2.939706e+05 | mu_mae=4.015973e+02 | defect_area_pred=77 | defect_area_label=15 | defect_iou=1.948052e-01
sample=5 | outer=10/30 | loss_phi=2.029474e+00 | loss_mu=8.928534e-01 | mu_mse=3.222510e+05 | mu_mae=4.192053e+02 | defect_area_pred=82 | defect_area_label=15 | defect_iou=1.829268e-01
sample=5 | outer=11/30 | loss_phi=1.931832e+00 | loss_mu=8.644259e-01 | mu_mse=3.198468e+05 | mu_mae=4.056262e+02 | defect_area_pred=81 | defect_area_label=15 | defect_iou=1.851852e-01
sample=5 | outer=12/30 | loss_phi=1.811360e+00 | loss_mu=7.928157e-01 | mu_mse=2.941400e+05 | mu_mae=3.678118e+02 | defect_area_pred=76 | defect_area_label=15 | defect_iou=1.973684e-01
sample=5 | outer=13/30 | loss_phi=1.707894e+00 | loss_mu=8.163876e-01 | mu_mse=2.769344e+05 | mu_mae=3.509922e+02 | defect_area_pred=71 | defect_area_label=15 | defect_iou=1.944444e-01
sample=5 | outer=14/30 | loss_phi=1.623315e+00 | loss_mu=7.967020e-01 | mu_mse=2.762478e+05 | mu_mae=3.590033e+02 | defect_area_pred=70 | defect_area_label=15 | defect_iou=1.971831e-01
sample=5 | outer=15/30 | loss_phi=1.527414e+00 | loss_mu=7.948636e-01 | mu_mse=2.944716e+05 | mu_mae=3.942772e+02 | defect_area_pred=74 | defect_area_label=15 | defect_iou=1.866667e-01
sample=5 | outer=16/30 | loss_phi=1.424238e+00 | loss_mu=8.106491e-01 | mu_mse=3.175144e+05 | mu_mae=4.236855e+02 | defect_area_pred=75 | defect_area_label=15 | defect_iou=1.842105e-01
sample=5 | outer=17/30 | loss_phi=1.293073e+00 | loss_mu=8.276635e-01 | mu_mse=3.224050e+05 | mu_mae=4.196338e+02 | defect_area_pred=76 | defect_area_label=15 | defect_iou=1.818182e-01
sample=5 | outer=18/30 | loss_phi=1.186837e+00 | loss_mu=8.257317e-01 | mu_mse=3.211207e+05 | mu_mae=4.074165e+02 | defect_area_pred=76 | defect_area_label=15 | defect_iou=1.818182e-01
sample=5 | outer=19/30 | loss_phi=1.112033e+00 | loss_mu=8.274604e-01 | mu_mse=3.204535e+05 | mu_mae=3.976300e+02 | defect_area_pred=78 | defect_area_label=15 | defect_iou=1.923077e-01
sample=5 | outer=20/30 | loss_phi=1.064694e+00 | loss_mu=8.307003e-01 | mu_mse=3.205888e+05 | mu_mae=3.891046e+02 | defect_area_pred=78 | defect_area_label=15 | defect_iou=1.923077e-01
sample=5 | outer=21/30 | loss_phi=1.024808e+00 | loss_mu=8.282990e-01 | mu_mse=3.193507e+05 | mu_mae=3.813322e+02 | defect_area_pred=78 | defect_area_label=15 | defect_iou=1.923077e-01
sample=5 | outer=22/30 | loss_phi=1.000464e+00 | loss_mu=8.279645e-01 | mu_mse=3.189376e+05 | mu_mae=3.812219e+02 | defect_area_pred=78 | defect_area_label=15 | defect_iou=1.923077e-01
sample=5 | outer=23/30 | loss_phi=9.933016e-01 | loss_mu=8.241262e-01 | mu_mse=3.176761e+05 | mu_mae=3.825881e+02 | defect_area_pred=78 | defect_area_label=15 | defect_iou=1.923077e-01
sample=5 | outer=24/30 | loss_phi=9.992387e-01 | loss_mu=7.954835e-01 | mu_mse=3.124956e+05 | mu_mae=3.778497e+02 | defect_area_pred=76 | defect_area_label=15 | defect_iou=1.973684e-01
sample=5 | outer=25/30 | loss_phi=1.043979e+00 | loss_mu=8.265094e-01 | mu_mse=3.142502e+05 | mu_mae=3.835534e+02 | defect_area_pred=75 | defect_area_label=15 | defect_iou=2.000000e-01
sample=5 | outer=26/30 | loss_phi=1.029407e+00 | loss_mu=7.858684e-01 | mu_mse=3.066326e+05 | mu_mae=3.683519e+02 | defect_area_pred=74 | defect_area_label=15 | defect_iou=2.027027e-01
sample=5 | outer=27/30 | loss_phi=1.068757e+00 | loss_mu=8.045130e-01 | mu_mse=3.046387e+05 | mu_mae=3.646218e+02 | defect_area_pred=74 | defect_area_label=15 | defect_iou=2.027027e-01
sample=5 | outer=28/30 | loss_phi=1.080237e+00 | loss_mu=7.708570e-01 | mu_mse=3.008018e+05 | mu_mae=3.559739e+02 | defect_area_pred=74 | defect_area_label=15 | defect_iou=2.027027e-01
sample=5 | outer=29/30 | loss_phi=1.083612e+00 | loss_mu=7.663366e-01 | mu_mse=2.991383e+05 | mu_mae=3.496408e+02 | defect_area_pred=74 | defect_area_label=15 | defect_iou=2.027027e-01
sample=5 | outer=30/30 | loss_phi=1.075699e+00 | loss_mu=7.716927e-01 | mu_mse=2.985924e+05 | mu_mae=3.459136e+02 | defect_area_pred=74 | defect_area_label=15 | defect_iou=2.027027e-01
