runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=5 | outer=1/20 | loss_phi=2.352188e+00 | loss_mu=1.768384e+00 | mu_mse=2.542283e+05 | mu_mae=4.980393e+02 | defect_area_pred=1148 | defect_area_label=65 | defect_iou=5.662021e-02
sample=5 | outer=2/20 | loss_phi=2.326918e+00 | loss_mu=9.993297e-01 | mu_mse=1.585363e+05 | mu_mae=3.904851e+02 | defect_area_pred=454 | defect_area_label=65 | defect_iou=1.431718e-01
sample=5 | outer=3/20 | loss_phi=2.320742e+00 | loss_mu=8.248292e-01 | mu_mse=1.224215e+05 | mu_mae=3.359153e+02 | defect_area_pred=365 | defect_area_label=65 | defect_iou=1.780822e-01
sample=5 | outer=4/20 | loss_phi=2.318441e+00 | loss_mu=7.298802e-01 | mu_mse=8.853182e+04 | mu_mae=2.776064e+02 | defect_area_pred=244 | defect_area_label=65 | defect_iou=2.560976e-01
sample=5 | outer=5/20 | loss_phi=2.317620e+00 | loss_mu=6.880752e-01 | mu_mse=6.858049e+04 | mu_mae=2.343466e+02 | defect_area_pred=215 | defect_area_label=65 | defect_iou=2.785388e-01
sample=5 | outer=6/20 | loss_phi=2.316998e+00 | loss_mu=6.900419e-01 | mu_mse=5.830339e+04 | mu_mae=2.080208e+02 | defect_area_pred=200 | defect_area_label=65 | defect_iou=2.990196e-01
sample=5 | outer=7/20 | loss_phi=2.316310e+00 | loss_mu=7.272923e-01 | mu_mse=5.472114e+04 | mu_mae=1.980416e+02 | defect_area_pred=193 | defect_area_label=65 | defect_iou=3.096447e-01
sample=5 | outer=8/20 | loss_phi=2.315486e+00 | loss_mu=7.743092e-01 | mu_mse=5.645016e+04 | mu_mae=2.020072e+02 | defect_area_pred=194 | defect_area_label=65 | defect_iou=3.147208e-01
sample=5 | outer=9/20 | loss_phi=2.314436e+00 | loss_mu=8.467132e-01 | mu_mse=6.135734e+04 | mu_mae=2.123502e+02 | defect_area_pred=196 | defect_area_label=65 | defect_iou=3.115578e-01
sample=5 | outer=10/20 | loss_phi=2.313158e+00 | loss_mu=9.522566e-01 | mu_mse=7.250894e+04 | mu_mae=2.297050e+02 | defect_area_pred=234 | defect_area_label=65 | defect_iou=2.723404e-01
sample=5 | outer=11/20 | loss_phi=2.311392e+00 | loss_mu=1.067409e+00 | mu_mse=1.475411e+05 | mu_mae=3.211353e+02 | defect_area_pred=700 | defect_area_label=65 | defect_iou=9.285714e-02
sample=5 | outer=12/20 | loss_phi=2.305282e+00 | loss_mu=1.055551e+00 | mu_mse=2.890598e+05 | mu_mae=4.410793e+02 | defect_area_pred=1168 | defect_area_label=65 | defect_iou=5.565068e-02
sample=5 | outer=13/20 | loss_phi=2.283036e+00 | loss_mu=1.097511e+00 | mu_mse=3.396343e+05 | mu_mae=4.679559e+02 | defect_area_pred=1239 | defect_area_label=65 | defect_iou=5.246166e-02
sample=5 | outer=14/20 | loss_phi=2.237989e+00 | loss_mu=1.203828e+00 | mu_mse=3.853584e+05 | mu_mae=5.024274e+02 | defect_area_pred=1367 | defect_area_label=65 | defect_iou=4.754938e-02
sample=5 | outer=15/20 | loss_phi=2.167457e+00 | loss_mu=1.206378e+00 | mu_mse=3.971224e+05 | mu_mae=5.064282e+02 | defect_area_pred=1390 | defect_area_label=65 | defect_iou=4.676259e-02
sample=5 | outer=16/20 | loss_phi=2.085370e+00 | loss_mu=1.145679e+00 | mu_mse=3.826046e+05 | mu_mae=4.823429e+02 | defect_area_pred=1343 | defect_area_label=65 | defect_iou=4.839911e-02
sample=5 | outer=17/20 | loss_phi=1.994176e+00 | loss_mu=1.100248e+00 | mu_mse=3.675187e+05 | mu_mae=4.589809e+02 | defect_area_pred=1293 | defect_area_label=65 | defect_iou=5.027069e-02
sample=5 | outer=18/20 | loss_phi=1.892185e+00 | loss_mu=1.053303e+00 | mu_mse=3.426675e+05 | mu_mae=4.292639e+02 | defect_area_pred=1197 | defect_area_label=65 | defect_iou=5.430242e-02
sample=5 | outer=19/20 | loss_phi=1.827607e+00 | loss_mu=1.041879e+00 | mu_mse=3.304606e+05 | mu_mae=4.101673e+02 | defect_area_pred=1153 | defect_area_label=65 | defect_iou=5.637468e-02
sample=5 | outer=20/20 | loss_phi=1.742926e+00 | loss_mu=1.011657e+00 | mu_mse=3.138166e+05 | mu_mae=3.870915e+02 | defect_area_pred=1107 | defect_area_label=65 | defect_iou=5.871725e-02
