sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
300,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,306965.5,540.4706420898438
301,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,272361.5625,505.9254150390625
302,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,313100.75,552.9329833984375
303,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,202163.515625,430.9482727050781
304,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,269085.59375,510.96881103515625
305,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,187972.109375,416.3912048339844
306,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,243440.796875,476.8506774902344
307,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,237749.5,476.9468994140625
308,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,244680.796875,474.96380615234375
309,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,198101.796875,435.6261291503906
310,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,168632.84375,397.75
311,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,220547.515625,458.9161682128906
312,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,302702.15625,542.7689208984375
313,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,243178.078125,479.6961669921875
314,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,266718.46875,507.4619445800781
315,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,212095.640625,445.8345947265625
316,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,222705.640625,457.7276611328125
317,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,178150.15625,407.9207763671875
318,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,240377.296875,476.97381591796875
319,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,193303.359375,423.39794921875
320,per_sample_zscore,concat,mlp,none,direct,0.9285714285714286,13,14,247255.4375,490.357177734375
321,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,203604.828125,438.24810791015625
322,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,335194.59375,565.2070922851562
323,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,252034.390625,488.9764404296875
324,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,297716.21875,527.4068603515625
325,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,252345.75,488.8641357421875
326,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,206351.9375,445.1980285644531
327,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,254186.546875,494.2142028808594
328,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,262688.125,506.2429504394531
329,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,308650.625,547.2737426757812
330,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,177375.203125,399.2291564941406
331,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,210673.15625,441.08447265625
332,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,251169.234375,485.6505432128906
333,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,253701.28125,483.3234558105469
334,per_sample_zscore,concat,mlp,none,direct,0.875,7,8,262795.0,503.7760314941406
335,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,303161.84375,541.9891967773438
336,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,188533.96875,415.17083740234375
337,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,303611.125,545.1719360351562
338,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,296242.3125,528.6171264648438
339,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,253096.421875,492.023193359375
340,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,215119.875,446.7620544433594
341,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,222660.1875,451.80950927734375
342,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,262760.34375,499.1995849609375
343,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,170452.3125,394.46923828125
344,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,196017.75,423.34906005859375
345,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,227240.59375,468.0174560546875
346,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,220187.796875,456.2708435058594
347,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,275010.125,513.3101806640625
348,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,170049.84375,394.1021423339844
349,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,186381.65625,408.59893798828125
350,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,271980.21875,504.6983337402344
351,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,224753.4375,465.2517395019531
352,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,171741.21875,404.4632873535156
353,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,324857.71875,560.6831665039062
354,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,275850.625,513.3583374023438
355,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,6,7,279350.96875,518.9331665039062
356,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,197903.46875,427.25537109375
357,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,262749.96875,501.17498779296875
358,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,206662.390625,445.3721923828125
359,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,214153.671875,449.515380859375
360,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,278848.65625,518.01123046875
361,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,207638.59375,443.33319091796875
362,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,197335.390625,422.84613037109375
363,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,275578.28125,516.1319580078125
364,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,225890.15625,466.3162536621094
365,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,239057.71875,476.84613037109375
366,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,236539.15625,471.4585876464844
367,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,260136.15625,498.6578369140625
368,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,304574.46875,540.4935913085938
369,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,216717.953125,457.1263122558594
370,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,269737.0625,510.6768493652344
371,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,251754.109375,492.894287109375
372,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,295424.34375,528.8422241210938
373,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,240473.796875,476.78802490234375
374,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,209818.859375,444.3275146484375
375,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,235769.53125,478.4769287109375
376,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,213876.421875,458.140625
377,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,203663.0,444.6492919921875
378,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,286744.1875,516.6561889648438
379,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,318145.21875,554.123291015625
380,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,254180.671875,487.667724609375
381,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,226462.78125,462.95819091796875
382,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,218776.65625,454.44854736328125
383,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,301563.46875,543.6569213867188
384,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,178840.796875,402.9778747558594
385,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,232276.0,477.1313171386719
386,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,207151.390625,443.6039733886719
387,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,251385.328125,494.9527893066406
388,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,274218.03125,515.4329833984375
389,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,259566.796875,488.36468505859375
390,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,164532.109375,395.8417053222656
391,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,220729.921875,454.1976318359375
392,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,285845.8125,522.2939453125
393,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,191463.828125,432.9012145996094
394,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,200049.390625,434.6373596191406
395,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,273213.28125,514.037353515625
396,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,192070.640625,429.33319091796875
397,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,305181.5625,541.8997802734375
398,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,211175.0,449.65625
399,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,282830.90625,509.2669372558594
400,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,159832.046875,382.68951416015625
401,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,212720.25,451.9200744628906
402,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,245642.1875,480.7655029296875
403,per_sample_zscore,concat,mlp,none,direct,0.8571428571428571,7,6,268356.6875,505.36614990234375
404,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,209385.359375,448.036865234375
405,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,299177.71875,535.6614379882812
406,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,215330.953125,445.2208251953125
407,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,231760.1875,471.1043701171875
408,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,255997.15625,494.3893737792969
409,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,214239.59375,445.4577331542969
410,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,179581.4375,398.4887390136719
411,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,193025.234375,427.12945556640625
412,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,245846.546875,480.7635192871094
413,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,249157.875,489.8270263671875
414,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,244830.3125,483.3890380859375
415,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,184993.75,424.8067932128906
416,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,198103.515625,429.85357666015625
417,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,251623.9375,495.4612121582031
418,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,334964.25,569.3890380859375
419,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,273241.90625,511.1774597167969
420,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,230283.921875,465.9625549316406
421,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,207976.71875,443.23333740234375
422,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,214175.890625,452.7087707519531
423,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,271622.09375,513.7897338867188
424,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,205920.53125,444.1058349609375
425,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,190131.359375,424.26654052734375
426,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,208575.4375,447.6553039550781
427,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,230543.828125,469.9563903808594
428,per_sample_zscore,concat,mlp,none,direct,0.8888888888888888,8,9,235640.59375,469.7414855957031
429,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,197078.109375,433.5255126953125
430,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,219071.1875,459.853271484375
431,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,255087.59375,488.42578125
432,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,227718.46875,460.5814208984375
433,per_sample_zscore,concat,mlp,none,direct,0.7777777777777778,7,9,264562.0,506.10955810546875
434,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,243416.03125,483.0624084472656
435,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,264899.6875,508.64935302734375
436,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,304084.96875,540.4323120117188
437,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,205658.578125,430.0397644042969
438,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,239805.96875,479.3836364746094
439,per_sample_zscore,concat,mlp,none,direct,0.9,9,10,241265.359375,481.1707763671875
440,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,172812.15625,399.84039306640625
441,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,237956.0,478.4510498046875
442,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,4,6,202342.0,436.6893615722656
443,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,239877.71875,483.9039001464844
444,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,200100.75,415.51104736328125
445,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,292993.875,534.7061767578125
446,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,330680.59375,561.7113037109375
447,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,211952.953125,443.0611572265625
448,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,211750.5,436.0234375
449,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,219308.078125,458.5237121582031
450,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,186181.71875,416.6268615722656
451,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,276082.625,515.7024536132812
452,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,253102.28125,488.71142578125
453,per_sample_zscore,concat,mlp,none,direct,0.9166666666666666,11,12,237398.015625,482.48638916015625
454,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,273354.6875,512.2723999023438
455,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,204529.609375,444.2017822265625
456,per_sample_zscore,concat,mlp,none,direct,0.6666666666666666,5,5,257501.546875,495.5398254394531
457,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,224543.8125,466.2108459472656
458,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,256429.921875,492.9415588378906
459,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,235267.875,475.28955078125
460,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,280032.71875,506.65057373046875
461,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,200241.109375,434.61029052734375
462,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,205345.421875,446.7695617675781
463,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,267448.59375,506.1724548339844
464,per_sample_zscore,concat,mlp,none,direct,1.0,15,15,228544.640625,461.3709411621094
465,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,228701.59375,464.2166442871094
466,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,227826.953125,457.2922058105469
467,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,135928.984375,351.8924560546875
468,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,310196.0625,540.414306640625
469,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,277889.5625,517.4360961914062
470,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,236235.328125,476.82623291015625
471,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,309143.34375,543.1796264648438
472,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,168060.0,394.19427490234375
473,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,222233.75,457.67279052734375
474,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,270175.65625,512.1261596679688
475,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,222839.640625,461.619873046875
476,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,258398.453125,495.4441223144531
477,per_sample_zscore,concat,mlp,none,direct,1.0,19,19,292325.1875,524.824462890625
478,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,288183.84375,531.536376953125
479,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,263274.5,496.31585693359375
480,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,186109.828125,417.6787109375
481,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,211962.796875,446.09490966796875
482,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,209456.421875,440.29290771484375
483,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,230743.59375,473.284912109375
484,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,245820.109375,484.6246032714844
485,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,308610.875,550.2562255859375
486,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,232229.03125,464.9002380371094
487,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,218734.390625,455.2773742675781
488,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,292110.5625,531.4008178710938
489,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,240431.140625,471.0044860839844
490,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,173238.25,407.5650329589844
491,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,231449.1875,462.497802734375
492,per_sample_zscore,concat,mlp,none,direct,0.0,0,5,264690.1875,511.6922607421875
493,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,240829.03125,480.71820068359375
494,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,261508.953125,498.5174255371094
495,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,191231.203125,423.2308044433594
496,per_sample_zscore,concat,mlp,none,direct,0.8,4,5,283499.15625,523.9761352539062
497,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,206190.75,443.8565979003906
498,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,330477.71875,563.7907104492188
499,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,233120.234375,462.86334228515625
500,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,237078.28125,478.3915100097656
501,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,282122.71875,524.2080078125
502,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,252860.71875,488.0512390136719
503,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,257482.5,499.3597412109375
504,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,190345.296875,432.5515441894531
505,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,224002.109375,457.3614501953125
506,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,238998.03125,482.501953125
507,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,318709.3125,553.0521850585938
508,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,249786.796875,486.0260009765625
509,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,275873.1875,510.8264465332031
510,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,260338.015625,501.91949462890625
511,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,178049.890625,405.76763916015625
512,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,230224.359375,466.3321838378906
513,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,306564.40625,540.1781616210938
514,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,225142.796875,462.29632568359375
515,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,235719.9375,471.2972106933594
516,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,250313.46875,485.0621643066406
517,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,238883.71875,472.1072692871094
518,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,220277.078125,459.9752197265625
519,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,198853.171875,433.30950927734375
520,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,323393.5625,562.6500854492188
521,per_sample_zscore,concat,mlp,none,direct,0.9,20,18,185467.3125,410.88140869140625
522,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,199202.921875,427.0045166015625
523,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,250612.6875,488.95013427734375
524,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,196242.0,430.64007568359375
525,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,202858.0,436.70013427734375
526,per_sample_zscore,concat,mlp,none,direct,0.9166666666666666,11,12,209579.3125,447.49615478515625
527,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,198020.0,430.5910339355469
528,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,288972.90625,526.5828247070312
529,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,224870.15625,467.0299072265625
530,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,228141.5625,455.5332336425781
531,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,212568.5625,452.30877685546875
532,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,247110.59375,486.8216552734375
533,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,294851.8125,531.3504028320312
534,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,296728.6875,542.5567626953125
535,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,237613.375,476.0808410644531
536,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,177759.203125,408.66998291015625
537,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,240028.609375,476.4245910644531
538,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,243613.515625,474.76983642578125
539,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,208576.078125,438.2678527832031
540,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,172609.21875,401.95135498046875
541,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,181415.359375,418.59320068359375
542,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,260130.578125,496.9207763671875
543,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,176628.21875,409.66497802734375
544,per_sample_zscore,concat,mlp,none,direct,1.0,17,17,199121.328125,424.2118225097656
545,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,250178.46875,488.6265563964844
546,per_sample_zscore,concat,mlp,none,direct,1.0,14,14,305615.0,540.5116577148438
547,per_sample_zscore,concat,mlp,none,direct,0.9166666666666666,11,12,210229.46875,448.2924499511719
548,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,335401.71875,569.839599609375
549,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,183196.375,410.0059814453125
550,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,246205.640625,486.3297424316406
551,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,235605.109375,476.3713684082031
552,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,178891.953125,411.6416015625
553,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,275222.5625,513.2614135742188
554,per_sample_zscore,concat,mlp,none,direct,1.0,16,16,206193.421875,437.9908142089844
555,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,214361.5625,451.6840515136719
556,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,225419.578125,455.22100830078125
557,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,269252.28125,512.2257690429688
558,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,273772.78125,513.76318359375
559,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,309728.53125,542.9784545898438
560,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,309315.03125,542.601318359375
561,per_sample_zscore,concat,mlp,none,direct,1.0,3,3,193954.578125,429.91546630859375
562,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,240525.828125,475.42474365234375
563,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,176864.46875,394.74468994140625
564,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,194397.390625,423.2099609375
565,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,243594.109375,485.5711669921875
566,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,249442.25,490.19049072265625
567,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,205026.5,447.2245178222656
568,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,189783.59375,420.0636901855469
569,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,306711.0,543.568115234375
570,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,263170.96875,505.2516784667969
571,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,212941.671875,452.5170593261719
572,per_sample_zscore,concat,mlp,none,direct,0.9,9,10,257313.515625,496.9357604980469
573,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,238324.96875,482.6502380371094
574,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,206679.21875,441.1643371582031
575,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,320110.5,552.5245361328125
576,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,215712.359375,456.2783508300781
577,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,235181.0,469.8177185058594
578,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,233834.0,472.69036865234375
579,per_sample_zscore,concat,mlp,none,direct,0.6,6,10,204258.859375,440.6014099121094
580,per_sample_zscore,concat,mlp,none,direct,1.0,11,11,196060.078125,431.0001220703125
581,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,254460.03125,491.2543640136719
582,per_sample_zscore,concat,mlp,none,direct,0.0,0,4,249332.03125,493.32269287109375
583,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,301896.71875,539.5014038085938
584,per_sample_zscore,concat,mlp,none,direct,1.0,13,13,232515.78125,474.2502136230469
585,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,215548.0625,455.51519775390625
586,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,258842.609375,499.32025146484375
587,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,215007.859375,452.96820068359375
588,per_sample_zscore,concat,mlp,none,direct,1.0,12,12,171561.53125,401.6956481933594
589,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,248114.078125,481.5970458984375
590,per_sample_zscore,concat,mlp,none,direct,1.0,8,8,293190.625,526.1201171875
591,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,366420.5625,592.7891235351562
592,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,191872.296875,425.7438049316406
593,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,236230.46875,473.84661865234375
594,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,205311.109375,434.8229675292969
595,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,370342.71875,597.4769287109375
596,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,188987.15625,419.3548583984375
597,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,267435.71875,506.32342529296875
598,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,214362.21875,446.1187438964844
599,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,263358.125,498.0320129394531
600,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,227957.375,466.9671630859375
601,per_sample_zscore,concat,mlp,none,direct,1.0,5,5,229714.640625,464.3556213378906
602,per_sample_zscore,concat,mlp,none,direct,1.0,7,7,201332.46875,439.46990966796875
603,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,168286.078125,398.7756652832031
604,per_sample_zscore,concat,mlp,none,direct,1.0,6,6,291584.5625,530.2335815429688
605,per_sample_zscore,concat,mlp,none,direct,1.0,10,10,272752.6875,508.57061767578125
606,per_sample_zscore,concat,mlp,none,direct,1.0,9,9,162880.859375,394.7706604003906
607,per_sample_zscore,concat,mlp,none,direct,1.0,2,2,215264.9375,450.70648193359375
608,per_sample_zscore,concat,mlp,none,direct,0.9090909090909091,10,11,251364.3125,490.3473205566406
609,per_sample_zscore,concat,mlp,none,direct,1.0,4,4,255792.890625,490.22802734375
