runner config | sample=18 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=5.000000e+00
sample=18 | outer=1/30 | loss_phi=2.340170e+00 | loss_mu=1.941135e+00 | mu_mse=1.912798e+05 | mu_mae=4.360553e+02 | defect_area_pred=51 | defect_area_label=43 | defect_iou=2.207792e-01
sample=18 | outer=2/30 | loss_phi=2.322639e+00 | loss_mu=1.319889e+00 | mu_mse=1.631375e+05 | mu_mae=4.009099e+02 | defect_area_pred=52 | defect_area_label=43 | defect_iou=2.500000e-01
sample=18 | outer=3/30 | loss_phi=2.319344e+00 | loss_mu=1.173628e+00 | mu_mse=1.513629e+05 | mu_mae=3.850445e+02 | defect_area_pred=55 | defect_area_label=43 | defect_iou=3.802817e-01
sample=18 | outer=4/30 | loss_phi=2.317699e+00 | loss_mu=1.124456e+00 | mu_mse=1.426031e+05 | mu_mae=3.728104e+02 | defect_area_pred=53 | defect_area_label=43 | defect_iou=4.117647e-01
sample=18 | outer=5/30 | loss_phi=2.316279e+00 | loss_mu=1.131538e+00 | mu_mse=1.354177e+05 | mu_mae=3.624832e+02 | defect_area_pred=53 | defect_area_label=43 | defect_iou=4.769231e-01
sample=18 | outer=6/30 | loss_phi=2.314753e+00 | loss_mu=1.194781e+00 | mu_mse=1.301942e+05 | mu_mae=3.546984e+02 | defect_area_pred=50 | defect_area_label=43 | defect_iou=5.245901e-01
sample=18 | outer=7/30 | loss_phi=2.312851e+00 | loss_mu=1.334136e+00 | mu_mse=1.282552e+05 | mu_mae=3.511635e+02 | defect_area_pred=45 | defect_area_label=43 | defect_iou=6.296296e-01
sample=18 | outer=8/30 | loss_phi=2.310070e+00 | loss_mu=1.595149e+00 | mu_mse=1.272207e+05 | mu_mae=3.485927e+02 | defect_area_pred=46 | defect_area_label=43 | defect_iou=6.792453e-01
sample=18 | outer=9/30 | loss_phi=2.305543e+00 | loss_mu=1.966902e+00 | mu_mse=1.258959e+05 | mu_mae=3.462275e+02 | defect_area_pred=47 | defect_area_label=43 | defect_iou=7.307692e-01
sample=18 | outer=10/30 | loss_phi=2.299851e+00 | loss_mu=2.230153e+00 | mu_mse=1.260464e+05 | mu_mae=3.470147e+02 | defect_area_pred=50 | defect_area_label=43 | defect_iou=7.884616e-01
sample=18 | outer=11/30 | loss_phi=2.295865e+00 | loss_mu=2.338490e+00 | mu_mse=1.277595e+05 | mu_mae=3.499901e+02 | defect_area_pred=52 | defect_area_label=43 | defect_iou=7.924528e-01
sample=18 | outer=12/30 | loss_phi=2.292278e+00 | loss_mu=2.224061e+00 | mu_mse=1.279896e+05 | mu_mae=3.506823e+02 | defect_area_pred=51 | defect_area_label=43 | defect_iou=8.076923e-01
sample=18 | outer=13/30 | loss_phi=2.288833e+00 | loss_mu=2.021365e+00 | mu_mse=1.254137e+05 | mu_mae=3.469244e+02 | defect_area_pred=51 | defect_area_label=43 | defect_iou=8.076923e-01
sample=18 | outer=14/30 | loss_phi=2.285484e+00 | loss_mu=1.729047e+00 | mu_mse=1.199539e+05 | mu_mae=3.383381e+02 | defect_area_pred=49 | defect_area_label=43 | defect_iou=8.400000e-01
sample=18 | outer=15/30 | loss_phi=2.282221e+00 | loss_mu=1.395338e+00 | mu_mse=1.120954e+05 | mu_mae=3.251532e+02 | defect_area_pred=47 | defect_area_label=43 | defect_iou=8.750000e-01
sample=18 | outer=16/30 | loss_phi=2.278975e+00 | loss_mu=1.129287e+00 | mu_mse=1.035658e+05 | mu_mae=3.099527e+02 | defect_area_pred=46 | defect_area_label=43 | defect_iou=8.936170e-01
sample=18 | outer=17/30 | loss_phi=2.276087e+00 | loss_mu=9.235432e-01 | mu_mse=9.510557e+04 | mu_mae=2.944187e+02 | defect_area_pred=44 | defect_area_label=43 | defect_iou=8.913044e-01
sample=18 | outer=18/30 | loss_phi=2.273511e+00 | loss_mu=7.085038e-01 | mu_mse=8.608800e+04 | mu_mae=2.773838e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=9.111111e-01
sample=18 | outer=19/30 | loss_phi=2.271220e+00 | loss_mu=5.777220e-01 | mu_mse=7.825364e+04 | mu_mae=2.620017e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=9.111111e-01
sample=18 | outer=20/30 | loss_phi=2.269153e+00 | loss_mu=3.888039e-01 | mu_mse=6.969098e+04 | mu_mae=2.440973e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=9.111111e-01
sample=18 | outer=21/30 | loss_phi=2.267590e+00 | loss_mu=3.353511e-01 | mu_mse=6.337935e+04 | mu_mae=2.289646e+02 | defect_area_pred=44 | defect_area_label=43 | defect_iou=9.333333e-01
sample=18 | outer=22/30 | loss_phi=2.265819e+00 | loss_mu=2.553561e-01 | mu_mse=5.864343e+04 | mu_mae=2.171469e+02 | defect_area_pred=44 | defect_area_label=43 | defect_iou=9.333333e-01
sample=18 | outer=23/30 | loss_phi=2.263579e+00 | loss_mu=2.056387e-01 | mu_mse=5.471921e+04 | mu_mae=2.078120e+02 | defect_area_pred=44 | defect_area_label=43 | defect_iou=9.333333e-01
sample=18 | outer=24/30 | loss_phi=2.259956e+00 | loss_mu=1.786538e-01 | mu_mse=5.140419e+04 | mu_mae=1.999559e+02 | defect_area_pred=44 | defect_area_label=43 | defect_iou=9.772727e-01
sample=18 | outer=25/30 | loss_phi=2.254243e+00 | loss_mu=1.642213e-01 | mu_mse=4.713641e+04 | mu_mae=1.897508e+02 | defect_area_pred=44 | defect_area_label=43 | defect_iou=9.772727e-01
sample=18 | outer=26/30 | loss_phi=2.247303e+00 | loss_mu=1.431537e-01 | mu_mse=4.392495e+04 | mu_mae=1.816465e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=1.000000e+00
sample=18 | outer=27/30 | loss_phi=2.242221e+00 | loss_mu=1.445207e-01 | mu_mse=4.255582e+04 | mu_mae=1.781864e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=1.000000e+00
sample=18 | outer=28/30 | loss_phi=2.238954e+00 | loss_mu=1.351421e-01 | mu_mse=4.155259e+04 | mu_mae=1.758449e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=1.000000e+00
sample=18 | outer=29/30 | loss_phi=2.236856e+00 | loss_mu=1.173049e-01 | mu_mse=4.036282e+04 | mu_mae=1.727882e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=1.000000e+00
sample=18 | outer=30/30 | loss_phi=2.235501e+00 | loss_mu=1.029911e-01 | mu_mse=3.921263e+04 | mu_mae=1.696201e+02 | defect_area_pred=43 | defect_area_label=43 | defect_iou=1.000000e+00
