runner config | sample=1 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=1 | outer=1/20 | loss_phi=2.538042e+00 | loss_mu=1.823423e+00 | mu_mse=2.731084e+05 | mu_mae=5.172247e+02 | defect_area_pred=1410 | defect_area_label=88 | defect_iou=6.241135e-02
sample=1 | outer=2/20 | loss_phi=2.511762e+00 | loss_mu=1.114675e+00 | mu_mse=1.953927e+05 | mu_mae=4.337130e+02 | defect_area_pred=861 | defect_area_label=88 | defect_iou=3.943045e-02
sample=1 | outer=3/20 | loss_phi=2.505052e+00 | loss_mu=9.282262e-01 | mu_mse=1.426195e+05 | mu_mae=3.645617e+02 | defect_area_pred=347 | defect_area_label=88 | defect_iou=1.788618e-01
sample=1 | outer=4/20 | loss_phi=2.502033e+00 | loss_mu=7.889908e-01 | mu_mse=1.173976e+05 | mu_mae=3.275240e+02 | defect_area_pred=295 | defect_area_label=88 | defect_iou=2.598684e-01
sample=1 | outer=5/20 | loss_phi=2.500251e+00 | loss_mu=7.312384e-01 | mu_mse=9.234984e+04 | mu_mae=2.833781e+02 | defect_area_pred=255 | defect_area_label=88 | defect_iou=2.894737e-01
sample=1 | outer=6/20 | loss_phi=2.499156e+00 | loss_mu=7.187101e-01 | mu_mse=8.411246e+04 | mu_mae=2.678063e+02 | defect_area_pred=244 | defect_area_label=88 | defect_iou=2.918288e-01
sample=1 | outer=7/20 | loss_phi=2.497951e+00 | loss_mu=7.226920e-01 | mu_mse=8.427611e+04 | mu_mae=2.677380e+02 | defect_area_pred=234 | defect_area_label=88 | defect_iou=3.036437e-01
sample=1 | outer=8/20 | loss_phi=2.496746e+00 | loss_mu=7.511551e-01 | mu_mse=8.096559e+04 | mu_mae=2.587398e+02 | defect_area_pred=229 | defect_area_label=88 | defect_iou=2.991803e-01
sample=1 | outer=9/20 | loss_phi=2.495621e+00 | loss_mu=7.969847e-01 | mu_mse=7.962282e+04 | mu_mae=2.526749e+02 | defect_area_pred=231 | defect_area_label=88 | defect_iou=3.020408e-01
sample=1 | outer=10/20 | loss_phi=2.494319e+00 | loss_mu=8.524487e-01 | mu_mse=8.206944e+04 | mu_mae=2.542865e+02 | defect_area_pred=235 | defect_area_label=88 | defect_iou=3.024194e-01
sample=1 | outer=11/20 | loss_phi=2.492728e+00 | loss_mu=9.231976e-01 | mu_mse=8.907288e+04 | mu_mae=2.640945e+02 | defect_area_pred=249 | defect_area_label=88 | defect_iou=2.961538e-01
sample=1 | outer=12/20 | loss_phi=2.490663e+00 | loss_mu=1.018642e+00 | mu_mse=9.930517e+04 | mu_mae=2.771485e+02 | defect_area_pred=276 | defect_area_label=88 | defect_iou=2.816902e-01
sample=1 | outer=13/20 | loss_phi=2.487806e+00 | loss_mu=1.137284e+00 | mu_mse=1.108383e+05 | mu_mae=2.886898e+02 | defect_area_pred=318 | defect_area_label=88 | defect_iou=2.569659e-01
sample=1 | outer=14/20 | loss_phi=2.483582e+00 | loss_mu=1.052119e+00 | mu_mse=3.212938e+05 | mu_mae=4.661262e+02 | defect_area_pred=1308 | defect_area_label=88 | defect_iou=6.727829e-02
sample=1 | outer=15/20 | loss_phi=2.452797e+00 | loss_mu=1.058753e+00 | mu_mse=3.553628e+05 | mu_mae=4.715646e+02 | defect_area_pred=1294 | defect_area_label=88 | defect_iou=6.635802e-02
sample=1 | outer=16/20 | loss_phi=2.409483e+00 | loss_mu=1.156405e+00 | mu_mse=4.058365e+05 | mu_mae=5.129974e+02 | defect_area_pred=1445 | defect_area_label=88 | defect_iou=6.089965e-02
sample=1 | outer=17/20 | loss_phi=2.333198e+00 | loss_mu=1.182259e+00 | mu_mse=4.139968e+05 | mu_mae=5.131735e+02 | defect_area_pred=1459 | defect_area_label=88 | defect_iou=5.886379e-02
sample=1 | outer=18/20 | loss_phi=2.251665e+00 | loss_mu=1.083836e+00 | mu_mse=3.858506e+05 | mu_mae=4.733863e+02 | defect_area_pred=1369 | defect_area_label=88 | defect_iou=6.350365e-02
sample=1 | outer=19/20 | loss_phi=2.191311e+00 | loss_mu=1.061789e+00 | mu_mse=3.823403e+05 | mu_mae=4.625586e+02 | defect_area_pred=1354 | defect_area_label=88 | defect_iou=6.420664e-02
sample=1 | outer=20/20 | loss_phi=2.100701e+00 | loss_mu=1.049385e+00 | mu_mse=3.518585e+05 | mu_mae=4.263229e+02 | defect_area_pred=1229 | defect_area_label=88 | defect_iou=4.856688e-02
