runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=3 | outer=1/30 | loss_phi=2.259907e+00 | loss_mu=1.086804e+00 | mu_mse=1.853747e+05 | mu_mae=4.268612e+02 | defect_area_pred=27 | defect_area_label=6 | defect_iou=2.222222e-01
sample=3 | outer=2/30 | loss_phi=2.243100e+00 | loss_mu=6.411560e-01 | mu_mse=9.768848e+04 | mu_mae=2.971562e+02 | defect_area_pred=17 | defect_area_label=6 | defect_iou=3.529412e-01
sample=3 | outer=3/30 | loss_phi=2.240908e+00 | loss_mu=5.289679e-01 | mu_mse=6.243688e+04 | mu_mae=2.196500e+02 | defect_area_pred=15 | defect_area_label=6 | defect_iou=4.000000e-01
sample=3 | outer=4/30 | loss_phi=2.239892e+00 | loss_mu=5.437455e-01 | mu_mse=5.186086e+04 | mu_mae=1.889742e+02 | defect_area_pred=11 | defect_area_label=6 | defect_iou=4.166667e-01
sample=3 | outer=5/30 | loss_phi=2.238809e+00 | loss_mu=5.936536e-01 | mu_mse=5.239965e+04 | mu_mae=1.873495e+02 | defect_area_pred=13 | defect_area_label=6 | defect_iou=3.571429e-01
sample=3 | outer=6/30 | loss_phi=2.237381e+00 | loss_mu=6.712684e-01 | mu_mse=5.995795e+04 | mu_mae=1.992511e+02 | defect_area_pred=15 | defect_area_label=6 | defect_iou=4.000000e-01
sample=3 | outer=7/30 | loss_phi=2.235404e+00 | loss_mu=7.947339e-01 | mu_mse=7.399112e+04 | mu_mae=2.110536e+02 | defect_area_pred=17 | defect_area_label=6 | defect_iou=3.529412e-01
sample=3 | outer=8/30 | loss_phi=2.232082e+00 | loss_mu=9.455369e-01 | mu_mse=2.084422e+05 | mu_mae=3.546935e+02 | defect_area_pred=54 | defect_area_label=6 | defect_iou=1.111111e-01
sample=3 | outer=9/30 | loss_phi=2.210876e+00 | loss_mu=1.030222e+00 | mu_mse=2.939490e+05 | mu_mae=4.109992e+02 | defect_area_pred=69 | defect_area_label=6 | defect_iou=8.695652e-02
sample=3 | outer=10/30 | loss_phi=2.153191e+00 | loss_mu=1.114864e+00 | mu_mse=3.602978e+05 | mu_mae=4.684592e+02 | defect_area_pred=81 | defect_area_label=6 | defect_iou=7.407407e-02
sample=3 | outer=11/30 | loss_phi=2.051632e+00 | loss_mu=1.152758e+00 | mu_mse=4.025172e+05 | mu_mae=5.018958e+02 | defect_area_pred=89 | defect_area_label=6 | defect_iou=6.741573e-02
sample=3 | outer=12/30 | loss_phi=1.884545e+00 | loss_mu=1.077778e+00 | mu_mse=3.636432e+05 | mu_mae=4.432146e+02 | defect_area_pred=82 | defect_area_label=6 | defect_iou=7.317073e-02
sample=3 | outer=13/30 | loss_phi=1.752402e+00 | loss_mu=9.522818e-01 | mu_mse=2.897522e+05 | mu_mae=3.517301e+02 | defect_area_pred=66 | defect_area_label=6 | defect_iou=9.090909e-02
sample=3 | outer=14/30 | loss_phi=1.757047e+00 | loss_mu=9.084197e-01 | mu_mse=2.635240e+05 | mu_mae=3.177578e+02 | defect_area_pred=59 | defect_area_label=6 | defect_iou=1.016949e-01
sample=3 | outer=15/30 | loss_phi=1.696212e+00 | loss_mu=9.072107e-01 | mu_mse=2.533450e+05 | mu_mae=3.124767e+02 | defect_area_pred=57 | defect_area_label=6 | defect_iou=1.052632e-01
sample=3 | outer=16/30 | loss_phi=1.639982e+00 | loss_mu=9.184223e-01 | mu_mse=2.483198e+05 | mu_mae=3.067146e+02 | defect_area_pred=58 | defect_area_label=6 | defect_iou=1.034483e-01
sample=3 | outer=17/30 | loss_phi=1.577331e+00 | loss_mu=9.254766e-01 | mu_mse=2.612299e+05 | mu_mae=3.187911e+02 | defect_area_pred=61 | defect_area_label=6 | defect_iou=9.836066e-02
sample=3 | outer=18/30 | loss_phi=1.479523e+00 | loss_mu=9.401796e-01 | mu_mse=2.831367e+05 | mu_mae=3.395823e+02 | defect_area_pred=66 | defect_area_label=6 | defect_iou=9.090909e-02
sample=3 | outer=19/30 | loss_phi=1.360902e+00 | loss_mu=9.502314e-01 | mu_mse=2.920673e+05 | mu_mae=3.508854e+02 | defect_area_pred=66 | defect_area_label=6 | defect_iou=9.090909e-02
