runner config | sample=6 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=6 | outer=1/20 | loss_phi=2.344988e+00 | loss_mu=1.739203e+00 | mu_mse=3.033094e+05 | mu_mae=5.332698e+02 | defect_area_pred=517 | defect_area_label=61 | defect_iou=1.179884e-01
sample=6 | outer=2/20 | loss_phi=2.318396e+00 | loss_mu=1.079612e+00 | mu_mse=3.080965e+05 | mu_mae=4.921327e+02 | defect_area_pred=468 | defect_area_label=61 | defect_iou=1.303419e-01
sample=6 | outer=3/20 | loss_phi=2.310317e+00 | loss_mu=9.961494e-01 | mu_mse=2.568271e+05 | mu_mae=4.241956e+02 | defect_area_pred=374 | defect_area_label=61 | defect_iou=1.631016e-01
sample=6 | outer=4/20 | loss_phi=2.307499e+00 | loss_mu=8.046148e-01 | mu_mse=1.776262e+05 | mu_mae=3.535311e+02 | defect_area_pred=282 | defect_area_label=61 | defect_iou=2.035088e-01
sample=6 | outer=5/20 | loss_phi=2.308537e+00 | loss_mu=7.948272e-01 | mu_mse=1.495544e+05 | mu_mae=3.361099e+02 | defect_area_pred=213 | defect_area_label=61 | defect_iou=1.965065e-01
sample=6 | outer=6/20 | loss_phi=2.308382e+00 | loss_mu=7.960743e-01 | mu_mse=1.507653e+05 | mu_mae=3.554252e+02 | defect_area_pred=188 | defect_area_label=61 | defect_iou=2.512563e-01
sample=6 | outer=7/20 | loss_phi=2.307313e+00 | loss_mu=7.983435e-01 | mu_mse=1.540929e+05 | mu_mae=3.701038e+02 | defect_area_pred=176 | defect_area_label=61 | defect_iou=3.093923e-01
sample=6 | outer=8/20 | loss_phi=2.306181e+00 | loss_mu=8.099446e-01 | mu_mse=1.517772e+05 | mu_mae=3.702894e+02 | defect_area_pred=158 | defect_area_label=61 | defect_iou=3.435583e-01
sample=6 | outer=9/20 | loss_phi=2.305120e+00 | loss_mu=8.240942e-01 | mu_mse=1.449856e+05 | mu_mae=3.628340e+02 | defect_area_pred=119 | defect_area_label=61 | defect_iou=4.173228e-01
sample=6 | outer=10/20 | loss_phi=2.304190e+00 | loss_mu=8.528234e-01 | mu_mse=1.348341e+05 | mu_mae=3.468575e+02 | defect_area_pred=101 | defect_area_label=61 | defect_iou=4.862385e-01
sample=6 | outer=11/20 | loss_phi=2.303368e+00 | loss_mu=9.175561e-01 | mu_mse=1.297891e+05 | mu_mae=3.370987e+02 | defect_area_pred=113 | defect_area_label=61 | defect_iou=5.000000e-01
sample=6 | outer=12/20 | loss_phi=2.302196e+00 | loss_mu=1.027061e+00 | mu_mse=1.343963e+05 | mu_mae=3.404768e+02 | defect_area_pred=131 | defect_area_label=61 | defect_iou=4.328358e-01
sample=6 | outer=13/20 | loss_phi=2.300168e+00 | loss_mu=9.726297e-01 | mu_mse=3.185049e+05 | mu_mae=5.009245e+02 | defect_area_pred=376 | defect_area_label=61 | defect_iou=1.530343e-01
sample=6 | outer=14/20 | loss_phi=2.280709e+00 | loss_mu=9.567611e-01 | mu_mse=3.683159e+05 | mu_mae=5.046855e+02 | defect_area_pred=370 | defect_area_label=61 | defect_iou=1.462766e-01
sample=6 | outer=15/20 | loss_phi=2.236911e+00 | loss_mu=1.044974e+00 | mu_mse=4.271112e+05 | mu_mae=5.557452e+02 | defect_area_pred=412 | defect_area_label=61 | defect_iou=1.397590e-01
sample=6 | outer=16/20 | loss_phi=2.161396e+00 | loss_mu=1.082652e+00 | mu_mse=4.390374e+05 | mu_mae=5.585286e+02 | defect_area_pred=421 | defect_area_label=61 | defect_iou=1.421801e-01
sample=6 | outer=17/20 | loss_phi=2.070256e+00 | loss_mu=1.032487e+00 | mu_mse=4.229144e+05 | mu_mae=5.304156e+02 | defect_area_pred=408 | defect_area_label=61 | defect_iou=1.466993e-01
sample=6 | outer=18/20 | loss_phi=1.977637e+00 | loss_mu=1.025085e+00 | mu_mse=4.383025e+05 | mu_mae=5.432993e+02 | defect_area_pred=418 | defect_area_label=61 | defect_iou=1.377672e-01
sample=6 | outer=19/20 | loss_phi=1.860064e+00 | loss_mu=9.567566e-01 | mu_mse=4.084142e+05 | mu_mae=4.999160e+02 | defect_area_pred=394 | defect_area_label=61 | defect_iou=1.489899e-01
sample=6 | outer=20/20 | loss_phi=1.818136e+00 | loss_mu=9.067526e-01 | mu_mse=3.776187e+05 | mu_mae=4.624076e+02 | defect_area_pred=366 | defect_area_label=61 | defect_iou=1.603261e-01
