runner config | sample=10 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=10 | outer=1/20 | loss_phi=2.372193e+00 | loss_mu=2.340859e+00 | mu_mse=1.988718e+05 | mu_mae=4.448658e+02 | defect_area_pred=6 | defect_area_label=21 | defect_iou=0.000000e+00
sample=10 | outer=2/20 | loss_phi=2.346942e+00 | loss_mu=1.175529e+00 | mu_mse=1.462446e+05 | mu_mae=3.782266e+02 | defect_area_pred=0 | defect_area_label=21 | defect_iou=0.000000e+00
sample=10 | outer=3/20 | loss_phi=2.340071e+00 | loss_mu=9.488994e-01 | mu_mse=1.259251e+05 | mu_mae=3.475507e+02 | defect_area_pred=38 | defect_area_label=21 | defect_iou=2.291667e-01
sample=10 | outer=4/20 | loss_phi=2.337596e+00 | loss_mu=8.265789e-01 | mu_mse=9.696201e+04 | mu_mae=2.981891e+02 | defect_area_pred=45 | defect_area_label=21 | defect_iou=2.941177e-01
sample=10 | outer=5/20 | loss_phi=2.336689e+00 | loss_mu=7.987763e-01 | mu_mse=7.990253e+04 | mu_mae=2.646810e+02 | defect_area_pred=45 | defect_area_label=21 | defect_iou=2.941177e-01
sample=10 | outer=6/20 | loss_phi=2.335972e+00 | loss_mu=8.170742e-01 | mu_mse=7.144521e+04 | mu_mae=2.470586e+02 | defect_area_pred=43 | defect_area_label=21 | defect_iou=3.061225e-01
sample=10 | outer=7/20 | loss_phi=2.335196e+00 | loss_mu=8.539340e-01 | mu_mse=7.001474e+04 | mu_mae=2.446725e+02 | defect_area_pred=45 | defect_area_label=21 | defect_iou=2.941177e-01
sample=10 | outer=8/20 | loss_phi=2.334275e+00 | loss_mu=9.019821e-01 | mu_mse=7.375296e+04 | mu_mae=2.524395e+02 | defect_area_pred=43 | defect_area_label=21 | defect_iou=3.333333e-01
sample=10 | outer=9/20 | loss_phi=2.333140e+00 | loss_mu=9.790261e-01 | mu_mse=7.424870e+04 | mu_mae=2.519782e+02 | defect_area_pred=44 | defect_area_label=21 | defect_iou=3.265306e-01
sample=10 | outer=10/20 | loss_phi=2.332012e+00 | loss_mu=1.091082e+00 | mu_mse=7.416844e+04 | mu_mae=2.496403e+02 | defect_area_pred=47 | defect_area_label=21 | defect_iou=3.333333e-01
sample=10 | outer=11/20 | loss_phi=2.330732e+00 | loss_mu=1.242534e+00 | mu_mse=7.729120e+04 | mu_mae=2.534429e+02 | defect_area_pred=47 | defect_area_label=21 | defect_iou=3.333333e-01
sample=10 | outer=12/20 | loss_phi=2.328975e+00 | loss_mu=1.455773e+00 | mu_mse=8.494927e+04 | mu_mae=2.650367e+02 | defect_area_pred=50 | defect_area_label=21 | defect_iou=3.396226e-01
sample=10 | outer=13/20 | loss_phi=2.326362e+00 | loss_mu=1.756327e+00 | mu_mse=9.831312e+04 | mu_mae=2.850264e+02 | defect_area_pred=62 | defect_area_label=21 | defect_iou=3.174603e-01
sample=10 | outer=14/20 | loss_phi=2.322109e+00 | loss_mu=2.103466e+00 | mu_mse=1.160029e+05 | mu_mae=3.099566e+02 | defect_area_pred=98 | defect_area_label=21 | defect_iou=2.142857e-01
sample=10 | outer=15/20 | loss_phi=2.316270e+00 | loss_mu=2.371126e+00 | mu_mse=1.272279e+05 | mu_mae=3.241908e+02 | defect_area_pred=167 | defect_area_label=21 | defect_iou=1.257485e-01
sample=10 | outer=16/20 | loss_phi=2.311425e+00 | loss_mu=2.625188e+00 | mu_mse=1.441976e+05 | mu_mae=3.419068e+02 | defect_area_pred=201 | defect_area_label=21 | defect_iou=1.044776e-01
sample=10 | outer=17/20 | loss_phi=2.305920e+00 | loss_mu=2.873638e+00 | mu_mse=1.674507e+05 | mu_mae=3.606100e+02 | defect_area_pred=214 | defect_area_label=21 | defect_iou=9.813084e-02
sample=10 | outer=18/20 | loss_phi=2.298408e+00 | loss_mu=3.105149e+00 | mu_mse=1.912191e+05 | mu_mae=3.763128e+02 | defect_area_pred=221 | defect_area_label=21 | defect_iou=9.502263e-02
sample=10 | outer=19/20 | loss_phi=2.287884e+00 | loss_mu=3.309277e+00 | mu_mse=2.136746e+05 | mu_mae=3.883948e+02 | defect_area_pred=227 | defect_area_label=21 | defect_iou=9.251101e-02
sample=10 | outer=20/20 | loss_phi=2.272373e+00 | loss_mu=3.457631e+00 | mu_mse=2.331364e+05 | mu_mae=3.958036e+02 | defect_area_pred=228 | defect_area_label=21 | defect_iou=9.210526e-02
