runner config | sample=10 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=10 | outer=1/30 | loss_phi=2.357278e+00 | loss_mu=1.357574e+00 | mu_mse=1.886994e+05 | mu_mae=4.332793e+02 | defect_area_pred=0 | defect_area_label=21 | defect_iou=0.000000e+00
sample=10 | outer=2/30 | loss_phi=2.339612e+00 | loss_mu=8.248361e-01 | mu_mse=1.501221e+05 | mu_mae=3.837073e+02 | defect_area_pred=46 | defect_area_label=21 | defect_iou=2.884615e-01
sample=10 | outer=3/30 | loss_phi=2.336494e+00 | loss_mu=7.425178e-01 | mu_mse=1.257125e+05 | mu_mae=3.485298e+02 | defect_area_pred=44 | defect_area_label=21 | defect_iou=3.000000e-01
sample=10 | outer=4/30 | loss_phi=2.335206e+00 | loss_mu=7.741266e-01 | mu_mse=1.197563e+05 | mu_mae=3.402075e+02 | defect_area_pred=41 | defect_area_label=21 | defect_iou=2.916667e-01
sample=10 | outer=5/30 | loss_phi=2.333817e+00 | loss_mu=8.334029e-01 | mu_mse=1.240863e+05 | mu_mae=3.470890e+02 | defect_area_pred=40 | defect_area_label=21 | defect_iou=3.260870e-01
sample=10 | outer=6/30 | loss_phi=2.332041e+00 | loss_mu=9.451560e-01 | mu_mse=1.208324e+05 | mu_mae=3.411875e+02 | defect_area_pred=39 | defect_area_label=21 | defect_iou=3.636364e-01
sample=10 | outer=7/30 | loss_phi=2.330163e+00 | loss_mu=1.135806e+00 | mu_mse=1.188851e+05 | mu_mae=3.372134e+02 | defect_area_pred=36 | defect_area_label=21 | defect_iou=3.902439e-01
sample=10 | outer=8/30 | loss_phi=2.327509e+00 | loss_mu=1.446764e+00 | mu_mse=1.233461e+05 | mu_mae=3.420600e+02 | defect_area_pred=32 | defect_area_label=21 | defect_iou=4.722222e-01
sample=10 | outer=9/30 | loss_phi=2.322769e+00 | loss_mu=1.900658e+00 | mu_mse=1.326063e+05 | mu_mae=3.536943e+02 | defect_area_pred=39 | defect_area_label=21 | defect_iou=4.285714e-01
sample=10 | outer=10/30 | loss_phi=2.316027e+00 | loss_mu=2.256003e+00 | mu_mse=1.366803e+05 | mu_mae=3.618851e+02 | defect_area_pred=54 | defect_area_label=21 | defect_iou=3.392857e-01
sample=10 | outer=11/30 | loss_phi=2.311282e+00 | loss_mu=2.506799e+00 | mu_mse=1.482959e+05 | mu_mae=3.789395e+02 | defect_area_pred=58 | defect_area_label=21 | defect_iou=3.166667e-01
sample=10 | outer=12/30 | loss_phi=2.306830e+00 | loss_mu=2.543210e+00 | mu_mse=1.523420e+05 | mu_mae=3.850583e+02 | defect_area_pred=60 | defect_area_label=21 | defect_iou=3.278688e-01
sample=10 | outer=13/30 | loss_phi=2.302898e+00 | loss_mu=2.447407e+00 | mu_mse=1.494734e+05 | mu_mae=3.812303e+02 | defect_area_pred=58 | defect_area_label=21 | defect_iou=3.389831e-01
sample=10 | outer=14/30 | loss_phi=2.299260e+00 | loss_mu=2.224483e+00 | mu_mse=1.409329e+05 | mu_mae=3.691469e+02 | defect_area_pred=51 | defect_area_label=21 | defect_iou=3.584906e-01
sample=10 | outer=15/30 | loss_phi=2.296005e+00 | loss_mu=1.898100e+00 | mu_mse=1.275315e+05 | mu_mae=3.489368e+02 | defect_area_pred=38 | defect_area_label=21 | defect_iou=4.750000e-01
sample=10 | outer=16/30 | loss_phi=2.293070e+00 | loss_mu=1.520443e+00 | mu_mse=1.116363e+05 | mu_mae=3.218630e+02 | defect_area_pred=28 | defect_area_label=21 | defect_iou=5.806451e-01
sample=10 | outer=17/30 | loss_phi=2.290281e+00 | loss_mu=1.214330e+00 | mu_mse=9.813028e+04 | mu_mae=2.955195e+02 | defect_area_pred=25 | defect_area_label=21 | defect_iou=5.862069e-01
sample=10 | outer=18/30 | loss_phi=2.287677e+00 | loss_mu=9.685127e-01 | mu_mse=8.557585e+04 | mu_mae=2.698538e+02 | defect_area_pred=24 | defect_area_label=21 | defect_iou=6.071429e-01
sample=10 | outer=19/30 | loss_phi=2.285194e+00 | loss_mu=7.433726e-01 | mu_mse=7.187055e+04 | mu_mae=2.405779e+02 | defect_area_pred=22 | defect_area_label=21 | defect_iou=6.538461e-01
sample=10 | outer=20/30 | loss_phi=2.282622e+00 | loss_mu=5.581046e-01 | mu_mse=5.923000e+04 | mu_mae=2.098391e+02 | defect_area_pred=22 | defect_area_label=21 | defect_iou=6.538461e-01
sample=10 | outer=21/30 | loss_phi=2.279474e+00 | loss_mu=4.178548e-01 | mu_mse=4.965202e+04 | mu_mae=1.830318e+02 | defect_area_pred=21 | defect_area_label=21 | defect_iou=6.800000e-01
sample=10 | outer=22/30 | loss_phi=2.274785e+00 | loss_mu=3.555443e-01 | mu_mse=4.295325e+04 | mu_mae=1.629460e+02 | defect_area_pred=20 | defect_area_label=21 | defect_iou=7.826087e-01
sample=10 | outer=23/30 | loss_phi=2.267935e+00 | loss_mu=2.924570e-01 | mu_mse=3.757050e+04 | mu_mae=1.465220e+02 | defect_area_pred=20 | defect_area_label=21 | defect_iou=7.826087e-01
sample=10 | outer=24/30 | loss_phi=2.260628e+00 | loss_mu=2.643052e-01 | mu_mse=3.250819e+04 | mu_mae=1.307017e+02 | defect_area_pred=20 | defect_area_label=21 | defect_iou=7.826087e-01
sample=10 | outer=25/30 | loss_phi=2.255970e+00 | loss_mu=2.556442e-01 | mu_mse=3.013182e+04 | mu_mae=1.217090e+02 | defect_area_pred=20 | defect_area_label=21 | defect_iou=7.826087e-01
sample=10 | outer=26/30 | loss_phi=2.252474e+00 | loss_mu=2.455066e-01 | mu_mse=2.798546e+04 | mu_mae=1.138780e+02 | defect_area_pred=20 | defect_area_label=21 | defect_iou=7.826087e-01
sample=10 | outer=27/30 | loss_phi=2.250191e+00 | loss_mu=2.354886e-01 | mu_mse=2.630726e+04 | mu_mae=1.070619e+02 | defect_area_pred=21 | defect_area_label=21 | defect_iou=8.260869e-01
sample=10 | outer=28/30 | loss_phi=2.248964e+00 | loss_mu=2.250260e-01 | mu_mse=2.457702e+04 | mu_mae=1.002680e+02 | defect_area_pred=21 | defect_area_label=21 | defect_iou=8.260869e-01
sample=10 | outer=29/30 | loss_phi=2.247952e+00 | loss_mu=2.133543e-01 | mu_mse=2.316532e+04 | mu_mae=9.449964e+01 | defect_area_pred=21 | defect_area_label=21 | defect_iou=8.260869e-01
sample=10 | outer=30/30 | loss_phi=2.247330e+00 | loss_mu=2.044934e-01 | mu_mse=2.213397e+04 | mu_mae=8.989934e+01 | defect_area_pred=21 | defect_area_label=21 | defect_iou=8.260869e-01
