runner config | sample=2 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=2 | outer=1/20 | loss_phi=2.304628e+00 | loss_mu=2.459132e+00 | mu_mse=1.963023e+05 | mu_mae=4.417587e+02 | defect_area_pred=5 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=2/20 | loss_phi=2.279070e+00 | loss_mu=1.227116e+00 | mu_mse=1.458381e+05 | mu_mae=3.769559e+02 | defect_area_pred=0 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=3/20 | loss_phi=2.272154e+00 | loss_mu=1.053341e+00 | mu_mse=1.277428e+05 | mu_mae=3.496631e+02 | defect_area_pred=0 | defect_area_label=21 | defect_iou=0.000000e+00
sample=2 | outer=4/20 | loss_phi=2.269757e+00 | loss_mu=9.478489e-01 | mu_mse=1.121070e+05 | mu_mae=3.244603e+02 | defect_area_pred=28 | defect_area_label=21 | defect_iou=1.136364e-01
sample=2 | outer=5/20 | loss_phi=2.268624e+00 | loss_mu=9.058968e-01 | mu_mse=9.577061e+04 | mu_mae=2.954467e+02 | defect_area_pred=38 | defect_area_label=21 | defect_iou=2.291667e-01
sample=2 | outer=6/20 | loss_phi=2.267885e+00 | loss_mu=9.043970e-01 | mu_mse=8.835228e+04 | mu_mae=2.827930e+02 | defect_area_pred=39 | defect_area_label=21 | defect_iou=2.500000e-01
sample=2 | outer=7/20 | loss_phi=2.267061e+00 | loss_mu=9.297419e-01 | mu_mse=8.948498e+04 | mu_mae=2.861780e+02 | defect_area_pred=38 | defect_area_label=21 | defect_iou=2.553191e-01
sample=2 | outer=8/20 | loss_phi=2.266058e+00 | loss_mu=9.754989e-01 | mu_mse=8.966776e+04 | mu_mae=2.853751e+02 | defect_area_pred=39 | defect_area_label=21 | defect_iou=3.043478e-01
sample=2 | outer=9/20 | loss_phi=2.265085e+00 | loss_mu=1.046246e+00 | mu_mse=8.694541e+04 | mu_mae=2.781336e+02 | defect_area_pred=40 | defect_area_label=21 | defect_iou=2.978723e-01
sample=2 | outer=10/20 | loss_phi=2.264162e+00 | loss_mu=1.145589e+00 | mu_mse=8.777882e+04 | mu_mae=2.777125e+02 | defect_area_pred=42 | defect_area_label=21 | defect_iou=3.125000e-01
sample=2 | outer=11/20 | loss_phi=2.262985e+00 | loss_mu=1.271483e+00 | mu_mse=9.343158e+04 | mu_mae=2.861747e+02 | defect_area_pred=43 | defect_area_label=21 | defect_iou=3.061225e-01
sample=2 | outer=12/20 | loss_phi=2.261352e+00 | loss_mu=1.457745e+00 | mu_mse=1.023540e+05 | mu_mae=2.997997e+02 | defect_area_pred=42 | defect_area_label=21 | defect_iou=3.125000e-01
sample=2 | outer=13/20 | loss_phi=2.258979e+00 | loss_mu=1.729814e+00 | mu_mse=1.150465e+05 | mu_mae=3.190214e+02 | defect_area_pred=44 | defect_area_label=21 | defect_iou=3.000000e-01
sample=2 | outer=14/20 | loss_phi=2.255283e+00 | loss_mu=2.071692e+00 | mu_mse=1.331433e+05 | mu_mae=3.446711e+02 | defect_area_pred=74 | defect_area_label=21 | defect_iou=2.025317e-01
sample=2 | outer=15/20 | loss_phi=2.249662e+00 | loss_mu=2.371101e+00 | mu_mse=1.442212e+05 | mu_mae=3.581147e+02 | defect_area_pred=183 | defect_area_label=21 | defect_iou=1.027027e-01
sample=2 | outer=16/20 | loss_phi=2.245297e+00 | loss_mu=2.651749e+00 | mu_mse=1.551132e+05 | mu_mae=3.679167e+02 | defect_area_pred=235 | defect_area_label=21 | defect_iou=8.016878e-02
sample=2 | outer=17/20 | loss_phi=2.241053e+00 | loss_mu=2.924627e+00 | mu_mse=1.725968e+05 | mu_mae=3.821579e+02 | defect_area_pred=249 | defect_area_label=21 | defect_iou=7.142857e-02
sample=2 | outer=18/20 | loss_phi=2.235502e+00 | loss_mu=3.163117e+00 | mu_mse=1.940349e+05 | mu_mae=3.956364e+02 | defect_area_pred=252 | defect_area_label=21 | defect_iou=7.058824e-02
sample=2 | outer=19/20 | loss_phi=2.227688e+00 | loss_mu=3.414895e+00 | mu_mse=2.214708e+05 | mu_mae=4.093228e+02 | defect_area_pred=257 | defect_area_label=21 | defect_iou=6.923077e-02
sample=2 | outer=20/20 | loss_phi=2.215189e+00 | loss_mu=3.642124e+00 | mu_mse=2.518701e+05 | mu_mae=4.229101e+02 | defect_area_pred=266 | defect_area_label=21 | defect_iou=6.691450e-02
