split,sample_index,component_slot,type_true,rotation_true,rotation_bin,target_area_bin,center_x_true,center_x_pred,center_y_true,center_y_pred,center_x_error_abs,center_y_error_abs,center_error_l2,center_x_error_grid,center_y_error_grid,center_error_grid_l2,center_x_error_axis_relative,center_y_error_axis_relative,center_error_axis_relative_l2,axis_x_true,axis_y_true,pred_mask_iou,oracle_mask_iou,oracle_gap,target_area
train,22,2,rectangular_notch,0.0,0-5,medium,0.013000000268220901,0.013631757348775864,-0.004999999888241291,-0.005126211326569319,0.0006317570805549622,0.00012621143832802773,0.0006442408990402259,1.571495773006136,0.6247466336879127,1.6911260511506918,0.12149174592982932,0.025242288229814655,0.12408633060960114,0.005200000014156103,0.004999999888241291,0.6872393661384487,0.80625,0.11901063386155131,1030.0
train,23,0,rectangular_notch,0.0,0-5,medium,-0.017799999564886093,-0.01778624951839447,0.004699999932199717,0.004860035143792629,1.3750046491622925e-05,0.00016003521159291267,0.0001606248197761172,0.03420324141241405,0.7921743150913935,0.7929123578388939,0.0028645928830272486,0.024247759463648506,0.02441638243869157,0.004800000227987766,0.006599999964237213,0.6178010471204188,0.6123054114158636,-0.005495635704555246,1080.0
train,23,1,rectangular_notch,0.0,0-5,medium,0.0012000000569969416,0.0008344902307726443,-0.00559999980032444,-0.005499562248587608,0.0003655098262242973,0.00010043755173683167,0.0003790582209442301,0.9092057130552709,0.4971658922098404,1.0362571847901225,0.09137745221587823,0.018599546135477076,0.09325117634598959,0.004000000189989805,0.005400000140070915,0.6178010471204188,0.6123054114158636,-0.005495635704555246,1080.0
train,23,2,rectangular_notch,0.0,0-5,medium,0.02019999921321869,0.020044885575771332,0.004699999932199717,0.004594910889863968,0.00015511363744735718,0.00010508904233574867,0.00018736047433008635,0.38584518177461286,0.5201907711891257,0.6476688526778336,0.02982954558174751,0.015922582258361302,0.03381316925974012,0.005200000014156103,0.006599999964237213,0.6178010471204188,0.6123054114158636,-0.005495635704555246,1080.0
train,24,0,rectangular_notch,0.0,0-5,small,-0.011699999682605267,-0.01157024409621954,-0.002899999963119626,-0.002936237258836627,0.00012975558638572693,3.623729571700096e-05,0.00013472065097521323,0.32276702834890103,0.1793746178084899,0.3692611651705634,0.02317064125220316,0.007247459305393531,0.02427764985375714,0.00559999980032444,0.004999999888241291,0.7362068965517241,0.7480383609415867,0.0118314643898626,1008.0
train,24,1,rectangular_notch,0.0,0-5,small,-0.0012000000569969416,-0.0012402798747643828,0.004600000102072954,0.004717162344604731,4.027981776744127e-05,0.00011716224253177643,0.00012389291664358006,0.10019604893606639,0.5799531134952556,0.5885446984513916,0.009154504087659467,0.021696711017166345,0.02354893233361974,0.004399999976158142,0.005400000140070915,0.7362068965517241,0.7480383609415867,0.0118314643898626,1008.0
train,24,2,rectangular_notch,0.0,0-5,small,0.00930000003427267,0.009656907990574837,-0.002899999963119626,-0.0029143611900508404,0.000356907956302166,1.4361226931214333e-05,0.00035719677225691537,0.8878085611457056,0.07108807489845324,0.8906500747411277,0.06863614525587416,0.0024760736403192027,0.06868079335780668,0.005200000014156103,0.005799999926239252,0.7362068965517241,0.7480383609415867,0.0118314643898626,1008.0
train,25,0,rectangular_notch,0.0,0-5,medium,-0.011699999682605267,-0.01128281932324171,-0.002899999963119626,-0.0027546652127057314,0.0004171803593635559,0.00014533475041389465,0.0004417710288334611,1.0377361671120562,0.7194070306287788,1.2627124883561331,0.07449649539976524,0.02505771590727078,0.07859781773902336,0.00559999980032444,0.005799999926239252,0.6726422447388932,0.765,0.09235775526110679,1063.0
train,25,1,rectangular_notch,0.0,0-5,medium,-0.0012000000569969416,-0.00037886740756221116,0.004600000102072954,0.004782331641763449,0.0008211326785385609,0.00018233153969049454,0.0008411323713481832,2.0425675835196135,0.9025411416413145,2.2330837077011605,0.18662106431544404,0.02762599101189045,0.1886547561701484,0.004399999976158142,0.006599999964237213,0.6726422447388932,0.765,0.09235775526110679,1063.0
train,25,2,rotated_rect,-10.0,5-10,medium,0.00930000003427267,0.010095378383994102,-0.002899999963119626,-0.002745911478996277,0.0007953783497214317,0.0001540884841233492,0.0008101666372697778,1.9785036891550651,0.7627380134591016,2.120435362178187,0.1529573745300291,0.030817697513499054,0.15603105108648446,0.005200000014156103,0.004999999888241291,0.6726422447388932,0.765,0.09235775526110679,1063.0
train,26,0,rectangular_notch,0.0,0-5,large,-0.013799999840557575,-0.013258255086839199,-0.004800000227987766,-0.004836223088204861,0.0005417447537183762,3.622286021709442e-05,0.0005429543938340412,1.3475901049954468,0.17930316208235536,1.3594663346381075,0.12312380833042648,0.005488312183844206,0.12324606991062607,0.004399999976158142,0.006599999964237213,0.5774932614555256,0.5767690253671562,-0.0007242360883693566,1181.0
train,26,1,rectangular_notch,0.0,0-5,large,0.0,0.0005020527751185,0.004800000227987766,0.004934882279485464,0.0005020527751185,0.00013488205149769783,0.0005198559000534809,1.2488563060213824,0.6676661698371061,1.416128591418987,0.10459432318172372,0.020436674580086404,0.10657218262630834,0.004800000227987766,0.006599999964237213,0.5774932614555256,0.5767690253671562,-0.0007242360883693566,1181.0
train,26,2,rotated_rect,-10.0,5-10,large,0.013799999840557575,0.014019793830811977,-0.004800000227987766,-0.004714981187134981,0.00021979399025440216,8.501904085278511e-05,0.00023566424306517052,0.5467375629783622,0.42084426162788857,0.6899506180275812,0.04226807493385595,0.012881672926283278,0.04418741513139008,0.005200000014156103,0.006599999964237213,0.5774932614555256,0.5767690253671562,-0.0007242360883693566,1181.0
train,27,0,rectangular_notch,0.0,0-5,medium,-0.018200000748038292,-0.018883123993873596,0.004999999888241291,0.004971337970346212,0.0006831232458353043,2.866191789507866e-05,0.0006837242679165233,1.6992691119969439,0.14187649675182618,1.7051816487745384,0.13136985461069597,0.005732383707144492,0.1314948627262728,0.005200000014156103,0.004999999888241291,0.7223950233281493,0.7584269662921348,0.036031942963985486,1097.0
train,27,1,rectangular_notch,0.0,0-5,medium,0.0007999999797903001,0.0007581665995530784,-0.0052999998442828655,-0.005302038975059986,4.183338023722172e-05,2.03913077712059e-06,4.188304855664369e-05,0.10406053566602325,0.010093697572358644,0.10454892545493681,0.00804488079294953,0.0003089592103287625,0.008050811311067675,0.005200000014156103,0.006599999964237213,0.7223950233281493,0.7584269662921348,0.036031942963985486,1097.0
train,27,2,rotated_rect,-10.0,5-10,medium,0.01979999989271164,0.01932689920067787,0.004999999888241291,0.004996791016310453,0.0004731006920337677,3.2088719308376312e-06,0.0004731115742210271,1.1768379977383763,0.015883916412679472,1.1769451863708333,0.09098090206650629,0.0005532537882148353,0.09098258421582332,0.005200000014156103,0.005799999926239252,0.7223950233281493,0.7584269662921348,0.036031942963985486,1097.0
train,28,0,rectangular_notch,0.0,0-5,medium,-0.011300000362098217,-0.011232761666178703,-0.0031999999191612005,-0.003186382818967104,6.72386959195137e-05,1.3617100194096565e-05,6.86036999487119e-05,0.16725625983825906,0.06740464746738928,0.18032759898386677,0.01680967318146179,0.0023477759253914265,0.016972836070126975,0.004000000189989805,0.005799999926239252,0.7333333333333333,0.7374897456931911,0.004156412359857864,1047.0
train,28,1,rectangular_notch,0.0,0-5,medium,-0.0007999999797903001,-0.0007463014335371554,0.00430000014603138,0.004443202633410692,5.369854625314474e-05,0.00014320248737931252,0.0001529394856187351,0.1335751367903345,0.7088523283716812,0.7213279008928675,0.009589026458542673,0.02169734669019244,0.0237218102559024,0.00559999980032444,0.006599999964237213,0.7333333333333333,0.7374897456931911,0.004156412359857864,1047.0
train,28,2,rotated_rect,-10.0,5-10,medium,0.009700000286102295,0.00946740247309208,-0.0031999999191612005,-0.00311483652330935,0.00023259781301021576,8.516339585185051e-05,0.00024769849941038054,0.5785870727953406,0.4215588188892339,0.7158734794565075,0.044730348534040065,0.017032679551080156,0.0478635169274729,0.005200000014156103,0.004999999888241291,0.7333333333333333,0.7374897456931911,0.004156412359857864,1047.0
train,29,0,rectangular_notch,0.0,0-5,large,-0.012600000016391277,-0.013190159574151039,-0.004900000058114529,-0.004920510575175285,0.0005901595577597618,2.0510517060756683e-05,0.000590515863398518,1.4680219327402546,0.10152706172005226,1.4715285044021198,0.12294990202681005,0.003107654116953796,0.12298916993992931,0.004800000227987766,0.006599999964237213,0.5544286680189318,0.555104800540906,0.0006761325219742931,1150.0
train,29,1,rectangular_notch,0.0,0-5,large,0.0012000000569969416,0.0011009152512997389,0.004699999932199717,0.004771086387336254,9.908480569720268e-05,7.108645513653755e-05,0.00012194704926291318,0.2464734596809028,0.3518779607909462,0.4296129253379934,0.024771200247731794,0.010770675079049531,0.027011475401608226,0.004000000189989805,0.006599999964237213,0.5544286680189318,0.555104800540906,0.0006761325219742931,1150.0
train,29,2,rotated_rect,-10.0,5-10,large,0.014999999664723873,0.015327413566410542,-0.004900000058114529,-0.00496315723285079,0.0003274139016866684,6.315717473626137e-05,0.0003334496839679924,0.8144420986497871,0.3126280219322746,0.8723830650295524,0.06296421169141164,0.00956926895128562,0.06368722683696423,0.005200000014156103,0.006599999964237213,0.5544286680189318,0.555104800540906,0.0006761325219742931,1150.0
train,30,0,rectangular_notch,0.0,0-5,medium,-0.02019999921321869,-0.019773272797465324,0.004900000058114529,0.004888865165412426,0.00042672641575336456,1.1134892702102661e-05,0.0004268716665898554,1.0614819829124655,0.05511772010738522,1.0629120204032014,0.0762011483872985,0.002226978590197383,0.07623368316685401,0.00559999980032444,0.004999999888241291,0.6919431279620853,0.6804780876494024,-0.011465040312682917,1058.0
train,30,1,rectangular_notch,0.0,0-5,medium,-0.0012000000569969416,-0.0007535289623774588,-0.005400000140070915,-0.005343911238014698,0.00044647109461948276,5.6088902056217194e-05,0.0004499804476469962,1.110596872689738,0.2776400713840143,1.1447748350074554,0.10147070387243928,0.008498318539415265,0.10182595524897192,0.004399999976158142,0.006599999964237213,0.6919431279620853,0.6804780876494024,-0.011465040312682917,1058.0
train,30,2,rotated_rect,-10.0,5-10,medium,0.017799999564886093,0.01798229105770588,0.004900000058114529,0.004970854613929987,0.00018229149281978607,7.08545558154583e-05,0.00019557749470292335,0.4534500985246174,0.3507300591259463,0.5732613419954942,0.03505605621606325,0.012216302882162402,0.03712364655489162,0.005200000014156103,0.005799999926239252,0.6919431279620853,0.6804780876494024,-0.011465040312682917,1058.0
train,31,0,rectangular_notch,0.0,0-5,small,-0.010499999858438969,-0.010766780003905296,-0.003000000026077032,-0.00309697724878788,0.00026678014546632767,9.697722271084785e-05,0.00028385952113632606,0.6636156266804553,0.48003726314836587,0.8190369185729461,0.06063185157088719,0.01672021102485226,0.06289504655876874,0.004399999976158142,0.005799999926239252,0.6093133385951065,0.6928807947019867,0.08356745610688021,1010.0
train,31,1,rectangular_notch,0.0,0-5,small,0.0,-0.0009393322397954762,0.0044999998062849045,0.004417344927787781,0.0009393322397954762,8.265487849712372e-05,0.0009429617625644002,2.336588998718081,0.4091416577057911,2.3721393392886108,0.19569420732908147,0.012523466506817845,0.19609451801492286,0.004800000227987766,0.006599999964237213,0.6093133385951065,0.6928807947019867,0.08356745610688021,1010.0
train,31,2,rotated_rect,-10.0,5-10,small,0.010499999858438969,0.009378333576023579,-0.003000000026077032,-0.0030117295682430267,0.00112166628241539,1.1729542165994644e-05,0.0011217276101028206,2.790144939872882,0.05806123501944322,2.7907489841456954,0.21570505372343213,0.0023459084856340697,0.21571780985456837,0.005200000014156103,0.004999999888241291,0.6093133385951065,0.6928807947019867,0.08356745610688021,1010.0
train,32,0,rectangular_notch,0.0,0-5,large,-0.013000000268220901,-0.013271004892885685,-0.004600000102072954,-0.004530245438218117,0.0002710046246647835,6.975466385483742e-05,0.0002798378454019426,0.6741240189214949,0.34528559379917967,0.7574069805409243,0.05211627383211925,0.010568888520122777,0.053177132328616795,0.005200000014156103,0.006599999964237213,0.6354234001292824,0.6381322957198443,0.002708895590561866,1280.0
train,32,1,rectangular_notch,0.0,0-5,large,0.0007999999797903001,0.00048243143828585744,0.004999999888241291,0.0051774452440440655,0.0003175685415044427,0.00017744535580277443,0.0003637810232120859,0.7899517646490991,0.8783545308564871,1.181325726609027,0.06107087319998406,0.026885660115800084,0.06672698309732619,0.005200000014156103,0.006599999964237213,0.6354234001292824,0.6381322957198443,0.002708895590561866,1280.0
train,32,2,rotated_rect,-10.0,5-10,large,0.014600000344216824,0.01452171802520752,-0.004600000102072954,-0.004689756315201521,7.828231900930405e-05,8.975621312856674e-05,0.00011909785583567466,0.19472727288813754,0.4442932649171337,0.48509299732853034,0.01505429207619114,0.013599426305290927,0.020287338557541505,0.005200000014156103,0.006599999964237213,0.6354234001292824,0.6381322957198443,0.002708895590561866,1280.0
train,33,0,rectangular_notch,0.0,0-5,medium,-0.01979999989271164,-0.019639812409877777,0.004600000102072954,0.004600380547344685,0.0001601874828338623,3.80445271730423e-07,0.0001601879346119854,0.39846637245565,0.0018832041371584863,0.3984708225651999,0.040046868806341375,7.608905604680753e-05,0.040046941090884434,0.004000000189989805,0.004999999888241291,0.7668049792531121,0.7594417077175698,-0.007363271535542282,1059.0
train,33,1,rectangular_notch,0.0,0-5,medium,-0.0007999999797903001,-0.0006719184457324445,-0.00570000009611249,-0.005635564681142569,0.0001280815340578556,6.443541496992111e-05,0.00014337643484533838,0.31860282309024385,0.3189553112303163,0.4508217490795017,0.022871703325852817,0.009762941715010775,0.024868249716385838,0.00559999980032444,0.006599999964237213,0.7668049792531121,0.7594417077175698,-0.007363271535542282,1059.0
train,33,2,rotated_rect,-10.0,5-10,medium,0.018200000748038292,0.018322322517633438,0.004600000102072954,0.00465483870357275,0.00012232176959514618,5.4838601499795914e-05,0.00013405180913117677,0.3042754086690115,0.2714510834913943,0.4077612230820212,0.023523417165797356,0.009454931413310125,0.025352453198586686,0.005200000014156103,0.005799999926239252,0.7668049792531121,0.7594417077175698,-0.007363271535542282,1059.0
train,34,0,rectangular_notch,0.0,0-5,small,-0.00930000003427267,-0.0095249954611063,-0.003100000089034438,-0.0031231127213686705,0.0002249954268336296,2.311263233423233e-05,0.00022617943290552433,0.5596761367583901,0.11440753261165766,0.5712499116630861,0.0468740450306085,0.003984936660028317,0.04704312721020947,0.004800000227987766,0.005799999926239252,0.6686592655849701,0.6740237691001698,0.005364503515199681,975.0
train,34,1,rectangular_notch,0.0,0-5,small,0.0012000000569969416,0.0010157062206417322,0.004399999976158142,0.004356232937425375,0.00018429383635520935,4.3767038732767105e-05,0.00018941956550989187,0.458430928180313,0.21664684656963154,0.5070451380703977,0.04607345690043056,0.0066313695408974785,0.04654823834200147,0.004000000189989805,0.006599999964237213,0.6686592655849701,0.6740237691001698,0.005364503515199681,975.0
train,34,2,rotated_rect,-10.0,5-10,small,0.011699999682605267,0.011606563813984394,-0.003100000089034438,-0.003078159410506487,9.34358686208725e-05,2.184067852795124e-05,9.59545558246103e-05,0.2324217283894508,0.10811136112983587,0.2563355734830525,0.017968436224328744,0.004368135803225692,0.018491763321630297,0.005200000014156103,0.004999999888241291,0.6686592655849701,0.6740237691001698,0.005364503515199681,975.0
train,35,0,rectangular_notch,0.0,0-5,large,-0.014999999664723873,-0.015141361393034458,-0.004699999932199717,-0.0047173872590065,0.00014136172831058502,1.7387326806783676e-05,0.0001424270246984102,0.3516373070322865,0.08606726961733259,0.3620170860557567,0.02524316666982651,0.0026344434698482903,0.02538026311755783,0.00559999980032444,0.006599999964237213,0.6364234056541749,0.6219592373438527,-0.014464168310322156,1250.0
train,35,1,rectangular_notch,0.0,0-5,large,-0.0012000000569969416,-0.001378320506773889,0.004900000058114529,0.004841849207878113,0.0001783204497769475,5.815085023641586e-05,0.00018756253408362482,0.4435721287347666,0.28784671510413395,0.528783476279784,0.04052737516890805,0.008810734932047318,0.04147405439698685,0.004399999976158142,0.006599999964237213,0.6364234056541749,0.6219592373438527,-0.014464168310322156,1250.0
train,35,2,rotated_rect,-10.0,5-10,large,0.012600000016391277,0.012576638720929623,-0.004699999932199717,-0.0047699520364403725,2.3361295461654663e-05,6.99521042406559e-05,7.374989500563588e-05,0.05811122375975304,0.3462629237308262,0.35110529286451386,0.004492556807318763,0.010598803730257372,0.01151163355825331,0.005200000014156103,0.006599999964237213,0.6364234056541749,0.6219592373438527,-0.014464168310322156,1250.0
train,36,0,rectangular_notch,0.0,0-5,small,-0.01899999938905239,-0.018318170681595802,0.004800000227987766,0.004833202809095383,0.0006818287074565887,3.3202581107616425e-05,0.0006826366513044332,1.6960489477079126,0.16435278015627222,1.7039935062570555,0.15496107071617013,0.006640516369950392,0.15510328782834185,0.004399999976158142,0.004999999888241291,0.6905349794238683,0.7203672787979967,0.029832299374128346,1018.0
train,36,1,rectangular_notch,0.0,0-5,small,0.0,-0.00017387066327501088,-0.005499999970197678,-0.005535052623599768,0.00017387066327501088,3.505265340209007e-05,0.00017736881365735995,0.43250328456379133,0.17351063821861085,0.46600969167335726,0.0362230531284579,0.005311008120004019,0.03661033167287388,0.004800000227987766,0.006599999964237213,0.6905349794238683,0.7203672787979967,0.029832299374128346,1018.0
train,36,2,rotated_rect,-10.0,5-10,small,0.01899999938905239,0.018678419291973114,0.004800000227987766,0.004837126936763525,0.00032158009707927704,3.712670877575874e-05,0.00032371615860509226,0.7999305093645418,0.1837772125477466,0.8207696897815092,0.06184232619304436,0.006401156766881527,0.06217272808009227,0.005200000014156103,0.005799999926239252,0.6905349794238683,0.7203672787979967,0.029832299374128346,1018.0
train,37,0,rectangular_notch,0.0,0-5,large,-0.009700000286102295,-0.0103216040879488,-0.00279999990016222,-0.002853932324796915,0.0006216038018465042,5.393242463469505e-05,0.0006239390939002021,1.5462394916543252,0.2669655079088846,1.5691166776133871,0.11953919233736444,0.009298694020788565,0.11990030948734728,0.005200000014156103,0.005799999926239252,0.7081081081081081,0.7846027846027847,0.07649467649467656,1098.0
train,37,1,rectangular_notch,0.0,0-5,large,0.0007999999797903001,6.890684016980231e-05,0.004699999932199717,0.004497664514929056,0.0007310931105166674,0.0002023354172706604,0.0007585754789913976,1.818594153058957,1.001560337876387,2.0761521630042648,0.14059482856276778,0.030656881570763017,0.1438984023755575,0.005200000014156103,0.006599999964237213,0.7081081081081081,0.7846027846027847,0.07649467649467656,1098.0
train,37,2,rotated_rect,-10.0,5-10,large,0.011300000362098217,0.010586305521428585,-0.00279999990016222,-0.0028661100659519434,0.000713694840669632,6.61101657897234e-05,0.0007167502212201934,1.7753159558471134,0.32724532797363387,1.805224708385613,0.1372490074474463,0.013222033453480157,0.1378844161388593,0.005200000014156103,0.004999999888241291,0.7081081081081081,0.7846027846027847,0.07649467649467656,1098.0
train,38,0,rectangular_notch,0.0,0-5,large,-0.014600000344216824,-0.014479722827672958,-0.004999999888241291,-0.005052682477980852,0.0001202775165438652,5.268258973956108e-05,0.00013130931515938492,0.2991903290902897,0.2607788250396883,0.39688845865083583,0.030069377707747497,0.007982210609852602,0.031110820656987264,0.004000000189989805,0.006599999964237213,0.6269465132024373,0.6177451634422949,-0.009201349760142419,1212.0
train,38,1,rectangular_notch,0.0,0-5,large,-0.0007999999797903001,-0.00035270009539090097,0.004600000102072954,0.004643501713871956,0.00044729988439939916,4.3501611799001694e-05,0.00044941025445891517,1.1126584873133607,0.21533298321812563,1.1333036676249106,0.07987498220508589,0.006591153338593895,0.08014646645108969,0.00559999980032444,0.006599999964237213,0.6269465132024373,0.6177451634422949,-0.009201349760142419,1212.0
train,38,2,rotated_rect,-10.0,5-10,large,0.013000000268220901,0.013241007924079895,-0.004999999888241291,-0.004950063303112984,0.00024100765585899353,4.993658512830734e-05,0.0002461267005363777,0.5995065573492622,0.24718610191016127,0.6484667156318085,0.04634762600055611,0.007566149302862716,0.04696114405719514,0.005200000014156103,0.006599999964237213,0.6269465132024373,0.6177451634422949,-0.009201349760142419,1212.0
train,39,0,rectangular_notch,0.0,0-5,small,-0.017799999564886093,-0.018038684502243996,0.004699999932199717,0.004613425582647324,0.00023868493735790253,8.657434955239296e-05,0.0002539008021294257,0.5937287949486553,0.42854303986302855,0.7322315337147313,0.049726026254370184,0.0173148702974961,0.052654367534606526,0.004800000227987766,0.004999999888241291,0.6829477292202228,0.7098445595854922,0.026896830365269353,979.0
train,39,1,rectangular_notch,0.0,0-5,small,0.0012000000569969416,0.0009499359875917435,-0.00559999980032444,-0.005669407080858946,0.0002500640694051981,6.940728053450584e-05,0.00025951764756694935,0.6220343865489822,0.3435660463251035,0.7106084760519198,0.06251601438194818,0.0105162546834237,0.0633943504325944,0.004000000189989805,0.006599999964237213,0.6829477292202228,0.7098445595854922,0.026896830365269353,979.0
train,39,2,rotated_rect,-10.0,5-10,small,0.02019999921321869,0.020164307206869125,0.004699999932199717,0.004639442544430494,3.56920063495636e-05,6.055738776922226e-05,7.029307597970968e-05,0.08878386777901354,0.2997590761577877,0.31263089885161977,0.006863847356230436,0.010440929058509137,0.012495015011373617,0.005200000014156103,0.005799999926239252,0.6829477292202228,0.7098445595854922,0.026896830365269353,979.0
train,40,0,rectangular_notch,0.0,0-5,medium,-0.011699999682605267,-0.010834872722625732,-0.002899999963119626,-0.0030150071252137423,0.0008651269599795341,0.00011500716209411621,0.000872737821007187,2.152003361050115,0.569285465090397,2.2260288422961145,0.15448696264764375,0.019828821302880155,0.15575430582284405,0.00559999980032444,0.005799999926239252,0.6526806526806527,0.765,0.11231934731934734,1063.0
train,40,1,rectangular_notch,0.0,0-5,medium,-0.0012000000569969416,-0.00023210616200231016,0.004600000102072954,0.004639261867851019,0.000967893865890801,3.926176577806473e-05,0.000968689848135641,2.4076360452182266,0.1943457449453863,2.415467158711217,0.21997587980350786,0.005948752422849802,0.22005630041131677,0.004399999976158142,0.006599999964237213,0.6526806526806527,0.765,0.11231934731934734,1063.0
train,40,2,rotated_rect,-10.0,5-10,medium,0.00930000003427267,0.009947012178599834,-0.002899999963119626,-0.003062764648348093,0.0006470121443271637,0.000162764685228467,0.0006671709358660316,1.6094427449876685,0.8056852098893794,1.7998429394888695,0.12442541203188168,0.032552937773308255,0.1286132843720912,0.005200000014156103,0.004999999888241291,0.6526806526806527,0.765,0.11231934731934734,1063.0
train,41,0,rectangular_notch,0.0,0-5,large,-0.013799999840557575,-0.013414201326668262,-0.004800000227987766,-0.004785232245922089,0.00038579851388931274,1.4767982065677643e-05,0.00038608106223109986,0.959673824750047,0.07310151285905048,0.9624539890782654,0.0876814809045005,0.002237573052378711,0.08771002694544687,0.004399999976158142,0.006599999964237213,0.5808625336927223,0.5767690253671562,-0.0040935083255660976,1181.0
train,41,1,rectangular_notch,0.0,0-5,large,0.0,0.0006250591250136495,0.004800000227987766,0.004826418589800596,0.0006250591250136495,2.641836181282997e-05,0.0006256171669669101,1.5548346082247146,0.13077089389646562,1.5603242245199498,0.13022064485936158,0.004002782114542518,0.1302821500139005,0.004800000227987766,0.006599999964237213,0.5808625336927223,0.5767690253671562,-0.0040935083255660976,1181.0
train,41,2,rotated_rect,-10.0,5-10,large,0.013799999840557575,0.01349231880158186,-0.004800000227987766,-0.004751919768750668,0.00030768103897571564,4.8080459237098694e-05,0.0003114150804081687,0.7653566015591458,0.2379982785433146,0.8015072726680315,0.05916943041117444,0.007284918105701162,0.05961620188329333,0.005200000014156103,0.006599999964237213,0.5808625336927223,0.5767690253671562,-0.0040935083255660976,1181.0
train,42,0,rectangular_notch,0.0,0-5,medium,-0.018200000748038292,-0.01845850609242916,0.004999999888241291,0.005078839138150215,0.00025850534439086914,7.88392499089241e-05,0.0002702603197009203,0.6430320585451735,0.3902542957720376,0.7521892339600272,0.04971256609367941,0.01576785033422374,0.05215327728705957,0.005200000014156103,0.004999999888241291,0.7811745776347546,0.7584269662921348,-0.022747611342619822,1097.0
train,42,1,rectangular_notch,0.0,0-5,medium,0.0007999999797903001,0.0007759706350043416,-0.0052999998442828655,-0.005226827692240477,2.402934478595853e-05,7.317215204238892e-05,7.701670757281795e-05,0.059772996491102424,0.3622021607056743,0.3671010982405044,0.004621027830873612,0.011086689763466643,0.012011185958308385,0.005200000014156103,0.006599999964237213,0.7811745776347546,0.7584269662921348,-0.022747611342619822,1097.0
train,42,2,rotated_rect,-10.0,5-10,medium,0.01979999989271164,0.019957585260272026,0.004999999888241291,0.0049689835868775845,0.00015758536756038666,3.101630136370659e-05,0.0001606087140208352,0.39199361056820176,0.15353069518202608,0.42098772558041553,0.03030487829449763,0.0053476382341642046,0.030773086993797168,0.005200000014156103,0.005799999926239252,0.7811745776347546,0.7584269662921348,-0.022747611342619822,1097.0
train,43,0,rectangular_notch,0.0,0-5,medium,-0.011300000362098217,-0.01141069270670414,-0.0031999999191612005,-0.003188126254826784,0.0001106923446059227,1.187366433441639e-05,0.00011132735090301366,0.2753472133617225,0.0587746397690767,0.2815502551695713,0.027673084837079674,0.002047183531968651,0.0277487042006248,0.004000000189989805,0.005799999926239252,0.725793327908869,0.7374897456931911,0.011696417784322177,1047.0
train,43,1,rectangular_notch,0.0,0-5,medium,-0.0007999999797903001,-0.0010842751944437623,0.00430000014603138,0.004301805980503559,0.00028427521465346217,1.8058344721794128e-06,0.0002842809503016565,0.7071346122561775,0.00893888083708765,0.7071911081463864,0.05076343299815698,0.00027361128514613863,0.0507641703654628,0.00559999980032444,0.006599999964237213,0.725793327908869,0.7374897456931911,0.011696417784322177,1047.0
train,43,2,rotated_rect,-10.0,5-10,medium,0.009700000286102295,0.009922527708113194,-0.0031999999191612005,-0.0032595761585980654,0.0002225274220108986,5.957623943686485e-05,0.0002303644544027034,0.5535369746246258,0.29490239180406314,0.6271926362516869,0.04279373488559732,0.01191524815369952,0.04442158128683657,0.005200000014156103,0.004999999888241291,0.725793327908869,0.7374897456931911,0.011696417784322177,1047.0
train,44,0,rectangular_notch,0.0,0-5,large,-0.012600000016391277,-0.012483380734920502,-0.004900000058114529,-0.004871207755059004,0.0001166192814707756,2.8792303055524826e-05,0.00012012099535885129,0.2900904691425816,0.14252190331046066,0.32321041630894165,0.024295682485761923,0.0043624701835665025,0.024684232488604248,0.004800000227987766,0.006599999964237213,0.5501373626373627,0.555104800540906,0.00496743790354337,1150.0
train,44,1,rectangular_notch,0.0,0-5,large,0.0012000000569969416,0.0010042081121355295,0.004699999932199717,0.004685721825808287,0.00019579194486141205,1.4278106391429901e-05,0.00019631186921513228,0.48703247372878655,0.07067662821732376,0.49213394136408734,0.04894798389044853,0.002163349464969289,0.04899576724419357,0.004000000189989805,0.006599999964237213,0.5501373626373627,0.555104800540906,0.00496743790354337,1150.0
train,44,2,rotated_rect,-10.0,5-10,large,0.014999999664723873,0.014732979238033295,-0.004900000058114529,-0.004743695259094238,0.00026702042669057846,0.00015630479902029037,0.00030940442541565555,0.6642133262391386,0.773708772444176,1.0197080990708736,0.05135008191608873,0.02368254543443094,0.0565481553283828,0.005200000014156103,0.006599999964237213,0.5501373626373627,0.555104800540906,0.00496743790354337,1150.0
train,45,0,rectangular_notch,0.0,0-5,medium,-0.02019999921321869,-0.020126504823565483,0.004900000058114529,0.0048623764887452126,7.349438965320587e-05,3.76235693693161e-05,8.256487317609708e-05,0.18281729834863467,0.1862366725408287,0.26097176624028423,0.013123998620312079,0.007524714042053685,0.015128141366362006,0.00559999980032444,0.004999999888241291,0.6808846761453397,0.6804780876494024,-0.00040658849593722124,1058.0
train,45,1,rectangular_notch,0.0,0-5,medium,-0.0012000000569969416,-0.001272624940611422,-0.005400000140070915,-0.005378048401325941,7.26248836144805e-05,2.1951738744974136e-05,7.58699713585318e-05,0.18065440202896077,0.10866110921638704,0.2108156769042022,0.016505655456365,0.003326021039988169,0.01683743086111048,0.004399999976158142,0.006599999964237213,0.6808846761453397,0.6804780876494024,-0.00040658849593722124,1058.0
