runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=3 | outer=1/30 | loss_phi=2.220184e+00 | loss_mu=1.573692e+00 | mu_mse=1.770237e+05 | mu_mae=4.190163e+02 | defect_area_pred=0 | defect_area_label=23 | defect_iou=0.000000e+00
sample=3 | outer=2/30 | loss_phi=2.202592e+00 | loss_mu=8.696992e-01 | mu_mse=1.476159e+05 | mu_mae=3.812829e+02 | defect_area_pred=25 | defect_area_label=23 | defect_iou=4.117647e-01
sample=3 | outer=3/30 | loss_phi=2.199462e+00 | loss_mu=7.869856e-01 | mu_mse=1.282508e+05 | mu_mae=3.539854e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=4/30 | loss_phi=2.198124e+00 | loss_mu=8.336464e-01 | mu_mse=1.228722e+05 | mu_mae=3.463896e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=5/30 | loss_phi=2.196869e+00 | loss_mu=9.198862e-01 | mu_mse=1.268669e+05 | mu_mae=3.527813e+02 | defect_area_pred=30 | defect_area_label=23 | defect_iou=4.324324e-01
sample=3 | outer=6/30 | loss_phi=2.195334e+00 | loss_mu=1.050433e+00 | mu_mse=1.294158e+05 | mu_mae=3.561945e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=7/30 | loss_phi=2.193603e+00 | loss_mu=1.245841e+00 | mu_mse=1.299694e+05 | mu_mae=3.566382e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=8/30 | loss_phi=2.191356e+00 | loss_mu=1.536174e+00 | mu_mse=1.341282e+05 | mu_mae=3.622860e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=9/30 | loss_phi=2.187432e+00 | loss_mu=1.946002e+00 | mu_mse=1.401921e+05 | mu_mae=3.706636e+02 | defect_area_pred=31 | defect_area_label=23 | defect_iou=4.210526e-01
sample=3 | outer=10/30 | loss_phi=2.181137e+00 | loss_mu=2.288689e+00 | mu_mse=1.446398e+05 | mu_mae=3.765159e+02 | defect_area_pred=35 | defect_area_label=23 | defect_iou=4.146341e-01
sample=3 | outer=11/30 | loss_phi=2.176736e+00 | loss_mu=2.576095e+00 | mu_mse=1.479478e+05 | mu_mae=3.809001e+02 | defect_area_pred=35 | defect_area_label=23 | defect_iou=4.146341e-01
sample=3 | outer=12/30 | loss_phi=2.173015e+00 | loss_mu=2.612258e+00 | mu_mse=1.481520e+05 | mu_mae=3.811281e+02 | defect_area_pred=36 | defect_area_label=23 | defect_iou=4.390244e-01
sample=3 | outer=13/30 | loss_phi=2.169627e+00 | loss_mu=2.539238e+00 | mu_mse=1.462936e+05 | mu_mae=3.784765e+02 | defect_area_pred=36 | defect_area_label=23 | defect_iou=4.390244e-01
sample=3 | outer=14/30 | loss_phi=2.166422e+00 | loss_mu=2.372407e+00 | mu_mse=1.423878e+05 | mu_mae=3.729296e+02 | defect_area_pred=35 | defect_area_label=23 | defect_iou=4.500000e-01
sample=3 | outer=15/30 | loss_phi=2.163423e+00 | loss_mu=2.145952e+00 | mu_mse=1.369053e+05 | mu_mae=3.650255e+02 | defect_area_pred=34 | defect_area_label=23 | defect_iou=4.615385e-01
sample=3 | outer=16/30 | loss_phi=2.160579e+00 | loss_mu=1.886647e+00 | mu_mse=1.304699e+05 | mu_mae=3.555001e+02 | defect_area_pred=34 | defect_area_label=23 | defect_iou=4.615385e-01
sample=3 | outer=17/30 | loss_phi=2.157752e+00 | loss_mu=1.613800e+00 | mu_mse=1.235531e+05 | mu_mae=3.448564e+02 | defect_area_pred=33 | defect_area_label=23 | defect_iou=4.736842e-01
sample=3 | outer=18/30 | loss_phi=2.154683e+00 | loss_mu=1.310263e+00 | mu_mse=1.151965e+05 | mu_mae=3.314200e+02 | defect_area_pred=32 | defect_area_label=23 | defect_iou=4.864865e-01
sample=3 | outer=19/30 | loss_phi=2.151248e+00 | loss_mu=1.080898e+00 | mu_mse=1.069235e+05 | mu_mae=3.174541e+02 | defect_area_pred=30 | defect_area_label=23 | defect_iou=5.142857e-01
