step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,local_shape_raw_abs_max,local_shape_effective_abs_max,local_shape_saturation_frac,joint_center_teacher_forcing_weight
7200,0.02210414968430996,2.827587195497472e-05,1.8534794435254298e-05,0.002953725401312113,0.00010440725600346923,0.0058030434884130955,-0.0,0.0012716518249362707,0.006387094501405954,-0.0,-0.0,-0.0,-0.0,2.827587195497472e-05,1.8534794435254298e-05,0.002953725401312113,-0.0,0.012716518715023994,0.006387094501405954,17.549646377563477,17.549646377563477,0.0,0.64003200160008
7300,0.015219745226204395,2.7028385375160724e-05,1.7908210793393664e-05,0.002909501548856497,0.00010000012116506696,0.005719002801924944,-0.0,0.00044017532491125166,0.007863554172217846,-0.0,-0.0,-0.0,-0.0,2.7028385375160724e-05,1.7908210793393664e-05,0.002909501548856497,-0.0,0.004401753190904856,0.007863554172217846,17.547266006469727,17.547266006469727,0.0,0.6350317515875794
7400,0.02295686863362789,2.5630861273384653e-05,1.7290805772063322e-05,0.0028555672615766525,9.594143193680793e-05,0.00561519293114543,-0.0,0.0010259955888614058,0.009798423387110233,-0.0,-0.0,-0.0,-0.0,2.5630861273384653e-05,1.7290805772063322e-05,0.0028555672615766525,-0.0,0.010259956121444702,0.009798423387110233,17.55738067626953,17.55738067626953,0.0,0.6300315015750788
7500,0.01570616289973259,2.457117079757154e-05,1.665199852141086e-05,0.0028256401419639587,9.183387737721205e-05,0.005559446290135384,-0.0,0.0005157836130820215,0.007681462448090315,-0.0,-0.0,-0.0,-0.0,2.457117079757154e-05,1.665199852141086e-05,0.0028256401419639587,-0.0,0.005157836247235537,0.007681462448090315,17.55275535583496,17.55275535583496,0.0,0.6250312515625781
7600,0.01616700366139412,2.3280510504264385e-05,1.5735067790956236e-05,0.0027825464494526386,8.947747846832499e-05,0.005475615616887808,-0.0,0.0005942684947513044,0.007402757182717323,-0.0,-0.0,-0.0,-0.0,2.3280510504264385e-05,1.5735067790956236e-05,0.0027825464494526386,-0.0,0.005942685063928366,0.007402757182717323,17.546228408813477,17.546228408813477,0.0,0.6200310015500775
7700,0.019189894199371338,2.247279553557746e-05,1.5102382349141408e-05,0.0027377228252589703,8.589246863266453e-05,0.005389553029090166,-0.0,0.0010804074117913842,0.00561052281409502,-0.0,-0.0,-0.0,-0.0,2.247279553557746e-05,1.5102382349141408e-05,0.0027377228252589703,-0.0,0.010804073885083199,0.00561052281409502,17.545862197875977,17.545862197875977,0.0,0.6150307515375768
7800,0.014984222128987312,2.1117128198966384e-05,1.496788809163263e-05,0.002693826099857688,8.132337825372815e-05,0.005306328646838665,-0.0,0.0005201831227168441,0.007052479777485132,-0.0,-0.0,-0.0,-0.0,2.1117128198966384e-05,1.496788809163263e-05,0.002693826099857688,-0.0,0.0052018314599990845,0.007052479777485132,17.55048942565918,17.55048942565918,0.0,0.6100305015250762
7900,0.011083835735917091,2.028719063673634e-05,1.501983297202969e-05,0.002676486037671566,7.940093928482383e-05,0.005273571237921715,-0.0,0.00017636849952396005,0.006608357187360525,-0.0,-0.0,-0.0,-0.0,2.028719063673634e-05,1.501983297202969e-05,0.002676486037671566,-0.0,0.001763685024343431,0.006608357187360525,17.549095153808594,17.549095153808594,0.0,0.6050302515125756
8000,0.01568525843322277,1.936087937792763e-05,1.4066227777220774e-05,0.0026138073299080133,7.548584108008072e-05,0.005152128636837006,-0.0,0.0006103602354414761,0.00693442253395915,-0.0,-0.0,-0.0,-0.0,1.936087937792763e-05,1.4066227777220774e-05,0.0026138073299080133,-0.0,0.006103602237999439,0.00693442253395915,17.549877166748047,17.549877166748047,0.0,0.600030001500075
8100,0.013944710604846478,1.8679205822991207e-05,1.3476318599714432e-05,0.0026037765201181173,7.263428415171802e-05,0.005134918726980686,-0.0,0.00014875973283778876,0.009821181185543537,-0.0,-0.0,-0.0,-0.0,1.8679205822991207e-05,1.3476318599714432e-05,0.0026037765201181173,-0.0,0.001487597357481718,0.009821181185543537,17.560728073120117,17.560728073120117,0.0,0.5950297514875744
8200,0.020392216742038727,1.8004411685978994e-05,1.3020910046179779e-05,0.0025435942225158215,7.022894715191796e-05,0.005016959272325039,-0.0,0.0008896937943063676,0.008920659311115742,-0.0,-0.0,-0.0,-0.0,1.8004411685978994e-05,1.3020910046179779e-05,0.0025435942225158215,-0.0,0.008896937593817711,0.008920659311115742,17.552284240722656,17.552284240722656,0.0,0.5900295014750738
8300,0.012203402817249298,1.6960697394097224e-05,1.2253734894329682e-05,0.0025191425811499357,6.64177059661597e-05,0.004971867427229881,-0.0,0.00012839505507145077,0.008371095173060894,-0.0,-0.0,-0.0,-0.0,1.6960697394097224e-05,1.2253734894329682e-05,0.0025191425811499357,-0.0,0.0012839505216106772,0.008371095173060894,17.544235229492188,17.544235229492188,0.0,0.5850292514625731
8400,0.015954498201608658,1.6683692592778243e-05,1.2009210877295118e-05,0.0024925749748945236,6.420188583433628e-05,0.004920947831124067,-0.0,0.0007002757047303021,0.006430473644286394,-0.0,-0.0,-0.0,-0.0,1.6683692592778243e-05,1.2009210877295118e-05,0.0024925749748945236,-0.0,0.007002756930887699,0.006430473644286394,17.550928115844727,17.550928115844727,0.0,0.5800290014500725
8500,0.028264842927455902,1.5766983779030852e-05,1.1266491128480993e-05,0.002452227985486388,6.094682976254262e-05,0.004843509290367365,-0.0,0.0015631512505933642,0.010154071263968945,-0.0,-0.0,-0.0,-0.0,1.5766983779030852e-05,1.1266491128480993e-05,0.002452227985486388,-0.0,0.01563151180744171,0.010154071263968945,17.549501419067383,17.549501419067383,0.0,0.5750287514375718
8600,0.025883255526423454,1.572714427311439e-05,1.1336780517012812e-05,0.0023959206882864237,5.892349508940242e-05,0.004732917994260788,-0.0,0.0013408716768026352,0.010051554068922997,-0.0,-0.0,-0.0,-0.0,1.572714427311439e-05,1.1336780517012812e-05,0.0023959206882864237,-0.0,0.013408716768026352,0.010051554068922997,17.542821884155273,17.542821884155273,0.0,0.5700285014250712
8700,0.013254504650831223,1.4663753972854465e-05,1.0621569344948512e-05,0.002397444099187851,5.594964022748172e-05,0.00473893852904439,-0.0,0.00015245316899381578,0.00930724386125803,-0.0,-0.0,-0.0,-0.0,1.4663753972854465e-05,1.0621569344948512e-05,0.002397444099187851,-0.0,0.0015245317481458187,0.00930724386125803,17.55025291442871,17.55025291442871,0.0,0.5650282514125706
8800,0.013874758966267109,1.4283449672802817e-05,1.0725487300078385e-05,0.0023607092443853617,5.423805851023644e-05,0.004667180590331554,-0.0,0.0004921882064081728,0.0065671587362885475,-0.0,-0.0,-0.0,-0.0,1.4283449672802817e-05,1.0725487300078385e-05,0.0023607092443853617,-0.0,0.004921881947666407,0.0065671587362885475,17.54995346069336,17.54995346069336,0.0,0.56002800140007
8900,0.01674785651266575,1.3624061466543935e-05,1.0694914635678288e-05,0.0023084625136107206,5.200075247557834e-05,0.004564924165606499,-0.0,0.00045979602145962417,0.009817115031182766,-0.0,-0.0,-0.0,-0.0,1.3624061466543935e-05,1.0694914635678288e-05,0.0023084625136107206,-0.0,0.004597960039973259,0.009817115031182766,17.547348022460938,17.547348022460938,0.0,0.5550277513875694
9000,0.017506325617432594,1.3051848327449989e-05,1.0095844118040986e-05,0.0022954968735575676,5.040530231781304e-05,0.004540588241070509,-0.0,0.00022840476594865322,0.012903633527457714,-0.0,-0.0,-0.0,-0.0,1.3051848327449989e-05,1.0095844118040986e-05,0.0022954968735575676,-0.0,0.002284047659486532,0.012903633527457714,17.548765182495117,17.548765182495117,0.0,0.5500275013750687
9100,0.014761289581656456,1.2787400009983685e-05,9.255308214051183e-06,0.00228293240070343,4.7840974730206653e-05,0.004518023692071438,-0.0,0.0003417861880734563,0.009038452990353107,-0.0,-0.0,-0.0,-0.0,1.2787400009983685e-05,9.255308214051183e-06,0.00228293240070343,-0.0,0.003417861880734563,0.009038452990353107,17.553661346435547,17.553661346435547,0.0,0.5450272513625681
9200,0.013784447684884071,1.2106381291232537e-05,9.05662545847008e-06,0.002259576693177223,4.6107976231724024e-05,0.004473045468330383,-0.0,0.0004436857998371124,0.007066850550472736,-0.0,-0.0,-0.0,-0.0,1.2106381291232537e-05,9.05662545847008e-06,0.002259576693177223,-0.0,0.004436857998371124,0.007066850550472736,17.5450439453125,17.5450439453125,0.0,0.5400270013500674
9300,0.014902155846357346,1.1825323781522457e-05,8.909916687116493e-06,0.002228842582553625,4.5007644075667486e-05,0.004412677604705095,-0.0,0.0007774985278956592,0.004877591971307993,-0.0,-0.0,-0.0,-0.0,1.1825323781522457e-05,8.909916687116493e-06,0.002228842582553625,-0.0,0.007774985395371914,0.004877591971307993,17.53122901916504,17.53122901916504,0.0,0.5350267513375668
9400,0.0255258921533823,1.1366135368007235e-05,8.656224963488057e-06,0.002190437400713563,4.301790249883197e-05,0.004337857011705637,-0.0,0.0016181456157937646,0.007133977487683296,-0.0,-0.0,-0.0,-0.0,1.1366135368007235e-05,8.656224963488057e-06,0.002190437400713563,-0.0,0.016181455925107002,0.007133977487683296,17.551958084106445,17.551958084106445,0.0,0.5300265013250662
9500,0.01914597488939762,1.0639674655976705e-05,8.326120223500766e-06,0.002177588874474168,4.132461981498636e-05,0.004313853103667498,-0.0,0.001113801496103406,0.005811406299471855,-0.0,-0.0,-0.0,-0.0,1.0639674655976705e-05,8.326120223500766e-06,0.002177588874474168,-0.0,0.011138014495372772,0.005811406299471855,17.535472869873047,17.535472869873047,0.0,0.5250262513125656
9600,0.01651490479707718,1.0244582881568931e-05,8.161063306033611e-06,0.0021646718960255384,3.9918642869452015e-05,0.004289424978196621,-0.0,0.000912510440684855,0.005206722300499678,-0.0,-0.0,-0.0,-0.0,1.0244582881568931e-05,8.161063306033611e-06,0.0021646718960255384,-0.0,0.009125104174017906,0.005206722300499678,17.547346115112305,17.547346115112305,0.0,0.520026001300065
9700,0.0134145338088274,9.525132554699667e-06,7.800398634572048e-06,0.00212520151399076,3.788609319599345e-05,0.004212516825646162,-0.0,0.00048031745245680213,0.006468832492828369,-0.0,-0.0,-0.0,-0.0,9.525132554699667e-06,7.800398634572048e-06,0.00212520151399076,-0.0,0.004803174640983343,0.006468832492828369,17.545190811157227,17.545190811157227,0.0,0.5150257512875644
9800,0.01611468195915222,9.22660001378972e-06,7.555878255516291e-06,0.0021021850407123566,3.6626821383833885e-05,0.004167743027210236,-0.0,0.0008652083342894912,0.005343631375581026,-0.0,-0.0,-0.0,-0.0,9.22660001378972e-06,7.555878255516291e-06,0.0021021850407123566,-0.0,0.008652083575725555,0.005343631375581026,17.540220260620117,17.540220260620117,0.0,0.5100255012750637
9900,0.01337992213666439,8.974669071903918e-06,7.127963726816233e-06,0.0020826763939112425,3.482655301922932e-05,0.0041305264458060265,-0.0,0.0005944577278569341,0.0053365654312074184,-0.0,-0.0,-0.0,-0.0,8.974669071903918e-06,7.127963726816233e-06,0.0020826763939112425,-0.0,0.005944577045738697,0.0053365654312074184,17.533367156982422,17.533367156982422,0.0,0.5050252512625631
10000,0.01263872254639864,8.511643500241917e-06,6.907889655849431e-06,0.0020778500474989414,3.320050018373877e-05,0.004122499376535416,-0.0,0.0002625606721267104,0.00791984610259533,-0.0,-0.0,-0.0,-0.0,8.511643500241917e-06,6.907889655849431e-06,0.0020778500474989414,-0.0,0.002625606721267104,0.00791984610259533,17.493955612182617,17.493955612182617,0.0,0.5000250012500624
10100,0.014978107996284962,8.515262379660271e-06,6.959855909371981e-06,0.002056792611256242,3.2589203328825533e-05,0.0040809959173202515,-0.0,0.00043329238542355597,0.008572916500270367,-0.0,-0.0,-0.0,-0.0,8.515262379660271e-06,6.959855909371981e-06,0.002056792611256242,-0.0,0.004332923796027899,0.008572916500270367,17.441686630249023,17.441686630249023,0.0,0.49502475123756184
10200,0.024287912994623184,8.079581675701775e-06,6.4494138314330485e-06,0.0020386783871799707,3.099369860137813e-05,0.004046363290399313,-0.0,0.0013578962534666061,0.008655744604766369,-0.0,-0.0,-0.0,-0.0,8.079581675701775e-06,6.4494138314330485e-06,0.0020386783871799707,-0.0,0.013578962534666061,0.008655744604766369,17.441946029663086,17.441946029663086,0.0,0.49002450122506125
10300,0.015017163008451462,7.850315341784153e-06,6.406622560461983e-06,0.002056976081803441,3.051994644920342e-05,0.0040834322571754456,-0.0,0.00045666820369660854,0.008379247970879078,-0.0,-0.0,-0.0,-0.0,7.850315341784153e-06,6.406622560461983e-06,0.002056976081803441,-0.0,0.0045666820369660854,0.008379247970879078,17.43579864501953,17.43579864501953,0.0,0.48502425121256065
10400,0.013437733054161072,7.6900296335225e-06,6.437182946683606e-06,0.001997652230784297,2.951434908027295e-05,0.003965789917856455,-0.0,0.0002480827097315341,0.00894512701779604,-0.0,-0.0,-0.0,-0.0,7.6900296335225e-06,6.437182946683606e-06,0.001997652230784297,-0.0,0.0024808270391076803,0.00894512701779604,17.413562774658203,17.413562774658203,0.0,0.48002400120006006
10500,0.011957311071455479,7.268512945302064e-06,5.993987997499062e-06,0.0019744238816201687,2.8429283702280372e-05,0.003920418675988913,-0.0,0.00012845250603277236,0.008685099892318249,-0.0,-0.0,-0.0,-0.0,7.268512945302064e-06,5.993987997499062e-06,0.0019744238816201687,-0.0,0.0012845250312238932,0.008685099892318249,17.4246768951416,17.4246768951416,0.0,0.47502375118755935
10600,0.02324090711772442,6.914267487445613e-06,5.6241419770231005e-06,0.0019597841892391443,2.6525054636294954e-05,0.003893043380230665,-0.0,0.0014339331537485123,0.006929251831024885,-0.0,-0.0,-0.0,-0.0,6.914267487445613e-06,5.6241419770231005e-06,0.0019597841892391443,-0.0,0.014339331537485123,0.006929251831024885,17.45023536682129,17.45023536682129,0.0,0.47002350117505876
10700,0.01808357983827591,6.6810412135964725e-06,5.492710897669895e-06,0.0019431898836046457,2.555614810262341e-05,0.0038608235772699118,-0.0,0.000761738047003746,0.008510836400091648,-0.0,-0.0,-0.0,-0.0,6.6810412135964725e-06,5.492710897669895e-06,0.0019431898836046457,-0.0,0.00761738047003746,0.008510836400091648,17.442886352539062,17.442886352539062,0.0,0.46502325116255816
10800,0.012946678325533867,6.376066721713869e-06,5.449919626698829e-06,0.0019189633894711733,2.4663639123900793e-05,0.003813263028860092,-0.0,0.0002084755542455241,0.008931132964789867,-0.0,-0.0,-0.0,-0.0,6.376066721713869e-06,5.449919626698829e-06,0.0019189633894711733,-0.0,0.0020847555715590715,0.008931132964789867,17.419282913208008,17.419282913208008,0.0,0.46002300115005745
10900,0.012919082306325436,6.029258202033816e-06,5.135094852448674e-06,0.0019092508591711521,2.3376838726107962e-05,0.0037951248232275248,-0.0,0.0003672068123705685,0.007326599210500717,-0.0,-0.0,-0.0,-0.0,6.029258202033816e-06,5.135094852448674e-06,0.0019092508591711521,-0.0,0.0036720680072903633,0.007326599210500717,17.440088272094727,17.440088272094727,0.0,0.45502275113755686
11000,0.013493373058736324,5.735452305088984e-06,4.991436526324833e-06,0.0018697220366448164,2.2307045583147556e-05,0.003717137034982443,-0.0,0.0004478440969251096,0.007134483195841312,-0.0,-0.0,-0.0,-0.0,5.735452305088984e-06,4.991436526324833e-06,0.0018697220366448164,-0.0,0.004478441085666418,0.007134483195841312,17.4314022064209,17.4314022064209,0.0,0.45002250112505626
11100,0.011640706099569798,5.657052497554105e-06,4.942530722473748e-06,0.0018684318056330085,2.1756868591182865e-05,0.003715106751769781,-0.0,9.343615965917706e-05,0.008827312849462032,-0.0,-0.0,-0.0,-0.0,5.657052497554105e-06,4.942530722473748e-06,0.0018684318056330085,-0.0,0.0009343615965917706,0.008827312849462032,17.422073364257812,17.422073364257812,0.0,0.44502225111255567
11200,0.014290980063378811,5.401577254815493e-06,4.725513463199604e-06,0.0018534791888669133,2.0827674234169535e-05,0.0036861307453364134,-0.0,0.00033728170092217624,0.009054556488990784,-0.0,-0.0,-0.0,-0.0,5.401577254815493e-06,4.725513463199604e-06,0.0018534791888669133,-0.0,0.0033728170674294233,0.009054556488990784,17.423316955566406,17.423316955566406,0.0,0.44002200110005496
11300,0.018491126596927643,5.223153948463732e-06,4.786643330589868e-06,0.001832815702073276,2.0390585632412694e-05,0.003645240794867277,-0.0,0.000596677593421191,0.010681524872779846,-0.0,-0.0,-0.0,-0.0,5.223153948463732e-06,4.786643330589868e-06,0.001832815702073276,-0.0,0.005966776050627232,0.010681524872779846,17.405691146850586,17.405691146850586,0.0,0.43502175108755436
11400,0.01773352175951004,4.914040800940711e-06,4.36789559898898e-06,0.0018338167574256659,1.9281054846942425e-05,0.003648352576419711,-0.0,0.0008262336486950517,0.0076280878856778145,-0.0,-0.0,-0.0,-0.0,4.914040800940711e-06,4.36789559898898e-06,0.0018338167574256659,-0.0,0.008262336254119873,0.0076280878856778145,17.43464469909668,17.43464469909668,0.0,0.43002150107505377
11500,0.012802084907889366,4.7521398300887085e-06,4.212010480841855e-06,0.0018070797668769956,1.8740043742582202e-05,0.0035954194609075785,-0.0,0.00011466006253613159,0.009839440695941448,-0.0,-0.0,-0.0,-0.0,4.7521398300887085e-06,4.212010480841855e-06,0.0018070797668769956,-0.0,0.0011466005817055702,0.009839440695941448,17.42316246032715,17.42316246032715,0.0,0.4250212510625532
11600,0.010419914498925209,4.535266270977445e-06,4.007219558843644e-06,0.0017874526092782617,1.7933110939338803e-05,0.003556972136721015,-0.0,0.00024520757142454386,0.0061718435026705265,-0.0,-0.0,-0.0,-0.0,4.535266270977445e-06,4.007219558843644e-06,0.0017874526092782617,-0.0,0.0024520757142454386,0.0061718435026705265,17.433061599731445,17.433061599731445,0.0,0.42002100105005247
11700,0.012972895987331867,4.311661996325711e-06,3.970539637521142e-06,0.0017836224287748337,1.7217871572938748e-05,0.0035500270314514637,-0.0,0.0003226114495191723,0.007954876869916916,-0.0,-0.0,-0.0,-0.0,4.311661996325711e-06,3.970539637521142e-06,0.0017836224287748337,-0.0,0.003226114436984062,0.007954876869916916,17.42578125,17.42578125,0.0,0.41502075103755187
11800,0.011240178719162941,4.126566636841744e-06,3.628202875916031e-06,0.0017556254751980305,1.6346750271623023e-05,0.0034949041437357664,-0.0,0.00026535155484452844,0.0068232836201786995,-0.0,-0.0,-0.0,-0.0,4.126566636841744e-06,3.628202875916031e-06,0.0017556254751980305,-0.0,0.0026535154320299625,0.0068232836201786995,17.43235969543457,17.43235969543457,0.0,0.4100205010250513
11900,0.012100668624043465,3.977582764491672e-06,3.4998251976503525e-06,0.0017499816603958607,1.5891318980720825e-05,0.0034840719308704138,-0.0,0.00019120585056953132,0.008431151509284973,-0.0,-0.0,-0.0,-0.0,3.977582764491672e-06,3.4998251976503525e-06,0.0017499816603958607,-0.0,0.0019120585639029741,0.008431151509284973,17.42472267150879,17.42472267150879,0.0,0.4050202510125507
12000,0.011468566954135895,3.7357606288423995e-06,3.3103174246207345e-06,0.001719844643957913,1.4983517758082598e-05,0.0034247057046741247,-0.0,0.00021597824525088072,0.007581893354654312,-0.0,-0.0,-0.0,-0.0,3.7357606288423995e-06,3.3103174246207345e-06,0.001719844643957913,-0.0,0.002159782452508807,0.007581893354654312,17.42438316345215,17.42438316345215,0.0,0.40002000100005
12100,0.009207013994455338,3.507587507556309e-06,3.1422027859662194e-06,0.001688863500021398,1.3626395229948685e-05,0.0033641005866229534,-0.0,0.00011901503603439778,0.006321350112557411,-0.0,-0.0,-0.0,-0.0,3.507587507556309e-06,3.1422027859662194e-06,0.001688863500021398,-0.0,0.0011901503894478083,0.006321350112557411,17.53931999206543,17.53931999206543,0.0,0.3950197509875494
12200,0.010851655155420303,3.3910503134393366e-06,2.9435254873533268e-06,0.001685308525338769,1.3268773727759253e-05,0.0033573482651263475,-0.0,0.0003130278782919049,0.006029733456671238,-0.0,-0.0,-0.0,-0.0,3.3910503134393366e-06,2.9435254873533268e-06,0.001685308525338769,-0.0,0.0031302787829190493,0.006029733456671238,17.54562759399414,17.54562759399414,0.0,0.3900195009750488
12300,0.012134862132370472,3.279069460404571e-06,2.8426579774532e-06,0.0016655607614666224,1.2911153135064524e-05,0.0033182103652507067,-0.0,0.0005551562062464654,0.004911617375910282,-0.0,-0.0,-0.0,-0.0,3.279069460404571e-06,2.8426579774532e-06,0.0016655607614666224,-0.0,0.005551562178879976,0.004911617375910282,17.54400634765625,17.54400634765625,0.0,0.3850192509625481
12400,0.0097483079880476,3.1515619411948137e-06,2.775412667688215e-06,0.0016584898112341762,1.2367079762043431e-05,0.0033046125900000334,-0.0,0.00010290049249306321,0.007054885849356651,-0.0,-0.0,-0.0,-0.0,3.1515619411948137e-06,2.775412667688215e-06,0.0016584898112341762,-0.0,0.0010290049249306321,0.007054885849356651,17.531938552856445,17.531938552856445,0.0,0.3800190009500475
12500,0.010650204494595528,3.056635250686668e-06,2.5614508558646776e-06,0.0016551896696910262,1.1667122635117266e-05,0.003298712195828557,-0.0,0.0002396769414190203,0.006592628080397844,-0.0,-0.0,-0.0,-0.0,3.056635250686668e-06,2.5614508558646776e-06,0.0016551896696910262,-0.0,0.002396769355982542,0.006592628080397844,17.542673110961914,17.542673110961914,0.0,0.3750187509375469
12600,0.014776322059333324,2.8237529932084726e-06,2.4391868009843165e-06,0.0016198662342503667,1.1031348549295217e-05,0.0032287011854350567,-0.0,0.00034467026125639677,0.009704490192234516,-0.0,-0.0,-0.0,-0.0,2.8237529932084726e-06,2.4391868009843165e-06,0.0016198662342503667,-0.0,0.0034467026125639677,0.009704490192234516,17.545848846435547,17.545848846435547,0.0,0.3700185009250463
12700,0.012170679867267609,2.728280151131912e-06,2.4422433853033e-06,0.0016151705058291554,1.0731802831287496e-05,0.003219609148800373,-0.0,0.00035064274561591446,0.007043912075459957,-0.0,-0.0,-0.0,-0.0,2.728280151131912e-06,2.4422433853033e-06,0.0016151705058291554,-0.0,0.0035064273979514837,0.007043912075459957,17.54474449157715,17.54474449157715,0.0,0.3650182509125456
12800,0.0160972997546196,2.7452879294287413e-06,2.3474888166674646e-06,0.0016474465373903513,1.1034405360987876e-05,0.0032838587649166584,-0.0,0.00030173087725415826,0.01142745092511177,-0.0,-0.0,-0.0,-0.0,2.7452879294287413e-06,2.3474888166674646e-06,0.0016474465373903513,-0.0,0.0030173086561262608,0.01142745092511177,17.442672729492188,17.442672729492188,0.0,0.360018000900045
12900,0.015026106499135494,2.5800195544434246e-06,2.2833003185951384e-06,0.0016139704966917634,1.036195408232743e-05,0.003217579098418355,-0.0,0.0005779723869636655,0.007627549115568399,-0.0,-0.0,-0.0,-0.0,2.5800195544434246e-06,2.2833003185951384e-06,0.0016139704966917634,-0.0,0.005779723636806011,0.007627549115568399,17.446569442749023,17.446569442749023,0.0,0.3550177508875444
13000,0.009484002366662025,2.494471573299961e-06,2.1671492049790686e-06,0.0015896445838734508,9.952368600352202e-06,0.003169336821883917,-0.0,0.0003489057708065957,0.004400638863444328,-0.0,-0.0,-0.0,-0.0,2.494471573299961e-06,2.1671492049790686e-06,0.0015896445838734508,-0.0,0.0034890577662736177,0.004400638863444328,17.452470779418945,17.452470779418945,0.0,0.3500175008750438
13100,0.014282722026109695,2.3741611130390083e-06,1.9868091385433218e-06,0.0015821754932403564,9.460255569138099e-06,0.0031548908445984125,-0.0,0.0003615527239162475,0.009080658666789532,-0.0,-0.0,-0.0,-0.0,2.3741611130390083e-06,1.9868091385433218e-06,0.0015821754932403564,-0.0,0.003615527180954814,0.009080658666789532,17.426422119140625,17.426422119140625,0.0,0.3450172508625431
13200,0.019217249006032944,2.318614406249253e-06,2.0326581307017477e-06,0.0015926427440717816,9.359388968732674e-06,0.003175926161929965,-0.0,0.00042193979606963694,0.013400857336819172,-0.0,-0.0,-0.0,-0.0,2.318614406249253e-06,2.0326581307017477e-06,0.0015926427440717816,-0.0,0.0042193979024887085,0.013400857336819172,17.40644073486328,17.40644073486328,0.0,0.3400170008500425
13300,0.01492320653051138,2.1370237845985685e-06,2.020431566052139e-06,0.0015791847836226225,8.720557161723264e-06,0.0031496488954871893,-0.0,0.000626803666818887,0.0070718275383114815,-0.0,-0.0,-0.0,-0.0,2.1370237845985685e-06,2.020431566052139e-06,0.0015791847836226225,-0.0,0.006268036551773548,0.0070718275383114815,17.432626724243164,17.432626724243164,0.0,0.3350167508375419
13400,0.012794850394129753,2.150827185687376e-06,1.91345066014037e-06,0.001560135162435472,8.583010639995337e-06,0.0031116872560232878,-0.0,0.0002419085067231208,0.008811566047370434,-0.0,-0.0,-0.0,-0.0,2.150827185687376e-06,1.91345066014037e-06,0.001560135162435472,-0.0,0.002419085009023547,0.008811566047370434,17.429012298583984,17.429012298583984,0.0,0.3300165008250413
13500,0.02393495664000511,2.0987138213968137e-06,1.9317901660542702e-06,0.001561989076435566,8.607462405052502e-06,0.003115370636805892,-0.0,0.0008470125612802804,0.013898811303079128,-0.0,-0.0,-0.0,-0.0,2.0987138213968137e-06,1.9317901660542702e-06,0.001561989076435566,-0.0,0.008470125496387482,0.013898811303079128,17.39717674255371,17.39717674255371,0.0,0.3250162508125406
13600,0.013418029993772507,1.8890749515776406e-06,1.7545063428769936e-06,0.0015369522152468562,7.89527257438749e-06,0.0030660091433674097,-0.0,0.0005398365901783109,0.006479068659245968,-0.0,-0.0,-0.0,-0.0,1.8890749515776406e-06,1.7545063428769936e-06,0.0015369522152468562,-0.0,0.005398365668952465,0.006479068659245968,17.47419548034668,17.47419548034668,0.0,0.32001600080004
13700,0.008787814527750015,1.8007714288614807e-06,1.6139022136485437e-06,0.0014968663454055786,7.4184404184052255e-06,0.0029863142408430576,-0.0,0.0002776964392978698,0.004510569851845503,-0.0,-0.0,-0.0,-0.0,1.8007714288614807e-06,1.6139022136485437e-06,0.0014968663454055786,-0.0,0.002776964334771037,0.004510569851845503,17.502357482910156,17.502357482910156,0.0,0.3150157507875394
13800,0.03158929944038391,1.824065407163289e-06,1.7117135939770378e-06,0.0015324605628848076,7.522364739998011e-06,0.003057398833334446,-0.0,0.0017863556277006865,0.012189747765660286,-0.0,-0.0,-0.0,-0.0,1.824065407163289e-06,1.7117135939770378e-06,0.0015324605628848076,-0.0,0.017863556742668152,0.012189747765660286,17.426912307739258,17.426912307739258,0.0,0.3100155007750387
13900,0.012082031928002834,1.7039558315445902e-06,1.6016751942515839e-06,0.0015042152954265475,7.079155238898238e-06,0.003001351375132799,-0.0,0.00022164096299093217,0.008358101360499859,-0.0,-0.0,-0.0,-0.0,1.7039558315445902e-06,1.6016751942515839e-06,0.0015042152954265475,-0.0,0.002216409659013152,0.008358101360499859,17.43018341064453,17.43018341064453,0.0,0.3050152507625381
14000,0.013884341344237328,1.6570223806411377e-06,1.5374862414319068e-06,0.001498672878369689,6.86519297232735e-06,0.0029904805123806,-0.0,0.0002670719986781478,0.009711754508316517,-0.0,-0.0,-0.0,-0.0,1.6570223806411377e-06,1.5374862414319068e-06,0.001498672878369689,-0.0,0.002670719986781478,0.009711754508316517,17.436485290527344,17.436485290527344,0.0,0.3000150007500375
14100,0.011744069866836071,1.556355414322752e-06,1.424391484761145e-06,0.0014816998736932874,6.470889729826013e-06,0.0029569289181381464,-0.0,0.00019684569269884378,0.008290932513773441,-0.0,-0.0,-0.0,-0.0,1.556355414322752e-06,1.424391484761145e-06,0.0014816998736932874,-0.0,0.0019684568978846073,0.008290932513773441,17.422740936279297,17.422740936279297,0.0,0.2950147507375369
