runner config | sample=7 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=7 | outer=1/30 | loss_phi=2.091324e+00 | loss_mu=1.152719e+00 | mu_mse=1.938634e+05 | mu_mae=4.368447e+02 | defect_area_pred=29 | defect_area_label=5 | defect_iou=1.333333e-01
sample=7 | outer=2/30 | loss_phi=2.074789e+00 | loss_mu=7.888852e-01 | mu_mse=1.193634e+05 | mu_mae=3.298692e+02 | defect_area_pred=23 | defect_area_label=5 | defect_iou=1.666667e-01
sample=7 | outer=3/30 | loss_phi=2.072411e+00 | loss_mu=7.046349e-01 | mu_mse=7.884183e+04 | mu_mae=2.528903e+02 | defect_area_pred=18 | defect_area_label=5 | defect_iou=2.105263e-01
sample=7 | outer=4/30 | loss_phi=2.071514e+00 | loss_mu=7.117057e-01 | mu_mse=7.072622e+04 | mu_mae=2.257626e+02 | defect_area_pred=17 | defect_area_label=5 | defect_iou=2.222222e-01
sample=7 | outer=5/30 | loss_phi=2.070379e+00 | loss_mu=7.559775e-01 | mu_mse=7.372348e+04 | mu_mae=2.204343e+02 | defect_area_pred=17 | defect_area_label=5 | defect_iou=2.222222e-01
sample=7 | outer=6/30 | loss_phi=2.068805e+00 | loss_mu=8.099306e-01 | mu_mse=8.499082e+04 | mu_mae=2.295323e+02 | defect_area_pred=17 | defect_area_label=5 | defect_iou=2.222222e-01
sample=7 | outer=7/30 | loss_phi=2.066464e+00 | loss_mu=9.142255e-01 | mu_mse=9.216528e+04 | mu_mae=2.304496e+02 | defect_area_pred=17 | defect_area_label=5 | defect_iou=2.222222e-01
sample=7 | outer=8/30 | loss_phi=2.063383e+00 | loss_mu=9.693130e-01 | mu_mse=2.222128e+05 | mu_mae=3.602611e+02 | defect_area_pred=56 | defect_area_label=5 | defect_iou=8.928572e-02
sample=7 | outer=9/30 | loss_phi=2.038891e+00 | loss_mu=1.054435e+00 | mu_mse=3.050967e+05 | mu_mae=4.203604e+02 | defect_area_pred=69 | defect_area_label=5 | defect_iou=7.246377e-02
sample=7 | outer=10/30 | loss_phi=1.977389e+00 | loss_mu=1.114434e+00 | mu_mse=3.537225e+05 | mu_mae=4.577502e+02 | defect_area_pred=79 | defect_area_label=5 | defect_iou=6.329114e-02
sample=7 | outer=11/30 | loss_phi=1.873719e+00 | loss_mu=1.177311e+00 | mu_mse=4.038769e+05 | mu_mae=5.019461e+02 | defect_area_pred=89 | defect_area_label=5 | defect_iou=5.617978e-02
sample=7 | outer=12/30 | loss_phi=1.704025e+00 | loss_mu=1.053918e+00 | mu_mse=3.394062e+05 | mu_mae=4.148954e+02 | defect_area_pred=74 | defect_area_label=5 | defect_iou=6.756756e-02
sample=7 | outer=13/30 | loss_phi=1.623148e+00 | loss_mu=9.682800e-01 | mu_mse=3.041751e+05 | mu_mae=3.675125e+02 | defect_area_pred=67 | defect_area_label=5 | defect_iou=7.462686e-02
sample=7 | outer=14/30 | loss_phi=1.548287e+00 | loss_mu=9.549520e-01 | mu_mse=2.779871e+05 | mu_mae=3.413902e+02 | defect_area_pred=63 | defect_area_label=5 | defect_iou=7.936508e-02
sample=7 | outer=15/30 | loss_phi=1.500851e+00 | loss_mu=9.561657e-01 | mu_mse=2.537077e+05 | mu_mae=3.114957e+02 | defect_area_pred=57 | defect_area_label=5 | defect_iou=8.771930e-02
sample=7 | outer=16/30 | loss_phi=1.457688e+00 | loss_mu=9.759329e-01 | mu_mse=2.747005e+05 | mu_mae=3.325936e+02 | defect_area_pred=61 | defect_area_label=5 | defect_iou=8.196721e-02
sample=7 | outer=17/30 | loss_phi=1.308527e+00 | loss_mu=9.775433e-01 | mu_mse=2.791328e+05 | mu_mae=3.368676e+02 | defect_area_pred=63 | defect_area_label=5 | defect_iou=7.936508e-02
sample=7 | outer=18/30 | loss_phi=1.216746e+00 | loss_mu=9.757485e-01 | mu_mse=2.924408e+05 | mu_mae=3.480596e+02 | defect_area_pred=65 | defect_area_label=5 | defect_iou=7.692308e-02
sample=7 | outer=19/30 | loss_phi=1.123099e+00 | loss_mu=9.642666e-01 | mu_mse=2.919672e+05 | mu_mae=3.430982e+02 | defect_area_pred=65 | defect_area_label=5 | defect_iou=7.692308e-02
sample=7 | outer=20/30 | loss_phi=1.081182e+00 | loss_mu=9.359951e-01 | mu_mse=2.675000e+05 | mu_mae=3.110005e+02 | defect_area_pred=61 | defect_area_label=5 | defect_iou=8.196721e-02
sample=7 | outer=21/30 | loss_phi=1.135725e+00 | loss_mu=9.414315e-01 | mu_mse=2.608990e+05 | mu_mae=3.022730e+02 | defect_area_pred=58 | defect_area_label=5 | defect_iou=8.620690e-02
sample=7 | outer=22/30 | loss_phi=1.128382e+00 | loss_mu=9.258757e-01 | mu_mse=2.528641e+05 | mu_mae=2.928723e+02 | defect_area_pred=58 | defect_area_label=5 | defect_iou=8.620690e-02
sample=7 | outer=23/30 | loss_phi=1.143447e+00 | loss_mu=9.010672e-01 | mu_mse=2.366428e+05 | mu_mae=2.753731e+02 | defect_area_pred=53 | defect_area_label=5 | defect_iou=9.433962e-02
sample=7 | outer=24/30 | loss_phi=1.192169e+00 | loss_mu=9.674216e-01 | mu_mse=2.266775e+05 | mu_mae=2.699035e+02 | defect_area_pred=52 | defect_area_label=5 | defect_iou=9.615385e-02
sample=7 | outer=25/30 | loss_phi=1.235147e+00 | loss_mu=9.471506e-01 | mu_mse=2.575954e+05 | mu_mae=3.174592e+02 | defect_area_pred=57 | defect_area_label=5 | defect_iou=8.771930e-02
sample=7 | outer=26/30 | loss_phi=1.154441e+00 | loss_mu=8.921317e-01 | mu_mse=2.282442e+05 | mu_mae=2.834865e+02 | defect_area_pred=50 | defect_area_label=5 | defect_iou=1.000000e-01
sample=7 | outer=27/30 | loss_phi=1.229325e+00 | loss_mu=8.856074e-01 | mu_mse=2.263341e+05 | mu_mae=2.786427e+02 | defect_area_pred=50 | defect_area_label=5 | defect_iou=1.000000e-01
