sample_index,signal_normalization,conditioning_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
667,per_sample_zscore,film,1.0,10,10,1321.7845458984375,15.149190902709961
668,per_sample_zscore,film,1.0,13,13,1158.7864990234375,12.31123161315918
669,per_sample_zscore,film,1.0,12,12,456.7692565917969,6.878228187561035
670,per_sample_zscore,film,1.0,16,16,666.9037475585938,8.16555404663086
671,per_sample_zscore,film,1.0,5,5,485.07672119140625,9.990448951721191
672,per_sample_zscore,film,1.0,9,9,569.635498046875,9.077768325805664
673,per_sample_zscore,film,1.0,9,9,263.4090881347656,5.333779335021973
674,per_sample_zscore,film,1.0,7,7,381.9289855957031,8.774025917053223
675,per_sample_zscore,film,1.0,6,6,714.372802734375,8.735194206237793
676,per_sample_zscore,film,1.0,8,8,535.5343627929688,6.259014129638672
677,per_sample_zscore,film,1.0,11,11,269.6466369628906,4.393884181976318
678,per_sample_zscore,film,1.0,6,6,595.599365234375,11.472801208496094
679,per_sample_zscore,film,1.0,6,6,46.141082763671875,2.385664224624634
680,per_sample_zscore,film,1.0,5,5,145.14781188964844,2.739239454269409
681,per_sample_zscore,film,1.0,2,2,168.4971160888672,3.4803667068481445
682,per_sample_zscore,film,1.0,5,5,707.81103515625,11.032569885253906
683,per_sample_zscore,film,1.0,6,6,546.89599609375,7.105461597442627
684,per_sample_zscore,film,0.0,0,6,29938.41015625,30.032209396362305
685,per_sample_zscore,film,1.0,4,4,192.00718688964844,2.9376344680786133
686,per_sample_zscore,film,1.0,5,5,383.2817687988281,4.610935688018799
687,per_sample_zscore,film,1.0,7,7,1337.45166015625,18.998876571655273
688,per_sample_zscore,film,1.0,5,5,403.82647705078125,5.4309983253479
689,per_sample_zscore,film,1.0,8,8,285.8808898925781,3.7781615257263184
690,per_sample_zscore,film,1.0,5,5,408.7792663574219,6.72170877456665
691,per_sample_zscore,film,1.0,6,6,162.78738403320312,4.5099101066589355
692,per_sample_zscore,film,1.0,9,9,888.204833984375,12.408476829528809
693,per_sample_zscore,film,1.0,15,15,625.6401977539062,7.331099033355713
694,per_sample_zscore,film,1.0,10,10,196.76292419433594,3.244264602661133
695,per_sample_zscore,film,1.0,2,2,157.9136962890625,2.991842746734619
696,per_sample_zscore,film,1.0,6,6,358.9591369628906,5.167798042297363
697,per_sample_zscore,film,1.0,16,16,189.46148681640625,3.431504249572754
698,per_sample_zscore,film,1.0,16,16,467.87261962890625,6.648348331451416
699,per_sample_zscore,film,1.0,9,9,1066.5001220703125,17.711444854736328
700,per_sample_zscore,film,1.0,4,4,573.4336547851562,8.679474830627441
701,per_sample_zscore,film,0.0,0,5,24960.48046875,25.87002944946289
702,per_sample_zscore,film,1.0,16,16,1127.850341796875,13.807731628417969
703,per_sample_zscore,film,1.0,7,7,274.5409240722656,3.6981537342071533
704,per_sample_zscore,film,1.0,13,13,1238.94189453125,13.862482070922852
705,per_sample_zscore,film,1.0,5,5,197.90818786621094,4.0969767570495605
706,per_sample_zscore,film,1.0,5,5,579.1098022460938,8.515996932983398
707,per_sample_zscore,film,1.0,10,10,337.7967834472656,5.378281116485596
708,per_sample_zscore,film,0.75,3,4,5050.23486328125,6.739474296569824
709,per_sample_zscore,film,0.0,0,2,9980.037109375,10.086803436279297
710,per_sample_zscore,film,1.0,6,6,454.7372741699219,7.084343433380127
711,per_sample_zscore,film,1.0,6,6,337.9844665527344,5.919704437255859
712,per_sample_zscore,film,1.0,5,5,202.71621704101562,3.063352108001709
713,per_sample_zscore,film,1.0,6,6,515.4386596679688,6.9012346267700195
714,per_sample_zscore,film,1.0,5,5,114.31037139892578,2.30625581741333
715,per_sample_zscore,film,1.0,3,3,151.3369598388672,3.5351507663726807
716,per_sample_zscore,film,1.0,3,3,182.31967163085938,6.234416484832764
717,per_sample_zscore,film,1.0,7,7,109.75668334960938,2.474738359451294
718,per_sample_zscore,film,1.0,15,15,315.343017578125,5.0271315574646
719,per_sample_zscore,film,1.0,12,12,1198.331787109375,12.75100326538086
720,per_sample_zscore,film,1.0,4,4,234.39395141601562,5.557208061218262
721,per_sample_zscore,film,1.0,12,12,433.9964904785156,7.356739521026611
722,per_sample_zscore,film,1.0,6,6,408.79656982421875,5.7309160232543945
723,per_sample_zscore,film,1.0,10,10,1327.357177734375,15.283888816833496
724,per_sample_zscore,film,1.0,4,4,55.5130729675293,2.779005765914917
725,per_sample_zscore,film,0.0,0,5,25057.099609375,26.648765563964844
726,per_sample_zscore,film,1.0,6,6,742.94970703125,12.551002502441406
727,per_sample_zscore,film,1.0,9,9,252.4159698486328,4.166633605957031
728,per_sample_zscore,film,1.0,16,16,561.7919311523438,9.034717559814453
729,per_sample_zscore,film,1.0,12,12,976.5139770507812,11.891044616699219
730,per_sample_zscore,film,1.0,3,3,691.2352905273438,14.470109939575195
731,per_sample_zscore,film,1.0,5,5,731.9383544921875,9.453629493713379
732,per_sample_zscore,film,1.0,6,6,84.8816909790039,2.395390272140503
733,per_sample_zscore,film,1.0,6,6,172.07205200195312,2.7892982959747314
734,per_sample_zscore,film,1.0,4,4,165.44546508789062,2.9175493717193604
735,per_sample_zscore,film,1.0,4,4,113.6424789428711,2.4523208141326904
736,per_sample_zscore,film,1.0,11,11,1045.3258056640625,10.826041221618652
737,per_sample_zscore,film,1.0,6,6,572.2994384765625,9.673506736755371
738,per_sample_zscore,film,1.0,4,4,466.7408447265625,8.5817232131958
739,per_sample_zscore,film,1.0,8,8,457.8349914550781,9.810722351074219
740,per_sample_zscore,film,1.0,6,6,301.6334228515625,6.4668989181518555
741,per_sample_zscore,film,1.0,6,6,609.4218139648438,10.7064208984375
742,per_sample_zscore,film,1.0,4,4,299.7919616699219,4.857457160949707
743,per_sample_zscore,film,1.0,4,4,326.9175109863281,4.960763454437256
744,per_sample_zscore,film,1.0,6,6,257.1109313964844,4.591681480407715
745,per_sample_zscore,film,1.0,2,2,79.5902328491211,2.1978819370269775
746,per_sample_zscore,film,1.0,10,10,581.242431640625,8.193172454833984
747,per_sample_zscore,film,1.0,10,10,1328.1165771484375,18.70233726501465
748,per_sample_zscore,film,1.0,5,5,419.2841491699219,6.802766799926758
749,per_sample_zscore,film,1.0,6,6,409.15606689453125,6.400503158569336
750,per_sample_zscore,film,1.0,4,4,84.66944122314453,2.629422903060913
751,per_sample_zscore,film,1.0,3,3,390.7735290527344,11.54460334777832
752,per_sample_zscore,film,0.0,0,0,139.14892578125,4.623758316040039
753,per_sample_zscore,film,1.0,11,11,701.618896484375,10.489779472351074
754,per_sample_zscore,film,1.0,3,3,48.34603500366211,1.4487698078155518
755,per_sample_zscore,film,1.0,8,8,664.6158447265625,8.965919494628906
756,per_sample_zscore,film,1.0,6,6,253.4180450439453,4.231599807739258
757,per_sample_zscore,film,1.0,9,9,733.6760864257812,8.665226936340332
758,per_sample_zscore,film,1.0,16,16,1189.8331298828125,12.030943870544434
759,per_sample_zscore,film,1.0,15,15,988.1729736328125,14.662885665893555
760,per_sample_zscore,film,1.0,3,3,372.5752258300781,9.53337574005127
761,per_sample_zscore,film,1.0,5,5,3147.382568359375,30.304332733154297
762,per_sample_zscore,film,1.0,2,2,168.37620544433594,2.914057970046997
763,per_sample_zscore,film,1.0,9,9,721.8900146484375,8.6665620803833
764,per_sample_zscore,film,1.0,2,2,173.45556640625,3.776827096939087
765,per_sample_zscore,film,1.0,9,9,579.7733764648438,7.282344341278076
766,per_sample_zscore,film,1.0,10,10,1160.229736328125,15.023592948913574
767,per_sample_zscore,film,0.0,0,3,15198.1826171875,18.13955307006836
768,per_sample_zscore,film,1.0,4,4,225.4307861328125,2.830690383911133
769,per_sample_zscore,film,1.0,8,8,706.04248046875,9.876712799072266
770,per_sample_zscore,film,1.0,6,6,286.70684814453125,5.34516716003418
771,per_sample_zscore,film,1.0,5,5,1051.810791015625,12.38132095336914
772,per_sample_zscore,film,1.0,5,5,808.8406982421875,8.943968772888184
773,per_sample_zscore,film,1.0,4,4,155.38217163085938,2.728314161300659
774,per_sample_zscore,film,1.0,6,6,629.1885375976562,8.202247619628906
775,per_sample_zscore,film,1.0,10,10,360.24749755859375,5.433880805969238
776,per_sample_zscore,film,1.0,4,4,343.91973876953125,5.9770684242248535
777,per_sample_zscore,film,1.0,6,6,34.36441421508789,1.4244822263717651
778,per_sample_zscore,film,1.0,7,7,294.3866271972656,5.046844482421875
779,per_sample_zscore,film,0.0,0,9,44963.66015625,46.168087005615234
780,per_sample_zscore,film,1.0,5,5,536.822021484375,6.481721878051758
781,per_sample_zscore,film,1.0,9,9,556.0496215820312,7.1052446365356445
782,per_sample_zscore,film,1.0,8,8,460.8752746582031,5.874028205871582
783,per_sample_zscore,film,0.0,0,6,29942.849609375,30.684764862060547
784,per_sample_zscore,film,1.0,4,4,38.44941711425781,1.797456979751587
785,per_sample_zscore,film,1.0,6,6,1134.3204345703125,11.319548606872559
786,per_sample_zscore,film,1.0,11,11,155.13648986816406,2.92008900642395
787,per_sample_zscore,film,1.0,11,11,465.4320373535156,7.369870662689209
788,per_sample_zscore,film,1.0,4,4,111.10420227050781,2.896486282348633
789,per_sample_zscore,film,1.0,12,12,1605.4208984375,22.240297317504883
790,per_sample_zscore,film,1.0,4,4,199.6025848388672,4.082513332366943
791,per_sample_zscore,film,1.0,11,11,192.89288330078125,2.910928964614868
792,per_sample_zscore,film,1.0,4,4,148.345703125,3.2352538108825684
793,per_sample_zscore,film,1.0,5,5,91.0043716430664,2.3011226654052734
794,per_sample_zscore,film,1.0,6,6,477.4306335449219,6.78585958480835
795,per_sample_zscore,film,1.0,8,8,737.5684204101562,8.187955856323242
796,per_sample_zscore,film,1.0,13,13,837.732177734375,11.21522331237793
797,per_sample_zscore,film,1.0,2,2,95.03878784179688,2.374180316925049
798,per_sample_zscore,film,1.0,10,10,290.91534423828125,4.431294918060303
799,per_sample_zscore,film,1.0,11,11,1332.5450439453125,14.396733283996582
800,per_sample_zscore,film,1.0,3,3,213.35618591308594,5.541446685791016
801,per_sample_zscore,film,1.0,9,9,260.6581115722656,3.9069061279296875
802,per_sample_zscore,film,1.0,9,9,500.74969482421875,6.87083625793457
803,per_sample_zscore,film,1.0,3,3,249.38397216796875,3.639871835708618
804,per_sample_zscore,film,1.0,15,15,1899.0189208984375,16.746444702148438
805,per_sample_zscore,film,1.0,7,7,421.1349182128906,6.046367168426514
806,per_sample_zscore,film,1.0,8,8,606.5798950195312,7.380303859710693
807,per_sample_zscore,film,1.0,6,6,489.3780822753906,6.74168586730957
808,per_sample_zscore,film,1.0,7,7,183.2948455810547,3.7459592819213867
809,per_sample_zscore,film,1.0,9,9,195.46095275878906,3.743034601211548
810,per_sample_zscore,film,1.0,15,15,682.892822265625,6.780203342437744
811,per_sample_zscore,film,1.0,5,5,202.04884338378906,4.1678619384765625
812,per_sample_zscore,film,1.0,4,4,608.1112670898438,11.259814262390137
813,per_sample_zscore,film,1.0,13,13,834.6817016601562,10.14160442352295
814,per_sample_zscore,film,1.0,9,9,1290.970947265625,17.04589080810547
815,per_sample_zscore,film,1.0,10,10,2694.71533203125,25.830434799194336
816,per_sample_zscore,film,1.0,6,6,258.5367736816406,3.2442996501922607
817,per_sample_zscore,film,1.0,4,4,376.7784423828125,5.684527397155762
818,per_sample_zscore,film,1.0,4,4,277.5887756347656,5.984489917755127
819,per_sample_zscore,film,0.0,0,4,19961.328125,20.30475425720215
820,per_sample_zscore,film,1.0,13,13,180.3856201171875,3.065321445465088
821,per_sample_zscore,film,1.0,9,9,197.0623779296875,4.107785701751709
822,per_sample_zscore,film,1.0,5,5,209.45729064941406,3.8414151668548584
823,per_sample_zscore,film,1.0,6,6,669.5281372070312,10.622267723083496
824,per_sample_zscore,film,1.0,4,4,320.81634521484375,6.97732400894165
825,per_sample_zscore,film,1.0,9,9,592.8826293945312,6.4512619972229
826,per_sample_zscore,film,1.0,16,16,409.9940490722656,4.764176845550537
827,per_sample_zscore,film,0.0,0,12,59993.953125,63.436885833740234
828,per_sample_zscore,film,1.0,3,3,25.61862564086914,0.9749646782875061
829,per_sample_zscore,film,1.0,4,4,182.25177001953125,5.173643589019775
830,per_sample_zscore,film,1.0,8,8,370.4791259765625,6.852964401245117
831,per_sample_zscore,film,1.0,11,11,492.2159423828125,5.535060882568359
832,per_sample_zscore,film,1.0,9,9,705.8554077148438,8.415925025939941
833,per_sample_zscore,film,1.0,12,12,475.9178771972656,6.405007839202881
834,per_sample_zscore,film,1.0,4,4,686.4951782226562,9.08004093170166
835,per_sample_zscore,film,1.0,9,9,224.85455322265625,4.401960849761963
836,per_sample_zscore,film,1.0,9,9,739.6182861328125,9.010747909545898
837,per_sample_zscore,film,1.0,6,6,136.50692749023438,2.2654027938842773
838,per_sample_zscore,film,1.0,8,8,577.2192993164062,7.255870342254639
839,per_sample_zscore,film,1.0,6,6,656.6205444335938,13.310699462890625
840,per_sample_zscore,film,1.0,9,9,254.47402954101562,3.977571487426758
841,per_sample_zscore,film,1.0,7,7,471.7240905761719,5.780175685882568
842,per_sample_zscore,film,1.0,6,6,329.611328125,5.175076484680176
843,per_sample_zscore,film,1.0,6,6,755.930419921875,10.483353614807129
844,per_sample_zscore,film,1.0,11,11,714.0072631835938,10.860308647155762
845,per_sample_zscore,film,1.0,6,6,245.72549438476562,5.330646514892578
846,per_sample_zscore,film,1.0,6,6,1849.9884033203125,16.504579544067383
847,per_sample_zscore,film,1.0,6,6,489.8286437988281,6.646431922912598
848,per_sample_zscore,film,1.0,9,9,261.7858581542969,3.7075588703155518
849,per_sample_zscore,film,1.0,14,14,571.833251953125,6.766294479370117
850,per_sample_zscore,film,1.0,2,2,295.0418701171875,5.282651424407959
851,per_sample_zscore,film,1.0,6,6,528.59423828125,7.475056171417236
852,per_sample_zscore,film,1.0,5,5,563.1431884765625,9.563488006591797
853,per_sample_zscore,film,1.0,5,5,602.7374267578125,7.550837516784668
854,per_sample_zscore,film,1.0,6,6,380.7010803222656,5.953118801116943
855,per_sample_zscore,film,1.0,4,4,791.805419921875,8.198952674865723
856,per_sample_zscore,film,1.0,2,2,75.85134887695312,2.407313585281372
857,per_sample_zscore,film,1.0,7,7,816.6668701171875,11.227814674377441
858,per_sample_zscore,film,1.0,3,3,156.47023010253906,3.5728070735931396
859,per_sample_zscore,film,1.0,6,6,283.30279541015625,4.395314693450928
860,per_sample_zscore,film,1.0,6,6,442.9522399902344,8.837305068969727
861,per_sample_zscore,film,1.0,5,5,311.950927734375,4.7390947341918945
862,per_sample_zscore,film,1.0,4,4,141.4799346923828,3.634686231613159
863,per_sample_zscore,film,1.0,6,6,730.3892822265625,7.880209922790527
864,per_sample_zscore,film,1.0,9,9,236.03404235839844,3.136788845062256
865,per_sample_zscore,film,0.0,0,6,30001.98828125,31.592670440673828
866,per_sample_zscore,film,1.0,13,13,737.9927368164062,10.566707611083984
867,per_sample_zscore,film,1.0,2,2,379.1655578613281,7.698376655578613
868,per_sample_zscore,film,1.0,6,6,438.0379943847656,8.922795295715332
869,per_sample_zscore,film,1.0,4,4,141.0158233642578,3.363154411315918
870,per_sample_zscore,film,1.0,5,5,581.8941040039062,8.446616172790527
871,per_sample_zscore,film,1.0,3,3,281.3965759277344,5.43661642074585
872,per_sample_zscore,film,1.0,3,3,132.68734741210938,3.0005011558532715
873,per_sample_zscore,film,1.0,6,6,278.8597717285156,5.043538570404053
874,per_sample_zscore,film,1.0,2,2,119.51517486572266,2.2511489391326904
875,per_sample_zscore,film,1.0,6,6,371.1923522949219,7.097736358642578
876,per_sample_zscore,film,0.0,0,0,144.6012725830078,2.6175355911254883
877,per_sample_zscore,film,1.0,7,7,471.9232177734375,5.525146007537842
878,per_sample_zscore,film,1.0,5,5,394.0149230957031,6.225433826446533
879,per_sample_zscore,film,1.0,12,12,746.944091796875,12.501626968383789
880,per_sample_zscore,film,1.0,5,5,174.3985137939453,2.6176211833953857
881,per_sample_zscore,film,1.0,4,4,313.3413391113281,5.94127082824707
882,per_sample_zscore,film,1.0,4,4,133.39645385742188,2.7752907276153564
883,per_sample_zscore,film,1.0,14,14,138.68145751953125,3.6734278202056885
884,per_sample_zscore,film,1.0,5,5,559.7654418945312,8.6488037109375
885,per_sample_zscore,film,1.0,4,4,141.16751098632812,2.372039794921875
886,per_sample_zscore,film,1.0,9,9,373.9072265625,4.697113037109375
887,per_sample_zscore,film,1.0,6,6,153.00836181640625,3.045308828353882
888,per_sample_zscore,film,1.0,4,4,367.5596008300781,5.524313926696777
889,per_sample_zscore,film,1.0,4,4,114.49943542480469,5.614168167114258
890,per_sample_zscore,film,1.0,6,6,591.8877563476562,6.94210147857666
891,per_sample_zscore,film,1.0,12,12,640.7893676757812,6.012495040893555
892,per_sample_zscore,film,1.0,15,15,695.3047485351562,10.207221031188965
893,per_sample_zscore,film,1.0,5,5,59.24647521972656,1.623722791671753
894,per_sample_zscore,film,1.0,15,15,854.21630859375,9.413765907287598
895,per_sample_zscore,film,1.0,6,6,154.18499755859375,2.6526970863342285
896,per_sample_zscore,film,1.0,4,4,173.7304229736328,2.5986645221710205
897,per_sample_zscore,film,1.0,11,11,845.431396484375,9.771906852722168
898,per_sample_zscore,film,1.0,16,16,709.5098266601562,7.621302604675293
899,per_sample_zscore,film,1.0,12,12,333.380615234375,4.887676239013672
900,per_sample_zscore,film,1.0,3,3,273.28558349609375,4.777398586273193
901,per_sample_zscore,film,1.0,4,4,90.49090576171875,1.8712555170059204
902,per_sample_zscore,film,1.0,14,14,197.49476623535156,3.195307731628418
903,per_sample_zscore,film,1.0,3,3,366.2261047363281,4.9831013679504395
904,per_sample_zscore,film,1.0,5,5,85.20935821533203,2.264648199081421
905,per_sample_zscore,film,1.0,8,8,467.76544189453125,8.678401947021484
906,per_sample_zscore,film,1.0,11,11,1009.617431640625,10.332680702209473
907,per_sample_zscore,film,1.0,3,3,526.676025390625,8.160209655761719
908,per_sample_zscore,film,1.0,5,5,273.8949890136719,4.376277923583984
909,per_sample_zscore,film,1.0,4,4,66.45831298828125,1.773234248161316
910,per_sample_zscore,film,1.0,6,6,882.4467163085938,10.053597450256348
911,per_sample_zscore,film,1.0,6,6,567.618896484375,10.953102111816406
912,per_sample_zscore,film,1.0,4,4,120.08285522460938,2.3284575939178467
913,per_sample_zscore,film,1.0,8,8,201.9056396484375,3.9953689575195312
914,per_sample_zscore,film,1.0,10,10,815.3302612304688,12.995182037353516
915,per_sample_zscore,film,1.0,3,3,639.1533813476562,11.749178886413574
916,per_sample_zscore,film,1.0,10,10,681.8695068359375,9.652240753173828
917,per_sample_zscore,film,1.0,9,9,562.3388671875,8.487388610839844
918,per_sample_zscore,film,1.0,15,15,1098.182373046875,11.807119369506836
919,per_sample_zscore,film,1.0,6,6,171.54776000976562,2.8137950897216797
920,per_sample_zscore,film,1.0,3,3,105.6645736694336,2.662899971008301
921,per_sample_zscore,film,1.0,6,6,1823.1912841796875,19.781579971313477
922,per_sample_zscore,film,0.0,0,8,39962.81640625,43.41642761230469
923,per_sample_zscore,film,1.0,8,8,1014.471435546875,12.050581932067871
924,per_sample_zscore,film,1.0,5,5,1232.8319091796875,20.02766990661621
925,per_sample_zscore,film,1.0,5,5,164.03189086914062,3.921987533569336
926,per_sample_zscore,film,1.0,5,5,340.3030090332031,4.745041370391846
927,per_sample_zscore,film,1.0,4,4,294.2254333496094,8.360368728637695
928,per_sample_zscore,film,1.0,7,7,2083.754150390625,21.616680145263672
929,per_sample_zscore,film,1.0,16,16,1788.9794921875,20.890413284301758
930,per_sample_zscore,film,1.0,2,2,193.00062561035156,6.069839000701904
931,per_sample_zscore,film,1.0,5,5,157.64584350585938,3.0925989151000977
932,per_sample_zscore,film,1.0,8,8,414.19000244140625,5.572307109832764
933,per_sample_zscore,film,1.0,12,12,180.66046142578125,2.8719348907470703
934,per_sample_zscore,film,1.0,12,12,863.029296875,11.211962699890137
935,per_sample_zscore,film,1.0,9,9,144.4247283935547,2.85589599609375
936,per_sample_zscore,film,1.0,6,6,191.9088134765625,4.535332202911377
937,per_sample_zscore,film,1.0,9,9,435.7051696777344,5.617307662963867
938,per_sample_zscore,film,1.0,4,4,340.12249755859375,6.0127081871032715
939,per_sample_zscore,film,1.0,9,9,282.2110290527344,4.301139831542969
940,per_sample_zscore,film,1.0,5,5,700.1553955078125,9.547818183898926
941,per_sample_zscore,film,1.0,6,6,195.06658935546875,3.0582025051116943
942,per_sample_zscore,film,1.0,16,16,1151.53369140625,12.602489471435547
943,per_sample_zscore,film,1.0,6,6,268.19317626953125,4.168803691864014
944,per_sample_zscore,film,1.0,6,6,534.2459106445312,5.182908535003662
945,per_sample_zscore,film,1.0,5,5,140.57704162597656,3.122871160507202
946,per_sample_zscore,film,1.0,7,7,428.7734375,7.1852617263793945
947,per_sample_zscore,film,1.0,6,6,91.24943542480469,1.9646317958831787
948,per_sample_zscore,film,1.0,6,6,351.2201843261719,5.823002815246582
949,per_sample_zscore,film,1.0,4,4,449.3500671386719,6.656474590301514
950,per_sample_zscore,film,1.0,8,8,54.48564529418945,2.1985111236572266
951,per_sample_zscore,film,1.0,8,8,247.17662048339844,4.127170562744141
952,per_sample_zscore,film,1.0,8,8,567.003662109375,9.106940269470215
953,per_sample_zscore,film,1.0,5,5,225.16099548339844,3.390608787536621
954,per_sample_zscore,film,1.0,9,9,673.5950927734375,9.382572174072266
955,per_sample_zscore,film,1.0,8,8,447.40179443359375,6.501774787902832
956,per_sample_zscore,film,1.0,11,11,559.12548828125,7.01494026184082
957,per_sample_zscore,film,1.0,6,6,348.5548400878906,3.904388666152954
958,per_sample_zscore,film,1.0,6,6,438.4770812988281,5.968074798583984
959,per_sample_zscore,film,1.0,7,7,254.00335693359375,4.653102874755859
960,per_sample_zscore,film,1.0,5,5,251.79483032226562,5.276459217071533
961,per_sample_zscore,film,1.0,10,10,799.9407958984375,13.22461223602295
962,per_sample_zscore,film,1.0,5,5,279.1566162109375,5.216639518737793
963,per_sample_zscore,film,1.0,14,14,1144.96728515625,13.737215995788574
964,per_sample_zscore,film,1.0,5,5,601.8740844726562,7.631500244140625
965,per_sample_zscore,film,1.0,10,10,1411.65087890625,20.03661346435547
966,per_sample_zscore,film,1.0,5,5,164.91720581054688,2.8359389305114746
967,per_sample_zscore,film,1.0,6,6,132.97454833984375,3.487835645675659
968,per_sample_zscore,film,1.0,8,8,433.8624572753906,6.5144124031066895
969,per_sample_zscore,film,1.0,8,8,742.5136108398438,9.858155250549316
970,per_sample_zscore,film,1.0,5,5,528.7725219726562,7.162829399108887
971,per_sample_zscore,film,1.0,6,6,356.21722412109375,5.266104698181152
972,per_sample_zscore,film,1.0,6,6,804.529052734375,13.262956619262695
973,per_sample_zscore,film,1.0,5,5,1120.103271484375,14.528159141540527
974,per_sample_zscore,film,1.0,6,6,446.7878112792969,5.70024299621582
975,per_sample_zscore,film,1.0,4,4,42.12953567504883,1.0378950834274292
976,per_sample_zscore,film,1.0,6,6,135.23101806640625,4.315941333770752
977,per_sample_zscore,film,1.0,9,9,623.4804077148438,9.503547668457031
978,per_sample_zscore,film,1.0,6,6,248.5283203125,3.9762868881225586
979,per_sample_zscore,film,1.0,6,6,208.2728729248047,4.083669662475586
980,per_sample_zscore,film,1.0,10,10,239.04039001464844,3.850698947906494
981,per_sample_zscore,film,1.0,9,9,1089.759765625,14.58358383178711
982,per_sample_zscore,film,0.0,0,5,25280.6171875,28.23421859741211
983,per_sample_zscore,film,1.0,5,5,99.12914276123047,2.053635835647583
984,per_sample_zscore,film,1.0,14,14,654.9176635742188,8.44426441192627
985,per_sample_zscore,film,1.0,4,4,92.9981918334961,2.543684244155884
986,per_sample_zscore,film,1.0,5,5,663.9712524414062,8.006763458251953
987,per_sample_zscore,film,1.0,5,5,853.1134643554688,9.040117263793945
988,per_sample_zscore,film,1.0,3,3,97.95588684082031,3.161076068878174
989,per_sample_zscore,film,1.0,8,8,399.6568603515625,6.736249923706055
990,per_sample_zscore,film,1.0,6,6,167.83949279785156,2.923553466796875
991,per_sample_zscore,film,1.0,6,6,122.99331665039062,2.653616428375244
992,per_sample_zscore,film,1.0,9,9,757.6203002929688,10.150309562683105
993,per_sample_zscore,film,1.0,10,10,605.2635498046875,8.050548553466797
994,per_sample_zscore,film,1.0,6,6,310.4122314453125,5.608026504516602
995,per_sample_zscore,film,1.0,12,12,2030.6793212890625,23.494056701660156
996,per_sample_zscore,film,1.0,12,12,1441.98681640625,13.364842414855957
997,per_sample_zscore,film,1.0,13,13,536.4927368164062,7.087283134460449
998,per_sample_zscore,film,1.0,9,9,834.2734375,13.874176025390625
999,per_sample_zscore,film,1.0,4,4,262.6664123535156,4.184508800506592
