sample_index,signal_normalization,conditioning_mode,encoder_type,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
157,per_sample_zscore,film,cnn,1.0,6,6,17.719789505004883,0.6667828559875488
158,per_sample_zscore,film,cnn,1.0,6,6,12.48584270477295,0.5105699896812439
159,per_sample_zscore,film,cnn,1.0,8,8,13.746740341186523,0.6187235116958618
160,per_sample_zscore,film,cnn,1.0,3,3,3.8702688217163086,0.4687128961086273
161,per_sample_zscore,film,cnn,1.0,2,2,5.625137805938721,0.5671383738517761
162,per_sample_zscore,film,cnn,1.0,4,4,39.485374450683594,1.381738305091858
163,per_sample_zscore,film,cnn,1.0,6,6,192.58856201171875,3.4600226879119873
164,per_sample_zscore,film,cnn,1.0,5,5,163.8158721923828,3.906076669692993
165,per_sample_zscore,film,cnn,1.0,7,7,7.133893966674805,0.557420015335083
166,per_sample_zscore,film,cnn,1.0,7,7,39.5460205078125,1.3023865222930908
167,per_sample_zscore,film,cnn,1.0,17,17,80.32708740234375,2.8294174671173096
168,per_sample_zscore,film,cnn,1.0,11,11,41.284881591796875,1.4372426271438599
169,per_sample_zscore,film,cnn,1.0,8,8,27.67636489868164,1.0864226818084717
170,per_sample_zscore,film,cnn,1.0,12,12,211.3011932373047,3.8544509410858154
171,per_sample_zscore,film,cnn,1.0,5,5,20.024547576904297,1.0068187713623047
172,per_sample_zscore,film,cnn,1.0,7,7,314.1846923828125,4.994131565093994
173,per_sample_zscore,film,cnn,1.0,6,6,140.87428283691406,2.4815187454223633
174,per_sample_zscore,film,cnn,1.0,4,4,18.77948760986328,0.7702525854110718
175,per_sample_zscore,film,cnn,1.0,11,11,467.5077819824219,5.406169891357422
176,per_sample_zscore,film,cnn,1.0,6,6,3.3487493991851807,0.48596930503845215
177,per_sample_zscore,film,cnn,1.0,4,4,9.918664932250977,0.6803059577941895
178,per_sample_zscore,film,cnn,0.75,3,4,5472.61376953125,10.84866714477539
179,per_sample_zscore,film,cnn,1.0,6,6,23.22042465209961,0.8333587646484375
180,per_sample_zscore,film,cnn,1.0,6,6,19.2048397064209,1.3469932079315186
181,per_sample_zscore,film,cnn,1.0,12,12,204.7530059814453,3.4458913803100586
182,per_sample_zscore,film,cnn,1.0,6,6,30.138280868530273,0.9376536011695862
183,per_sample_zscore,film,cnn,1.0,3,3,13.888557434082031,0.832017183303833
184,per_sample_zscore,film,cnn,1.0,13,13,178.94602966308594,3.197751998901367
185,per_sample_zscore,film,cnn,1.0,6,6,4.730804920196533,0.5134623050689697
186,per_sample_zscore,film,cnn,1.0,4,4,1.3314458131790161,0.40129905939102173
187,per_sample_zscore,film,cnn,1.0,6,6,56.45207977294922,2.0251271724700928
188,per_sample_zscore,film,cnn,1.0,3,3,2.9008290767669678,0.518582284450531
189,per_sample_zscore,film,cnn,1.0,3,3,5.11164665222168,0.49695831537246704
190,per_sample_zscore,film,cnn,1.0,4,4,148.7153778076172,2.679443359375
191,per_sample_zscore,film,cnn,1.0,5,5,38.09663391113281,1.6227960586547852
192,per_sample_zscore,film,cnn,1.0,7,7,393.8545837402344,5.6814422607421875
193,per_sample_zscore,film,cnn,1.0,6,6,13.604076385498047,1.1702972650527954
194,per_sample_zscore,film,cnn,1.0,7,7,46.37641143798828,1.8158938884735107
195,per_sample_zscore,film,cnn,1.0,14,14,205.8824462890625,3.015334367752075
196,per_sample_zscore,film,cnn,1.0,4,4,418.7637634277344,5.766562461853027
197,per_sample_zscore,film,cnn,1.0,10,10,237.64236450195312,3.939101219177246
198,per_sample_zscore,film,cnn,1.0,3,3,83.1215591430664,1.7078909873962402
199,per_sample_zscore,film,cnn,1.0,9,9,48.02952194213867,1.4077343940734863
200,per_sample_zscore,film,cnn,1.0,6,6,13.58503532409668,1.1774672269821167
201,per_sample_zscore,film,cnn,1.0,4,4,5.3551435470581055,0.5338590145111084
202,per_sample_zscore,film,cnn,1.0,2,2,151.857421875,2.483203649520874
203,per_sample_zscore,film,cnn,1.0,3,3,1.8917351961135864,0.5295472145080566
204,per_sample_zscore,film,cnn,1.0,15,15,591.9492797851562,6.499619960784912
205,per_sample_zscore,film,cnn,1.0,10,10,103.3431625366211,2.2993924617767334
206,per_sample_zscore,film,cnn,1.0,6,6,19.77099609375,1.1845159530639648
207,per_sample_zscore,film,cnn,1.0,6,6,434.58734130859375,7.848796367645264
208,per_sample_zscore,film,cnn,1.0,7,7,79.06256103515625,1.2763437032699585
209,per_sample_zscore,film,cnn,1.0,7,7,140.40721130371094,2.6856648921966553
210,per_sample_zscore,film,cnn,1.0,3,3,65.56610870361328,1.5577658414840698
211,per_sample_zscore,film,cnn,1.0,9,9,61.0913200378418,1.247789740562439
212,per_sample_zscore,film,cnn,1.0,6,6,22.87509536743164,0.8929937481880188
213,per_sample_zscore,film,cnn,1.0,4,4,21.660297393798828,0.9771720170974731
214,per_sample_zscore,film,cnn,1.0,6,6,24.692235946655273,1.0636470317840576
215,per_sample_zscore,film,cnn,1.0,4,4,1.1281782388687134,0.2968994975090027
216,per_sample_zscore,film,cnn,1.0,10,10,75.7589340209961,2.0036778450012207
217,per_sample_zscore,film,cnn,1.0,11,11,171.3174591064453,3.4792423248291016
218,per_sample_zscore,film,cnn,1.0,4,4,10.922146797180176,0.7405049204826355
219,per_sample_zscore,film,cnn,1.0,9,9,138.05252075195312,2.9097652435302734
220,per_sample_zscore,film,cnn,1.0,6,6,12.298068046569824,0.7423954606056213
221,per_sample_zscore,film,cnn,1.0,4,4,3.763519048690796,0.45901310443878174
222,per_sample_zscore,film,cnn,1.0,5,5,1.5355563163757324,0.34798088669776917
223,per_sample_zscore,film,cnn,1.0,7,7,72.45663452148438,1.617254614830017
224,per_sample_zscore,film,cnn,1.0,12,12,29.289024353027344,1.3422318696975708
225,per_sample_zscore,film,cnn,1.0,12,12,32.7904167175293,1.1096322536468506
226,per_sample_zscore,film,cnn,1.0,12,12,188.68743896484375,3.3602709770202637
227,per_sample_zscore,film,cnn,1.0,5,5,53.10218811035156,1.099853277206421
228,per_sample_zscore,film,cnn,1.0,7,7,71.56133270263672,1.9209485054016113
229,per_sample_zscore,film,cnn,1.0,9,9,52.32205581665039,1.1778563261032104
230,per_sample_zscore,film,cnn,1.0,8,8,40.74127197265625,1.8101431131362915
231,per_sample_zscore,film,cnn,1.0,6,6,42.435855865478516,1.452182650566101
232,per_sample_zscore,film,cnn,1.0,8,8,53.986507415771484,1.3694311380386353
233,per_sample_zscore,film,cnn,1.0,4,4,2.665529489517212,0.2830614149570465
234,per_sample_zscore,film,cnn,1.0,4,4,13.914874076843262,0.733133852481842
235,per_sample_zscore,film,cnn,1.0,11,11,308.447265625,6.493654727935791
236,per_sample_zscore,film,cnn,1.0,6,6,15.55346393585205,1.0334534645080566
237,per_sample_zscore,film,cnn,1.0,7,7,329.9541931152344,4.240877151489258
238,per_sample_zscore,film,cnn,1.0,4,4,1.1408368349075317,0.41166210174560547
239,per_sample_zscore,film,cnn,1.0,8,8,56.774436950683594,1.5767194032669067
240,per_sample_zscore,film,cnn,1.0,6,6,14.6839017868042,0.7927814722061157
241,per_sample_zscore,film,cnn,1.0,6,6,1.9567129611968994,0.3997668921947479
242,per_sample_zscore,film,cnn,1.0,3,3,5.2416181564331055,0.5157037377357483
243,per_sample_zscore,film,cnn,1.0,4,4,5.268984794616699,0.47725749015808105
244,per_sample_zscore,film,cnn,1.0,6,6,17.129289627075195,1.3295971155166626
245,per_sample_zscore,film,cnn,1.0,5,5,343.640625,4.209042549133301
246,per_sample_zscore,film,cnn,1.0,6,6,449.7892150878906,6.0708327293396
247,per_sample_zscore,film,cnn,1.0,3,3,26.33289337158203,1.2915141582489014
248,per_sample_zscore,film,cnn,1.0,7,7,45.867549896240234,1.0887091159820557
249,per_sample_zscore,film,cnn,1.0,7,7,54.16899108886719,1.4537551403045654
250,per_sample_zscore,film,cnn,1.0,15,15,271.73419189453125,4.346205234527588
251,per_sample_zscore,film,cnn,1.0,10,10,269.3752136230469,4.846673488616943
252,per_sample_zscore,film,cnn,1.0,5,5,34.20833969116211,1.4505161046981812
253,per_sample_zscore,film,cnn,1.0,16,16,121.45152282714844,2.9982831478118896
254,per_sample_zscore,film,cnn,1.0,14,14,494.7813720703125,7.090641021728516
255,per_sample_zscore,film,cnn,1.0,3,3,89.09644317626953,2.3245325088500977
256,per_sample_zscore,film,cnn,1.0,6,6,9.332015037536621,0.6797757148742676
257,per_sample_zscore,film,cnn,1.0,5,5,11.422760963439941,0.7323907613754272
258,per_sample_zscore,film,cnn,1.0,10,10,200.37277221679688,4.075704574584961
259,per_sample_zscore,film,cnn,1.0,6,6,25.11766815185547,0.6594254970550537
260,per_sample_zscore,film,cnn,1.0,7,7,5.1202712059021,0.4989607632160187
261,per_sample_zscore,film,cnn,1.0,6,6,8.766593933105469,0.4850729703903198
262,per_sample_zscore,film,cnn,1.0,5,5,3.34535551071167,0.517478883266449
263,per_sample_zscore,film,cnn,1.0,12,12,110.65585327148438,2.6856698989868164
264,per_sample_zscore,film,cnn,0.75,3,4,5054.28369140625,6.575201511383057
265,per_sample_zscore,film,cnn,1.0,6,6,10.518455505371094,0.7447002530097961
266,per_sample_zscore,film,cnn,1.0,4,4,3.186530351638794,0.25437450408935547
267,per_sample_zscore,film,cnn,1.0,8,8,206.02273559570312,3.260133981704712
268,per_sample_zscore,film,cnn,1.0,4,4,75.82233428955078,1.540045976638794
269,per_sample_zscore,film,cnn,1.0,4,4,240.6837158203125,4.746016979217529
270,per_sample_zscore,film,cnn,1.0,4,4,32.3023681640625,1.575108528137207
271,per_sample_zscore,film,cnn,1.0,6,6,60.73487854003906,1.3800666332244873
272,per_sample_zscore,film,cnn,1.0,12,12,40.044090270996094,1.4750922918319702
273,per_sample_zscore,film,cnn,1.0,5,5,52.22356033325195,1.260371208190918
274,per_sample_zscore,film,cnn,1.0,4,4,1.398605465888977,0.36140960454940796
275,per_sample_zscore,film,cnn,1.0,9,9,93.66061401367188,2.272063732147217
276,per_sample_zscore,film,cnn,1.0,8,8,84.04564666748047,1.8584791421890259
277,per_sample_zscore,film,cnn,1.0,4,4,131.59071350097656,2.7491774559020996
278,per_sample_zscore,film,cnn,1.0,9,9,12.018579483032227,0.6602583527565002
279,per_sample_zscore,film,cnn,0.0,0,4,20066.88671875,21.41399574279785
280,per_sample_zscore,film,cnn,1.0,4,4,73.8503646850586,1.8165287971496582
281,per_sample_zscore,film,cnn,1.0,5,5,3.1163198947906494,0.3554893434047699
282,per_sample_zscore,film,cnn,1.0,8,8,80.415771484375,2.170809030532837
283,per_sample_zscore,film,cnn,1.0,9,9,42.74396514892578,0.8929737210273743
284,per_sample_zscore,film,cnn,1.0,14,14,183.15744018554688,3.5871591567993164
285,per_sample_zscore,film,cnn,1.0,4,4,0.7462989091873169,0.24149954319000244
286,per_sample_zscore,film,cnn,1.0,6,6,457.2991943359375,6.809537410736084
287,per_sample_zscore,film,cnn,1.0,6,6,13.51904296875,0.7230467796325684
288,per_sample_zscore,film,cnn,1.0,4,4,55.75434875488281,1.9295774698257446
289,per_sample_zscore,film,cnn,1.0,9,9,565.6986083984375,8.503888130187988
290,per_sample_zscore,film,cnn,1.0,15,15,68.7701644897461,1.941502571105957
291,per_sample_zscore,film,cnn,1.0,3,3,9.230018615722656,0.7004132270812988
292,per_sample_zscore,film,cnn,1.0,2,2,3.3790841102600098,0.3608212172985077
293,per_sample_zscore,film,cnn,1.0,6,6,24.43258285522461,1.3182096481323242
294,per_sample_zscore,film,cnn,1.0,3,3,114.7422866821289,2.7999978065490723
295,per_sample_zscore,film,cnn,1.0,8,8,161.96063232421875,2.8328588008880615
296,per_sample_zscore,film,cnn,1.0,7,7,49.79324722290039,1.8305450677871704
297,per_sample_zscore,film,cnn,1.0,5,5,8.435271263122559,0.710959255695343
298,per_sample_zscore,film,cnn,1.0,7,7,23.12265396118164,1.099949836730957
299,per_sample_zscore,film,cnn,1.0,5,5,16.956829071044922,1.1710498332977295
300,per_sample_zscore,film,cnn,1.0,9,9,16.98858642578125,0.9625936150550842
301,per_sample_zscore,film,cnn,1.0,4,4,1.7468913793563843,0.38337990641593933
302,per_sample_zscore,film,cnn,1.0,6,6,34.76186752319336,1.4693588018417358
303,per_sample_zscore,film,cnn,1.0,5,5,52.476173400878906,1.6660919189453125
304,per_sample_zscore,film,cnn,1.0,2,2,6.3365936279296875,0.4270201027393341
305,per_sample_zscore,film,cnn,1.0,7,7,83.3537826538086,1.633264183998108
306,per_sample_zscore,film,cnn,1.0,4,4,121.15628051757812,3.056074619293213
307,per_sample_zscore,film,cnn,1.0,6,6,56.03017044067383,1.7921440601348877
308,per_sample_zscore,film,cnn,1.0,6,6,46.112606048583984,1.498132348060608
309,per_sample_zscore,film,cnn,1.0,5,5,15.162571907043457,0.6829686760902405
310,per_sample_zscore,film,cnn,1.0,11,11,349.4970397949219,4.779146194458008
311,per_sample_zscore,film,cnn,1.0,5,5,63.526424407958984,1.4754319190979004
312,per_sample_zscore,film,cnn,1.0,8,8,31.121692657470703,1.339017629623413
313,per_sample_zscore,film,cnn,1.0,11,11,97.51422119140625,2.45233416557312
314,per_sample_zscore,film,cnn,1.0,8,8,166.28111267089844,2.486138105392456
315,per_sample_zscore,film,cnn,1.0,4,4,73.15310668945312,1.5185681581497192
316,per_sample_zscore,film,cnn,1.0,10,10,25.064599990844727,1.486806035041809
317,per_sample_zscore,film,cnn,1.0,8,8,100.8439712524414,1.7627782821655273
318,per_sample_zscore,film,cnn,1.0,13,13,152.83226013183594,3.282391309738159
319,per_sample_zscore,film,cnn,1.0,11,11,174.11465454101562,4.006524562835693
320,per_sample_zscore,film,cnn,1.0,14,14,408.01898193359375,5.545361518859863
321,per_sample_zscore,film,cnn,1.0,6,6,37.306236267089844,1.142654538154602
322,per_sample_zscore,film,cnn,1.0,4,4,17.3335018157959,0.9222885370254517
323,per_sample_zscore,film,cnn,1.0,10,10,63.73397445678711,1.4582453966140747
324,per_sample_zscore,film,cnn,1.0,6,6,75.9981460571289,2.631655693054199
325,per_sample_zscore,film,cnn,1.0,13,13,276.3870544433594,4.429090976715088
326,per_sample_zscore,film,cnn,1.0,4,4,8.07507610321045,0.4634726643562317
327,per_sample_zscore,film,cnn,1.0,4,4,42.258949279785156,1.1473708152770996
328,per_sample_zscore,film,cnn,1.0,6,6,7.9549241065979,0.8952710032463074
329,per_sample_zscore,film,cnn,1.0,3,3,16.43866539001465,0.8758028149604797
330,per_sample_zscore,film,cnn,1.0,9,9,1395.68603515625,14.859493255615234
331,per_sample_zscore,film,cnn,1.0,2,2,4.402174472808838,0.5096632242202759
332,per_sample_zscore,film,cnn,1.0,4,4,5.331329822540283,0.6003091335296631
333,per_sample_zscore,film,cnn,1.0,12,12,160.17466735839844,3.153125286102295
334,per_sample_zscore,film,cnn,1.0,8,8,90.33781433105469,1.7921794652938843
335,per_sample_zscore,film,cnn,1.0,8,8,84.71014404296875,1.912145733833313
336,per_sample_zscore,film,cnn,1.0,4,4,22.59973907470703,1.4353238344192505
337,per_sample_zscore,film,cnn,1.0,3,3,49.20893859863281,1.33661687374115
338,per_sample_zscore,film,cnn,1.0,9,9,2.4925038814544678,0.4190412163734436
339,per_sample_zscore,film,cnn,1.0,5,5,81.68804168701172,2.162123680114746
340,per_sample_zscore,film,cnn,1.0,4,4,2.3150899410247803,0.31543776392936707
341,per_sample_zscore,film,cnn,1.0,9,9,134.46902465820312,2.665201187133789
342,per_sample_zscore,film,cnn,1.0,4,4,10.457401275634766,1.0592783689498901
343,per_sample_zscore,film,cnn,1.0,4,4,51.487979888916016,1.0861988067626953
344,per_sample_zscore,film,cnn,1.0,2,2,13.105057716369629,0.6342072486877441
345,per_sample_zscore,film,cnn,1.0,10,10,53.630348205566406,1.5481743812561035
346,per_sample_zscore,film,cnn,1.0,9,9,42.8070068359375,1.3368334770202637
347,per_sample_zscore,film,cnn,1.0,14,14,153.19073486328125,3.1497678756713867
348,per_sample_zscore,film,cnn,0.8,4,5,5017.90478515625,6.394805908203125
349,per_sample_zscore,film,cnn,1.0,8,8,549.3406372070312,6.862430572509766
350,per_sample_zscore,film,cnn,1.0,8,8,71.239990234375,2.2145633697509766
351,per_sample_zscore,film,cnn,1.0,10,10,400.40789794921875,5.791560173034668
352,per_sample_zscore,film,cnn,1.0,5,5,3.555915117263794,0.3857152462005615
353,per_sample_zscore,film,cnn,1.0,12,12,57.01041030883789,1.9707645177841187
354,per_sample_zscore,film,cnn,1.0,12,12,29.275226593017578,1.3169810771942139
355,per_sample_zscore,film,cnn,1.0,7,7,261.579345703125,2.699115514755249
356,per_sample_zscore,film,cnn,1.0,5,5,48.66793441772461,1.975809931755066
357,per_sample_zscore,film,cnn,1.0,6,6,6.851606369018555,0.6003755331039429
358,per_sample_zscore,film,cnn,1.0,9,9,71.30465698242188,2.015434980392456
359,per_sample_zscore,film,cnn,1.0,10,10,693.8683471679688,6.272500514984131
360,per_sample_zscore,film,cnn,1.0,10,10,231.37860107421875,3.251128911972046
361,per_sample_zscore,film,cnn,1.0,6,6,1.3682113885879517,0.432221382856369
362,per_sample_zscore,film,cnn,1.0,7,7,118.62873077392578,2.3344733715057373
363,per_sample_zscore,film,cnn,1.0,15,15,44.92994689941406,1.6334501504898071
364,per_sample_zscore,film,cnn,1.0,9,9,32.55230712890625,1.8368585109710693
365,per_sample_zscore,film,cnn,1.0,12,12,305.16534423828125,3.1670475006103516
366,per_sample_zscore,film,cnn,1.0,14,14,570.9269409179688,5.5515360832214355
367,per_sample_zscore,film,cnn,1.0,7,7,13.375378608703613,0.9312708973884583
368,per_sample_zscore,film,cnn,1.0,11,11,17.359046936035156,0.8441668748855591
369,per_sample_zscore,film,cnn,1.0,9,9,44.6403694152832,1.1112152338027954
370,per_sample_zscore,film,cnn,1.0,7,7,82.3117904663086,1.756445288658142
371,per_sample_zscore,film,cnn,1.0,3,3,3.788079261779785,0.5781241655349731
372,per_sample_zscore,film,cnn,1.0,6,6,30.907331466674805,1.4026631116867065
373,per_sample_zscore,film,cnn,1.0,7,7,483.0451965332031,6.315332412719727
374,per_sample_zscore,film,cnn,1.0,10,10,205.11448669433594,3.7475247383117676
375,per_sample_zscore,film,cnn,1.0,14,14,649.7611083984375,6.0548529624938965
376,per_sample_zscore,film,cnn,1.0,5,5,72.82591247558594,1.9608274698257446
377,per_sample_zscore,film,cnn,1.0,7,7,38.763710021972656,0.9888618588447571
378,per_sample_zscore,film,cnn,1.0,4,4,25.78045654296875,0.8458805084228516
379,per_sample_zscore,film,cnn,1.0,5,5,1.1780930757522583,0.42138075828552246
380,per_sample_zscore,film,cnn,1.0,4,4,2.5392839908599854,0.48613330721855164
381,per_sample_zscore,film,cnn,1.0,9,9,136.45947265625,2.014909267425537
382,per_sample_zscore,film,cnn,1.0,6,6,13.690033912658691,0.9014322757720947
383,per_sample_zscore,film,cnn,1.0,6,6,20.761743545532227,0.8664029836654663
384,per_sample_zscore,film,cnn,1.0,8,8,259.2426452636719,4.381689071655273
385,per_sample_zscore,film,cnn,1.0,11,11,22.438547134399414,1.2194470167160034
386,per_sample_zscore,film,cnn,0.8571428571428571,6,7,5027.8779296875,6.185319900512695
387,per_sample_zscore,film,cnn,1.0,4,4,23.376140594482422,1.10090970993042
388,per_sample_zscore,film,cnn,1.0,4,4,49.935089111328125,1.4456084966659546
389,per_sample_zscore,film,cnn,1.0,6,6,35.13161087036133,1.4462378025054932
390,per_sample_zscore,film,cnn,1.0,5,5,9.394747734069824,1.058617115020752
391,per_sample_zscore,film,cnn,1.0,3,3,55.20417404174805,1.4508181810379028
392,per_sample_zscore,film,cnn,1.0,12,12,112.37482452392578,2.446955919265747
393,per_sample_zscore,film,cnn,1.0,5,5,43.782737731933594,1.582668662071228
394,per_sample_zscore,film,cnn,1.0,7,7,359.73870849609375,6.640495777130127
395,per_sample_zscore,film,cnn,1.0,7,7,290.323974609375,3.5392181873321533
396,per_sample_zscore,film,cnn,1.0,8,8,281.484619140625,4.091592311859131
397,per_sample_zscore,film,cnn,1.0,5,5,14.154973030090332,0.8280794620513916
398,per_sample_zscore,film,cnn,1.0,9,9,33.80537414550781,0.9672180414199829
399,per_sample_zscore,film,cnn,1.0,14,14,150.95095825195312,2.350475788116455
400,per_sample_zscore,film,cnn,1.0,7,7,49.0363883972168,1.267745852470398
401,per_sample_zscore,film,cnn,1.0,3,3,4.7868499755859375,0.5095826387405396
402,per_sample_zscore,film,cnn,1.0,16,16,59.564170837402344,1.6013000011444092
403,per_sample_zscore,film,cnn,1.0,6,6,122.89669799804688,2.6200997829437256
404,per_sample_zscore,film,cnn,1.0,6,6,30.223827362060547,1.0930300951004028
405,per_sample_zscore,film,cnn,1.0,7,7,140.5921630859375,2.7631564140319824
406,per_sample_zscore,film,cnn,1.0,13,13,101.63721466064453,2.527550220489502
407,per_sample_zscore,film,cnn,1.0,14,14,292.2418212890625,4.632696628570557
408,per_sample_zscore,film,cnn,1.0,7,7,97.60525512695312,2.562948703765869
409,per_sample_zscore,film,cnn,1.0,6,6,11.07006549835205,1.0967316627502441
410,per_sample_zscore,film,cnn,1.0,13,13,28.228832244873047,1.3667144775390625
411,per_sample_zscore,film,cnn,1.0,10,10,82.02200317382812,1.72995924949646
412,per_sample_zscore,film,cnn,1.0,4,4,13.737414360046387,0.7096185088157654
413,per_sample_zscore,film,cnn,1.0,9,9,194.12864685058594,3.739243268966675
414,per_sample_zscore,film,cnn,1.0,6,6,6.9988226890563965,0.4528154730796814
415,per_sample_zscore,film,cnn,0.8333333333333334,5,6,5287.67822265625,8.01919937133789
416,per_sample_zscore,film,cnn,1.0,5,5,131.80850219726562,2.0787618160247803
417,per_sample_zscore,film,cnn,1.0,10,10,64.06768798828125,2.053420305252075
418,per_sample_zscore,film,cnn,1.0,5,5,20.646821975708008,0.9181077480316162
419,per_sample_zscore,film,cnn,1.0,3,3,160.3964080810547,3.981959342956543
420,per_sample_zscore,film,cnn,1.0,9,9,28.633928298950195,1.194890022277832
421,per_sample_zscore,film,cnn,1.0,9,9,41.983787536621094,1.59700345993042
422,per_sample_zscore,film,cnn,1.0,8,8,12.250550270080566,0.6857891082763672
423,per_sample_zscore,film,cnn,1.0,9,9,42.78988265991211,1.3037487268447876
424,per_sample_zscore,film,cnn,1.0,13,13,200.80575561523438,3.789837121963501
425,per_sample_zscore,film,cnn,1.0,9,9,195.4014434814453,3.9334464073181152
426,per_sample_zscore,film,cnn,1.0,9,9,21.500690460205078,0.8293220400810242
427,per_sample_zscore,film,cnn,1.0,4,4,7.058530807495117,0.8758916258811951
428,per_sample_zscore,film,cnn,1.0,9,9,267.23858642578125,4.080794334411621
429,per_sample_zscore,film,cnn,1.0,11,11,163.4282989501953,2.5922069549560547
430,per_sample_zscore,film,cnn,1.0,8,8,49.09220886230469,1.8746142387390137
431,per_sample_zscore,film,cnn,1.0,6,6,15.49833869934082,0.6784427165985107
432,per_sample_zscore,film,cnn,1.0,4,4,24.705076217651367,1.0804530382156372
433,per_sample_zscore,film,cnn,0.8888888888888888,8,9,5167.87548828125,7.904959678649902
434,per_sample_zscore,film,cnn,1.0,9,9,101.97091674804688,2.9044578075408936
435,per_sample_zscore,film,cnn,1.0,4,4,5.519611358642578,0.3761093020439148
436,per_sample_zscore,film,cnn,1.0,6,6,27.215009689331055,1.28108549118042
437,per_sample_zscore,film,cnn,1.0,8,8,14.15097427368164,0.9732736349105835
438,per_sample_zscore,film,cnn,1.0,5,5,55.453067779541016,1.6143890619277954
439,per_sample_zscore,film,cnn,1.0,10,10,123.79774475097656,2.1983373165130615
440,per_sample_zscore,film,cnn,1.0,6,6,56.21438980102539,2.169315814971924
441,per_sample_zscore,film,cnn,1.0,8,8,44.41746520996094,1.6557568311691284
442,per_sample_zscore,film,cnn,0.6666666666666666,4,6,10023.6357421875,11.554515838623047
443,per_sample_zscore,film,cnn,1.0,2,2,4.8448591232299805,0.6580014824867249
444,per_sample_zscore,film,cnn,1.0,17,17,318.27593994140625,4.430427074432373
445,per_sample_zscore,film,cnn,1.0,7,7,39.899715423583984,1.7236709594726562
446,per_sample_zscore,film,cnn,1.0,6,6,53.441776275634766,1.4679439067840576
447,per_sample_zscore,film,cnn,1.0,6,6,30.036828994750977,0.9156764149665833
448,per_sample_zscore,film,cnn,1.0,8,8,53.992549896240234,1.9472908973693848
449,per_sample_zscore,film,cnn,1.0,15,15,135.30462646484375,2.2200467586517334
450,per_sample_zscore,film,cnn,1.0,10,10,179.63043212890625,2.7134509086608887
451,per_sample_zscore,film,cnn,1.0,9,9,28.795276641845703,1.2812188863754272
452,per_sample_zscore,film,cnn,1.0,13,13,260.3301086425781,3.804433822631836
453,per_sample_zscore,film,cnn,1.0,12,12,468.59429931640625,4.897356986999512
454,per_sample_zscore,film,cnn,1.0,4,4,26.972881317138672,1.0708757638931274
455,per_sample_zscore,film,cnn,1.0,9,9,39.320640563964844,1.8395788669586182
456,per_sample_zscore,film,cnn,0.8,4,5,5056.951171875,7.730749130249023
457,per_sample_zscore,film,cnn,1.0,6,6,5.55687141418457,0.6652799248695374
458,per_sample_zscore,film,cnn,1.0,9,9,33.525230407714844,1.3265557289123535
459,per_sample_zscore,film,cnn,1.0,4,4,78.42009735107422,2.5479986667633057
460,per_sample_zscore,film,cnn,1.0,3,3,3.2071802616119385,0.3465505838394165
461,per_sample_zscore,film,cnn,1.0,6,6,132.5635986328125,2.1809675693511963
462,per_sample_zscore,film,cnn,1.0,6,6,32.84395217895508,0.8285952806472778
463,per_sample_zscore,film,cnn,1.0,5,5,36.9968147277832,1.301932692527771
464,per_sample_zscore,film,cnn,1.0,15,15,81.56901550292969,2.356882095336914
465,per_sample_zscore,film,cnn,1.0,8,8,26.131797790527344,0.9842652082443237
466,per_sample_zscore,film,cnn,1.0,6,6,1.4284988641738892,0.3299977779388428
467,per_sample_zscore,film,cnn,1.0,4,4,5.656736373901367,0.7675989270210266
468,per_sample_zscore,film,cnn,1.0,4,4,39.88410568237305,1.7449434995651245
469,per_sample_zscore,film,cnn,1.0,7,7,458.6453552246094,4.060615062713623
470,per_sample_zscore,film,cnn,1.0,4,4,6.2376179695129395,0.7499732971191406
471,per_sample_zscore,film,cnn,1.0,14,14,284.0484924316406,3.999831199645996
472,per_sample_zscore,film,cnn,1.0,6,6,16.582290649414062,0.7446365356445312
473,per_sample_zscore,film,cnn,1.0,6,6,8.099017143249512,0.7171184420585632
474,per_sample_zscore,film,cnn,1.0,10,10,194.18661499023438,3.5149145126342773
475,per_sample_zscore,film,cnn,1.0,7,7,64.67424774169922,1.8160498142242432
476,per_sample_zscore,film,cnn,1.0,12,12,163.96995544433594,2.8910763263702393
477,per_sample_zscore,film,cnn,1.0,19,19,449.82000732421875,5.308356285095215
478,per_sample_zscore,film,cnn,1.0,4,4,8.633991241455078,0.7735128998756409
479,per_sample_zscore,film,cnn,1.0,14,14,168.53067016601562,3.132688283920288
480,per_sample_zscore,film,cnn,1.0,2,2,8.854862213134766,0.9800222516059875
481,per_sample_zscore,film,cnn,1.0,5,5,72.01014709472656,1.8343347311019897
482,per_sample_zscore,film,cnn,1.0,17,17,176.5430908203125,3.4074409008026123
483,per_sample_zscore,film,cnn,1.0,2,2,1.473413109779358,0.263479083776474
484,per_sample_zscore,film,cnn,1.0,5,5,347.3045349121094,3.731424570083618
485,per_sample_zscore,film,cnn,1.0,12,12,59.37754821777344,2.055047035217285
486,per_sample_zscore,film,cnn,1.0,5,5,58.02678680419922,1.5653048753738403
487,per_sample_zscore,film,cnn,1.0,4,4,349.2043762207031,5.975136756896973
488,per_sample_zscore,film,cnn,1.0,4,4,17.134048461914062,0.8482628464698792
489,per_sample_zscore,film,cnn,1.0,8,8,725.508544921875,8.775286674499512
490,per_sample_zscore,film,cnn,1.0,11,11,46.83168411254883,1.0794897079467773
