runner config | sample=14 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=14 | outer=1/30 | loss_phi=2.299814e+00 | loss_mu=2.017536e+00 | mu_mse=1.532009e+05 | mu_mae=3.861019e+02 | defect_area_pred=0 | defect_area_label=24 | defect_iou=0.000000e+00
sample=14 | outer=2/30 | loss_phi=2.283405e+00 | loss_mu=1.387684e+00 | mu_mse=1.354587e+05 | mu_mae=3.634804e+02 | defect_area_pred=0 | defect_area_label=24 | defect_iou=0.000000e+00
sample=14 | outer=3/30 | loss_phi=2.280275e+00 | loss_mu=1.233239e+00 | mu_mse=1.165154e+05 | mu_mae=3.332235e+02 | defect_area_pred=0 | defect_area_label=24 | defect_iou=0.000000e+00
sample=14 | outer=4/30 | loss_phi=2.278912e+00 | loss_mu=1.170555e+00 | mu_mse=1.034124e+05 | mu_mae=3.096190e+02 | defect_area_pred=0 | defect_area_label=24 | defect_iou=0.000000e+00
sample=14 | outer=5/30 | loss_phi=2.277832e+00 | loss_mu=1.122977e+00 | mu_mse=9.158127e+04 | mu_mae=2.868737e+02 | defect_area_pred=6 | defect_area_label=24 | defect_iou=1.111111e-01
sample=14 | outer=6/30 | loss_phi=2.276820e+00 | loss_mu=1.113710e+00 | mu_mse=8.053050e+04 | mu_mae=2.642358e+02 | defect_area_pred=20 | defect_area_label=24 | defect_iou=3.750000e-01
sample=14 | outer=7/30 | loss_phi=2.275760e+00 | loss_mu=1.167958e+00 | mu_mse=7.333085e+04 | mu_mae=2.483550e+02 | defect_area_pred=27 | defect_area_label=24 | defect_iou=4.571429e-01
sample=14 | outer=8/30 | loss_phi=2.274363e+00 | loss_mu=1.303387e+00 | mu_mse=7.046637e+04 | mu_mae=2.418800e+02 | defect_area_pred=28 | defect_area_label=24 | defect_iou=4.857143e-01
sample=14 | outer=9/30 | loss_phi=2.272203e+00 | loss_mu=1.569355e+00 | mu_mse=7.118166e+04 | mu_mae=2.428482e+02 | defect_area_pred=33 | defect_area_label=24 | defect_iou=5.833333e-01
sample=14 | outer=10/30 | loss_phi=2.268258e+00 | loss_mu=1.935770e+00 | mu_mse=7.647745e+04 | mu_mae=2.528919e+02 | defect_area_pred=34 | defect_area_label=24 | defect_iou=5.675676e-01
sample=14 | outer=11/30 | loss_phi=2.262933e+00 | loss_mu=2.187481e+00 | mu_mse=8.869690e+04 | mu_mae=2.769076e+02 | defect_area_pred=36 | defect_area_label=24 | defect_iou=5.789474e-01
sample=14 | outer=12/30 | loss_phi=2.258854e+00 | loss_mu=2.371815e+00 | mu_mse=9.340188e+04 | mu_mae=2.852029e+02 | defect_area_pred=38 | defect_area_label=24 | defect_iou=5.897436e-01
sample=14 | outer=13/30 | loss_phi=2.255503e+00 | loss_mu=2.352984e+00 | mu_mse=9.170337e+04 | mu_mae=2.819617e+02 | defect_area_pred=37 | defect_area_label=24 | defect_iou=6.052632e-01
sample=14 | outer=14/30 | loss_phi=2.252662e+00 | loss_mu=2.222089e+00 | mu_mse=8.664374e+04 | mu_mae=2.721098e+02 | defect_area_pred=36 | defect_area_label=24 | defect_iou=6.216216e-01
sample=14 | outer=15/30 | loss_phi=2.250208e+00 | loss_mu=2.010432e+00 | mu_mse=7.901870e+04 | mu_mae=2.569136e+02 | defect_area_pred=34 | defect_area_label=24 | defect_iou=6.571429e-01
sample=14 | outer=16/30 | loss_phi=2.248146e+00 | loss_mu=1.729376e+00 | mu_mse=6.944291e+04 | mu_mae=2.366546e+02 | defect_area_pred=31 | defect_area_label=24 | defect_iou=7.187500e-01
sample=14 | outer=17/30 | loss_phi=2.246370e+00 | loss_mu=1.447100e+00 | mu_mse=6.006885e+04 | mu_mae=2.147511e+02 | defect_area_pred=30 | defect_area_label=24 | defect_iou=7.419355e-01
sample=14 | outer=18/30 | loss_phi=2.244604e+00 | loss_mu=1.134086e+00 | mu_mse=5.058436e+04 | mu_mae=1.904434e+02 | defect_area_pred=30 | defect_area_label=24 | defect_iou=7.419355e-01
sample=14 | outer=19/30 | loss_phi=2.242845e+00 | loss_mu=8.455969e-01 | mu_mse=4.196762e+04 | mu_mae=1.666922e+02 | defect_area_pred=30 | defect_area_label=24 | defect_iou=7.419355e-01
sample=14 | outer=20/30 | loss_phi=2.240623e+00 | loss_mu=5.678276e-01 | mu_mse=3.091942e+04 | mu_mae=1.361145e+02 | defect_area_pred=28 | defect_area_label=24 | defect_iou=7.931035e-01
sample=14 | outer=21/30 | loss_phi=2.238824e+00 | loss_mu=4.428587e-01 | mu_mse=2.394232e+04 | mu_mae=1.148472e+02 | defect_area_pred=25 | defect_area_label=24 | defect_iou=8.846154e-01
sample=14 | outer=22/30 | loss_phi=2.235267e+00 | loss_mu=3.402152e-01 | mu_mse=2.065620e+04 | mu_mae=1.064730e+02 | defect_area_pred=24 | defect_area_label=24 | defect_iou=9.200000e-01
sample=14 | outer=23/30 | loss_phi=2.230032e+00 | loss_mu=2.439758e-01 | mu_mse=1.854265e+04 | mu_mae=9.960691e+01 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=24/30 | loss_phi=2.224882e+00 | loss_mu=2.351907e-01 | mu_mse=1.759327e+04 | mu_mae=9.608283e+01 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=25/30 | loss_phi=2.220531e+00 | loss_mu=1.840796e-01 | mu_mse=1.504551e+04 | mu_mae=8.378091e+01 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
sample=14 | outer=26/30 | loss_phi=2.218332e+00 | loss_mu=1.820138e-01 | mu_mse=1.360475e+04 | mu_mae=7.693463e+01 | defect_area_pred=23 | defect_area_label=24 | defect_iou=9.583333e-01
