sample_index,signal_normalization,signal_feature_mode,conditioning_mode,encoder_type,point_signal_mode,mask_head_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
119,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,757.14794921875,6.257074356079102
120,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,145.1610870361328,1.931477427482605
121,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.6666666666666666,2,3,5352.8388671875,7.943589687347412
122,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,532.7958984375,4.067408084869385
123,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,127.01957702636719,1.7059696912765503
124,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,61.21842956542969,1.06905198097229
125,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,3.7675421237945557,0.25952857732772827
126,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,161.99525451660156,1.810955286026001
127,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,513.6950073242188,5.281599998474121
128,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8888888888888888,8,9,5231.76416015625,7.493757247924805
129,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,97.62287902832031,1.0083229541778564
130,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,36.15495681762695,0.8922488689422607
131,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,131.0768280029297,1.1071010828018188
132,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,628.53466796875,4.735243320465088
133,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,468.82928466796875,3.9303905963897705
134,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,76.43375396728516,1.1489611864089966
135,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,558.7791137695312,5.512915134429932
136,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,956.3348388671875,5.761637210845947
137,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,471.8448181152344,4.46987247467041
138,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,447.7879943847656,4.0738396644592285
139,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,81.21967315673828,1.3816229104995728
140,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,912.6838989257812,6.50285530090332
141,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9473684210526315,19,18,6226.3583984375,12.813753128051758
142,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,13,64927.27734375,65.87999725341797
143,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,8.168722152709961,0.7369102239608765
144,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,669.6849365234375,4.558314323425293
145,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,28.98342514038086,0.9839270710945129
146,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8571428571428571,12,14,10112.2919921875,12.116570472717285
147,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,30263.509765625,31.75731658935547
148,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,40.29016876220703,0.7778385877609253
149,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9333333333333333,14,15,5766.91650390625,11.318507194519043
150,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29944.19140625,30.183786392211914
151,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29941.4140625,30.132957458496094
152,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5160.05126953125,7.393075466156006
153,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,48.91842269897461,1.2197325229644775
154,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,756.7346801757812,6.142070770263672
155,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,219.35617065429688,2.0144577026367188
156,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,769.493408203125,5.218948841094971
157,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,159.97607421875,2.0044095516204834
158,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,39.91071701049805,1.065319538116455
159,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,156.21470642089844,2.4136104583740234
160,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,3,15343.810546875,17.15567398071289
161,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,5.138721942901611,0.23639996349811554
162,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,82.20282745361328,1.7314754724502563
163,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.6666666666666666,4,6,10039.16796875,11.121499061584473
164,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,246.30491638183594,2.3938212394714355
165,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,251.41952514648438,2.6106555461883545
166,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,661.9434204101562,4.815206050872803
167,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,17,17,1049.2100830078125,8.456531524658203
168,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,33.64360809326172,0.9323063492774963
169,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,144.86985778808594,2.284115791320801
170,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,307.1517028808594,3.42486834526062
171,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,5,25154.513671875,26.330760955810547
172,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,7,35295.77734375,36.98917007446289
173,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,218.89141845703125,3.243245840072632
174,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,227.9449920654297,2.2503912448883057
175,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,928.49755859375,5.780138969421387
176,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,21.9259033203125,0.590912938117981
177,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,39.73583984375,0.8135998249053955
178,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.25,1,4,15080.4267578125,16.349145889282227
179,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,107.16567993164062,1.3619858026504517
180,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,116.95246124267578,1.7011158466339111
181,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,873.519775390625,5.683404445648193
182,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,288.44989013671875,2.483347177505493
183,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,88.4805908203125,1.424086093902588
184,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,13,13,389.3888854980469,3.7145073413848877
185,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29943.689453125,30.21670150756836
186,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,139.59613037109375,1.3667004108428955
187,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,74.15660095214844,1.526046872138977
188,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,86.42606353759766,1.7228630781173706
189,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,3,15267.9873046875,16.664226531982422
190,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,350.0352783203125,3.434434175491333
191,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,15.485370635986328,0.5412688851356506
192,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.7142857142857143,5,7,10434.4599609375,13.090598106384277
193,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,5.963228225708008,0.3858095109462738
194,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,599.9907836914062,4.564743995666504
195,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,396.960693359375,3.6965038776397705
196,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,19960.341796875,20.069730758666992
197,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,1561.0367431640625,8.331624984741211
198,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,3,14970.01953125,14.993497848510742
199,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,424.5791015625,3.6948955059051514
200,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,2.8983123302459717,0.22535742819309235
201,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,11.883294105529785,0.486656129360199
202,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,0.6953822374343872,0.09812738001346588
203,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,89.59193420410156,1.460744857788086
204,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,495.5221252441406,3.5830159187316895
205,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5615.42529296875,10.165234565734863
206,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,195.30718994140625,2.1283833980560303
207,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,30109.87890625,31.943607330322266
208,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,1567.2841796875,8.98665714263916
209,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,1334.9649658203125,5.8978190422058105
210,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,3,15243.6943359375,16.318620681762695
211,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,239.49229431152344,2.9127769470214844
212,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,361.4845275878906,3.4231834411621094
213,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,46.693115234375,0.8188250660896301
214,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,132.8650665283203,1.9613471031188965
215,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,20200.849609375,22.485170364379883
216,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,552.7439575195312,4.130806922912598
217,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8181818181818182,9,11,10193.4482421875,12.57131576538086
218,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,19.321380615234375,0.6047235727310181
219,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8888888888888888,8,9,5848.66796875,10.520742416381836
220,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,282.1084899902344,2.6264750957489014
221,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,107.7977523803711,1.3533926010131836
222,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,139.16778564453125,1.6791493892669678
223,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,47.265647888183594,1.1721774339675903
224,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,427.2250671386719,3.5427942276000977
225,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,244.4192352294922,2.684612274169922
226,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,1066.508056640625,6.517166614532471
227,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,161.7360382080078,1.8661978244781494
228,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,468.96697998046875,4.410501480102539
229,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,133.2841796875,1.8332771062850952
230,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,230.26771545410156,3.0027291774749756
231,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,579.5230102539062,4.427974700927734
232,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,333.053466796875,3.109286069869995
233,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,54.23295211791992,0.7970054745674133
234,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,155.4168243408203,1.9718517065048218
235,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.7272727272727273,8,11,15406.7568359375,18.61739158630371
236,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,44.20621109008789,0.9621093273162842
237,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,1027.3076171875,6.546369552612305
238,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,69.55068969726562,1.0561714172363281
239,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,197.83534240722656,2.4129180908203125
240,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,22.827560424804688,0.6021315455436707
241,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,1.5671945810317993,0.24842338263988495
242,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,122.56330108642578,1.4321380853652954
243,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,282.98492431640625,2.4315128326416016
244,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,154.532470703125,1.8244394063949585
245,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,5,24950.58203125,25.08517074584961
246,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.6666666666666666,4,6,10474.396484375,13.873574256896973
247,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,38.89921951293945,0.9592495560646057
248,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,997.163330078125,5.707930088043213
249,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,335.8205261230469,3.2680230140686035
250,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,1955.61865234375,8.7424898147583
251,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9,9,10,5663.89404296875,8.957737922668457
252,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,233.6547088623047,2.5448713302612305
253,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,16,16,900.0128784179688,6.613041400909424
254,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,977.7355346679688,7.336179256439209
255,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,71.8515625,1.2389193773269653
256,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,31.690919876098633,0.9274714589118958
257,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,80.42890167236328,1.6164017915725708
258,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8,8,10,10711.8095703125,15.372111320495605
259,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,670.0654296875,4.166311740875244
260,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,276.371826171875,2.9332878589630127
261,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,23.64293670654297,0.614014208316803
262,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,67.96309661865234,0.992247462272644
263,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,268.50433349609375,2.3772597312927246
264,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,958.6325073242188,5.755701541900635
265,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,22.110301971435547,0.8191618323326111
266,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,40.83623123168945,1.2450600862503052
267,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,937.5714721679688,6.470477104187012
268,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,149.89100646972656,1.6404234170913696
269,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,19962.306640625,20.136215209960938
270,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,155.95123291015625,1.9529818296432495
271,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,238.46652221679688,2.6736433506011963
272,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,189.7214813232422,2.033390760421753
273,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,2248.108154296875,11.631597518920898
274,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,52.07093811035156,0.7260832786560059
275,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,9,45547.6796875,49.10618209838867
276,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,137.01321411132812,1.8235697746276855
277,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,19986.822265625,20.486478805541992
278,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,564.5673217773438,4.241368770599365
279,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,30.237550735473633,0.8082600235939026
280,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,333.4178161621094,3.129525661468506
281,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,927.1576538085938,5.455714225769043
282,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.875,7,8,5049.25537109375,6.159241199493408
283,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,381.4684143066406,3.3220338821411133
284,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,953.2321166992188,6.42424201965332
285,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,14.406098365783691,0.5188322067260742
286,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,30148.884765625,32.033695220947266
287,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,500.1467590332031,4.089929103851318
288,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,58.459197998046875,1.0031121969223022
289,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,372.3127136230469,3.0690104961395264
290,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,410.0328369140625,4.041742324829102
291,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,3,14975.064453125,15.194232940673828
292,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,8.2666597366333,0.2669139504432678
293,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,114.49349212646484,1.5824739933013916
294,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,3,14970.234375,15.03959846496582
295,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,877.4758911132812,5.746638774871826
296,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,11.744499206542969,0.438155859708786
297,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8,4,5,5017.056640625,5.894326686859131
298,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,243.61671447753906,2.150547742843628
299,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,157.3188018798828,1.9456428289413452
300,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,24.98576545715332,0.8806169033050537
301,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,24.911842346191406,0.712917149066925
302,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,426.3859558105469,3.8375134468078613
303,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,93.19695281982422,1.364892840385437
304,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,2,10152.552734375,11.0031099319458
305,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,313.81085205078125,2.546321153640747
306,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,20211.07421875,21.439422607421875
307,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,75.88477325439453,1.334690809249878
308,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,163.64686584472656,1.8638136386871338
309,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,306.6257019042969,3.1714062690734863
310,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,795.8035278320312,6.550624370574951
311,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,632.681884765625,4.346945285797119
312,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,477.2633972167969,4.271885395050049
313,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,634.4661865234375,5.160732269287109
314,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,155.75498962402344,1.8223378658294678
315,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,61.13621139526367,0.8847460746765137
316,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,288.26251220703125,2.6429431438446045
317,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,1064.6976318359375,6.650723934173584
318,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9230769230769231,12,13,5625.75,10.129247665405273
319,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,1146.46044921875,6.560032367706299
320,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.9285714285714286,13,14,5771.64306640625,10.642570495605469
321,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,30027.490234375,30.8826904296875
322,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,57.818031311035156,0.776753842830658
323,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,101.12417602539062,1.446771264076233
324,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,432.745849609375,3.0785441398620605
325,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,13,13,554.2108764648438,4.5568623542785645
326,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,77.27727508544922,1.2544583082199097
327,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,4,19961.099609375,20.09425926208496
328,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,363.64501953125,2.9691174030303955
329,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,48.69581604003906,0.9039931893348694
330,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,709.2798461914062,6.489001750946045
331,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,1.2388079166412354,0.12451542913913727
332,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,124.63948822021484,1.5022507905960083
333,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,1274.8406982421875,5.421879768371582
334,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.75,6,8,10143.2333984375,12.370817184448242
335,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,264.1777038574219,3.196782112121582
336,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,114.26099395751953,1.3050258159637451
337,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,244.12850952148438,2.651099443435669
338,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,606.7282104492188,5.437325477600098
339,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,13.4443359375,0.6253879070281982
340,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,102.82320404052734,1.2025474309921265
341,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,352.8986511230469,2.611686944961548
342,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,34.1274299621582,0.9507059454917908
343,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,4,4,351.9617004394531,3.2410266399383545
344,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,2,2,4.081827163696289,0.26313090324401855
345,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,65.1052017211914,1.0908676385879517
346,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,297.9370422363281,3.5000054836273193
347,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,337.31671142578125,3.9886906147003174
348,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.6,3,5,10070.423828125,11.441460609436035
349,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,8,8,1866.653076171875,11.807008743286133
350,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.875,7,8,5343.001953125,8.368855476379395
351,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,10,50192.39453125,51.56789779663086
352,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,5,24951.048828125,25.099111557006836
353,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,240.9530487060547,2.300976276397705
354,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,473.77349853515625,3.656094551086426
355,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,7,34931.984375,35.08067321777344
356,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,5,5,177.58265686035156,2.0425212383270264
357,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,1.4129129648208618,0.19189094007015228
358,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,69.02079772949219,1.5210888385772705
359,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.8181818181818182,10,10,10190.1044921875,12.263442993164062
360,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,10,10,243.69769287109375,2.7378745079040527
361,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,6,29941.673828125,30.102495193481445
362,per_sample_zscore,raw,concat,mlp,none,mu_threshold,0.0,0,7,34938.9609375,35.31618118286133
363,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,15,15,796.65576171875,5.877204418182373
364,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,313.7117614746094,2.5907256603240967
365,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,12,12,2876.17919921875,14.458170890808105
366,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,14,14,1535.18994140625,8.6193208694458
367,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,37.64414596557617,0.791163444519043
368,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,11,11,171.98001098632812,1.9862858057022095
369,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,9,9,201.4412384033203,2.287933111190796
370,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,77.66353607177734,1.333721399307251
371,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,3,3,94.958984375,1.2945724725723267
372,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,6,6,236.83084106445312,2.372830390930176
373,per_sample_zscore,raw,concat,mlp,none,mu_threshold,1.0,7,7,318.63885498046875,3.530906915664673
