sample_index,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
136,1.0,5,5,1540.33544921875,7.471019268035889
137,1.0,9,9,629.0011596679688,4.911069869995117
138,1.0,5,5,875.3409423828125,5.797463417053223
139,1.0,3,3,51.4653205871582,0.8927115797996521
140,0.9090909090909091,10,11,6566.724609375,13.62115478515625
141,1.0,18,18,1283.0390625,8.62509536743164
142,0.9285714285714286,14,13,6178.15869140625,11.726543426513672
143,1.0,4,4,421.16424560546875,3.5238661766052246
144,1.0,12,12,851.094970703125,4.9043169021606445
145,1.0,4,4,183.09555053710938,2.598223924636841
146,0.8571428571428571,12,14,10493.1787109375,14.138341903686523
147,0.0,0,6,30347.78515625,31.64765167236328
148,1.0,6,6,595.6735229492188,4.3763346672058105
149,1.0,15,15,3089.66162109375,15.071301460266113
150,1.0,6,6,1241.9703369140625,6.859390735626221
151,0.0,0,6,30507.943359375,32.488555908203125
152,1.0,10,10,714.100830078125,4.458921909332275
153,1.0,10,10,841.634521484375,7.082440376281738
154,1.0,15,15,1463.4566650390625,8.90931510925293
155,1.0,4,4,1374.02587890625,7.277258396148682
156,1.0,11,11,867.0693969726562,5.202889919281006
157,1.0,6,6,151.99269104003906,1.7176634073257446
158,1.0,6,6,273.0760803222656,2.7726640701293945
159,1.0,8,8,720.8694458007812,6.094639301300049
160,0.0,0,3,15133.51171875,16.189239501953125
161,1.0,2,2,23.561742782592773,0.5711248517036438
162,1.0,4,4,143.65040588378906,1.7285021543502808
163,1.0,6,6,1415.37451171875,7.771534442901611
164,0.8,4,5,5903.67626953125,9.652081489562988
165,1.0,7,7,431.00469970703125,3.946864128112793
166,1.0,7,7,611.77587890625,4.06649112701416
167,1.0,17,17,1163.9471435546875,9.369471549987793
168,1.0,11,11,847.1395874023438,5.502168655395508
169,1.0,8,8,515.668212890625,4.642457962036133
170,1.0,12,12,342.9354248046875,3.238192558288574
171,0.0,0,5,24950.30078125,25.04003143310547
172,1.0,7,7,1627.576904296875,9.785750389099121
173,1.0,6,6,1616.72412109375,8.867615699768066
174,1.0,4,4,432.51922607421875,3.5499038696289062
175,0.8181818181818182,9,11,11263.4521484375,16.84955596923828
176,1.0,6,6,304.094482421875,3.1680688858032227
177,1.0,4,4,97.2178726196289,1.4456099271774292
178,0.0,0,4,19960.345703125,20.020875930786133
179,1.0,6,6,480.84405517578125,3.8238110542297363
180,1.0,6,6,210.82310485839844,2.5970592498779297
181,1.0,12,12,1374.525146484375,8.115913391113281
182,0.8333333333333334,5,6,5125.5986328125,6.642508506774902
183,0.0,0,3,15397.2822265625,17.903520584106445
184,1.0,13,13,678.4201049804688,4.904660224914551
185,1.0,6,6,241.34765625,2.7567567825317383
186,1.0,4,4,678.529052734375,5.047882080078125
187,1.0,6,6,250.08375549316406,2.446265935897827
188,1.0,3,3,258.8179016113281,2.6789183616638184
189,1.0,3,3,299.08587646484375,2.931333065032959
190,1.0,4,4,860.153076171875,5.548668384552002
191,1.0,5,5,359.2176513671875,3.2985000610351562
192,0.7142857142857143,5,7,10337.474609375,13.68171501159668
193,1.0,6,6,211.11798095703125,2.862200975418091
194,1.0,7,7,258.1307678222656,2.71394419670105
195,1.0,14,14,342.4309387207031,3.6377060413360596
196,0.0,0,4,19970.154296875,20.40055274963379
197,1.0,10,10,2885.553466796875,11.361345291137695
198,1.0,3,3,685.4174194335938,5.489737510681152
199,1.0,9,9,228.02597045898438,2.5593154430389404
200,1.0,6,6,230.55845642089844,2.2518322467803955
201,0.0,0,4,19976.00390625,20.43689727783203
202,1.0,2,2,151.73477172851562,2.0343074798583984
203,1.0,3,3,134.66616821289062,1.6913224458694458
204,1.0,15,15,560.447998046875,4.638960361480713
205,1.0,10,10,1335.3232421875,8.265658378601074
206,1.0,6,6,234.69146728515625,2.459902286529541
207,1.0,6,6,672.0560302734375,6.027047157287598
208,1.0,7,7,1843.8157958984375,11.162651062011719
209,1.0,7,7,1293.010498046875,7.3640360832214355
210,1.0,3,3,110.8840103149414,1.5066250562667847
211,1.0,9,9,630.9481811523438,4.7365007400512695
212,1.0,6,6,197.66864013671875,2.4516794681549072
213,1.0,4,4,200.8753662109375,2.218522071838379
214,1.0,6,6,604.906005859375,3.7962801456451416
215,1.0,4,4,520.5582275390625,4.327117919921875
216,1.0,10,10,624.3955688476562,5.206697940826416
217,1.0,11,11,1124.3262939453125,7.438175678253174
218,0.0,0,4,20329.4296875,21.956403732299805
219,1.0,9,9,1067.156494140625,7.348698616027832
220,0.0,0,6,29995.66796875,30.856700897216797
221,1.0,4,4,50.168399810791016,1.011907696723938
222,1.0,5,5,137.8889923095703,1.6733111143112183
223,1.0,7,7,379.3462219238281,3.498189926147461
224,1.0,12,12,918.68701171875,7.194302558898926
225,1.0,12,12,631.7168579101562,4.097523212432861
226,0.8461538461538461,12,12,11641.94921875,18.397294998168945
227,1.0,5,5,1249.907958984375,8.371240615844727
228,1.0,7,7,1735.7550048828125,8.710230827331543
229,1.0,9,9,835.0313110351562,5.041358470916748
230,1.0,8,8,648.6595458984375,5.339370250701904
231,1.0,6,6,994.8834228515625,5.5985517501831055
232,1.0,8,8,526.63037109375,3.7808282375335693
233,1.0,4,4,160.794921875,2.239389657974243
234,0.0,0,4,20438.630859375,22.502561569213867
235,0.0,0,11,55339.98046875,57.6528434753418
236,1.0,6,6,186.98611450195312,2.2956326007843018
237,1.0,7,7,2959.3955078125,15.893789291381836
238,1.0,4,4,213.77963256835938,2.2999913692474365
239,0.0,0,8,40514.296875,43.02878952026367
240,1.0,6,6,86.70401000976562,1.913061499595642
241,1.0,6,6,563.652587890625,5.159445762634277
242,1.0,3,3,104.52566528320312,1.4456260204315186
243,1.0,4,4,879.27734375,5.185507774353027
244,1.0,6,6,52.382381439208984,1.1301393508911133
245,0.8,4,5,5275.69873046875,7.717350006103516
246,0.6666666666666666,4,6,11092.7548828125,16.482540130615234
247,1.0,3,3,112.42875671386719,1.5810775756835938
248,1.0,7,7,576.1302490234375,4.725025177001953
249,1.0,7,7,594.5081787109375,4.1186699867248535
250,1.0,15,15,1287.5927734375,9.34439468383789
251,0.9,9,10,6520.9814453125,12.543868064880371
252,1.0,5,5,1303.0716552734375,6.225895404815674
253,1.0,16,16,676.0742797851562,5.408311367034912
254,1.0,14,14,2807.0888671875,13.84385871887207
255,0.0,0,3,14977.912109375,15.296725273132324
256,1.0,6,6,377.69366455078125,2.984604835510254
257,1.0,5,5,141.3830108642578,1.7433786392211914
258,1.0,10,10,2516.1689453125,13.35917854309082
259,1.0,6,6,932.4076538085938,5.315001964569092
260,1.0,7,7,506.7103271484375,4.448693752288818
261,1.0,6,6,493.4136047363281,4.704439163208008
262,1.0,5,5,195.43182373046875,2.466362714767456
263,1.0,12,12,644.4068603515625,5.204709529876709
264,0.5,2,4,10068.2119140625,11.618309020996094
265,1.0,6,6,397.14422607421875,3.4055237770080566
266,1.0,4,4,74.04206848144531,1.4583441019058228
267,1.0,8,8,2032.3956298828125,8.661869049072266
268,1.0,4,4,868.483154296875,5.016240119934082
269,1.0,4,4,184.13803100585938,2.166691780090332
270,1.0,4,4,552.9424438476562,3.9622180461883545
271,1.0,6,6,625.988525390625,4.548074722290039
272,1.0,12,12,488.9223937988281,3.8096327781677246
273,0.8333333333333334,6,5,6179.6826171875,11.35093879699707
274,1.0,4,4,187.85101318359375,2.1923885345458984
275,1.0,9,9,1284.598388671875,7.70156717300415
276,1.0,8,8,532.5861206054688,3.846127510070801
277,1.0,4,4,192.1552276611328,2.51488995552063
278,1.0,9,9,238.1391143798828,2.4010543823242188
279,1.0,4,4,162.92677307128906,2.4864797592163086
280,1.0,4,4,117.1767807006836,1.5864568948745728
281,1.0,5,5,801.7711181640625,5.104799747467041
282,1.0,8,8,1047.215576171875,5.746774196624756
283,1.0,9,9,410.44708251953125,3.7992618083953857
284,1.0,14,14,1221.5582275390625,6.684051513671875
285,1.0,4,4,241.61256408691406,2.8289763927459717
286,1.0,6,6,940.2938842773438,6.820547580718994
287,0.8333333333333334,5,6,5072.83544921875,6.258067607879639
288,1.0,4,4,239.6669158935547,2.8383617401123047
289,1.0,9,9,396.96148681640625,4.967472553253174
290,1.0,15,15,812.18798828125,5.379957675933838
291,1.0,3,3,268.5736083984375,3.239332675933838
292,1.0,2,2,141.16433715820312,1.896089792251587
293,1.0,6,6,253.63778686523438,2.759963274002075
294,1.0,3,3,358.4496154785156,3.9323935508728027
295,0.0,0,8,40602.1640625,43.66111755371094
296,1.0,7,7,314.5562438964844,3.1386215686798096
297,0.0,0,5,24950.16796875,25.054658889770508
298,1.0,7,7,480.60992431640625,4.228343486785889
299,1.0,5,5,675.610595703125,4.1620941162109375
300,1.0,9,9,1442.84130859375,9.501959800720215
301,1.0,4,4,43.40077209472656,0.849864661693573
302,1.0,6,6,696.192626953125,4.401294708251953
303,1.0,5,5,269.7934875488281,2.8200271129608154
304,1.0,2,2,271.6772766113281,2.907607316970825
305,0.8571428571428571,6,7,5305.615234375,7.730775356292725
306,1.0,4,4,376.7563781738281,3.5606958866119385
307,1.0,6,6,257.9898376464844,3.1377785205841064
308,1.0,6,6,297.2330627441406,2.4547128677368164
309,1.0,5,5,1372.975830078125,7.692054271697998
310,1.0,11,11,2702.09814453125,14.086421012878418
311,1.0,5,5,925.590087890625,6.165316104888916
312,1.0,8,8,1170.1201171875,6.920998573303223
313,1.0,11,11,742.5072631835938,8.064417839050293
314,1.0,8,8,917.7670288085938,5.6638360023498535
315,1.0,4,4,157.1781768798828,2.0365097522735596
316,1.0,10,10,204.7305450439453,2.242532253265381
317,1.0,8,8,1683.7606201171875,8.027785301208496
318,1.0,13,13,1150.5333251953125,8.215102195739746
319,0.8461538461538461,13,11,11482.556640625,17.157474517822266
320,1.0,14,14,1570.588134765625,9.067591667175293
321,1.0,6,6,225.80882263183594,2.7970685958862305
322,1.0,4,4,220.9995574951172,3.230485439300537
323,1.0,10,10,727.352783203125,5.402685642242432
324,1.0,6,6,409.04559326171875,4.049532890319824
325,1.0,13,13,224.40985107421875,2.9341776371002197
326,1.0,4,4,147.50424194335938,2.6440443992614746
327,1.0,4,4,1202.6251220703125,6.459476947784424
328,1.0,6,6,1062.408935546875,6.3770928382873535
329,1.0,3,3,152.32562255859375,1.9809972047805786
330,1.0,9,9,2762.192138671875,15.035865783691406
331,1.0,2,2,69.16720581054688,0.9015872478485107
332,1.0,4,4,373.48175048828125,3.5305733680725098
333,1.0,12,12,799.3770141601562,5.01401948928833
334,1.0,8,8,1617.082763671875,8.899660110473633
335,1.0,8,8,2786.224609375,12.749746322631836
336,0.0,0,4,20411.291015625,25.598709106445312
337,1.0,3,3,567.8609619140625,4.519003868103027
338,1.0,9,9,242.5123291015625,2.5767736434936523
339,1.0,5,5,1650.4691162109375,7.669644832611084
340,1.0,4,4,58.88413619995117,1.271113395690918
341,1.0,9,9,460.2737121582031,3.719980478286743
342,1.0,4,4,485.7681884765625,3.659898281097412
343,1.0,4,4,797.6015625,4.205308437347412
344,1.0,2,2,422.8363952636719,4.022451400756836
345,1.0,10,10,348.4278869628906,3.076631784439087
346,1.0,9,9,413.7741394042969,3.8527626991271973
347,1.0,14,14,1994.447998046875,8.585434913635254
348,1.0,5,5,547.069580078125,4.02572774887085
349,0.875,7,8,8070.73193359375,19.391071319580078
350,0.875,7,8,5439.794921875,9.51463508605957
351,1.0,10,10,2121.304443359375,11.524003028869629
352,1.0,5,5,389.5319519042969,4.510375499725342
353,1.0,12,12,1077.5472412109375,7.037470817565918
354,1.0,12,12,868.8195190429688,5.512727737426758
355,0.7777777777777778,9,7,11347.556640625,17.077253341674805
356,1.0,5,5,630.031494140625,4.610954284667969
357,1.0,6,6,201.07679748535156,1.989778757095337
358,1.0,9,9,410.6474914550781,4.346330642700195
359,0.8333333333333334,12,10,11630.8876953125,16.917173385620117
360,1.0,10,10,198.45751953125,2.660646677017212
361,0.0,0,6,29940.134765625,30.049104690551758
362,1.0,7,7,1893.51708984375,9.11789608001709
363,1.0,15,15,1305.55126953125,6.830591201782227
364,1.0,9,9,309.5454406738281,3.758505344390869
365,1.0,12,12,2990.508056640625,16.619274139404297
366,1.0,14,14,1771.013916015625,8.469947814941406
367,1.0,7,7,668.056396484375,5.1711554527282715
368,1.0,11,11,98.70077514648438,1.6807223558425903
369,1.0,9,9,463.750244140625,4.080747127532959
370,1.0,7,7,676.33837890625,5.769917011260986
371,1.0,3,3,270.5948181152344,2.7012288570404053
372,1.0,6,6,689.4893188476562,5.426281929016113
373,0.8571428571428571,6,7,6219.6201171875,11.695308685302734
374,1.0,10,10,2720.539794921875,11.409867286682129
375,1.0,14,14,1739.1910400390625,9.62264347076416
376,1.0,5,5,464.1724853515625,3.287907361984253
377,1.0,7,7,773.025146484375,6.241308689117432
378,0.0,0,4,19962.046875,20.12411117553711
379,1.0,5,5,164.70730590820312,1.7535732984542847
380,1.0,4,4,224.91152954101562,2.79852294921875
381,1.0,9,9,1305.5382080078125,6.165683746337891
382,1.0,6,6,118.373291015625,1.5208182334899902
383,1.0,6,6,236.13812255859375,1.9665122032165527
384,1.0,8,8,3778.058349609375,14.21611213684082
385,1.0,11,11,356.6795959472656,3.332284450531006
386,1.0,7,7,1379.1220703125,7.2758026123046875
387,1.0,4,4,324.1098327636719,2.8249382972717285
388,1.0,4,4,316.24591064453125,3.196610689163208
389,1.0,6,6,381.2105712890625,3.346747636795044
390,1.0,5,5,171.55313110351562,2.161294937133789
391,1.0,3,3,560.7908325195312,3.81068754196167
392,1.0,12,12,525.6820068359375,5.0697526931762695
393,1.0,5,5,594.9229736328125,4.492275238037109
394,0.0,0,7,35223.36328125,36.96275329589844
395,1.0,7,7,1197.04052734375,6.103785514831543
396,1.0,8,8,1211.32958984375,7.071897506713867
397,1.0,5,5,876.5179443359375,4.905374050140381
398,1.0,9,9,581.8963623046875,4.737819671630859
399,1.0,14,14,1022.0449829101562,6.418118953704834
400,1.0,7,7,1303.3475341796875,6.031405448913574
401,1.0,3,3,71.0666275024414,1.1699707508087158
402,1.0,16,16,483.90655517578125,4.791758060455322
403,1.0,6,6,995.6685791015625,6.866818904876709
404,1.0,6,6,817.7606201171875,6.034628868103027
405,1.0,7,7,2208.594482421875,10.409305572509766
406,1.0,13,13,435.96905517578125,3.918220281600952
407,1.0,14,14,1902.3773193359375,9.57925033569336
408,1.0,7,7,1204.159423828125,7.344745635986328
409,1.0,6,6,393.6451110839844,2.9257020950317383
410,1.0,13,13,1383.92822265625,9.429454803466797
411,1.0,10,10,1146.7669677734375,8.37578010559082
412,1.0,4,4,657.1242065429688,4.465893268585205
413,0.8888888888888888,8,9,6007.14111328125,11.659521102905273
414,1.0,6,6,285.8972473144531,2.8321714401245117
415,0.8333333333333334,5,6,7934.02294921875,18.328731536865234
416,1.0,5,5,805.6468505859375,5.120948314666748
417,1.0,10,10,601.1220703125,3.917074680328369
418,1.0,5,5,278.06158447265625,3.181861162185669
419,1.0,3,3,96.38385009765625,1.2391458749771118
420,1.0,9,9,151.60523986816406,1.8976260423660278
421,1.0,9,9,698.1693725585938,5.486942291259766
422,1.0,8,8,886.2520141601562,6.0800323486328125
423,1.0,9,9,711.1021118164062,5.028302192687988
424,1.0,13,13,585.6063232421875,6.802599906921387
425,1.0,9,9,926.4359130859375,6.659228324890137
426,1.0,9,9,505.5995178222656,3.3513197898864746
427,1.0,4,4,140.53585815429688,2.026181936264038
428,0.8888888888888888,8,9,9275.537109375,24.199953079223633
429,1.0,11,11,851.7718505859375,6.032591342926025
430,1.0,8,8,644.1303100585938,5.038252353668213
431,1.0,6,6,338.17523193359375,3.1390726566314697
432,1.0,4,4,53.41511535644531,0.9373427033424377
433,0.8888888888888888,8,9,5952.89111328125,11.887519836425781
434,1.0,9,9,1478.8634033203125,9.389399528503418
435,1.0,4,4,192.3606414794922,2.210045576095581
436,1.0,6,6,384.9058532714844,3.4828927516937256
437,1.0,8,8,1313.5748291015625,6.726889610290527
438,1.0,5,5,712.808349609375,4.923257827758789
439,1.0,10,10,1311.7340087890625,7.883237361907959
440,1.0,6,6,237.46763610839844,2.597193956375122
441,1.0,8,8,1717.7738037109375,10.17178726196289
442,0.6666666666666666,4,6,10178.8779296875,12.550789833068848
443,1.0,2,2,188.1334228515625,1.9858050346374512
444,1.0,17,17,2138.346923828125,10.237730979919434
445,1.0,7,7,1787.9627685546875,7.658009052276611
446,1.0,6,6,157.21238708496094,2.749584674835205
447,1.0,6,6,91.48263549804688,1.2642693519592285
448,1.0,8,8,1303.3018798828125,7.360536098480225
449,1.0,15,15,514.9842529296875,5.105142116546631
450,1.0,10,10,958.4754638671875,6.237601280212402
451,1.0,9,9,184.1711883544922,2.115708112716675
452,1.0,13,13,931.2974243164062,5.383327484130859
453,1.0,12,12,2225.10498046875,10.84875202178955
454,1.0,4,4,151.64874267578125,2.604893684387207
455,0.0,0,9,45130.3359375,47.197628021240234
456,0.6666666666666666,5,5,10769.724609375,15.329418182373047
457,1.0,6,6,184.64161682128906,1.6977461576461792
458,1.0,9,9,820.4568481445312,4.616804122924805
459,1.0,4,4,667.1227416992188,5.165725231170654
460,1.0,3,3,326.6358337402344,2.824826717376709
461,1.0,6,6,620.4771728515625,4.204926490783691
462,1.0,6,6,720.1024780273438,5.763120651245117
463,0.0,0,5,25009.107421875,25.611745834350586
464,1.0,15,15,1241.2911376953125,7.0203857421875
465,1.0,8,8,664.6453247070312,5.017307281494141
466,1.0,6,6,148.88543701171875,1.7310634851455688
467,0.0,0,4,19971.552734375,20.247346878051758
468,0.0,0,4,19960.24609375,20.028947830200195
469,1.0,7,7,541.876220703125,5.5883259773254395
470,1.0,4,4,115.39698028564453,2.0740880966186523
471,1.0,14,14,1303.383544921875,8.334441184997559
472,0.8333333333333334,5,6,5311.9482421875,7.887368679046631
473,1.0,6,6,290.0155334472656,3.0215158462524414
474,0.9,9,10,6463.06494140625,12.911535263061523
475,1.0,7,7,2439.3173828125,11.814421653747559
476,1.0,12,12,417.0296630859375,4.1758623123168945
477,1.0,19,19,1436.7945556640625,8.967403411865234
478,0.0,0,4,20221.05078125,22.373878479003906
479,1.0,14,14,707.8203125,5.006012916564941
480,1.0,2,2,182.84262084960938,2.1987106800079346
481,0.0,0,5,24957.376953125,25.407180786132812
482,1.0,17,17,1790.9884033203125,12.493034362792969
483,1.0,2,2,90.5204849243164,1.313260555267334
484,0.0,0,5,25142.7265625,26.250349044799805
485,1.0,12,12,354.649658203125,3.4738593101501465
486,1.0,5,5,368.7500305175781,3.8640661239624023
487,0.0,0,4,20010.296875,20.739377975463867
488,1.0,4,4,281.359375,2.8436079025268555
489,1.0,8,8,618.5133056640625,5.312558174133301
490,1.0,11,11,406.2088623046875,3.769449472427368
491,0.0,0,6,29940.806640625,30.1087589263916
492,1.0,5,5,264.73968505859375,2.7906627655029297
493,1.0,4,4,1120.4356689453125,7.8829779624938965
494,0.9,9,10,5287.4189453125,8.485831260681152
495,1.0,4,4,171.50340270996094,1.9929107427597046
496,1.0,5,5,498.4100646972656,4.720048904418945
497,1.0,7,7,948.3211669921875,5.5908613204956055
498,1.0,6,6,139.2925567626953,2.1905529499053955
499,1.0,6,6,1572.793701171875,7.783966541290283
500,1.0,6,6,170.75067138671875,1.5095856189727783
501,1.0,9,9,687.587890625,4.615757942199707
502,1.0,6,6,290.3883972167969,3.990607976913452
503,0.8571428571428571,6,7,5568.75634765625,10.211310386657715
504,1.0,5,5,1264.3046875,7.763331413269043
505,1.0,6,6,390.572998046875,3.873775005340576
506,1.0,4,4,860.883056640625,5.514512538909912
507,1.0,10,10,1303.6793212890625,6.814888954162598
508,1.0,3,3,261.5221252441406,2.7490344047546387
509,1.0,9,9,349.0728454589844,3.65324068069458
510,1.0,16,16,760.07275390625,5.362164497375488
511,1.0,6,6,234.41641235351562,2.800651788711548
512,1.0,5,5,257.71221923828125,3.0033655166625977
513,1.0,9,9,282.08050537109375,3.156503915786743
514,1.0,2,2,205.9944305419922,2.360212802886963
515,1.0,6,6,909.2207641601562,5.606954574584961
516,1.0,11,11,492.8683166503906,4.100289344787598
517,0.375,3,8,26310.29296875,31.328107833862305
518,1.0,9,9,356.9540710449219,3.3120691776275635
519,1.0,7,7,438.53289794921875,4.390066146850586
520,1.0,12,12,537.797607421875,4.203460216522217
521,1.0,18,18,2003.89013671875,11.632598876953125
522,1.0,6,6,220.3322296142578,2.511218786239624
523,1.0,5,5,347.6990966796875,2.9086835384368896
524,1.0,9,9,248.0500946044922,3.231804609298706
525,1.0,7,7,486.3726501464844,4.247161388397217
526,0.9166666666666666,11,12,6492.37744140625,12.792458534240723
