sample_index,loss_phi_final,loss_mu_final,mu_mse_final,mu_mae_final,defect_area_pred,defect_area_label,defect_iou,pred_centroid_x,pred_centroid_y,label_centroid_x,label_centroid_y,lambda_area_prior,lambda_mask_prior,lambda_mask_bce_prior,center_mode,test_radius
0,1.8853060007095337,0.3116641044616699,19910.0546875,65.92333221435547,11,8,0.7272727489471436,3.8038277626037598,8.08080768585205,3.75,7.361111164093018,1.0,1.0,1.0,three,5.0
1,2.38031268119812,0.4115601181983948,22360.67578125,82.66765594482422,8,5,0.625,-3.5526316165924072,7.9166669845581055,-3.0,6.888888359069824,1.0,1.0,1.0,three,5.0
2,2.3139915466308594,0.05022166296839714,5665.2548828125,34.5665168762207,5,5,1.0,-0.7894737124443054,3.777777910232544,-0.7894737124443054,3.777777910232544,1.0,1.0,1.0,three,5.0
