runner config | sample=3 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=3 | outer=1/30 | loss_phi=2.390795e+00 | loss_mu=1.758161e+00 | mu_mse=1.720307e+05 | mu_mae=4.130823e+02 | defect_area_pred=0 | defect_area_label=59 | defect_iou=0.000000e+00
sample=3 | outer=2/30 | loss_phi=2.373032e+00 | loss_mu=1.220604e+00 | mu_mse=1.635418e+05 | mu_mae=4.026882e+02 | defect_area_pred=0 | defect_area_label=59 | defect_iou=0.000000e+00
sample=3 | outer=3/30 | loss_phi=2.369479e+00 | loss_mu=1.113818e+00 | mu_mse=1.516336e+05 | mu_mae=3.865609e+02 | defect_area_pred=0 | defect_area_label=59 | defect_iou=0.000000e+00
sample=3 | outer=4/30 | loss_phi=2.367869e+00 | loss_mu=1.046313e+00 | mu_mse=1.386334e+05 | mu_mae=3.682637e+02 | defect_area_pred=0 | defect_area_label=59 | defect_iou=0.000000e+00
sample=3 | outer=5/30 | loss_phi=2.366506e+00 | loss_mu=9.822756e-01 | mu_mse=1.223252e+05 | mu_mae=3.443107e+02 | defect_area_pred=46 | defect_area_label=59 | defect_iou=4.383562e-01
sample=3 | outer=6/30 | loss_phi=2.365112e+00 | loss_mu=1.003023e+00 | mu_mse=1.094068e+05 | mu_mae=3.241370e+02 | defect_area_pred=63 | defect_area_label=59 | defect_iou=6.266667e-01
sample=3 | outer=7/30 | loss_phi=2.363352e+00 | loss_mu=1.147970e+00 | mu_mse=1.045728e+05 | mu_mae=3.154268e+02 | defect_area_pred=67 | defect_area_label=59 | defect_iou=7.027027e-01
sample=3 | outer=8/30 | loss_phi=2.360644e+00 | loss_mu=1.461995e+00 | mu_mse=1.013189e+05 | mu_mae=3.094856e+02 | defect_area_pred=69 | defect_area_label=59 | defect_iou=7.066666e-01
sample=3 | outer=9/30 | loss_phi=2.356149e+00 | loss_mu=1.886098e+00 | mu_mse=1.057082e+05 | mu_mae=3.167677e+02 | defect_area_pred=73 | defect_area_label=59 | defect_iou=6.923077e-01
sample=3 | outer=10/30 | loss_phi=2.349946e+00 | loss_mu=2.239590e+00 | mu_mse=1.173652e+05 | mu_mae=3.353148e+02 | defect_area_pred=78 | defect_area_label=59 | defect_iou=6.707317e-01
sample=3 | outer=11/30 | loss_phi=2.344912e+00 | loss_mu=2.504720e+00 | mu_mse=1.242325e+05 | mu_mae=3.464625e+02 | defect_area_pred=80 | defect_area_label=59 | defect_iou=6.547619e-01
sample=3 | outer=12/30 | loss_phi=2.340492e+00 | loss_mu=2.481158e+00 | mu_mse=1.266083e+05 | mu_mae=3.507343e+02 | defect_area_pred=79 | defect_area_label=59 | defect_iou=6.626506e-01
sample=3 | outer=13/30 | loss_phi=2.336391e+00 | loss_mu=2.342325e+00 | mu_mse=1.259880e+05 | mu_mae=3.502735e+02 | defect_area_pred=77 | defect_area_label=59 | defect_iou=6.790124e-01
sample=3 | outer=14/30 | loss_phi=2.332445e+00 | loss_mu=2.064419e+00 | mu_mse=1.211925e+05 | mu_mae=3.432972e+02 | defect_area_pred=74 | defect_area_label=59 | defect_iou=6.835443e-01
sample=3 | outer=15/30 | loss_phi=2.328628e+00 | loss_mu=1.680702e+00 | mu_mse=1.114983e+05 | mu_mae=3.282908e+02 | defect_area_pred=68 | defect_area_label=59 | defect_iou=7.397260e-01
sample=3 | outer=16/30 | loss_phi=2.324775e+00 | loss_mu=1.345755e+00 | mu_mse=1.000028e+05 | mu_mae=3.090034e+02 | defect_area_pred=65 | defect_area_label=59 | defect_iou=7.714286e-01
