runner config | sample=0 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=0 | outer=1/30 | loss_phi=2.516319e+00 | loss_mu=1.717145e+00 | mu_mse=1.798341e+05 | mu_mae=4.217881e+02 | defect_area_pred=0 | defect_area_label=105 | defect_iou=0.000000e+00
sample=0 | outer=2/30 | loss_phi=2.498212e+00 | loss_mu=1.152621e+00 | mu_mse=1.702548e+05 | mu_mae=4.101711e+02 | defect_area_pred=101 | defect_area_label=105 | defect_iou=1.016043e-01
sample=0 | outer=3/30 | loss_phi=2.494416e+00 | loss_mu=1.085019e+00 | mu_mse=1.597401e+05 | mu_mae=3.965666e+02 | defect_area_pred=116 | defect_area_label=105 | defect_iou=1.818182e-01
sample=0 | outer=4/30 | loss_phi=2.492630e+00 | loss_mu=1.129923e+00 | mu_mse=1.590325e+05 | mu_mae=3.960137e+02 | defect_area_pred=118 | defect_area_label=105 | defect_iou=2.320442e-01
sample=0 | outer=5/30 | loss_phi=2.490855e+00 | loss_mu=1.223248e+00 | mu_mse=1.618665e+05 | mu_mae=3.996916e+02 | defect_area_pred=113 | defect_area_label=105 | defect_iou=2.528736e-01
sample=0 | outer=6/30 | loss_phi=2.488813e+00 | loss_mu=1.384611e+00 | mu_mse=1.597046e+05 | mu_mae=3.965570e+02 | defect_area_pred=111 | defect_area_label=105 | defect_iou=2.934132e-01
sample=0 | outer=7/30 | loss_phi=2.486499e+00 | loss_mu=1.634694e+00 | mu_mse=1.609906e+05 | mu_mae=3.980999e+02 | defect_area_pred=96 | defect_area_label=105 | defect_iou=3.673469e-01
sample=0 | outer=8/30 | loss_phi=2.482821e+00 | loss_mu=2.039155e+00 | mu_mse=1.628767e+05 | mu_mae=4.006337e+02 | defect_area_pred=98 | defect_area_label=105 | defect_iou=4.195804e-01
sample=0 | outer=9/30 | loss_phi=2.476000e+00 | loss_mu=2.475728e+00 | mu_mse=1.664570e+05 | mu_mae=4.051424e+02 | defect_area_pred=108 | defect_area_label=105 | defect_iou=4.391892e-01
sample=0 | outer=10/30 | loss_phi=2.469341e+00 | loss_mu=2.885576e+00 | mu_mse=1.671873e+05 | mu_mae=4.057818e+02 | defect_area_pred=119 | defect_area_label=105 | defect_iou=4.545455e-01
