label,sample_index,component_slot,vertex_index,pred_x,pred_y,true_x,true_y,dx_norm,dy_norm,dx_cells,dy_cells,l2_cells
s262_one_sample,0,0,0,-0.03524661809206009,-0.0021748337894678116,-0.035112664103507996,-0.0022136711049824953,-0.0001339539885520935,3.8837315514683723e-05,-0.3332105539711689,0.19224471609468868,0.3846911802265562
s262_one_sample,0,0,1,-0.03514111042022705,-0.0009423717856407166,-0.035142138600349426,-0.0009470526711083949,1.0281801223754883e-06,4.6808854676783085e-06,0.0025575981115757997,0.02317038358290606,0.023311112875179056
s262_one_sample,0,0,2,-0.022694382816553116,-0.0008065178990364075,-0.022698169574141502,-0.0009063288453035057,3.7867575883865356e-06,9.981094626709819e-05,0.009419559711655074,0.49406419506533134,0.4941539810127155
s262_one_sample,0,0,3,-0.022690292447805405,-0.002205842174589634,-0.022668693214654922,-0.002172947395592928,-2.1599233150482178e-05,-3.289477899670601e-05,-0.053728093662740894,-0.16282915967321007,0.1714644082266521
