step,loss,presence_loss,type_loss,center_bin_loss,center_x_bin_loss,center_y_bin_loss,center_y_bin_extra_loss,center_offset_loss,local_vertex_loss,center_aux_loss,box_aux_loss,area_aux_loss,edge_aux_loss,center_consistency_loss,weighted_presence_loss,weighted_type_loss,weighted_center_bin_loss,weighted_center_y_bin_extra_loss,weighted_center_offset_loss,weighted_local_vertex_loss,weighted_center_consistency_loss,local_shape_raw_abs_max,local_shape_effective_abs_max,local_shape_saturation_frac,joint_center_teacher_forcing_weight
6700,0.010988580994307995,7.561529491795227e-05,3.825442399829626e-05,0.0016961856745183468,0.0019971486181020737,0.001395222614519298,-0.0,0.000176103159901686,0.00631585530936718,-0.0,-0.0,-0.0,-0.0,0.0011016378412023187,7.561529491795227e-05,3.825442399829626e-05,0.0016961856745183468,-0.0,0.0017610315699130297,0.00631585530936718,0.0011016378412023187,17.569772720336914,17.569772720336914,0.0,0.0
6800,0.007496332749724388,7.458226900780573e-05,3.764931534533389e-05,0.001681303372606635,0.0019896572921425104,0.0013729495694860816,-0.0,0.00019891138072125614,0.0024166943039745092,-0.0,-0.0,-0.0,-0.0,0.0012969898525625467,7.458226900780573e-05,3.764931534533389e-05,0.001681303372606635,-0.0,0.0019891138654202223,0.0024166943039745092,0.0012969898525625467,17.430509567260742,17.430509567260742,0.0,0.0
6900,0.009060051292181015,7.350004307227209e-05,3.650630242191255e-05,0.0016744649037718773,0.0019978678319603205,0.001351062091998756,-0.0,0.00010318287240806967,0.005534506868571043,-0.0,-0.0,-0.0,-0.0,0.0007092452142387629,7.350004307227209e-05,3.650630242191255e-05,0.0016744649037718773,-0.0,0.0010318286949768662,0.005534506868571043,0.0007092452142387629,17.404560089111328,17.404560089111328,0.0,0.0
7000,0.015538576990365982,6.91871828166768e-05,3.3795433409977704e-05,0.001537454198114574,0.001832368434406817,0.001242539961822331,-0.0,0.0007433035061694682,0.0017610955983400345,-0.0,-0.0,-0.0,-0.0,0.004704010207206011,6.91871828166768e-05,3.3795433409977704e-05,0.001537454198114574,-0.0,0.00743303494527936,0.0017610955983400345,0.004704010207206011,17.47068214416504,17.47068214416504,0.0,0.0
7100,0.020776748657226562,6.634616147493944e-05,3.37464407493826e-05,0.0015084755141288042,0.0018072525272145867,0.0012096986174583435,-0.0,0.0006773415370844305,0.007907764986157417,-0.0,-0.0,-0.0,-0.0,0.004487000871449709,6.634616147493944e-05,3.37464407493826e-05,0.0015084755141288042,-0.0,0.006773415487259626,0.007907764986157417,0.004487000871449709,17.39189910888672,17.39189910888672,0.0,0.0
7200,0.02547156810760498,6.482491153292358e-05,3.3202391932718456e-05,0.0014496099902316928,0.0017338573234155774,0.0011653626570478082,-0.0,0.0012446659384295344,0.003371504368260503,-0.0,-0.0,-0.0,-0.0,0.008105766959488392,6.482491153292358e-05,3.3202391932718456e-05,0.0014496099902316928,-0.0,0.012446659617125988,0.003371504368260503,0.008105766959488392,17.420190811157227,17.420190811157227,0.0,0.0
7300,0.006633558310568333,6.34891475783661e-05,3.2374133297707886e-05,0.0014209767105057836,0.0017086764564737678,0.0011332769645377994,-0.0,0.00017211309750564396,0.0023039644584059715,-0.0,-0.0,-0.0,-0.0,0.001091622980311513,6.34891475783661e-05,3.2374133297707886e-05,0.0014209767105057836,-0.0,0.0017211309168487787,0.0023039644584059715,0.001091622980311513,17.445817947387695,17.445817947387695,0.0,0.0
7400,0.005883625242859125,5.942502320976928e-05,2.940347076219041e-05,0.0013335696421563625,0.0015957317082211375,0.0010714074596762657,-0.0,0.00016418498125858605,0.0018034845124930143,-0.0,-0.0,-0.0,-0.0,0.001015892717987299,5.942502320976928e-05,2.940347076219041e-05,0.0013335696421563625,-0.0,0.0016418497543781996,0.0018034845124930143,0.001015892717987299,17.52347183227539,17.52347183227539,0.0,0.0
7500,0.02217959053814411,5.580207653110847e-05,2.7838592359330505e-05,0.0012595623265951872,0.0015071224188432097,0.0010120022343471646,-0.0,0.000882952765095979,0.006352557335048914,-0.0,-0.0,-0.0,-0.0,0.005654303357005119,5.580207653110847e-05,2.7838592359330505e-05,0.0012595623265951872,-0.0,0.008829527534544468,0.006352557335048914,0.005654303357005119,17.566612243652344,17.566612243652344,0.0,0.0
7600,0.021921752020716667,5.405110277934e-05,2.7508483981364407e-05,0.0012281743111088872,0.0014803550438955426,0.0009759935783222318,-0.0,0.000746933335904032,0.008459815755486488,-0.0,-0.0,-0.0,-0.0,0.004682868719100952,5.405110277934e-05,2.7508483981364407e-05,0.0012281743111088872,-0.0,0.007469333242624998,0.008459815755486488,0.004682868719100952,17.573904037475586,17.573904037475586,0.0,0.0
7700,0.010490305721759796,5.191335003473796e-05,2.6664911274565384e-05,0.001205035368911922,0.0014517336385324597,0.0009583370410837233,-0.0,0.0001579407398821786,0.006624153815209866,-0.0,-0.0,-0.0,-0.0,0.0010031310375779867,5.191335003473796e-05,2.6664911274565384e-05,0.001205035368911922,-0.0,0.0015794073697179556,0.006624153815209866,0.0010031310375779867,17.55075454711914,17.55075454711914,0.0,0.0
7800,0.007275265175849199,5.000732926419005e-05,2.5592069505364634e-05,0.001149848336353898,0.0013837928418070078,0.0009159038891084492,-0.0,4.4231284846318886e-05,0.00533252814784646,-0.0,-0.0,-0.0,-0.0,0.0002749763079918921,5.000732926419005e-05,2.5592069505364634e-05,0.001149848336353898,-0.0,0.00044231285573914647,0.00533252814784646,0.0002749763079918921,17.549253463745117,17.549253463745117,0.0,0.0
7900,0.0368514209985733,5.033575143897906e-05,2.6328600142733194e-05,0.0011553446529433131,0.0013851163676008582,0.000925572938285768,-0.0,0.0015249376883730292,0.010513418354094028,-0.0,-0.0,-0.0,-0.0,0.009856615215539932,5.033575143897906e-05,2.6328600142733194e-05,0.0011553446529433131,-0.0,0.015249377116560936,0.010513418354094028,0.009856615215539932,17.36417579650879,17.36417579650879,0.0,0.0
8000,0.011974680237472057,4.835931758861989e-05,2.38194152188953e-05,0.0011015844065696,0.0013201499823480844,0.0008830187143757939,-0.0,0.00018763991829473525,0.007769813295453787,-0.0,-0.0,-0.0,-0.0,0.0011547047179192305,4.835931758861989e-05,2.38194152188953e-05,0.0011015844065696,-0.0,0.001876399153843522,0.007769813295453787,0.0011547047179192305,17.563085556030273,17.563085556030273,0.0,0.0
8100,0.012074414640665054,4.6324992581503466e-05,2.263964961457532e-05,0.0010534622706472874,0.0012607817770913243,0.0008461428806185722,-0.0,0.0005291132838465273,0.002219428075477481,-0.0,-0.0,-0.0,-0.0,0.0034414269030094147,4.6324992581503466e-05,2.263964961457532e-05,0.0010534622706472874,-0.0,0.0052911327220499516,0.002219428075477481,0.0034414269030094147,17.492252349853516,17.492252349853516,0.0,0.0
8200,0.022057268768548965,4.464101220946759e-05,2.1731912056566216e-05,0.0010062673827633262,0.0012071606470271945,0.0008053740602917969,-0.0,0.0012034957762807608,0.0011029797606170177,-0.0,-0.0,-0.0,-0.0,0.007846690714359283,4.464101220946759e-05,2.1731912056566216e-05,0.0010062673827633262,-0.0,0.012034958228468895,0.0011029797606170177,0.007846690714359283,17.4849853515625,17.4849853515625,0.0,0.0
8300,0.013946176506578922,4.4873086153529584e-05,2.1890857169637457e-05,0.0010165295097976923,0.0012174795847386122,0.0008155795512720942,-0.0,0.00034251876058988273,0.007137952838093042,-0.0,-0.0,-0.0,-0.0,0.0022997416090220213,4.4873086153529584e-05,2.1890857169637457e-05,0.0010165295097976923,-0.0,0.0034251876641064882,0.007137952838093042,0.0022997416090220213,17.41485595703125,17.41485595703125,0.0,0.0
8400,0.012346481904387474,4.2359813960501924e-05,2.064076943497639e-05,0.0009759628446772695,0.0011703864438459277,0.0007815391873009503,-0.0,0.0001145260757766664,0.00935410801321268,-0.0,-0.0,-0.0,-0.0,0.0008081498672254384,4.2359813960501924e-05,2.064076943497639e-05,0.0009759628446772695,-0.0,0.001145260757766664,0.00935410801321268,0.0008081498672254384,17.386930465698242,17.386930465698242,0.0,0.0
8500,0.014433053322136402,3.958204615628347e-05,1.950682417373173e-05,0.0009219534695148468,0.001105268718674779,0.0007386382785625756,-0.0,0.0006281808018684387,0.003185618668794632,-0.0,-0.0,-0.0,-0.0,0.0039845844730734825,3.958204615628347e-05,1.950682417373173e-05,0.0009219534695148468,-0.0,0.006281808018684387,0.003185618668794632,0.0039845844730734825,17.511754989624023,17.511754989624023,0.0,0.0
8600,0.0011717977467924356,3.9185488276416436e-05,1.882827746158e-05,0.0008938893442973495,0.0010752497473731637,0.0007125288830138743,-0.0,9.04922853806056e-06,5.1590912335086614e-05,-0.0,-0.0,-0.0,-0.0,7.781145541230217e-05,3.9185488276416436e-05,1.882827746158e-05,0.0008938893442973495,-0.0,9.049228538060561e-05,5.1590912335086614e-05,7.781145541230217e-05,17.46853256225586,17.46853256225586,0.0,0.0
8700,0.01285332441329956,3.902914613718167e-05,1.7342876162729226e-05,0.0008768232073634863,0.001055984292179346,0.0006976621807552874,-0.0,7.427023228956386e-05,0.010669020935893059,-0.0,-0.0,-0.0,-0.0,0.0005084060248918831,3.902914613718167e-05,1.7342876162729226e-05,0.0008768232073634863,-0.0,0.0007427023374475539,0.010669020935893059,0.0005084060248918831,17.385717391967773,17.385717391967773,0.0,0.0
8800,0.02858024835586548,3.6572670069290325e-05,1.6826341379783116e-05,0.0008143580053001642,0.0009791662450879812,0.0006495497655123472,-0.0,0.0014165106695145369,0.004361639264971018,-0.0,-0.0,-0.0,-0.0,0.00918574444949627,3.6572670069290325e-05,1.6826341379783116e-05,0.0008143580053001642,-0.0,0.014165107160806656,0.004361639264971018,0.00918574444949627,17.507871627807617,17.507871627807617,0.0,0.0
8900,0.014490771107375622,3.57696735591162e-05,1.661541682551615e-05,0.0007947196718305349,0.0009531879331916571,0.0006362514686770737,-0.0,0.0006578494212590158,0.002908441238105297,-0.0,-0.0,-0.0,-0.0,0.0041567301377654076,3.57696735591162e-05,1.661541682551615e-05,0.0007947196718305349,-0.0,0.00657849432900548,0.002908441238105297,0.0041567301377654076,17.446054458618164,17.446054458618164,0.0,0.0
9000,0.030576031655073166,3.3926364267244935e-05,1.650843842071481e-05,0.0007667556055821478,0.0009166399831883609,0.0006168712279759347,-0.0,0.0008885803399607539,0.015211617574095726,-0.0,-0.0,-0.0,-0.0,0.005661419592797756,3.3926364267244935e-05,1.650843842071481e-05,0.0007667556055821478,-0.0,0.008885803632438183,0.015211617574095726,0.005661419592797756,17.402114868164062,17.402114868164062,0.0,0.0
9100,0.005496200639754534,3.2477622880833223e-05,1.539894765301142e-05,0.0007326980121433735,0.0008787159458734095,0.0005866800202056766,-0.0,0.0002034327044384554,0.0014006630517542362,-0.0,-0.0,-0.0,-0.0,0.0012806359445676208,3.2477622880833223e-05,1.539894765301142e-05,0.0007326980121433735,-0.0,0.0020343270152807236,0.0014006630517542362,0.0012806359445676208,17.511985778808594,17.511985778808594,0.0,0.0
9200,0.01019028015434742,3.145211303490214e-05,1.4711227777297609e-05,0.0007139474619179964,0.0008535434608347714,0.0005743515212088823,-0.0,0.00017844483954831958,0.00650373101234436,-0.0,-0.0,-0.0,-0.0,0.0011419891379773617,3.145211303490214e-05,1.4711227777297609e-05,0.0007139474619179964,-0.0,0.0017844483954831958,0.00650373101234436,0.0011419891379773617,17.565208435058594,17.565208435058594,0.0,0.0
9300,0.03782900050282478,3.059803566429764e-05,1.4213020222086925e-05,0.0006923895562067628,0.0008324605296365917,0.0005523186409845948,-0.0,0.0019644268322736025,0.004962841514497995,-0.0,-0.0,-0.0,-0.0,0.012484691105782986,3.059803566429764e-05,1.4213020222086925e-05,0.0006923895562067628,-0.0,0.019644267857074738,0.004962841514497995,0.012484691105782986,17.45532989501953,17.45532989501953,0.0,0.0
9400,0.023753685876727104,2.852790566976182e-05,1.3885954103898257e-05,0.0006497888825833797,0.0007820197497494519,0.0005175580736249685,-0.0,0.0007333562825806439,0.01098483894020319,-0.0,-0.0,-0.0,-0.0,0.004743082448840141,2.852790566976182e-05,1.3885954103898257e-05,0.0006497888825833797,-0.0,0.007333562709391117,0.01098483894020319,0.004743082448840141,17.5754451751709,17.5754451751709,0.0,0.0
9500,0.014299915172159672,2.8109196136938408e-05,1.3176863831176888e-05,0.000633079675026238,0.0007573856273666024,0.0005087737808935344,-0.0,0.00022849428933113813,0.009839032776653767,-0.0,-0.0,-0.0,-0.0,0.0015015738317742944,2.8109196136938408e-05,1.3176863831176888e-05,0.000633079675026238,-0.0,0.0022849428933113813,0.009839032776653767,0.0015015738317742944,17.549325942993164,17.549325942993164,0.0,0.0
9600,0.006512313149869442,2.8012116672471166e-05,1.2837595022574533e-05,0.0006262872484512627,0.000753200554754585,0.0004993739421479404,-0.0,9.431593935005367e-05,0.004253637045621872,-0.0,-0.0,-0.0,-0.0,0.0006483799661509693,2.8012116672471166e-05,1.2837595022574533e-05,0.0006262872484512627,-0.0,0.0009431593935005367,0.004253637045621872,0.0006483799661509693,17.429195404052734,17.429195404052734,0.0,0.0
9700,0.022982776165008545,2.6378105758340098e-05,1.2033745406370144e-05,0.0005869257729500532,0.0007066657417453825,0.00046718583325855434,-0.0,0.0011644745245575905,0.003249954432249069,-0.0,-0.0,-0.0,-0.0,0.007462739944458008,2.6378105758340098e-05,1.2033745406370144e-05,0.0005869257729500532,-0.0,0.011644745245575905,0.003249954432249069,0.007462739944458008,17.514421463012695,17.514421463012695,0.0,0.0
9800,0.006539386697113514,2.553667400206905e-05,1.1780053682741709e-05,0.0005823615938425064,0.0006997594609856606,0.00046496366849169135,-0.0,0.00017629223293624818,0.0030492295045405626,-0.0,-0.0,-0.0,-0.0,0.0011075567454099655,2.553667400206905e-05,1.1780053682741709e-05,0.0005823615938425064,-0.0,0.0017629223875701427,0.0030492295045405626,0.0011075567454099655,17.51664924621582,17.51664924621582,0.0,0.0
9900,0.011629613116383553,2.5095192540902644e-05,1.149885338236345e-05,0.0005672845290973783,0.0006811420316807926,0.0004534270556177944,-0.0,0.00015175624866969883,0.008495090529322624,-0.0,-0.0,-0.0,-0.0,0.0010130818700417876,2.5095192540902644e-05,1.149885338236345e-05,0.0005672845290973783,-0.0,0.0015175624284893274,0.008495090529322624,0.0010130818700417876,17.37940788269043,17.37940788269043,0.0,0.0
10000,0.013609601184725761,2.463194505253341e-05,1.1278771125944331e-05,0.0005487642483785748,0.0006605928647331893,0.0004369356611277908,-0.0,0.0007306147017516196,0.0010745676700025797,-0.0,-0.0,-0.0,-0.0,0.0046442118473351,2.463194505253341e-05,1.1278771125944331e-05,0.0005487642483785748,-0.0,0.007306146901100874,0.0010745676700025797,0.0046442118473351,17.504241943359375,17.504241943359375,0.0,0.0
10100,0.01250658929347992,2.3604843590874225e-05,1.0701098290155642e-05,0.0005272070411592722,0.0006372983916662633,0.00041711569065228105,-0.0,0.00025998117052949965,0.007661846000701189,-0.0,-0.0,-0.0,-0.0,0.0016834181733429432,2.3604843590874225e-05,1.0701098290155642e-05,0.0005272070411592722,-0.0,0.0025998116470873356,0.007661846000701189,0.0016834181733429432,17.402400970458984,17.402400970458984,0.0,0.0
10200,0.0056320494040846825,2.1911495423410088e-05,9.94614038063446e-06,0.0004895407473668456,0.0005904729478061199,0.00038860857603140175,-0.0,0.00025999819627031684,0.000841050292365253,-0.0,-0.0,-0.0,-0.0,0.0016696189995855093,2.1911495423410088e-05,9.94614038063446e-06,0.0004895407473668456,-0.0,0.0025999820791184902,0.000841050292365253,0.0016696189995855093,17.470733642578125,17.470733642578125,0.0,0.0
10300,0.013954177498817444,2.179414514102973e-05,1.0040881534223445e-05,0.0004892937140539289,0.0005914574139751494,0.0003871299559250474,-0.0,0.00035280236625112593,0.007612044923007488,-0.0,-0.0,-0.0,-0.0,0.002292980207130313,2.179414514102973e-05,1.0040881534223445e-05,0.0004892937140539289,-0.0,0.0035280236043035984,0.007612044923007488,0.002292980207130313,17.383718490600586,17.383718490600586,0.0,0.0
10400,0.0023564505390822887,2.063529427687172e-05,9.41429789236281e-06,0.00045794661855325103,0.0005521171842701733,0.0003637760237324983,-0.0,8.19749548099935e-05,0.0005317220347933471,-0.0,-0.0,-0.0,-0.0,0.0005169828073121607,2.063529427687172e-05,9.41429789236281e-06,0.00045794661855325103,-0.0,0.0008197495480999351,0.0005317220347933471,0.0005169828073121607,17.499561309814453,17.499561309814453,0.0,0.0
10500,0.0068497126922011375,2.0651694285334088e-05,9.457079613639507e-06,0.0004625471483450383,0.0005573352100327611,0.0003677590866573155,-0.0,0.000273344136076048,0.0019233442144468427,-0.0,-0.0,-0.0,-0.0,0.0017002716194838285,2.0651694285334088e-05,9.457079613639507e-06,0.0004625471483450383,-0.0,0.0027334413025528193,0.0019233442144468427,0.0017002716194838285,17.50992774963379,17.50992774963379,0.0,0.0
10600,0.01673082262277603,1.9264793081674725e-05,8.818268725008238e-06,0.00043633318273350596,0.0005254382267594337,0.0003472281387075782,-0.0,0.0008741748752072453,0.001883568475022912,-0.0,-0.0,-0.0,-0.0,0.0056410888209939,1.9264793081674725e-05,8.818268725008238e-06,0.00043633318273350596,-0.0,0.00874174851924181,0.001883568475022912,0.0056410888209939,17.469310760498047,17.469310760498047,0.0,0.0
10700,0.03458932042121887,1.8806866137310863e-05,8.619585059932433e-06,0.0004194988578092307,0.0005055454093962908,0.0003334523062221706,-0.0,0.0018313726177439094,0.0041406708769500256,-0.0,-0.0,-0.0,-0.0,0.011687995865941048,1.8806866137310863e-05,8.619585059932433e-06,0.0004194988578092307,-0.0,0.018313726410269737,0.0041406708769500256,0.011687995865941048,17.532245635986328,17.532245635986328,0.0,0.0
10800,0.01724734716117382,1.8809119865181856e-05,8.665432687848806e-06,0.00041987394797615707,0.0005088982288725674,0.0003308496670797467,-0.0,0.0003240541263949126,0.011444089002907276,-0.0,-0.0,-0.0,-0.0,0.002115369075909257,1.8809119865181856e-05,8.665432687848806e-06,0.00041987394797615707,-0.0,0.003240541322156787,0.011444089002907276,0.002115369075909257,17.373842239379883,17.373842239379883,0.0,0.0
10900,0.02000022679567337,1.813767994462978e-05,8.19473007140914e-06,0.00040342810098081827,0.0004871832497883588,0.0003196729230694473,-0.0,0.0003652060404419899,0.013554422184824944,-0.0,-0.0,-0.0,-0.0,0.0023639833088964224,1.813767994462978e-05,8.19473007140914e-06,0.00040342810098081827,-0.0,0.003652060404419899,0.013554422184824944,0.0023639833088964224,17.3692626953125,17.3692626953125,0.0,0.0
11000,0.027519796043634415,1.591919681231957e-05,7.393917712761322e-06,0.00036341859959065914,0.00043867185013368726,0.0002881653781514615,-0.0,0.000831170124001801,0.01350821927189827,-0.0,-0.0,-0.0,-0.0,0.005313142668455839,1.591919681231957e-05,7.393917712761322e-06,0.00036341859959065914,-0.0,0.008311701007187366,0.01350821927189827,0.005313142668455839,17.56288719177246,17.56288719177246,0.0,0.0
11100,0.031195178627967834,1.5726585843367502e-05,7.137169632187579e-06,0.00036299554631114006,0.000439613068010658,0.0002863780246116221,-0.0,0.0015072061214596033,0.006071917247027159,-0.0,-0.0,-0.0,-0.0,0.009665342979133129,1.5726585843367502e-05,7.137169632187579e-06,0.00036299554631114006,-0.0,0.015072060748934746,0.006071917247027159,0.009665342979133129,17.40900993347168,17.40900993347168,0.0,0.0
11200,0.021832063794136047,1.5569567040074617e-05,6.953772299311822e-06,0.00035539595410227776,0.00043055234709754586,0.0002802395320031792,-0.0,0.000977921299636364,0.005378176923841238,-0.0,-0.0,-0.0,-0.0,0.006296752952039242,1.5569567040074617e-05,6.953772299311822e-06,0.00035539595410227776,-0.0,0.00977921299636364,0.005378176923841238,0.006296752952039242,17.402326583862305,17.402326583862305,0.0,0.0
11300,0.001202048733830452,1.4518915122607723e-05,6.565590410900768e-06,0.0003361779672559351,0.0004043392254970968,0.00026801670901477337,-0.0,1.7833775928011164e-05,0.000546682917047292,-0.0,-0.0,-0.0,-0.0,0.00011976547102676705,1.4518915122607723e-05,6.565590410900768e-06,0.0003361779672559351,-0.0,0.00017833776655606925,0.000546682917047292,0.00011976547102676705,17.49176025390625,17.49176025390625,0.0,0.0
11400,0.006624717731028795,1.4065388313611038e-05,6.2843864725437015e-06,0.0003267439897172153,0.00039273136644624174,0.00026075661298818886,-0.0,0.0001571069733472541,0.0036781858652830124,-0.0,-0.0,-0.0,-0.0,0.0010283681331202388,1.4065388313611038e-05,6.2843864725437015e-06,0.0003267439897172153,-0.0,0.0015710697043687105,0.0036781858652830124,0.0010283681331202388,17.5279483795166,17.5279483795166,0.0,0.0
11500,0.020819947123527527,1.3919415323471185e-05,6.1284995354071725e-06,0.0003204379172530025,0.00038525546551682055,0.0002556203689891845,-0.0,0.00036442786222323775,0.014513211324810982,-0.0,-0.0,-0.0,-0.0,0.002321970881894231,1.3919415323471185e-05,6.1284995354071725e-06,0.0003204379172530025,-0.0,0.0036442787386476994,0.014513211324810982,0.002321970881894231,17.384124755859375,17.384124755859375,0.0,0.0
11600,0.008851158432662487,1.293037257710239e-05,5.624164714390645e-06,0.00029806094244122505,0.00035777827724814415,0.00023834359308239073,-0.0,0.000487716548377648,0.0005603113095276058,-0.0,-0.0,-0.0,-0.0,0.0030970664229243994,1.293037257710239e-05,5.624164714390645e-06,0.00029806094244122505,-0.0,0.004877165425568819,0.0005603113095276058,0.0030970664229243994,17.48167610168457,17.48167610168457,0.0,0.0
11700,0.022893495857715607,1.268734376935754e-05,5.462167337100254e-06,0.00029165713931433856,0.0003504705091472715,0.0002328437549294904,-0.0,0.001032301690429449,0.00560828298330307,-0.0,-0.0,-0.0,-0.0,0.006652388256043196,1.268734376935754e-05,5.462167337100254e-06,0.00029165713931433856,-0.0,0.01032301690429449,0.00560828298330307,0.006652388256043196,17.385766983032227,17.385766983032227,0.0,0.0
11800,0.009172479622066021,1.1996236935374327e-05,5.061756382929161e-06,0.00027306878473609686,0.00032556927180849016,0.00022056832676753402,-0.0,0.00025141224614344537,0.004771119449287653,-0.0,-0.0,-0.0,-0.0,0.001597110996954143,1.1996236935374327e-05,5.061756382929161e-06,0.00027306878473609686,-0.0,0.0025141225196421146,0.004771119449287653,0.001597110996954143,17.50918197631836,17.50918197631836,0.0,0.0
11900,0.022840434685349464,1.2669166608247906e-05,5.168738880456658e-06,0.0002821031375788152,0.00033874547807499766,0.00022546079708263278,-0.0,0.0003091954567935318,0.017474288120865822,-0.0,-0.0,-0.0,-0.0,0.0019742504227906466,1.2669166608247906e-05,5.168738880456658e-06,0.0002821031375788152,-0.0,0.0030919546261429787,0.017474288120865822,0.0019742504227906466,17.36610221862793,17.36610221862793,0.0,0.0
12000,0.026399340480566025,1.127809355239151e-05,4.71330713480711e-06,0.00025782675947993994,0.00030830438481643796,0.00020734913414344192,-0.0,0.0010532595915719867,0.008890149183571339,-0.0,-0.0,-0.0,-0.0,0.006702776998281479,1.127809355239151e-05,4.71330713480711e-06,0.00025782675947993994,-0.0,0.01053259614855051,0.008890149183571339,0.006702776998281479,17.577547073364258,17.577547073364258,0.0,0.0
12100,0.014641853049397469,1.0983264473907184e-05,4.6643995119666215e-06,0.0002516474050935358,0.00030192561098374426,0.0002013691992033273,-0.0,0.000502422044519335,0.0061030942015349865,-0.0,-0.0,-0.0,-0.0,0.00324724311940372,1.0983264473907184e-05,4.6643995119666215e-06,0.0002516474050935358,-0.0,0.0050242203287780285,0.0061030942015349865,0.00324724311940372,17.387924194335938,17.387924194335938,0.0,0.0
12200,0.012571953237056732,1.0275368367729243e-05,4.306778919271892e-06,0.00023486865393351763,0.0002813950413838029,0.00018834226648323238,-0.0,0.00022241716214921325,0.008672502823174,-0.0,-0.0,-0.0,-0.0,0.001425828319042921,1.0275368367729243e-05,4.306778919271892e-06,0.00023486865393351763,-0.0,0.002224171534180641,0.008672502823174,0.001425828319042921,17.556880950927734,17.556880950927734,0.0,0.0
12300,0.0062366691417992115,1.0373304576205555e-05,4.4320991037238855e-06,0.0002411123859928921,0.00028894137358292937,0.0001932833984028548,-0.0,0.00017508947348687798,0.0031127266120165586,-0.0,-0.0,-0.0,-0.0,0.0011171301594004035,1.0373304576205555e-05,4.4320991037238855e-06,0.0002411123859928921,-0.0,0.0017508947057649493,0.0031127266120165586,0.0011171301594004035,17.468170166015625,17.468170166015625,0.0,0.0
12400,0.015399238094687462,9.683893040346447e-06,4.196740064799087e-06,0.00022703400463797152,0.00027179476455785334,0.0001822732447180897,-0.0,0.000692633562721312,0.0037550549022853374,-0.0,-0.0,-0.0,-0.0,0.004476932808756828,9.683893040346447e-06,4.196740064799087e-06,0.00022703400463797152,-0.0,0.006926335394382477,0.0037550549022853374,0.004476932808756828,17.418338775634766,17.418338775634766,0.0,0.0
12500,0.02098553255200386,9.395623237651307e-06,4.2548158489807975e-06,0.0002231047983514145,0.0002660849131643772,0.0001801246835384518,-0.0,0.0006260887021198869,0.010498381219804287,-0.0,-0.0,-0.0,-0.0,0.003989510703831911,9.395623237651307e-06,4.2548158489807975e-06,0.0002231047983514145,-0.0,0.006260886788368225,0.010498381219804287,0.003989510703831911,17.411975860595703,17.411975860595703,0.0,0.0
12600,0.003908823244273663,8.712632734386716e-06,4.001115485152695e-06,0.00020691004465334117,0.0002474197535775602,0.00016640033572912216,-0.0,0.00019916742166969925,0.00040139726479537785,-0.0,-0.0,-0.0,-0.0,0.0012961276806890965,8.712632734386716e-06,4.001115485152695e-06,0.00020691004465334117,-0.0,0.001991674304008484,0.00040139726479537785,0.0012961276806890965,17.456850051879883,17.456850051879883,0.0,0.0
12700,0.010466291569173336,8.362792868865654e-06,3.7810427784279454e-06,0.00020135338127147406,0.00024002869031392038,0.00016267807222902775,-0.0,0.000364561885362491,0.004250634461641312,-0.0,-0.0,-0.0,-0.0,0.0023565415758639574,8.362792868865654e-06,3.7810427784279454e-06,0.00020135338127147406,-0.0,0.003645618911832571,0.004250634461641312,0.0023565415758639574,17.517234802246094,17.517234802246094,0.0,0.0
12800,0.00913165882229805,8.201754098990932e-06,3.5365153507882496e-06,0.00019565143156796694,0.0002330070419702679,0.00015829580661375076,-0.0,9.091911488212645e-05,0.00742812966927886,-0.0,-0.0,-0.0,-0.0,0.0005869482411071658,8.201754098990932e-06,3.5365153507882496e-06,0.00019565143156796694,-0.0,0.0009091911488212645,0.00742812966927886,0.0005869482411071658,17.559816360473633,17.559816360473633,0.0,0.0
12900,0.0008944225846789777,7.913629815448076e-06,3.4448166843503714e-06,0.0001886005629785359,0.00022532895673066378,0.00015187218377832323,-0.0,2.037522972386796e-05,0.00035745391505770385,-0.0,-0.0,-0.0,-0.0,0.0001332574029220268,7.913629815448076e-06,3.4448166843503714e-06,0.0001886005629785359,-0.0,0.0002037522936007008,0.00035745391505770385,0.0001332574029220268,17.456789016723633,17.456789016723633,0.0,0.0
13000,0.009134911932051182,7.214804554678267e-06,3.1697231861471664e-06,0.0001775065902620554,0.00021189362450968474,0.00014311955601442605,-0.0,0.00033639551838859916,0.0034237236250191927,-0.0,-0.0,-0.0,-0.0,0.002159341936931014,7.214804554678267e-06,3.1697231861471664e-06,0.0001775065902620554,-0.0,0.0033639553003013134,0.0034237236250191927,0.002159341936931014,17.512113571166992,17.512113571166992,0.0,0.0
13100,0.015265006572008133,7.529854883614462e-06,3.3103272016887786e-06,0.00018300721421837807,0.000217715059989132,0.00014829936844762415,-0.0,0.0003475329140201211,0.009363976307213306,-0.0,-0.0,-0.0,-0.0,0.002231853548437357,7.529854883614462e-06,3.3103272016887786e-06,0.00018300721421837807,-0.0,0.003475329140201211,0.009363976307213306,0.002231853548437357,17.378183364868164,17.378183364868164,0.0,0.0
