runner config | sample=11 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=11 | outer=1/30 | loss_phi=2.521990e+00 | loss_mu=1.814726e+00 | mu_mse=1.385198e+05 | mu_mae=3.641893e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=2/30 | loss_phi=2.504418e+00 | loss_mu=1.353979e+00 | mu_mse=1.133052e+05 | mu_mae=3.273810e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=3/30 | loss_phi=2.501038e+00 | loss_mu=1.277208e+00 | mu_mse=1.043998e+05 | mu_mae=3.124791e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=4/30 | loss_phi=2.499383e+00 | loss_mu=1.306844e+00 | mu_mse=1.025508e+05 | mu_mae=3.092371e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=5/30 | loss_phi=2.498001e+00 | loss_mu=1.368243e+00 | mu_mse=1.072773e+05 | mu_mae=3.181458e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=6/30 | loss_phi=2.496454e+00 | loss_mu=1.461079e+00 | mu_mse=1.093061e+05 | mu_mae=3.208420e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=7/30 | loss_phi=2.494795e+00 | loss_mu=1.608690e+00 | mu_mse=1.102790e+05 | mu_mae=3.210737e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=8/30 | loss_phi=2.492686e+00 | loss_mu=1.833261e+00 | mu_mse=1.162333e+05 | mu_mae=3.298867e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=9/30 | loss_phi=2.489368e+00 | loss_mu=2.186060e+00 | mu_mse=1.224977e+05 | mu_mae=3.388140e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
sample=11 | outer=10/30 | loss_phi=2.483294e+00 | loss_mu=2.563168e+00 | mu_mse=1.304347e+05 | mu_mae=3.514459e+02 | defect_area_pred=0 | defect_area_label=19 | defect_iou=0.000000e+00
