runner config | sample=18 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=18 | outer=1/20 | loss_phi=2.355163e+00 | loss_mu=2.165746e+00 | mu_mse=2.040254e+05 | mu_mae=4.501442e+02 | defect_area_pred=128 | defect_area_label=43 | defect_iou=3.053435e-01
sample=18 | outer=2/20 | loss_phi=2.329907e+00 | loss_mu=1.010774e+00 | mu_mse=1.518079e+05 | mu_mae=3.840877e+02 | defect_area_pred=66 | defect_area_label=43 | defect_iou=3.456790e-01
sample=18 | outer=3/20 | loss_phi=2.323020e+00 | loss_mu=7.911233e-01 | mu_mse=1.185290e+05 | mu_mae=3.327453e+02 | defect_area_pred=69 | defect_area_label=43 | defect_iou=3.827161e-01
sample=18 | outer=4/20 | loss_phi=2.320710e+00 | loss_mu=7.042495e-01 | mu_mse=9.737526e+04 | mu_mae=2.947052e+02 | defect_area_pred=70 | defect_area_label=43 | defect_iou=3.780488e-01
sample=18 | outer=5/20 | loss_phi=2.319629e+00 | loss_mu=6.920147e-01 | mu_mse=8.571395e+04 | mu_mae=2.716020e+02 | defect_area_pred=68 | defect_area_label=43 | defect_iou=3.875000e-01
sample=18 | outer=6/20 | loss_phi=2.318773e+00 | loss_mu=7.121680e-01 | mu_mse=7.998408e+04 | mu_mae=2.599744e+02 | defect_area_pred=67 | defect_area_label=43 | defect_iou=4.102564e-01
sample=18 | outer=7/20 | loss_phi=2.317899e+00 | loss_mu=7.487580e-01 | mu_mse=7.819024e+04 | mu_mae=2.567841e+02 | defect_area_pred=68 | defect_area_label=43 | defect_iou=4.230769e-01
sample=18 | outer=8/20 | loss_phi=2.316925e+00 | loss_mu=7.980914e-01 | mu_mse=7.844461e+04 | mu_mae=2.575020e+02 | defect_area_pred=72 | defect_area_label=43 | defect_iou=4.556962e-01
sample=18 | outer=9/20 | loss_phi=2.315828e+00 | loss_mu=8.677374e-01 | mu_mse=7.943569e+04 | mu_mae=2.589141e+02 | defect_area_pred=72 | defect_area_label=43 | defect_iou=4.935065e-01
sample=18 | outer=10/20 | loss_phi=2.314582e+00 | loss_mu=9.688838e-01 | mu_mse=8.043019e+04 | mu_mae=2.591311e+02 | defect_area_pred=72 | defect_area_label=43 | defect_iou=5.333334e-01
sample=18 | outer=11/20 | loss_phi=2.313118e+00 | loss_mu=1.116808e+00 | mu_mse=8.092990e+04 | mu_mae=2.568899e+02 | defect_area_pred=73 | defect_area_label=43 | defect_iou=5.466667e-01
sample=18 | outer=12/20 | loss_phi=2.311298e+00 | loss_mu=1.328805e+00 | mu_mse=8.257222e+04 | mu_mae=2.572338e+02 | defect_area_pred=74 | defect_area_label=43 | defect_iou=5.600000e-01
sample=18 | outer=13/20 | loss_phi=2.308856e+00 | loss_mu=1.590616e+00 | mu_mse=9.058295e+04 | mu_mae=2.696949e+02 | defect_area_pred=83 | defect_area_label=43 | defect_iou=5.180723e-01
sample=18 | outer=14/20 | loss_phi=2.304951e+00 | loss_mu=1.879925e+00 | mu_mse=1.054034e+05 | mu_mae=2.930783e+02 | defect_area_pred=112 | defect_area_label=43 | defect_iou=3.839286e-01
sample=18 | outer=15/20 | loss_phi=2.299858e+00 | loss_mu=2.109158e+00 | mu_mse=1.204756e+05 | mu_mae=3.131701e+02 | defect_area_pred=148 | defect_area_label=43 | defect_iou=2.905405e-01
sample=18 | outer=16/20 | loss_phi=2.295135e+00 | loss_mu=2.297115e+00 | mu_mse=1.415936e+05 | mu_mae=3.345848e+02 | defect_area_pred=184 | defect_area_label=43 | defect_iou=2.336957e-01
sample=18 | outer=17/20 | loss_phi=2.289038e+00 | loss_mu=2.501314e+00 | mu_mse=1.634551e+05 | mu_mae=3.505145e+02 | defect_area_pred=198 | defect_area_label=43 | defect_iou=2.171717e-01
sample=18 | outer=18/20 | loss_phi=2.280224e+00 | loss_mu=2.676621e+00 | mu_mse=1.832010e+05 | mu_mae=3.607739e+02 | defect_area_pred=206 | defect_area_label=43 | defect_iou=2.087379e-01
sample=18 | outer=19/20 | loss_phi=2.266973e+00 | loss_mu=2.835904e+00 | mu_mse=1.984671e+05 | mu_mae=3.637106e+02 | defect_area_pred=209 | defect_area_label=43 | defect_iou=2.057416e-01
sample=18 | outer=20/20 | loss_phi=2.247305e+00 | loss_mu=2.916242e+00 | mu_mse=2.075605e+05 | mu_mae=3.608455e+02 | defect_area_pred=211 | defect_area_label=43 | defect_iou=2.037915e-01
