runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=5 | outer=1/30 | loss_phi=2.407143e+00 | loss_mu=1.161518e+00 | mu_mse=1.897623e+05 | mu_mae=4.333417e+02 | defect_area_pred=20 | defect_area_label=6 | defect_iou=2.380952e-01
sample=5 | outer=2/30 | loss_phi=2.389658e+00 | loss_mu=7.000968e-01 | mu_mse=1.092292e+05 | mu_mae=3.162776e+02 | defect_area_pred=16 | defect_area_label=6 | defect_iou=2.941177e-01
sample=5 | outer=3/30 | loss_phi=2.387111e+00 | loss_mu=5.716854e-01 | mu_mse=6.724740e+04 | mu_mae=2.331891e+02 | defect_area_pred=12 | defect_area_label=6 | defect_iou=3.846154e-01
sample=5 | outer=4/30 | loss_phi=2.386122e+00 | loss_mu=5.864472e-01 | mu_mse=5.787270e+04 | mu_mae=2.121407e+02 | defect_area_pred=12 | defect_area_label=6 | defect_iou=3.846154e-01
sample=5 | outer=5/30 | loss_phi=2.384874e+00 | loss_mu=6.426346e-01 | mu_mse=6.163646e+04 | mu_mae=2.177557e+02 | defect_area_pred=13 | defect_area_label=6 | defect_iou=3.571429e-01
sample=5 | outer=6/30 | loss_phi=2.383193e+00 | loss_mu=7.505517e-01 | mu_mse=6.258200e+04 | mu_mae=2.127965e+02 | defect_area_pred=13 | defect_area_label=6 | defect_iou=3.571429e-01
sample=5 | outer=7/30 | loss_phi=2.381364e+00 | loss_mu=9.302101e-01 | mu_mse=7.188271e+04 | mu_mae=2.266130e+02 | defect_area_pred=12 | defect_area_label=6 | defect_iou=3.846154e-01
sample=5 | outer=8/30 | loss_phi=2.378455e+00 | loss_mu=1.014049e+00 | mu_mse=2.884066e+05 | mu_mae=4.270128e+02 | defect_area_pred=73 | defect_area_label=6 | defect_iou=8.219178e-02
sample=5 | outer=9/30 | loss_phi=2.343301e+00 | loss_mu=1.070415e+00 | mu_mse=3.605781e+05 | mu_mae=4.716863e+02 | defect_area_pred=81 | defect_area_label=6 | defect_iou=7.407407e-02
sample=5 | outer=10/30 | loss_phi=2.260524e+00 | loss_mu=1.109516e+00 | mu_mse=3.786258e+05 | mu_mae=4.791374e+02 | defect_area_pred=82 | defect_area_label=6 | defect_iou=7.317073e-02
sample=5 | outer=11/30 | loss_phi=2.143178e+00 | loss_mu=1.100756e+00 | mu_mse=3.869823e+05 | mu_mae=4.798740e+02 | defect_area_pred=85 | defect_area_label=6 | defect_iou=7.058824e-02
sample=5 | outer=12/30 | loss_phi=1.981859e+00 | loss_mu=1.017215e+00 | mu_mse=3.504511e+05 | mu_mae=4.286533e+02 | defect_area_pred=77 | defect_area_label=6 | defect_iou=7.792208e-02
sample=5 | outer=13/30 | loss_phi=1.868902e+00 | loss_mu=9.754047e-01 | mu_mse=3.253323e+05 | mu_mae=3.975289e+02 | defect_area_pred=73 | defect_area_label=6 | defect_iou=8.219178e-02
sample=5 | outer=14/30 | loss_phi=1.768897e+00 | loss_mu=9.694138e-01 | mu_mse=3.141861e+05 | mu_mae=3.867523e+02 | defect_area_pred=70 | defect_area_label=6 | defect_iou=8.571429e-02
sample=5 | outer=15/30 | loss_phi=1.669037e+00 | loss_mu=9.921542e-01 | mu_mse=3.348424e+05 | mu_mae=4.118263e+02 | defect_area_pred=75 | defect_area_label=6 | defect_iou=8.000000e-02
sample=5 | outer=16/30 | loss_phi=1.478026e+00 | loss_mu=1.002787e+00 | mu_mse=3.419830e+05 | mu_mae=4.135181e+02 | defect_area_pred=76 | defect_area_label=6 | defect_iou=7.894737e-02
sample=5 | outer=17/30 | loss_phi=1.320155e+00 | loss_mu=1.008995e+00 | mu_mse=3.448670e+05 | mu_mae=4.109785e+02 | defect_area_pred=76 | defect_area_label=6 | defect_iou=7.894737e-02
sample=5 | outer=18/30 | loss_phi=1.221674e+00 | loss_mu=1.002016e+00 | mu_mse=3.465697e+05 | mu_mae=4.094272e+02 | defect_area_pred=76 | defect_area_label=6 | defect_iou=7.894737e-02
sample=5 | outer=19/30 | loss_phi=1.171642e+00 | loss_mu=9.958127e-01 | mu_mse=3.461364e+05 | mu_mae=4.092781e+02 | defect_area_pred=76 | defect_area_label=6 | defect_iou=7.894737e-02
