runner config | sample=9 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=9 | outer=1/30 | loss_phi=3.197123e+00 | loss_mu=1.441142e+00 | mu_mse=1.969800e+05 | mu_mae=4.428452e+02 | defect_area_pred=207 | defect_area_label=143 | defect_iou=3.207547e-01
sample=9 | outer=2/30 | loss_phi=3.175620e+00 | loss_mu=9.366221e-01 | mu_mse=1.659595e+05 | mu_mae=4.048637e+02 | defect_area_pred=197 | defect_area_label=143 | defect_iou=3.600000e-01
sample=9 | outer=3/30 | loss_phi=3.170614e+00 | loss_mu=9.586813e-01 | mu_mse=1.537200e+05 | mu_mae=3.886606e+02 | defect_area_pred=199 | defect_area_label=143 | defect_iou=3.625498e-01
sample=9 | outer=4/30 | loss_phi=3.167691e+00 | loss_mu=1.086805e+00 | mu_mse=1.519794e+05 | mu_mae=3.865945e+02 | defect_area_pred=207 | defect_area_label=143 | defect_iou=3.833992e-01
sample=9 | outer=5/30 | loss_phi=3.164845e+00 | loss_mu=1.293418e+00 | mu_mse=1.576368e+05 | mu_mae=3.942911e+02 | defect_area_pred=208 | defect_area_label=143 | defect_iou=3.764706e-01
sample=9 | outer=6/30 | loss_phi=3.161807e+00 | loss_mu=1.598907e+00 | mu_mse=1.584470e+05 | mu_mae=3.950688e+02 | defect_area_pred=209 | defect_area_label=143 | defect_iou=3.858268e-01
sample=9 | outer=7/30 | loss_phi=3.158724e+00 | loss_mu=1.957093e+00 | mu_mse=1.598005e+05 | mu_mae=3.965049e+02 | defect_area_pred=214 | defect_area_label=143 | defect_iou=3.945312e-01
sample=9 | outer=8/30 | loss_phi=3.154617e+00 | loss_mu=2.328896e+00 | mu_mse=1.618244e+05 | mu_mae=3.988077e+02 | defect_area_pred=231 | defect_area_label=143 | defect_iou=3.903346e-01
sample=9 | outer=9/30 | loss_phi=3.147869e+00 | loss_mu=2.650947e+00 | mu_mse=1.627453e+05 | mu_mae=3.999093e+02 | defect_area_pred=243 | defect_area_label=143 | defect_iou=4.139194e-01
sample=9 | outer=10/30 | loss_phi=3.141210e+00 | loss_mu=3.048787e+00 | mu_mse=1.642247e+05 | mu_mae=4.017977e+02 | defect_area_pred=252 | defect_area_label=143 | defect_iou=4.157706e-01
sample=9 | outer=11/30 | loss_phi=3.135218e+00 | loss_mu=3.156193e+00 | mu_mse=1.645021e+05 | mu_mae=4.020797e+02 | defect_area_pred=254 | defect_area_label=143 | defect_iou=4.128114e-01
sample=9 | outer=12/30 | loss_phi=3.129076e+00 | loss_mu=3.037446e+00 | mu_mse=1.625310e+05 | mu_mae=3.994348e+02 | defect_area_pred=252 | defect_area_label=143 | defect_iou=4.208633e-01
sample=9 | outer=13/30 | loss_phi=3.122774e+00 | loss_mu=2.761662e+00 | mu_mse=1.578069e+05 | mu_mae=3.930608e+02 | defect_area_pred=244 | defect_area_label=143 | defect_iou=4.227941e-01
sample=9 | outer=14/30 | loss_phi=3.116584e+00 | loss_mu=2.433543e+00 | mu_mse=1.515385e+05 | mu_mae=3.842759e+02 | defect_area_pred=234 | defect_area_label=143 | defect_iou=4.172932e-01
sample=9 | outer=15/30 | loss_phi=3.110418e+00 | loss_mu=2.226397e+00 | mu_mse=1.456977e+05 | mu_mae=3.758043e+02 | defect_area_pred=225 | defect_area_label=143 | defect_iou=4.375000e-01
sample=9 | outer=16/30 | loss_phi=3.104361e+00 | loss_mu=1.989716e+00 | mu_mse=1.388430e+05 | mu_mae=3.656247e+02 | defect_area_pred=221 | defect_area_label=143 | defect_iou=4.618474e-01
sample=9 | outer=17/30 | loss_phi=3.098446e+00 | loss_mu=1.786921e+00 | mu_mse=1.312017e+05 | mu_mae=3.540194e+02 | defect_area_pred=209 | defect_area_label=143 | defect_iou=4.915254e-01
sample=9 | outer=18/30 | loss_phi=3.092744e+00 | loss_mu=1.351873e+00 | mu_mse=1.191066e+05 | mu_mae=3.342543e+02 | defect_area_pred=196 | defect_area_label=143 | defect_iou=5.201794e-01
sample=9 | outer=19/30 | loss_phi=3.087430e+00 | loss_mu=1.043161e+00 | mu_mse=1.062936e+05 | mu_mae=3.106644e+02 | defect_area_pred=175 | defect_area_label=143 | defect_iou=5.665025e-01
sample=9 | outer=20/30 | loss_phi=3.081234e+00 | loss_mu=1.023051e+00 | mu_mse=9.686650e+04 | mu_mae=2.918069e+02 | defect_area_pred=166 | defect_area_label=143 | defect_iou=6.093750e-01
sample=9 | outer=21/30 | loss_phi=3.070924e+00 | loss_mu=7.784401e-01 | mu_mse=8.751316e+04 | mu_mae=2.729096e+02 | defect_area_pred=155 | defect_area_label=143 | defect_iou=6.464089e-01
sample=9 | outer=22/30 | loss_phi=3.054972e+00 | loss_mu=5.526401e-01 | mu_mse=7.996316e+04 | mu_mae=2.572031e+02 | defect_area_pred=157 | defect_area_label=143 | defect_iou=6.949152e-01
sample=9 | outer=23/30 | loss_phi=3.034299e+00 | loss_mu=5.531757e-01 | mu_mse=7.474430e+04 | mu_mae=2.463216e+02 | defect_area_pred=152 | defect_area_label=143 | defect_iou=7.455621e-01
sample=9 | outer=24/30 | loss_phi=3.013402e+00 | loss_mu=5.562647e-01 | mu_mse=7.520980e+04 | mu_mae=2.470636e+02 | defect_area_pred=152 | defect_area_label=143 | defect_iou=7.771084e-01
sample=9 | outer=25/30 | loss_phi=2.994673e+00 | loss_mu=4.953389e-01 | mu_mse=7.467916e+04 | mu_mae=2.441117e+02 | defect_area_pred=155 | defect_area_label=143 | defect_iou=7.844312e-01
sample=9 | outer=26/30 | loss_phi=2.980647e+00 | loss_mu=5.309227e-01 | mu_mse=7.430733e+04 | mu_mae=2.419759e+02 | defect_area_pred=151 | defect_area_label=143 | defect_iou=8.148148e-01
sample=9 | outer=27/30 | loss_phi=2.969246e+00 | loss_mu=4.490136e-01 | mu_mse=7.270345e+04 | mu_mae=2.375113e+02 | defect_area_pred=152 | defect_area_label=143 | defect_iou=8.209876e-01
sample=9 | outer=28/30 | loss_phi=2.958979e+00 | loss_mu=3.395253e-01 | mu_mse=6.927197e+04 | mu_mae=2.290005e+02 | defect_area_pred=149 | defect_area_label=143 | defect_iou=8.364780e-01
sample=9 | outer=29/30 | loss_phi=2.951116e+00 | loss_mu=3.053490e-01 | mu_mse=6.603287e+04 | mu_mae=2.207892e+02 | defect_area_pred=148 | defect_area_label=143 | defect_iou=8.417721e-01
