runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=5 | outer=1/30 | loss_phi=2.282670e+00 | loss_mu=1.642516e+00 | mu_mse=1.992288e+05 | mu_mae=4.450500e+02 | defect_area_pred=4 | defect_area_label=62 | defect_iou=3.125000e-02
sample=5 | outer=2/30 | loss_phi=2.265447e+00 | loss_mu=1.021977e+00 | mu_mse=1.836839e+05 | mu_mae=4.264623e+02 | defect_area_pred=43 | defect_area_label=62 | defect_iou=4.788733e-01
sample=5 | outer=3/30 | loss_phi=2.262074e+00 | loss_mu=7.424308e-01 | mu_mse=1.657817e+05 | mu_mae=4.036912e+02 | defect_area_pred=52 | defect_area_label=62 | defect_iou=6.285715e-01
sample=5 | outer=4/30 | loss_phi=2.260651e+00 | loss_mu=5.905787e-01 | mu_mse=1.495412e+05 | mu_mae=3.814359e+02 | defect_area_pred=56 | defect_area_label=62 | defect_iou=7.611941e-01
sample=5 | outer=5/30 | loss_phi=2.259577e+00 | loss_mu=5.172048e-01 | mu_mse=1.365468e+05 | mu_mae=3.624802e+02 | defect_area_pred=60 | defect_area_label=62 | defect_iou=8.208955e-01
sample=5 | outer=6/30 | loss_phi=2.258502e+00 | loss_mu=5.216504e-01 | mu_mse=1.263681e+05 | mu_mae=3.472523e+02 | defect_area_pred=60 | defect_area_label=62 | defect_iou=8.484849e-01
sample=5 | outer=7/30 | loss_phi=2.257248e+00 | loss_mu=6.026108e-01 | mu_mse=1.193803e+05 | mu_mae=3.370769e+02 | defect_area_pred=61 | defect_area_label=62 | defect_iou=8.636364e-01
sample=5 | outer=8/30 | loss_phi=2.255538e+00 | loss_mu=7.688581e-01 | mu_mse=1.172592e+05 | mu_mae=3.347346e+02 | defect_area_pred=64 | defect_area_label=62 | defect_iou=9.090909e-01
sample=5 | outer=9/30 | loss_phi=2.252856e+00 | loss_mu=1.044425e+00 | mu_mse=1.203684e+05 | mu_mae=3.396613e+02 | defect_area_pred=67 | defect_area_label=62 | defect_iou=9.253731e-01
sample=5 | outer=10/30 | loss_phi=2.247982e+00 | loss_mu=1.424879e+00 | mu_mse=1.242347e+05 | mu_mae=3.456562e+02 | defect_area_pred=71 | defect_area_label=62 | defect_iou=8.732395e-01
sample=5 | outer=11/30 | loss_phi=2.243070e+00 | loss_mu=1.661422e+00 | mu_mse=1.340214e+05 | mu_mae=3.598982e+02 | defect_area_pred=70 | defect_area_label=62 | defect_iou=8.857143e-01
sample=5 | outer=12/30 | loss_phi=2.239260e+00 | loss_mu=1.755571e+00 | mu_mse=1.374344e+05 | mu_mae=3.650749e+02 | defect_area_pred=70 | defect_area_label=62 | defect_iou=8.857143e-01
sample=5 | outer=13/30 | loss_phi=2.235974e+00 | loss_mu=1.697284e+00 | mu_mse=1.381628e+05 | mu_mae=3.661984e+02 | defect_area_pred=68 | defect_area_label=62 | defect_iou=9.117647e-01
sample=5 | outer=14/30 | loss_phi=2.232890e+00 | loss_mu=1.553715e+00 | mu_mse=1.355788e+05 | mu_mae=3.623580e+02 | defect_area_pred=67 | defect_area_label=62 | defect_iou=9.253731e-01
sample=5 | outer=15/30 | loss_phi=2.229945e+00 | loss_mu=1.317627e+00 | mu_mse=1.293606e+05 | mu_mae=3.530817e+02 | defect_area_pred=65 | defect_area_label=62 | defect_iou=9.538462e-01
sample=5 | outer=16/30 | loss_phi=2.226970e+00 | loss_mu=1.019461e+00 | mu_mse=1.189165e+05 | mu_mae=3.372045e+02 | defect_area_pred=65 | defect_area_label=62 | defect_iou=9.538462e-01
sample=5 | outer=17/30 | loss_phi=2.223638e+00 | loss_mu=7.686070e-01 | mu_mse=1.073748e+05 | mu_mae=3.182208e+02 | defect_area_pred=65 | defect_area_label=62 | defect_iou=9.538462e-01
sample=5 | outer=18/30 | loss_phi=2.220857e+00 | loss_mu=6.104012e-01 | mu_mse=9.851907e+04 | mu_mae=3.021951e+02 | defect_area_pred=64 | defect_area_label=62 | defect_iou=9.687500e-01
sample=5 | outer=19/30 | loss_phi=2.218377e+00 | loss_mu=4.331853e-01 | mu_mse=8.902750e+04 | mu_mae=2.838725e+02 | defect_area_pred=63 | defect_area_label=62 | defect_iou=9.841270e-01
sample=5 | outer=20/30 | loss_phi=2.216296e+00 | loss_mu=3.110230e-01 | mu_mse=8.023967e+04 | mu_mae=2.665340e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=21/30 | loss_phi=2.214697e+00 | loss_mu=2.183613e-01 | mu_mse=7.300412e+04 | mu_mae=2.526770e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=22/30 | loss_phi=2.213076e+00 | loss_mu=1.668829e-01 | mu_mse=6.884244e+04 | mu_mae=2.462471e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=23/30 | loss_phi=2.211231e+00 | loss_mu=1.924378e-01 | mu_mse=7.850791e+04 | mu_mae=2.648437e+02 | defect_area_pred=63 | defect_area_label=62 | defect_iou=9.841270e-01
sample=5 | outer=24/30 | loss_phi=2.204263e+00 | loss_mu=1.342994e-01 | mu_mse=7.883398e+04 | mu_mae=2.641887e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=25/30 | loss_phi=2.198102e+00 | loss_mu=9.088723e-02 | mu_mse=7.278107e+04 | mu_mae=2.526868e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=26/30 | loss_phi=2.192362e+00 | loss_mu=7.608000e-02 | mu_mse=6.654242e+04 | mu_mae=2.401768e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=27/30 | loss_phi=2.188469e+00 | loss_mu=6.431273e-02 | mu_mse=6.163257e+04 | mu_mae=2.297705e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=28/30 | loss_phi=2.186708e+00 | loss_mu=6.160598e-02 | mu_mse=5.870107e+04 | mu_mae=2.228774e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=29/30 | loss_phi=2.185553e+00 | loss_mu=5.864569e-02 | mu_mse=5.607911e+04 | mu_mae=2.164395e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
sample=5 | outer=30/30 | loss_phi=2.184626e+00 | loss_mu=5.318699e-02 | mu_mse=5.417048e+04 | mu_mae=2.112934e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=1.000000e+00
