sample_index,component_slot,vertex_index,pred_x,pred_y,target_x,target_y,dx_norm,dy_norm,dx_cells,dy_cells,l2_cells
0,0,0,-0.0351303368806839,-0.0022227996960282326,-0.035112664103507996,-0.0022136711049824953,-1.767277717590332e-05,-9.128591045737267e-06,-0.0439610336958914,-0.04518652754121274,0.06304280097556006
0,0,1,-0.035159945487976074,-0.0009512921096757054,-0.035142138600349426,-0.0009470526711083949,-1.780688762664795e-05,-4.239438567310572e-06,-0.04429463344569158,-0.020985221774231306,0.049014223292855014
0,0,2,-0.022670697420835495,-0.0009098891168832779,-0.022698169574141502,-0.0009063288453035057,2.7472153306007385e-05,-3.560271579772234e-06,0.06833698208059677,-0.017623345047174468,0.07057283762564441
0,0,3,-0.022641172632575035,-0.0021820140536874533,-0.022668693214654922,-0.002172947395592928,2.752058207988739e-05,-9.066658094525337e-06,0.06845744865691351,-0.04487995942006186,0.08185739449897211
