sample_index,component_slot,edge_index,pred_edge_len_norm,target_edge_len_norm,edge_len_error_norm,edge_len_error_cells
0,0,0,0.0012718522759258685,0.0012669613265580502,4.890949367818316e-06,0.012166236682751005
0,0,1,0.012489316694294643,0.012444035661922958,4.528103237168464e-05,0.11263656923092681
0,0,2,0.0012724675115541662,0.0012669614862756721,5.506025278494099e-06,0.013696238026943652
0,0,3,0.012489230844405983,0.012444037524177158,4.5193320228825024e-05,0.11241838527322671
