runner config | sample=5 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=3.000000e+00
sample=5 | outer=1/30 | loss_phi=2.282670e+00 | loss_mu=1.714815e+00 | mu_mse=1.949062e+05 | mu_mae=4.399552e+02 | defect_area_pred=5 | defect_area_label=62 | defect_iou=0.000000e+00
sample=5 | outer=2/30 | loss_phi=2.265496e+00 | loss_mu=1.094765e+00 | mu_mse=1.753349e+05 | mu_mae=4.158566e+02 | defect_area_pred=45 | defect_area_label=62 | defect_iou=4.657534e-01
sample=5 | outer=3/30 | loss_phi=2.262193e+00 | loss_mu=7.941149e-01 | mu_mse=1.554407e+05 | mu_mae=3.895605e+02 | defect_area_pred=50 | defect_area_label=62 | defect_iou=6.000000e-01
sample=5 | outer=4/30 | loss_phi=2.260817e+00 | loss_mu=6.290852e-01 | mu_mse=1.360495e+05 | mu_mae=3.615091e+02 | defect_area_pred=56 | defect_area_label=62 | defect_iou=7.352941e-01
sample=5 | outer=5/30 | loss_phi=2.259802e+00 | loss_mu=5.461886e-01 | mu_mse=1.217338e+05 | mu_mae=3.391619e+02 | defect_area_pred=60 | defect_area_label=62 | defect_iou=8.208955e-01
sample=5 | outer=6/30 | loss_phi=2.258768e+00 | loss_mu=5.424224e-01 | mu_mse=1.110678e+05 | mu_mae=3.221102e+02 | defect_area_pred=60 | defect_area_label=62 | defect_iou=8.484849e-01
sample=5 | outer=7/30 | loss_phi=2.257566e+00 | loss_mu=6.171737e-01 | mu_mse=1.039876e+05 | mu_mae=3.111007e+02 | defect_area_pred=62 | defect_area_label=62 | defect_iou=8.507463e-01
sample=5 | outer=8/30 | loss_phi=2.255931e+00 | loss_mu=7.763445e-01 | mu_mse=1.022569e+05 | mu_mae=3.090764e+02 | defect_area_pred=65 | defect_area_label=62 | defect_iou=8.955224e-01
sample=5 | outer=9/30 | loss_phi=2.253331e+00 | loss_mu=1.048969e+00 | mu_mse=1.027188e+05 | mu_mae=3.095045e+02 | defect_area_pred=70 | defect_area_label=62 | defect_iou=8.857143e-01
sample=5 | outer=10/30 | loss_phi=2.248891e+00 | loss_mu=1.420354e+00 | mu_mse=1.077685e+05 | mu_mae=3.181637e+02 | defect_area_pred=71 | defect_area_label=62 | defect_iou=8.732395e-01
sample=5 | outer=11/30 | loss_phi=2.243937e+00 | loss_mu=1.666543e+00 | mu_mse=1.197705e+05 | mu_mae=3.372171e+02 | defect_area_pred=71 | defect_area_label=62 | defect_iou=8.732395e-01
sample=5 | outer=12/30 | loss_phi=2.240111e+00 | loss_mu=1.770449e+00 | mu_mse=1.243675e+05 | mu_mae=3.447644e+02 | defect_area_pred=71 | defect_area_label=62 | defect_iou=8.732395e-01
sample=5 | outer=13/30 | loss_phi=2.236878e+00 | loss_mu=1.719822e+00 | mu_mse=1.244538e+05 | mu_mae=3.450704e+02 | defect_area_pred=70 | defect_area_label=62 | defect_iou=8.857143e-01
sample=5 | outer=14/30 | loss_phi=2.233952e+00 | loss_mu=1.587702e+00 | mu_mse=1.215691e+05 | mu_mae=3.404174e+02 | defect_area_pred=69 | defect_area_label=62 | defect_iou=8.985507e-01
sample=5 | outer=15/30 | loss_phi=2.231157e+00 | loss_mu=1.373928e+00 | mu_mse=1.155068e+05 | mu_mae=3.305715e+02 | defect_area_pred=69 | defect_area_label=62 | defect_iou=8.985507e-01
sample=5 | outer=16/30 | loss_phi=2.228439e+00 | loss_mu=1.103715e+00 | mu_mse=1.059708e+05 | mu_mae=3.148889e+02 | defect_area_pred=66 | defect_area_label=62 | defect_iou=9.393939e-01
sample=5 | outer=17/30 | loss_phi=2.225507e+00 | loss_mu=8.156334e-01 | mu_mse=9.368114e+04 | mu_mae=2.931118e+02 | defect_area_pred=65 | defect_area_label=62 | defect_iou=9.538462e-01
sample=5 | outer=18/30 | loss_phi=2.222731e+00 | loss_mu=6.477226e-01 | mu_mse=8.464470e+04 | mu_mae=2.752560e+02 | defect_area_pred=65 | defect_area_label=62 | defect_iou=9.538462e-01
