runner config | sample=1 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=1 | outer=1/30 | loss_phi=2.287088e+00 | loss_mu=1.298068e+00 | mu_mse=1.807771e+05 | mu_mae=4.228351e+02 | defect_area_pred=24 | defect_area_label=12 | defect_iou=3.846154e-01
sample=1 | outer=2/30 | loss_phi=2.270085e+00 | loss_mu=7.510086e-01 | mu_mse=1.179986e+05 | mu_mae=3.336076e+02 | defect_area_pred=21 | defect_area_label=12 | defect_iou=4.347826e-01
sample=1 | outer=3/30 | loss_phi=2.267278e+00 | loss_mu=5.949050e-01 | mu_mse=8.582056e+04 | mu_mae=2.737346e+02 | defect_area_pred=19 | defect_area_label=12 | defect_iou=4.761905e-01
sample=1 | outer=4/30 | loss_phi=2.265984e+00 | loss_mu=5.938553e-01 | mu_mse=7.336637e+04 | mu_mae=2.457362e+02 | defect_area_pred=18 | defect_area_label=12 | defect_iou=5.000000e-01
sample=1 | outer=5/30 | loss_phi=2.264835e+00 | loss_mu=6.426456e-01 | mu_mse=6.815288e+04 | mu_mae=2.322609e+02 | defect_area_pred=18 | defect_area_label=12 | defect_iou=5.000000e-01
sample=1 | outer=6/30 | loss_phi=2.263596e+00 | loss_mu=7.309807e-01 | mu_mse=6.647088e+04 | mu_mae=2.262652e+02 | defect_area_pred=19 | defect_area_label=12 | defect_iou=5.500000e-01
sample=1 | outer=7/30 | loss_phi=2.262073e+00 | loss_mu=8.720657e-01 | mu_mse=6.854387e+04 | mu_mae=2.282602e+02 | defect_area_pred=20 | defect_area_label=12 | defect_iou=6.000000e-01
sample=1 | outer=8/30 | loss_phi=2.259883e+00 | loss_mu=1.107203e+00 | mu_mse=7.571500e+04 | mu_mae=2.408507e+02 | defect_area_pred=21 | defect_area_label=12 | defect_iou=5.714286e-01
sample=1 | outer=9/30 | loss_phi=2.256285e+00 | loss_mu=1.484679e+00 | mu_mse=9.119253e+04 | mu_mae=2.667835e+02 | defect_area_pred=25 | defect_area_label=12 | defect_iou=4.800000e-01
sample=1 | outer=10/30 | loss_phi=2.249641e+00 | loss_mu=1.860495e+00 | mu_mse=1.126314e+05 | mu_mae=2.959667e+02 | defect_area_pred=26 | defect_area_label=12 | defect_iou=4.615385e-01
