runner config | sample=8 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=1.000000e+00
sample=8 | outer=1/20 | loss_phi=2.332806e+00 | loss_mu=2.259403e+00 | mu_mse=2.069460e+05 | mu_mae=4.537670e+02 | defect_area_pred=119 | defect_area_label=56 | defect_iou=3.358779e-01
sample=8 | outer=2/20 | loss_phi=2.308311e+00 | loss_mu=1.057550e+00 | mu_mse=1.547635e+05 | mu_mae=3.870149e+02 | defect_area_pred=71 | defect_area_label=56 | defect_iou=3.655914e-01
sample=8 | outer=3/20 | loss_phi=2.301687e+00 | loss_mu=8.537164e-01 | mu_mse=1.289376e+05 | mu_mae=3.483012e+02 | defect_area_pred=85 | defect_area_label=56 | defect_iou=3.960396e-01
sample=8 | outer=4/20 | loss_phi=2.299123e+00 | loss_mu=7.216501e-01 | mu_mse=1.075804e+05 | mu_mae=3.114239e+02 | defect_area_pred=83 | defect_area_label=56 | defect_iou=4.040404e-01
sample=8 | outer=5/20 | loss_phi=2.297915e+00 | loss_mu=6.722721e-01 | mu_mse=9.447780e+04 | mu_mae=2.860301e+02 | defect_area_pred=81 | defect_area_label=56 | defect_iou=4.123711e-01
sample=8 | outer=6/20 | loss_phi=2.297071e+00 | loss_mu=6.567434e-01 | mu_mse=8.627518e+04 | mu_mae=2.690872e+02 | defect_area_pred=80 | defect_area_label=56 | defect_iou=4.315789e-01
sample=8 | outer=7/20 | loss_phi=2.296394e+00 | loss_mu=6.590481e-01 | mu_mse=8.136320e+04 | mu_mae=2.588291e+02 | defect_area_pred=77 | defect_area_label=56 | defect_iou=4.615385e-01
sample=8 | outer=8/20 | loss_phi=2.295768e+00 | loss_mu=6.696748e-01 | mu_mse=7.896049e+04 | mu_mae=2.543317e+02 | defect_area_pred=80 | defect_area_label=56 | defect_iou=4.782609e-01
sample=8 | outer=9/20 | loss_phi=2.295098e+00 | loss_mu=6.865364e-01 | mu_mse=7.899576e+04 | mu_mae=2.559086e+02 | defect_area_pred=79 | defect_area_label=56 | defect_iou=5.000000e-01
sample=8 | outer=10/20 | loss_phi=2.294346e+00 | loss_mu=7.126909e-01 | mu_mse=8.200049e+04 | mu_mae=2.624190e+02 | defect_area_pred=79 | defect_area_label=56 | defect_iou=5.340909e-01
sample=8 | outer=11/20 | loss_phi=2.293422e+00 | loss_mu=7.587981e-01 | mu_mse=8.097842e+04 | mu_mae=2.584442e+02 | defect_area_pred=79 | defect_area_label=56 | defect_iou=5.168539e-01
sample=8 | outer=12/20 | loss_phi=2.292456e+00 | loss_mu=8.258265e-01 | mu_mse=8.038379e+04 | mu_mae=2.551424e+02 | defect_area_pred=83 | defect_area_label=56 | defect_iou=5.444444e-01
sample=8 | outer=13/20 | loss_phi=2.291245e+00 | loss_mu=9.287003e-01 | mu_mse=8.194233e+04 | mu_mae=2.558880e+02 | defect_area_pred=84 | defect_area_label=56 | defect_iou=5.909091e-01
sample=8 | outer=14/20 | loss_phi=2.289506e+00 | loss_mu=1.097295e+00 | mu_mse=8.371156e+04 | mu_mae=2.578109e+02 | defect_area_pred=85 | defect_area_label=56 | defect_iou=6.022727e-01
sample=8 | outer=15/20 | loss_phi=2.286800e+00 | loss_mu=1.331698e+00 | mu_mse=9.114216e+04 | mu_mae=2.678559e+02 | defect_area_pred=98 | defect_area_label=56 | defect_iou=5.555556e-01
sample=8 | outer=16/20 | loss_phi=2.281616e+00 | loss_mu=1.581172e+00 | mu_mse=9.997838e+04 | mu_mae=2.817504e+02 | defect_area_pred=102 | defect_area_label=56 | defect_iou=5.490196e-01
sample=8 | outer=17/20 | loss_phi=2.277213e+00 | loss_mu=1.823012e+00 | mu_mse=1.113964e+05 | mu_mae=2.979613e+02 | defect_area_pred=104 | defect_area_label=56 | defect_iou=5.384616e-01
sample=8 | outer=18/20 | loss_phi=2.273339e+00 | loss_mu=1.984879e+00 | mu_mse=1.199601e+05 | mu_mae=3.050515e+02 | defect_area_pred=109 | defect_area_label=56 | defect_iou=5.137615e-01
sample=8 | outer=19/20 | loss_phi=2.269086e+00 | loss_mu=2.084754e+00 | mu_mse=1.264243e+05 | mu_mae=3.074898e+02 | defect_area_pred=127 | defect_area_label=56 | defect_iou=4.409449e-01
sample=8 | outer=20/20 | loss_phi=2.264459e+00 | loss_mu=2.190018e+00 | mu_mse=1.330261e+05 | mu_mae=3.100044e+02 | defect_area_pred=158 | defect_area_label=56 | defect_iou=3.544304e-01
