"run","split","iou","iou_min","zero_iou","x_bin_acc","y_bin_acc","presence","type","local_vertex_mae_grid","decoded_vertex_mae","out_of_grid","signed_flip","local_effective_abs_max","local_saturation","bound_x","bound_y"
"current_reference","train","0.9955975439231561","0.9696969696969697","0","1.0","1.0","1.0","1.0","0.009392819367349148","6.483365723397583e-06","0","0","17.488245010375977","0.0","24.0","8.0"
"current_reference","val","0.03724452744060587","0.0","8","0.23076923076923078","0.23076923076923078","0.9666666666666667","0.7692307692307693","3.674865484237671","0.004156881012022495","0","0","14.15762710571289","0.0","24.0","8.0"
"current_reference","test","0.07236842105263158","0.0","9","0.5833333333333334","0.08333333333333333","0.9333333333333333","0.8333333333333334","2.970076322555542","0.0026327893137931824","0","0","15.15339469909668","0.0","24.0","8.0"
"bounded_local_fixed_grid","train","0.99592521229374","0.961038961038961","0","1.0","1.0","1.0","1.0","0.014301015995442867","5.562141268455889e-06","0","0","17.43651008605957","0.0","24.0","8.0"
"bounded_local_fixed_grid","val","0.024489795918367346","0.0","9","0.38461538461538464","0.23076923076923078","0.9333333333333333","0.7692307692307693","3.6333417892456055","0.0036476105451583862","0","0","14.404796600341797","0.0","24.0","8.0"
"bounded_local_fixed_grid","test","0.06055389697008194","0.0","8","0.75","0.16666666666666666","0.9","0.8333333333333334","2.862006187438965","0.004123107995837927","0","0","15.608648300170898","0.0","24.0","8.0"
"bounded_local_train_stats","train","0.9895280341088857","0.8571428571428571","0","1.0","1.0","1.0","1.0","0.012475303374230862","5.358264388632961e-06","0","0","17.445480346679688","0.0","21.834723949432373","4.747534394264221"
"bounded_local_train_stats","val","0.029173976608187137","0.0","7","0.38461538461538464","0.23076923076923078","0.9666666666666667","0.5384615384615384","3.447587251663208","0.003965378273278475","0","0","14.99011516571045","0.0","21.834723949432373","4.747534394264221"
"bounded_local_train_stats","test","0.06753246753246753","0.0","9","0.6666666666666666","0.16666666666666666","0.9333333333333333","0.8333333333333334","2.507451057434082","0.003855666844174266","0","0","15.720758438110352","0.0","21.834723949432373","4.747534394264221"
