runner config | sample=13 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=5.000000e+00
sample=13 | outer=1/30 | loss_phi=2.376880e+00 | loss_mu=1.942146e+00 | mu_mse=1.929229e+05 | mu_mae=4.382266e+02 | defect_area_pred=37 | defect_area_label=37 | defect_iou=1.746032e-01
sample=13 | outer=2/30 | loss_phi=2.359591e+00 | loss_mu=1.297217e+00 | mu_mse=1.627695e+05 | mu_mae=4.008531e+02 | defect_area_pred=40 | defect_area_label=37 | defect_iou=2.222222e-01
sample=13 | outer=3/30 | loss_phi=2.356387e+00 | loss_mu=1.140972e+00 | mu_mse=1.493561e+05 | mu_mae=3.826045e+02 | defect_area_pred=42 | defect_area_label=37 | defect_iou=2.950820e-01
sample=13 | outer=4/30 | loss_phi=2.354861e+00 | loss_mu=1.104217e+00 | mu_mse=1.412976e+05 | mu_mae=3.711001e+02 | defect_area_pred=43 | defect_area_label=37 | defect_iou=3.333333e-01
sample=13 | outer=5/30 | loss_phi=2.353554e+00 | loss_mu=1.106283e+00 | mu_mse=1.350357e+05 | mu_mae=3.619523e+02 | defect_area_pred=45 | defect_area_label=37 | defect_iou=3.666667e-01
sample=13 | outer=6/30 | loss_phi=2.352173e+00 | loss_mu=1.140326e+00 | mu_mse=1.294093e+05 | mu_mae=3.536743e+02 | defect_area_pred=46 | defect_area_label=37 | defect_iou=3.833333e-01
sample=13 | outer=7/30 | loss_phi=2.350554e+00 | loss_mu=1.244016e+00 | mu_mse=1.243731e+05 | mu_mae=3.462168e+02 | defect_area_pred=45 | defect_area_label=37 | defect_iou=5.185185e-01
sample=13 | outer=8/30 | loss_phi=2.348325e+00 | loss_mu=1.466067e+00 | mu_mse=1.240718e+05 | mu_mae=3.460602e+02 | defect_area_pred=45 | defect_area_label=37 | defect_iou=5.769231e-01
sample=13 | outer=9/30 | loss_phi=2.344483e+00 | loss_mu=1.815390e+00 | mu_mse=1.314645e+05 | mu_mae=3.570291e+02 | defect_area_pred=43 | defect_area_label=37 | defect_iou=6.326531e-01
sample=13 | outer=10/30 | loss_phi=2.338075e+00 | loss_mu=2.174023e+00 | mu_mse=1.331567e+05 | mu_mae=3.588530e+02 | defect_area_pred=46 | defect_area_label=37 | defect_iou=6.600000e-01
sample=13 | outer=11/30 | loss_phi=2.333464e+00 | loss_mu=2.342321e+00 | mu_mse=1.336262e+05 | mu_mae=3.589026e+02 | defect_area_pred=46 | defect_area_label=37 | defect_iou=7.291667e-01
sample=13 | outer=12/30 | loss_phi=2.329812e+00 | loss_mu=2.295841e+00 | mu_mse=1.306637e+05 | mu_mae=3.545454e+02 | defect_area_pred=44 | defect_area_label=37 | defect_iou=7.608696e-01
sample=13 | outer=13/30 | loss_phi=2.326561e+00 | loss_mu=2.142159e+00 | mu_mse=1.265329e+05 | mu_mae=3.482767e+02 | defect_area_pred=45 | defect_area_label=37 | defect_iou=7.826087e-01
sample=13 | outer=14/30 | loss_phi=2.323510e+00 | loss_mu=1.890398e+00 | mu_mse=1.204383e+05 | mu_mae=3.388850e+02 | defect_area_pred=43 | defect_area_label=37 | defect_iou=8.181818e-01
sample=13 | outer=15/30 | loss_phi=2.320646e+00 | loss_mu=1.568626e+00 | mu_mse=1.123047e+05 | mu_mae=3.259897e+02 | defect_area_pred=42 | defect_area_label=37 | defect_iou=8.372093e-01
sample=13 | outer=16/30 | loss_phi=2.317732e+00 | loss_mu=1.207203e+00 | mu_mse=1.011677e+05 | mu_mae=3.074109e+02 | defect_area_pred=41 | defect_area_label=37 | defect_iou=8.571429e-01
sample=13 | outer=17/30 | loss_phi=2.314574e+00 | loss_mu=9.401699e-01 | mu_mse=9.042871e+04 | mu_mae=2.876834e+02 | defect_area_pred=39 | defect_area_label=37 | defect_iou=9.000000e-01
sample=13 | outer=18/30 | loss_phi=2.311854e+00 | loss_mu=7.265173e-01 | mu_mse=8.118141e+04 | mu_mae=2.692307e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.230769e-01
sample=13 | outer=19/30 | loss_phi=2.309361e+00 | loss_mu=5.514867e-01 | mu_mse=7.265792e+04 | mu_mae=2.515268e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.230769e-01
sample=13 | outer=20/30 | loss_phi=2.306920e+00 | loss_mu=3.645320e-01 | mu_mse=6.377525e+04 | mu_mae=2.324564e+02 | defect_area_pred=37 | defect_area_label=37 | defect_iou=9.473684e-01
sample=13 | outer=21/30 | loss_phi=2.304617e+00 | loss_mu=2.671168e-01 | mu_mse=5.347630e+04 | mu_mae=2.108932e+02 | defect_area_pred=37 | defect_area_label=37 | defect_iou=9.473684e-01
sample=13 | outer=22/30 | loss_phi=2.302878e+00 | loss_mu=2.264266e-01 | mu_mse=5.260514e+04 | mu_mae=2.107295e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.736842e-01
sample=13 | outer=23/30 | loss_phi=2.298452e+00 | loss_mu=2.819405e-01 | mu_mse=6.784533e+04 | mu_mae=2.400557e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.736842e-01
sample=13 | outer=24/30 | loss_phi=2.288666e+00 | loss_mu=1.744757e-01 | mu_mse=6.411078e+04 | mu_mae=2.333664e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.736842e-01
sample=13 | outer=25/30 | loss_phi=2.282438e+00 | loss_mu=1.472004e-01 | mu_mse=5.827632e+04 | mu_mae=2.211595e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.736842e-01
sample=13 | outer=26/30 | loss_phi=2.278509e+00 | loss_mu=1.478730e-01 | mu_mse=5.777293e+04 | mu_mae=2.185399e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.736842e-01
sample=13 | outer=27/30 | loss_phi=2.274677e+00 | loss_mu=1.167448e-01 | mu_mse=5.398045e+04 | mu_mae=2.097377e+02 | defect_area_pred=38 | defect_area_label=37 | defect_iou=9.736842e-01
sample=13 | outer=28/30 | loss_phi=2.273159e+00 | loss_mu=1.175881e-01 | mu_mse=5.413546e+04 | mu_mae=2.085170e+02 | defect_area_pred=37 | defect_area_label=37 | defect_iou=1.000000e+00
sample=13 | outer=29/30 | loss_phi=2.270946e+00 | loss_mu=9.287407e-02 | mu_mse=5.036823e+04 | mu_mae=1.997359e+02 | defect_area_pred=37 | defect_area_label=37 | defect_iou=1.000000e+00
