runner config | sample=4 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=4 | outer=1/20 | loss_phi=2.243217e+00 | loss_mu=1.804910e+00 | mu_mse=2.527978e+05 | mu_mae=4.979728e+02 | defect_area_pred=325 | defect_area_label=12 | defect_iou=3.692308e-02
sample=4 | outer=2/20 | loss_phi=2.217824e+00 | loss_mu=1.075187e+00 | mu_mse=1.639912e+05 | mu_mae=3.979547e+02 | defect_area_pred=97 | defect_area_label=12 | defect_iou=3.809524e-02
sample=4 | outer=3/20 | loss_phi=2.211552e+00 | loss_mu=9.594347e-01 | mu_mse=1.410171e+05 | mu_mae=3.624893e+02 | defect_area_pred=73 | defect_area_label=12 | defect_iou=7.594936e-02
sample=4 | outer=4/20 | loss_phi=2.209157e+00 | loss_mu=9.191825e-01 | mu_mse=1.280008e+05 | mu_mae=3.412867e+02 | defect_area_pred=90 | defect_area_label=12 | defect_iou=9.677419e-02
sample=4 | outer=5/20 | loss_phi=2.207965e+00 | loss_mu=9.223347e-01 | mu_mse=1.148879e+05 | mu_mae=3.194690e+02 | defect_area_pred=84 | defect_area_label=12 | defect_iou=1.162791e-01
sample=4 | outer=6/20 | loss_phi=2.207129e+00 | loss_mu=9.370567e-01 | mu_mse=1.053479e+05 | mu_mae=3.055053e+02 | defect_area_pred=66 | defect_area_label=12 | defect_iou=1.470588e-01
sample=4 | outer=7/20 | loss_phi=2.206359e+00 | loss_mu=9.594721e-01 | mu_mse=1.052578e+05 | mu_mae=3.063232e+02 | defect_area_pred=59 | defect_area_label=12 | defect_iou=1.833333e-01
sample=4 | outer=8/20 | loss_phi=2.205424e+00 | loss_mu=1.000916e+00 | mu_mse=1.044172e+05 | mu_mae=3.027420e+02 | defect_area_pred=61 | defect_area_label=12 | defect_iou=1.967213e-01
sample=4 | outer=9/20 | loss_phi=2.204487e+00 | loss_mu=1.068083e+00 | mu_mse=1.007669e+05 | mu_mae=2.934501e+02 | defect_area_pred=61 | defect_area_label=12 | defect_iou=1.967213e-01
sample=4 | outer=10/20 | loss_phi=2.203539e+00 | loss_mu=1.105717e+00 | mu_mse=2.060842e+05 | mu_mae=3.935834e+02 | defect_area_pred=261 | defect_area_label=12 | defect_iou=4.597701e-02
sample=4 | outer=11/20 | loss_phi=2.197450e+00 | loss_mu=1.058323e+00 | mu_mse=2.820044e+05 | mu_mae=4.260875e+02 | defect_area_pred=280 | defect_area_label=12 | defect_iou=4.285714e-02
sample=4 | outer=12/20 | loss_phi=2.183689e+00 | loss_mu=1.080434e+00 | mu_mse=3.267792e+05 | mu_mae=4.459946e+02 | defect_area_pred=299 | defect_area_label=12 | defect_iou=4.013378e-02
sample=4 | outer=13/20 | loss_phi=2.153910e+00 | loss_mu=1.187086e+00 | mu_mse=3.948045e+05 | mu_mae=5.053737e+02 | defect_area_pred=347 | defect_area_label=12 | defect_iou=3.458213e-02
sample=4 | outer=14/20 | loss_phi=2.092499e+00 | loss_mu=1.245865e+00 | mu_mse=4.169703e+05 | mu_mae=5.239869e+02 | defect_area_pred=365 | defect_area_label=12 | defect_iou=3.287671e-02
sample=4 | outer=15/20 | loss_phi=2.021619e+00 | loss_mu=1.203635e+00 | mu_mse=4.002349e+05 | mu_mae=4.981353e+02 | defect_area_pred=345 | defect_area_label=12 | defect_iou=3.478261e-02
sample=4 | outer=16/20 | loss_phi=1.957973e+00 | loss_mu=1.192227e+00 | mu_mse=4.059338e+05 | mu_mae=4.973032e+02 | defect_area_pred=354 | defect_area_label=12 | defect_iou=3.389831e-02
sample=4 | outer=17/20 | loss_phi=1.858929e+00 | loss_mu=1.103732e+00 | mu_mse=3.710804e+05 | mu_mae=4.489735e+02 | defect_area_pred=321 | defect_area_label=12 | defect_iou=3.738318e-02
sample=4 | outer=18/20 | loss_phi=1.796624e+00 | loss_mu=1.074233e+00 | mu_mse=3.416780e+05 | mu_mae=4.081852e+02 | defect_area_pred=298 | defect_area_label=12 | defect_iou=4.026845e-02
sample=4 | outer=19/20 | loss_phi=1.738554e+00 | loss_mu=1.069809e+00 | mu_mse=3.062812e+05 | mu_mae=3.727769e+02 | defect_area_pred=270 | defect_area_label=12 | defect_iou=4.444445e-02
sample=4 | outer=20/20 | loss_phi=1.748824e+00 | loss_mu=1.141450e+00 | mu_mse=3.556073e+05 | mu_mae=4.369517e+02 | defect_area_pred=306 | defect_area_label=12 | defect_iou=3.921569e-02
