label,sample_index,component_slot,vertex_index,pred_x,pred_y,true_x,true_y,dx_norm,dy_norm,dx_cells,dy_cells,l2_cells
longer_overfit,0,0,0,-0.03511395677924156,-0.002214564010500908,-0.035112664103507996,-0.0022136711049824953,-1.2926757335662842e-06,-8.9290551841259e-07,-0.0032155309591188497,-0.0044198824149343915,0.005465802769118006
longer_overfit,0,0,1,-0.035142265260219574,-0.0009458698332309723,-0.035142138600349426,-0.0009470526711083949,-1.2665987014770508e-07,1.1828378774225712e-06,-0.00031506643403469997,0.00585504762411224,0.005863518528876474
longer_overfit,0,0,2,-0.022699538618326187,-0.0009061433374881744,-0.022698169574141502,-0.0009063288453035057,-1.3690441846847534e-06,1.8550781533122063e-07,-0.0034054974855221246,0.0009182637064143353,0.003527126501617897
longer_overfit,0,0,3,-0.022668953984975815,-0.0021720286458730698,-0.022668693214654922,-0.002172947395592928,-2.60770320892334e-07,9.187497198581696e-07,-0.0006486661877184999,0.004547811214949442,0.004593838772737804
