label,split,sample_index,component_slot,type_true,type_pred,center_x_true,center_x_pred,center_y_true,center_y_pred,center_x_bin_true,center_x_bin_pred,center_y_bin_true,center_y_bin_pred,x_bin_correct,y_bin_correct,both_bins_correct,center_offset_x_error,center_offset_y_error,center_grid_error,rotation_true,rotation_pred,rotation_error,axis_x_true,axis_x_pred,axis_error,mask_iou,pred_area,target_area,mask_iou_bin,target_area_bin,rotation_bin
x_bin_slot_weighted,train,0,0,rectangular_notch,rectangular_notch,-0.010499999858438969,-0.01021614484488964,-0.003000000026077032,-0.002999615389853716,9,9,4,4,true,true,true,0.088261170248285,0.0002379936684964723,0.7060919289535263,0.0,2.669982433319092,2.66998291015625,0.004399999976158142,0.004486789461225271,0.00015157126472331583,0.8149197355996223,958.0,964.0,>=0.60,500-1000,<15deg
x_bin_slot_weighted,train,0,1,rectangular_notch,rectangular_notch,0.0,-3.739129169844091e-06,0.0044999998062849045,0.004132111091166735,12,12,8,8,true,true,true,-0.0011626355022353319,-0.2276311475673202,1.8210729332193354,0.0,-2.2550909519195557,2.255096435546875,0.004800000227987766,0.004980481695383787,0.00020242830214556307,0.8149197355996223,958.0,964.0,>=0.60,500-1000,<15deg
x_bin_slot_weighted,train,0,2,rectangular_notch,rectangular_notch,0.010499999858438969,0.010408096015453339,-0.003000000026077032,-0.0029494334012269974,15,15,4,4,true,true,true,-0.028576351817075574,0.03128809982530251,0.33899173548404965,0.0,0.2250075340270996,0.225006103515625,0.005200000014156103,0.005199117586016655,0.00014949477917980403,0.8149197355996223,958.0,964.0,>=0.60,500-1000,<15deg
x_bin_slot_weighted,train,1,0,rectangular_notch,rectangular_notch,-0.013000000268220901,-0.013108043931424618,-0.004600000102072954,-0.004592568147927523,8,8,3,3,true,true,true,-0.03359482727830845,0.004598521730270727,0.27126475002410744,0.0,-1.0398530960083008,1.03985595703125,0.005200000014156103,0.005111537408083677,0.00017956011288333684,0.8065348237317282,1009.0,1092.0,>=0.60,1000-1500,<15deg
x_bin_slot_weighted,train,1,1,rectangular_notch,rectangular_notch,0.0007999999797903001,0.0007832317496649921,0.004999999888241291,0.005001584067940712,12,12,9,9,true,true,true,-0.005213871671127107,0.0009802112109261185,0.042441694081933545,0.0,1.195906639099121,1.1959075927734375,0.005200000014156103,0.0050157406367361546,0.0002826669660862535,0.8065348237317282,1009.0,1092.0,>=0.60,1000-1500,<15deg
x_bin_slot_weighted,train,1,2,rectangular_notch,rectangular_notch,0.014600000344216824,0.014421993866562843,-0.004600000102072954,-0.004623010288923979,16,16,3,3,true,true,true,-0.055348890382678595,-0.014237553432305622,0.45720595581993223,0.0,-0.22374248504638672,0.2237396240234375,0.005200000014156103,0.005219938699156046,0.00027156341820955276,0.8065348237317282,1009.0,1092.0,>=0.60,1000-1500,<15deg
x_bin_slot_weighted,train,2,0,rectangular_notch,rectangular_notch,-0.01979999989271164,-0.019842777401208878,0.004600000102072954,0.004582148510962725,6,6,9,9,true,true,true,-0.01330113184566345,-0.011045672246344507,0.1383160401398219,0.0,0.16709518432617188,0.1670989990234375,0.004000000189989805,0.003982353024184704,1.7647196727921255e-05,0.680029695619896,1135.0,1128.0,>=0.60,1000-1500,<15deg
x_bin_slot_weighted,train,2,1,rectangular_notch,rectangular_notch,-0.0007999999797903001,-0.0008635408012196422,-0.00570000009611249,-0.005715692415833473,12,12,2,2,true,true,true,-0.0197572246047944,-0.009709623044385524,0.17611354587281133,0.0,-0.07851576805114746,0.078521728515625,0.00559999980032444,0.005631222389638424,5.0896800530608743e-05,0.680029695619896,1135.0,1128.0,>=0.60,1000-1500,<15deg
x_bin_slot_weighted,train,2,2,rectangular_notch,rectangular_notch,0.018200000748038292,0.01817176677286625,0.004600000102072954,0.0046080597676336765,18,18,9,9,true,true,true,-0.008779001851283053,0.004986918177163291,0.0807723621684755,0.0,0.6826021671295166,0.6826019287109375,0.005200000014156103,0.00521079683676362,3.4657190553843975e-05,0.680029695619896,1135.0,1128.0,>=0.60,1000-1500,<15deg
x_bin_slot_weighted,train,3,0,rectangular_notch,rectangular_notch,-0.00930000003427267,-0.009374166838824749,-0.003100000089034438,-0.0031249935273081064,9,9,4,4,true,true,true,-0.023061241305870745,-0.015464690277495002,0.2221318521522131,0.0,0.5815048217773438,0.581512451171875,0.004800000227987766,0.004763222299516201,7.461397035513073e-05,0.7483629560336763,937.0,932.0,>=0.60,500-1000,<15deg
