runner config | sample=8 | center_mode=three | test_centers=3 | test_radius=5.000000e+00 | lambda_area_prior=1.000000e+00 | lambda_mask_prior=1.000000e+00 | lambda_mask_bce_prior=0.000000e+00
sample=8 | outer=1/30 | loss_phi=2.204431e+00 | loss_mu=1.174859e+00 | mu_mse=1.990824e+05 | mu_mae=4.429621e+02 | defect_area_pred=37 | defect_area_label=5 | defect_iou=1.351351e-01
sample=8 | outer=2/30 | loss_phi=2.187589e+00 | loss_mu=8.208515e-01 | mu_mse=1.348831e+05 | mu_mae=3.504639e+02 | defect_area_pred=27 | defect_area_label=5 | defect_iou=1.851852e-01
sample=8 | outer=3/30 | loss_phi=2.184977e+00 | loss_mu=7.201999e-01 | mu_mse=9.705276e+04 | mu_mae=2.752667e+02 | defect_area_pred=25 | defect_area_label=5 | defect_iou=2.000000e-01
sample=8 | outer=4/30 | loss_phi=2.183866e+00 | loss_mu=7.156314e-01 | mu_mse=8.374343e+04 | mu_mae=2.394682e+02 | defect_area_pred=22 | defect_area_label=5 | defect_iou=2.272727e-01
sample=8 | outer=5/30 | loss_phi=2.182686e+00 | loss_mu=7.482620e-01 | mu_mse=8.836096e+04 | mu_mae=2.400615e+02 | defect_area_pred=22 | defect_area_label=5 | defect_iou=2.272727e-01
sample=8 | outer=6/30 | loss_phi=2.180804e+00 | loss_mu=8.070140e-01 | mu_mse=1.002837e+05 | mu_mae=2.509890e+02 | defect_area_pred=23 | defect_area_label=5 | defect_iou=2.173913e-01
sample=8 | outer=7/30 | loss_phi=2.177973e+00 | loss_mu=9.053683e-01 | mu_mse=1.183049e+05 | mu_mae=2.575260e+02 | defect_area_pred=24 | defect_area_label=5 | defect_iou=2.083333e-01
sample=8 | outer=8/30 | loss_phi=2.172823e+00 | loss_mu=9.805921e-01 | mu_mse=2.632862e+05 | mu_mae=3.891720e+02 | defect_area_pred=64 | defect_area_label=5 | defect_iou=7.812500e-02
sample=8 | outer=9/30 | loss_phi=2.137481e+00 | loss_mu=1.092227e+00 | mu_mse=3.525005e+05 | mu_mae=4.637130e+02 | defect_area_pred=78 | defect_area_label=5 | defect_iou=6.410257e-02
sample=8 | outer=10/30 | loss_phi=2.049764e+00 | loss_mu=1.152299e+00 | mu_mse=3.801618e+05 | mu_mae=4.840620e+02 | defect_area_pred=84 | defect_area_label=5 | defect_iou=5.952381e-02
sample=8 | outer=11/30 | loss_phi=1.928406e+00 | loss_mu=1.134268e+00 | mu_mse=3.986810e+05 | mu_mae=4.948756e+02 | defect_area_pred=88 | defect_area_label=5 | defect_iou=5.681818e-02
sample=8 | outer=12/30 | loss_phi=1.759138e+00 | loss_mu=1.008864e+00 | mu_mse=3.174355e+05 | mu_mae=3.852529e+02 | defect_area_pred=71 | defect_area_label=5 | defect_iou=7.042254e-02
sample=8 | outer=13/30 | loss_phi=1.770823e+00 | loss_mu=1.188188e+00 | mu_mse=3.648202e+05 | mu_mae=4.519766e+02 | defect_area_pred=80 | defect_area_label=5 | defect_iou=6.250000e-02
sample=8 | outer=14/30 | loss_phi=1.615082e+00 | loss_mu=9.814100e-01 | mu_mse=2.836968e+05 | mu_mae=3.422052e+02 | defect_area_pred=65 | defect_area_label=5 | defect_iou=7.692308e-02
sample=8 | outer=15/30 | loss_phi=1.670846e+00 | loss_mu=9.912555e-01 | mu_mse=3.004824e+05 | mu_mae=3.708796e+02 | defect_area_pred=67 | defect_area_label=5 | defect_iou=7.462686e-02
sample=8 | outer=16/30 | loss_phi=1.567316e+00 | loss_mu=9.405684e-01 | mu_mse=2.670054e+05 | mu_mae=3.290999e+02 | defect_area_pred=60 | defect_area_label=5 | defect_iou=8.333334e-02
sample=8 | outer=17/30 | loss_phi=1.588804e+00 | loss_mu=1.035509e+00 | mu_mse=3.272012e+05 | mu_mae=4.099798e+02 | defect_area_pred=72 | defect_area_label=5 | defect_iou=6.944445e-02
sample=8 | outer=18/30 | loss_phi=1.407647e+00 | loss_mu=1.000973e+00 | mu_mse=2.957464e+05 | mu_mae=3.732600e+02 | defect_area_pred=67 | defect_area_label=5 | defect_iou=7.462686e-02
sample=8 | outer=19/30 | loss_phi=1.419020e+00 | loss_mu=1.032862e+00 | mu_mse=3.356328e+05 | mu_mae=4.282737e+02 | defect_area_pred=75 | defect_area_label=5 | defect_iou=6.666667e-02
sample=8 | outer=20/30 | loss_phi=1.264906e+00 | loss_mu=1.015044e+00 | mu_mse=3.159414e+05 | mu_mae=3.941549e+02 | defect_area_pred=70 | defect_area_label=5 | defect_iou=7.142857e-02
sample=8 | outer=21/30 | loss_phi=1.268507e+00 | loss_mu=9.950820e-01 | mu_mse=3.133083e+05 | mu_mae=3.807031e+02 | defect_area_pred=69 | defect_area_label=5 | defect_iou=7.246377e-02
sample=8 | outer=22/30 | loss_phi=1.228700e+00 | loss_mu=9.780172e-01 | mu_mse=3.009322e+05 | mu_mae=3.541284e+02 | defect_area_pred=66 | defect_area_label=5 | defect_iou=7.575758e-02
sample=8 | outer=23/30 | loss_phi=1.213437e+00 | loss_mu=9.616643e-01 | mu_mse=2.920731e+05 | mu_mae=3.346088e+02 | defect_area_pred=64 | defect_area_label=5 | defect_iou=7.812500e-02
sample=8 | outer=24/30 | loss_phi=1.200933e+00 | loss_mu=9.525923e-01 | mu_mse=2.866538e+05 | mu_mae=3.208004e+02 | defect_area_pred=62 | defect_area_label=5 | defect_iou=8.064516e-02
sample=8 | outer=25/30 | loss_phi=1.193290e+00 | loss_mu=9.476796e-01 | mu_mse=2.843036e+05 | mu_mae=3.128399e+02 | defect_area_pred=62 | defect_area_label=5 | defect_iou=8.064516e-02
sample=8 | outer=26/30 | loss_phi=1.181405e+00 | loss_mu=9.485934e-01 | mu_mse=2.831373e+05 | mu_mae=3.086301e+02 | defect_area_pred=62 | defect_area_label=5 | defect_iou=8.064516e-02
sample=8 | outer=27/30 | loss_phi=1.170474e+00 | loss_mu=9.462845e-01 | mu_mse=2.819031e+05 | mu_mae=3.052521e+02 | defect_area_pred=62 | defect_area_label=5 | defect_iou=8.064516e-02
sample=8 | outer=28/30 | loss_phi=1.162022e+00 | loss_mu=9.442153e-01 | mu_mse=2.804465e+05 | mu_mae=3.025071e+02 | defect_area_pred=62 | defect_area_label=5 | defect_iou=8.064516e-02
sample=8 | outer=29/30 | loss_phi=1.155948e+00 | loss_mu=9.398914e-01 | mu_mse=2.768676e+05 | mu_mae=3.001154e+02 | defect_area_pred=61 | defect_area_label=5 | defect_iou=8.196721e-02
sample=8 | outer=30/30 | loss_phi=1.162642e+00 | loss_mu=9.329353e-01 | mu_mse=2.658915e+05 | mu_mae=2.887424e+02 | defect_area_pred=60 | defect_area_label=5 | defect_iou=8.333334e-02
